rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.64165572892459,84.06163520237638,688075,安旭生物,bottom_area,2023-06-13,66.61,2023-05-10,64.65,3.031709203402929,7.764887857695276,30.37906525953047,True,-0.8189,1.0137,5,5,5,100.0,27.010388097500325,40.134529147982065,4.9682907965970715,3.031709203402929,历史5/5次成功; 当前距低点3.03%; 最新日涨幅-0.82%; 状态bottom_area; 底部已确认
12,79.04187053570071,79.70720119014103,688079,美迪凯,bottom_area,2023-06-13,10.83,2023-06-13,10.37,4.435872709739642,5.014464802314382,27.482517482517494,False,1.4995,3.6072,3,3,3,100.0,24.19887617391081,30.064655172413808,3.5641272902603585,4.435872709739642,历史3/3次成功; 当前距低点4.44%; 最新日涨幅1.50%; 状态bottom_area; 底部未确认
13,78.12289995886889,74.85880383320584,002041,登海种业,bottom_area,2023-06-13,15.43,2023-06-07,15.16,1.7810026385224245,3.8918205804749335,28.49056603773585,False,-0.8992,0.4101,1,1,1,100.0,21.395106715252467,21.395106715252467,6.218997361477576,1.7810026385224245,历史1/1次成功; 当前距低点1.78%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
14,77.67231084849821,75.7372440885397,300753,爱朋医疗,bottom_area,2023-06-13,19.1,2023-06-06,18.6,2.6881720430107525,7.526881720430099,32.017543859649116,True,-0.5208,15.2081,1,1,1,100.0,28.044496487119456,28.044496487119456,5.311827956989248,2.6881720430107525,历史1/1次成功; 当前距低点2.69%; 最新日涨幅-0.52%; 状态bottom_area; 底部已确认
15,77.38364480717382,74.80037502489336,600995,南网储能,bottom_area,2023-06-13,10.98,2023-06-07,10.74,2.2346368715083815,3.910614525139664,32.7909887359199,False,-0.6335,0.7533,1,1,1,100.0,26.64165103189493,26.64165103189493,5.765363128491618,2.2346368715083815,历史1/1次成功; 当前距低点2.23%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
16,76.71203520874982,77.99518174717103,002690,美亚光电,confirmed_rebound,2023-06-13,24.8,2023-05-15,23.65,4.862579281183941,8.668076109936578,28.765060240963862,True,0.895,0.5301,3,3,3,100.0,21.246572625109707,27.355278093076052,3.137420718816059,4.862579281183941,历史3/3次成功; 当前距低点4.86%; 最新日涨幅0.90%; 状态confirmed_rebound; 底部已确认
17,76.47176190300576,73.53054029135167,601669,中国电建,bottom_area,2023-06-13,5.72,2023-06-07,5.61,1.9607843137254801,3.208556149732615,29.78723404255319,False,-0.5217,0.8202,1,1,1,100.0,16.457680250783696,16.457680250783696,6.039215686274519,1.9607843137254801,历史1/1次成功; 当前距低点1.96%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
18,76.38379930931515,74.88857079896569,002768,国恩股份,bottom_area,2023-06-13,23.56,2023-06-12,22.88,2.9720279720279708,3.8898601398601427,27.48019017432647,False,0.3835,0.6962,1,1,1,100.0,13.681691264459511,13.681691264459511,5.027972027972029,2.9720279720279708,历史1/1次成功; 当前距低点2.97%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
19,76.0012011856667,72.89732699286698,000703,恒逸石化,bottom_area,2023-06-13,6.67,2023-06-12,6.55,1.8320610687022918,2.5954198473282433,27.222222222222225,False,-0.299,0.2246,1,1,1,100.0,11.475409836065575,11.475409836065575,6.167938931297709,1.8320610687022918,历史1/1次成功; 当前距低点1.83%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
20,75.57424158082222,71.32652097511895,300762,上海瀚讯,bottom_area,2023-06-13,11.19,2023-06-13,11.08,0.9927797833934967,2.256317689530686,29.784537389100123,False,-0.6217,1.2874,1,1,1,100.0,32.580961727183514,32.580961727183514,7.007220216606504,0.9927797833934967,历史1/1次成功; 当前距低点0.99%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
21,74.66426746660716,69.9317041404782,000723,美锦能源,bottom_area,2023-06-13,6.75,2023-06-13,6.71,0.5961251862891213,7.898658718330854,29.219409282700425,False,-7.5342,3.0557,1,1,1,100.0,30.434782608695667,30.434782608695667,7.403874813710878,0.5961251862891213,历史1/1次成功; 当前距低点0.60%; 最新日涨幅-7.53%; 状态bottom_area; 底部未确认
22,74.44448137560681,75.07704679444313,600009,上海机场,bottom_area,2023-06-13,46.81,2023-06-06,44.82,4.439982150825529,5.689424364123153,29.83719474013776,False,-0.2132,0.3804,3,3,3,100.0,21.829065044759854,27.704918032786885,3.560017849174472,4.439982150825529,历史3/3次成功; 当前距低点4.44%; 最新日涨幅-0.21%; 状态bottom_area; 底部未确认
23,73.90451562381388,68.90150741241176,002378,章源钨业,bottom_area,2023-06-13,5.63,2023-06-12,5.61,0.35650623885917243,1.9607843137254801,27.892030848329046,False,-0.8803,0.5588,1,1,1,100.0,11.743772241992884,11.743772241992884,7.643493761140828,0.35650623885917243,历史1/1次成功; 当前距低点0.36%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
24,73.24844479253379,71.827884406062,002481,双塔食品,bottom_area,2023-06-13,4.49,2023-06-12,4.36,2.9816513761467864,5.963302752293573,29.677419354838708,False,-2.1786,0.6395,1,1,1,100.0,19.817470664928287,19.817470664928287,5.018348623853214,2.9816513761467864,历史1/1次成功; 当前距低点2.98%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
25,72.7564421236225,72.68283924843422,002084,海鸥住工,bottom_area,2023-06-13,3.95,2023-06-01,3.8,3.947368421052641,5.000000000000011,27.06333973128599,False,0.2538,0.8218,1,1,1,100.0,13.778705636743219,13.778705636743219,4.052631578947359,3.947368421052641,历史1/1次成功; 当前距低点3.95%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
26,72.13292390473296,67.64868952562921,300357,我武生物,bottom_area,2023-06-13,33.37,2023-06-12,33.15,0.6636500754147779,3.0165912518853695,30.53227158424141,False,-1.3889,0.5799,1,1,1,100.0,8.773181169757484,8.773181169757484,7.336349924585223,0.6636500754147779,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
27,71.38920705633902,72.28530588968218,000792,盐湖股份,bottom_area,2023-06-13,19.36,2023-05-30,18.5,4.648648648648646,7.5675675675675595,29.49695121951219,True,-0.1032,0.1984,2,2,2,100.0,16.850671013984325,24.904214559386965,3.3513513513513544,4.648648648648646,历史2/2次成功; 当前距低点4.65%; 最新日涨幅-0.10%; 状态bottom_area; 底部已确认
28,66.40677124425294,64.9211611493032,600984,建设机械,bottom_area,2023-06-13,4.37,2023-06-12,4.25,2.8235294117647083,4.70588235294118,32.0,False,-0.2283,0.6246,2,3,2,66.66666666666666,19.63516957774231,20.21439509954057,5.176470588235292,2.8235294117647083,历史2/3次成功; 当前距低点2.82%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
29,66.09679601463777,66.77906891146822,000572,海马汽车,confirmed_rebound,2023-06-13,4.15,2023-05-26,3.97,4.53400503778338,10.579345088161196,32.59762308998301,True,-0.4796,0.8771,1,1,1,100.0,12.723658051689855,12.723658051689855,3.4659949622166204,4.53400503778338,历史1/1次成功; 当前距低点4.53%; 最新日涨幅-0.48%; 状态confirmed_rebound; 底部已确认
30,65.85260863914802,64.43371975806451,000545,金浦钛业,bottom_area,2023-06-13,2.87,2023-06-12,2.79,2.8673835125448055,4.3010752688172085,28.277634961439592,False,-0.692,0.4012,2,3,2,66.66666666666666,17.55208333333334,24.6875,5.132616487455195,2.8673835125448055,历史2/3次成功; 当前距低点2.87%; 最新日涨幅-0.69%; 状态bottom_area; 底部未确认
31,59.19025593171714,57.88131617205953,688161,威高骨科,bottom_area,2023-06-13,44.22,2023-06-08,43.0,2.837209302325579,4.302325581395352,28.571428571428577,False,1.0974,0.7646,1,2,1,50.0,12.258889147106666,12.258889147106666,5.162790697674422,2.837209302325579,历史1/2次成功; 当前距低点2.84%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
