rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.0079138303866,77.43816356339383,300484,蓝海华腾,bottom_area,2022-01-05,14.96,2022-01-05,14.76,1.3550135501355085,5.894308943089438,28.07017543859649,False,-3.7942,4.2093,2,2,2,100.0,23.589217514531214,28.708133971291865,8.644986449864492,1.3550135501355085,历史2/2次成功; 当前距低点1.36%; 最新日涨幅-3.79%; 状态bottom_area; 底部未确认
2,81.94083184287649,77.24818508535492,300490,华自科技,bottom_area,2022-01-05,20.33,2022-01-05,19.95,1.9047619047618998,5.764411027568933,28.724544480171488,False,-3.6493,4.7888,2,2,2,100.0,29.306678646301293,32.06349206349206,8.095238095238102,1.9047619047618998,历史2/2次成功; 当前距低点1.90%; 最新日涨幅-3.65%; 状态bottom_area; 底部未确认
3,80.28108631994,75.46051300742629,600021,上海电力,bottom_area,2022-01-05,12.21,2022-01-05,12.0,1.750000000000007,6.333333333333331,28.05755395683453,False,-5.3488,2.9466,2,2,2,100.0,17.798457029173694,19.85815602836879,8.249999999999993,1.750000000000007,历史2/2次成功; 当前距低点1.75%; 最新日涨幅-5.35%; 状态bottom_area; 底部未确认
4,79.7515155401866,75.25086567900223,300409,道氏技术,bottom_area,2022-01-05,22.99,2022-01-05,22.55,1.951219512195112,5.676274944567616,27.631578947368418,False,-3.5654,3.4576,1,1,1,100.0,35.80454928390903,35.80454928390903,8.048780487804889,1.951219512195112,历史1/1次成功; 当前距低点1.95%; 最新日涨幅-3.57%; 状态bottom_area; 底部未确认
5,79.63421754590595,72.69918438278434,688037,芯源微,bottom_area,2022-01-05,155.0,2022-01-05,154.66,0.2198370619423273,5.974395448079664,30.564784053156153,False,-5.2567,3.1646,2,2,2,100.0,24.034477871036746,27.322614278658854,9.780162938057673,0.2198370619423273,历史2/2次成功; 当前距低点0.22%; 最新日涨幅-5.26%; 状态bottom_area; 底部未确认
6,74.74211556237601,74.32726570726571,002357,富临运业,bottom_area,2022-01-05,6.45,2022-01-05,6.16,4.707792207792208,5.032467532467526,30.786516853932582,False,1.2559,8.5999,1,1,1,100.0,31.941031941031934,31.941031941031934,5.292207792207792,4.707792207792208,历史1/1次成功; 当前距低点4.71%; 最新日涨幅1.26%; 状态bottom_area; 底部未确认
7,73.91457990215194,68.46474209382032,300491,通合科技,bottom_area,2022-01-05,18.53,2022-01-05,18.35,0.9809264305177096,9.427792915531317,28.7378640776699,False,-7.4426,7.344,1,1,1,100.0,27.26480836236933,27.26480836236933,9.019073569482291,0.9809264305177096,历史1/1次成功; 当前距低点0.98%; 最新日涨幅-7.44%; 状态bottom_area; 底部未确认
8,72.38197940838715,66.46181484918084,603290,斯达半导,bottom_area,2022-01-05,351.8,2022-01-05,349.97,0.5229019630253976,7.009172214761257,27.542443064182187,False,-5.5799,3.0221,1,1,1,100.0,10.881888843434034,10.881888843434034,9.477098036974603,0.5229019630253976,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-5.58%; 状态bottom_area; 底部未确认
9,56.50489245277116,51.766811915491594,300693,盛弘股份,bottom_area,2022-01-05,34.7,2022-01-05,34.56,0.4050925925925942,3.8194444444444446,27.47114375655823,False,-2.8827,4.6292,1,2,1,50.0,11.88399476668121,11.88399476668121,9.594907407407407,0.4050925925925942,历史1/2次成功; 当前距低点0.41%; 最新日涨幅-2.88%; 状态bottom_area; 底部未确认
