rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.56006533338287,85.71917580562463,688075,安旭生物,bottom_area,2023-06-20,66.14,2023-05-10,64.65,2.3047177107501855,7.764887857695276,30.37906525953047,True,-0.3916,0.9956,5,5,5,100.0,27.010388097500325,40.134529147982065,5.695282289249814,2.3047177107501855,历史5/5次成功; 当前距低点2.30%; 最新日涨幅-0.39%; 状态bottom_area; 底部已确认
14,77.00632410846774,75.736116700493,000792,盐湖股份,bottom_area,2023-06-20,19.08,2023-05-30,18.5,3.135135135135126,7.5675675675675595,29.49695121951219,True,-0.8831,0.2675,2,2,2,100.0,16.850671013984325,24.904214559386965,4.864864864864874,3.135135135135126,历史2/2次成功; 当前距低点3.14%; 最新日涨幅-0.88%; 状态bottom_area; 底部已确认
15,76.46412496968301,72.16343532073317,688302,海创药业,bottom_area,2023-06-20,54.03,2023-06-20,53.5,0.9906542056074787,3.7383177570093453,28.51416354890433,False,-2.2081,1.4627,1,1,1,100.0,37.054445750097926,37.054445750097926,7.009345794392521,0.9906542056074787,历史1/1次成功; 当前距低点0.99%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
16,76.09805392322413,71.55488652482269,603336,宏辉果蔬,bottom_area,2023-06-20,5.04,2023-06-20,5.0,0.8000000000000007,3.399999999999999,31.693989071038253,False,-1.7544,2.3669,2,2,2,100.0,14.778959810874708,15.780141843971643,7.199999999999999,0.8000000000000007,历史2/2次成功; 当前距低点0.80%; 最新日涨幅-1.75%; 状态bottom_area; 底部未确认
17,75.9558127848839,71.51475858562512,605080,浙江自然,bottom_area,2023-06-20,29.05,2023-06-20,28.8,0.8680555555555556,1.4930555555555547,32.043416705993394,False,-0.3772,0.5055,2,2,2,100.0,15.397447592966563,20.335021425788852,7.131944444444445,0.8680555555555556,历史2/2次成功; 当前距低点0.87%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
18,75.56229001632103,70.8237242904155,688176,亚虹医药,bottom_area,2023-06-20,11.12,2023-06-20,11.05,0.633484162895914,3.891402714932124,31.70580964153275,False,-2.627,1.6221,1,1,1,100.0,25.473484848484844,25.473484848484844,7.366515837104086,0.633484162895914,历史1/1次成功; 当前距低点0.63%; 最新日涨幅-2.63%; 状态bottom_area; 底部未确认
19,75.52866666666668,69.93395061728395,688289,圣湘生物,bottom_area,2023-06-20,16.82,2023-06-20,16.82,0.0,1.7241379310344775,31.764705882352935,False,-1.349,0.7363,1,1,1,100.0,25.182530200451346,25.182530200451346,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
20,75.10038294591821,70.6389740580419,600063,皖维高新,bottom_area,2023-06-20,4.94,2023-06-20,4.9,0.8163265306122455,3.061224489795907,27.72861356932153,False,-1.7893,1.0641,2,2,2,100.0,10.054830902353865,10.126582278481,7.183673469387755,0.8163265306122455,历史2/2次成功; 当前距低点0.82%; 最新日涨幅-1.79%; 状态bottom_area; 底部未确认
21,74.99863713157069,76.23978081221672,000301,东方盛虹,confirmed_rebound,2023-06-20,11.45,2023-06-09,10.92,4.853479853479847,9.432234432234427,27.586206896551722,True,-1.6323,0.371,4,4,4,100.0,17.503843430918035,28.337639965546952,3.1465201465201535,4.853479853479847,历史4/4次成功; 当前距低点4.85%; 最新日涨幅-1.63%; 状态confirmed_rebound; 底部已确认
22,74.50203136979331,71.8117511832027,300357,我武生物,bottom_area,2023-06-20,33.74,2023-06-16,33.05,2.087745839636929,5.658093797276868,30.741827326068737,False,-0.2955,0.6303,1,1,1,100.0,8.773181169757484,8.773181169757484,5.912254160363071,2.087745839636929,历史1/1次成功; 当前距低点2.09%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
23,74.43409688062923,72.31128895445326,601669,中国电建,bottom_area,2023-06-20,5.75,2023-06-07,5.61,2.4955436720142545,4.812834224598923,29.78723404255319,False,-0.519,0.718,1,1,1,100.0,16.457680250783696,16.457680250783696,5.504456327985746,2.4955436720142545,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
24,74.25530348059475,71.85305218370665,000703,恒逸石化,bottom_area,2023-06-20,6.7,2023-06-12,6.55,2.290076335877868,5.954198473282451,27.222222222222225,False,-1.3255,0.179,1,1,1,100.0,11.475409836065575,11.475409836065575,5.709923664122132,2.290076335877868,历史1/1次成功; 当前距低点2.29%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
25,74.17427872126672,74.26394122248021,300363,博腾股份,bottom_area,2023-06-20,30.48,2023-06-08,29.29,4.062820075110964,7.886650734038929,29.77703188683769,True,-1.2314,0.9269,1,1,1,100.0,36.97403760071621,36.97403760071621,3.937179924889036,4.062820075110964,历史1/1次成功; 当前距低点4.06%; 最新日涨幅-1.23%; 状态bottom_area; 底部已确认
26,74.04883516702112,71.70447920994346,600283,钱江水利,bottom_area,2023-06-20,14.51,2023-06-15,14.18,2.3272214386459806,4.79548660084626,27.095115681233935,False,-0.888,2.7875,1,1,1,100.0,11.131957473420883,11.131957473420883,5.672778561354019,2.3272214386459806,历史1/1次成功; 当前距低点2.33%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
27,73.84773006461955,72.7673317791592,300601,康泰生物,bottom_area,2023-06-20,25.54,2023-06-14,24.74,3.2336297493936974,5.578011317704134,28.03955788248983,False,-0.6998,0.6148,2,2,2,100.0,11.290363482671175,11.580726965342352,4.766370250606303,3.2336297493936974,历史2/2次成功; 当前距低点3.23%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
28,73.63939648111239,68.55803615437627,001219,青岛食品,bottom_area,2023-06-20,17.68,2023-06-20,17.63,0.28360748723766716,1.7016449234259827,28.304188694591303,False,-1.2291,1.8858,3,4,3,75.0,13.170221641280364,16.264559068219636,7.716392512762334,0.28360748723766716,历史3/4次成功; 当前距低点0.28%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
29,72.98452626609999,73.94494055280944,002570,贝因美,confirmed_rebound,2023-06-20,4.25,2023-05-30,4.06,4.679802955665035,9.113300492610842,29.636048526863085,True,-1.8476,0.965,3,3,3,100.0,19.703716622181236,35.05154639175259,3.3201970443349653,4.679802955665035,历史3/3次成功; 当前距低点4.68%; 最新日涨幅-1.85%; 状态confirmed_rebound; 底部已确认
30,72.74816379962202,72.50624190616209,002802,洪汇新材,confirmed_rebound,2023-06-20,10.31,2023-05-12,9.93,3.8267875125881248,9.063444108761333,31.1373092926491,True,-1.6221,0.6744,2,2,2,100.0,18.17912599388721,20.65637065637066,4.173212487411875,3.8267875125881248,历史2/2次成功; 当前距低点3.83%; 最新日涨幅-1.62%; 状态confirmed_rebound; 底部已确认
31,72.64361020838668,68.29283924843422,002084,海鸥住工,bottom_area,2023-06-20,3.83,2023-06-01,3.8,0.789473684210533,5.526315789473683,27.06333973128599,False,-1.5424,0.7839,1,1,1,100.0,13.778705636743219,13.778705636743219,7.210526315789467,0.789473684210533,历史1/1次成功; 当前距低点0.79%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
32,72.4851390557081,68.51974126344088,000545,金浦钛业,bottom_area,2023-06-20,2.82,2023-06-12,2.79,1.0752688172042941,4.3010752688172085,28.277634961439592,False,-1.3986,0.5714,2,3,2,66.66666666666666,17.55208333333334,24.6875,6.924731182795705,1.0752688172042941,历史2/3次成功; 当前距低点1.08%; 最新日涨幅-1.40%; 状态bottom_area; 底部未确认
33,63.94880820812675,63.94880820812675,600984,建设机械,bottom_area,2023-06-20,4.42,2023-06-12,4.25,3.9999999999999982,7.9999999999999964,32.0,True,-0.8969,0.4582,2,3,2,66.66666666666666,19.63516957774231,20.21439509954057,4.000000000000002,3.9999999999999982,历史2/3次成功; 当前距低点4.00%; 最新日涨幅-0.90%; 状态bottom_area; 底部已确认
34,55.988258135938615,54.35968826508276,688161,威高骨科,confirmed_rebound,2023-06-20,44.06,2023-06-08,43.0,2.4651162790697727,8.767441860465123,28.571428571428577,True,-1.3876,0.8197,1,2,1,50.0,12.258889147106666,12.258889147106666,5.534883720930227,2.4651162790697727,历史1/2次成功; 当前距低点2.47%; 最新日涨幅-1.39%; 状态confirmed_rebound; 底部已确认
