rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.86319713996713,80.94824562431828,000882,华联股份,bottom_area,2025-02-07,2.75,2025-02-07,2.62,4.961832061068698,8.778625954198473,30.13333333333333,False,0.0,19.5248,4,4,4,100.0,20.651735072875745,29.268292682926838,10.038167938931302,4.961832061068698,历史4/4次成功; 当前距低点4.96%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
2,77.67931134808005,72.31061235994645,600693,东百集团,bottom_area,2025-02-07,5.96,2025-02-05,5.75,3.652173913043478,6.260869565217398,31.872037914691937,False,-0.1675,10.0794,1,1,1,100.0,30.632090761750412,30.632090761750412,11.347826086956522,3.652173913043478,历史1/1次成功; 当前距低点3.65%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
3,71.40766909748402,65.64584493628878,605162,新中港,bottom_area,2025-02-07,6.91,2025-02-05,6.71,2.9806259314456063,3.7257824143070044,28.081457663451232,False,1.0234,2.2989,2,4,2,50.0,22.428344408520275,26.46502835538753,12.019374068554393,2.9806259314456063,历史2/4次成功; 当前距低点2.98%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
4,62.410541666745154,59.425479859421515,300422,博世科,bottom_area,2025-02-07,4.31,2025-02-06,4.11,4.866180048661783,5.596107055961059,30.220713073005083,False,0.9368,4.205,1,2,1,50.0,45.4320987654321,45.4320987654321,10.133819951338216,4.866180048661783,历史1/2次成功; 当前距低点4.87%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
5,56.14288828612494,52.25899944720841,000421,南京公用,bottom_area,2025-02-07,6.25,2025-02-05,6.03,3.648424543946928,5.140961857379761,30.046403712296975,False,0.4823,4.7863,1,6,1,16.666666666666664,30.864197530864196,30.864197530864196,11.351575456053071,3.648424543946928,历史1/6次成功; 当前距低点3.65%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
