rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,100.23743368594238,88.24363113590967,300785,值得买,bottom_area,2025-12-22,39.48,2025-11-25,54.88,2025-12-17,38.33,3.0002608922514966,6.574484737803296,30.156705539358608,28.061224489795926,False,0.53475935828875,7.384110777397232,4,4,4,100.0,35.829171883027264,53.370000000000005,2019-12-02; 2020-02-04; 2022-10-12; 2024-10-11,16.999739107748503,3.0002608922514966,历史4/4次成功; 当前距低点3.00%; 最新日涨幅0.53%; 状态bottom_area; 底部未确认
2,97.86241857268121,84.297034358047,301171,易点天下,bottom_area,2025-12-22,33.78,2025-11-25,48.95,2025-12-16,33.18,1.8083182640144708,4.731766124171188,32.21654749744638,30.990806945863124,False,1.077199281867136,4.833561250306073,1,1,1,100.0,64.71471471471472,64.71471471471472,2024-02-06,18.19168173598553,1.8083182640144708,历史1/1次成功; 当前距低点1.81%; 最新日涨幅1.08%; 状态bottom_area; 底部未确认
3,88.2393629321485,78.59922859870181,300047,天源迪科,bottom_area,2025-12-22,12.23,2025-11-03,16.7,2025-12-17,11.8,3.644067796610167,5.169491525423724,29.341317365269454,26.76646706586826,False,0.49301561216106293,2.7838617295297916,4,5,4,80.0,35.20270524179029,56.159728122344944,2016-03-01; 2018-08-06; 2020-02-04; 2024-10-10,16.355932203389834,3.644067796610167,历史4/5次成功; 当前距低点3.64%; 最新日涨幅0.49%; 状态bottom_area; 底部未确认
4,86.20064676811391,75.09097286477632,600048,保利发展,bottom_area,2025-12-22,6.34,2025-08-25,8.55,2025-12-17,6.19,2.423263327948295,2.9079159935379595,27.60233918128655,25.847953216374275,False,0.15797788309637184,0.8909753241186233,4,6,4,66.66666666666666,30.26530422490195,33.158289572393095,2008-07-18; 2015-08-25; 2021-08-02; 2022-11-01,17.57673667205171,2.423263327948295,历史4/6次成功; 当前距低点2.42%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
5,84.82524502419463,77.1473245198348,300848,美瑞新材,bottom_area,2025-12-22,14.67,2025-11-06,19.3,2025-12-17,14.0,4.785714285714286,5.499999999999997,27.46113989637306,23.989637305699485,False,0.6172839506172867,1.1140850773834803,2,2,2,100.0,31.39114565195351,40.99378881987579,2024-02-06; 2024-10-11,15.214285714285717,4.785714285714286,历史2/2次成功; 当前距低点4.79%; 最新日涨幅0.62%; 状态bottom_area; 底部未确认
6,80.84734688578166,72.2773805168986,688612,威迈斯,bottom_area,2025-12-22,31.34,2025-10-27,41.57,2025-12-17,30.18,3.8436050364479795,6.295559973492375,27.399566995429396,24.609093095982683,False,-0.6656101426307459,0.6937564753876687,1,1,1,100.0,32.8,32.8,2025-01-08,16.156394963552025,3.8436050364479795,历史1/1次成功; 当前距低点3.84%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
7,79.52876016728189,70.84339152186922,603072,天和磁材,bottom_area,2025-12-22,40.93,2025-10-10,54.14,2025-12-17,39.49,3.6464927829830276,4.482147379083302,27.05947543405984,24.39970446989287,False,-0.04884004884005977,1.1496474689059653,1,1,1,100.0,22.674167027260935,22.674167027260935,2025-04-25,16.353507217016976,3.6464927829830276,历史1/1次成功; 当前距低点3.65%; 最新日涨幅-0.05%; 状态bottom_area; 底部未确认
8,77.82064160068744,68.51413787294565,002086,东方海洋,bottom_area,2025-12-22,2.4,2025-11-20,3.28,2025-12-17,2.33,3.0042918454935554,3.8626609442060027,28.963414634146332,26.829268292682922,False,-0.4149377593361092,1.8913223767258138,6,9,6,66.66666666666666,24.5013796451844,27.741935483870968,2007-06-05; 2012-12-04; 2013-06-25; 2015-06-30; 2015-09-02; 2018-02-12,16.995708154506445,3.0042918454935554,历史6/9次成功; 当前距低点3.00%; 最新日涨幅-0.41%; 状态bottom_area; 底部未确认
9,76.3901901705525,67.00493582263714,688363,华熙生物,bottom_area,2025-12-22,44.05,2025-09-08,61.85,2025-12-17,42.85,2.8004667444573994,3.687281213535585,30.719482619240097,28.779304769603886,False,-0.29425079221367945,0.5711697108465665,2,4,2,50.0,59.07358695086877,89.15474060822899,2024-02-05; 2024-09-18,17.1995332555426,2.8004667444573994,历史2/4次成功; 当前距低点2.80%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
10,73.7433080496501,66.47432482761315,002453,华软科技,bottom_area,2025-12-22,6.31,2025-11-26,8.44,2025-12-17,6.05,4.297520661157021,6.115702479338845,28.31753554502369,25.23696682464455,False,1.4469453376205754,3.451155151236238,4,7,4,57.14285714285714,27.54892745419206,35.23573200992555,2015-06-30; 2018-06-22; 2020-02-04; 2022-09-29,15.702479338842979,4.297520661157021,历史4/7次成功; 当前距低点4.30%; 最新日涨幅1.45%; 状态bottom_area; 底部未确认
11,72.0721344240748,63.7973136213107,688337,普源精电,bottom_area,2025-12-22,36.93,2025-10-30,50.0,2025-12-04,35.75,3.3006993006993,6.545454545454556,28.499999999999996,26.14,False,-0.05412719891746409,0.705368554304834,3,6,3,50.0,38.886602295188766,54.46153846153845,2022-04-12; 2023-10-26; 2024-02-05,16.6993006993007,3.3006993006993,历史3/6次成功; 当前距低点3.30%; 最新日涨幅-0.05%; 状态bottom_area; 底部未确认
12,71.8833767905381,63.72735238779216,000998,隆平高科,bottom_area,2025-12-22,9.47,2025-04-09,12.99,2025-12-17,9.16,3.384279475982538,4.039301310043659,29.484218629715166,27.097767513471897,False,0.7446808510638281,1.003194872987275,5,11,5,45.45454545454545,26.910364380916818,32.57055682684973,2008-03-18; 2008-04-03; 2008-06-11; 2008-08-13; 2015-06-30,16.615720524017462,3.384279475982538,历史5/11次成功; 当前距低点3.38%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
13,71.36551618992463,63.007392672185716,300768,迪普科技,bottom_area,2025-12-22,18.62,2025-10-30,25.58,2025-12-17,18.05,3.1578947368421066,4.4321329639889235,29.43706020328381,27.208756841282245,False,0.0,1.1251398794680294,2,6,2,33.33333333333333,46.52720074651822,47.28781110402041,2024-02-05; 2025-01-06,16.842105263157894,3.1578947368421066,历史2/6次成功; 当前距低点3.16%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
14,70.577460849374,64.26736230045461,603327,福蓉科技,bottom_area,2025-12-22,11.02,2025-12-09,14.94,2025-12-19,10.51,4.852521408182682,7.4215033301617455,29.651941097724226,26.238286479250334,False,0.8234217749313766,4.473918462876666,4,9,4,44.44444444444444,60.30969475756576,129.39632545931758,2021-10-29; 2022-04-27; 2024-02-06; 2025-04-09,15.14747859181732,4.852521408182682,历史4/9次成功; 当前距低点4.85%; 最新日涨幅0.82%; 状态bottom_area; 底部未确认
15,70.24664299214548,62.812441573869314,300598,诚迈科技,bottom_area,2025-12-22,45.0,2025-11-20,64.0,2025-12-17,43.33,3.854142626355878,4.661897069005316,32.296875,29.6875,False,0.17809439002671734,2.0490409319709304,4,11,4,36.36363636363637,47.44807154524337,55.29453169680172,2020-02-04; 2020-03-10; 2024-02-06; 2024-10-11,16.145857373644123,3.854142626355878,历史4/11次成功; 当前距低点3.85%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
16,69.46552519131511,59.73045158968188,603322,超讯通信,bottom_area,2025-12-22,39.82,2025-12-12,55.31,2025-12-19,39.15,1.7113665389527504,4.674329501915705,29.217139757729164,28.005785572229257,False,-1.969473165928104,6.0917539986644265,5,14,5,35.714285714285715,28.49199008406992,39.45833333333333,2019-10-30; 2020-02-04; 2023-08-29; 2024-02-06; 2025-04-29,18.28863346104725,1.7113665389527504,历史5/14次成功; 当前距低点1.71%; 最新日涨幅-1.97%; 状态bottom_area; 底部未确认
17,69.20714679246417,63.10444001891356,603178,圣龙股份,bottom_area,2025-12-22,18.53,2025-10-27,24.59,2025-12-05,17.66,4.926387315968295,5.832389580973959,28.182187881252542,24.644164294428624,False,-0.2691065662001946,1.064455747875815,6,10,6,60.0,33.42259730817889,47.51869476546566,2019-01-31; 2021-02-04; 2023-11-27; 2023-12-08; 2025-01-08; 2025-04-09,15.073612684031707,4.926387315968295,历史6/10次成功; 当前距低点4.93%; 最新日涨幅-0.27%; 状态bottom_area; 底部未确认
18,69.04639824840349,59.818303602135025,000403,派林生物,bottom_area,2025-12-22,13.47,2025-09-09,18.52,2025-12-17,13.19,2.1228203184230567,2.956785443517821,28.779697624190064,27.267818574514035,False,0.5974607916355401,1.0768016687327056,3,10,3,30.0,23.915773807202157,26.589595375722542,1997-05-26; 2005-02-04; 2016-01-14,17.877179681576944,2.1228203184230567,历史3/10次成功; 当前距低点2.12%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
19,67.70118842077143,58.93253387313098,002728,特一药业,bottom_area,2025-12-22,11.17,2025-11-28,15.05,2025-12-19,10.91,2.383134738771767,2.9330889092575645,27.508305647840537,25.780730897009967,False,0.6306306306306242,4.892312842287549,2,8,2,25.0,33.17785525554087,39.3073593073593,2015-06-30; 2024-02-06,17.616865261228234,2.383134738771767,历史2/8次成功; 当前距低点2.38%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
20,66.83503056942844,59.04229066059803,002129,TCL中环,bottom_area,2025-12-22,8.41,2025-11-14,11.52,2025-12-16,8.15,3.190184049079752,4.417177914110422,29.253472222222214,26.996527777777775,False,0.8393285371702586,1.716306466279295,4,13,4,30.76923076923077,31.160808024192793,40.71618037135278,2008-09-18; 2015-09-16; 2018-02-22; 2022-12-23,16.80981595092025,3.190184049079752,历史4/13次成功; 当前距低点3.19%; 最新日涨幅0.84%; 状态bottom_area; 底部未确认
21,66.57725907329392,58.08143927676739,603038,华立股份,bottom_area,2025-12-22,15.97,2025-11-11,22.15,2025-12-17,15.58,2.5032092426187456,5.0064184852374805,29.661399548532724,27.90067720090293,False,-0.187499999999996,1.2748760056143136,3,8,3,37.5,25.46374381687162,28.753412192902637,2021-01-06; 2022-04-28; 2025-04-09,17.496790757381255,2.5032092426187456,历史3/8次成功; 当前距低点2.50%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
22,66.45364251479113,59.60097053969569,002402,和而泰,bottom_area,2025-12-22,39.33,2025-12-04,53.42,2025-12-17,37.81,4.020100502512552,6.241734990743188,29.221265443654058,26.375889180082375,False,0.9756097560975396,4.555061095634183,4,11,4,36.36363636363637,32.21642059612279,50.57692307692307,2015-06-30; 2015-09-07; 2016-02-01; 2020-02-04,15.979899497487448,4.020100502512552,历史4/11次成功; 当前距低点4.02%; 最新日涨幅0.98%; 状态bottom_area; 底部未确认
23,66.34596226694816,59.01244386380339,603477,巨星农牧,bottom_area,2025-12-22,17.14,2025-09-15,23.25,2025-12-05,16.55,3.5649546827794554,7.854984894259823,28.817204301075268,26.279569892473116,True,-1.0392609699769073,1.0098018027842663,1,2,1,50.0,40.54054054054053,40.54054054054053,2020-02-04,16.435045317220546,3.5649546827794554,历史1/2次成功; 当前距低点3.56%; 最新日涨幅-1.04%; 状态bottom_area; 底部已确认
24,65.99702727867093,57.00364998629247,002670,国盛证券,bottom_area,2025-12-22,16.67,2025-10-24,23.25,2025-12-17,16.35,1.9571865443425092,3.1804281345565717,29.6774193548387,28.3010752688172,False,-0.05995203836929308,0.8782329449006125,2,9,2,22.22222222222222,46.077848128160454,60.3960396039604,2019-01-31; 2020-02-04,18.04281345565749,1.9571865443425092,历史2/9次成功; 当前距低点1.96%; 最新日涨幅-0.06%; 状态bottom_area; 底部未确认
25,64.75520206596526,57.47760442214363,301177,迪阿股份,bottom_area,2025-12-22,29.08,2025-09-09,41.27,2025-12-17,28.11,3.450729277837065,6.438989683386703,31.88756966319361,29.537194087715058,False,0.37970314118052073,0.28124346328669314,2,7,2,28.57142857142857,30.704201404980715,38.99106673673147,2022-04-27; 2024-02-06,16.549270722162937,3.450729277837065,历史2/7次成功; 当前距低点3.45%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
26,64.45633695323035,55.122795827123724,301136,招标股份,bottom_area,2025-12-22,20.08,2025-12-08,29.0,2025-12-22,19.8,1.414141414141402,2.87878787878788,31.72413793103448,30.75862068965518,False,-0.9373458312777583,6.999923124700971,1,3,1,33.33333333333333,21.901639344262293,21.901639344262293,2023-09-11,18.5858585858586,1.414141414141402,历史1/3次成功; 当前距低点1.41%; 最新日涨幅-0.94%; 状态bottom_area; 底部未确认
27,64.35838643120321,58.52704242333117,000665,湖北广电,bottom_area,2025-12-22,5.48,2025-11-17,7.21,2025-12-17,5.23,4.780114722753346,5.927342256214141,27.46185852981969,23.99445214979195,False,0.1828153564899626,1.5068861273888738,8,21,8,38.095238095238095,32.007113111977645,58.752997601918466,1997-01-07; 2008-04-03; 2008-09-18; 2011-06-22; 2012-12-04; 2020-02-04; 2022-04-18; 2024-02-06,15.219885277246656,4.780114722753346,历史8/21次成功; 当前距低点4.78%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
28,64.14869157435015,55.62709416963941,600161,天坛生物,bottom_area,2025-12-22,16.45,2025-08-04,22.08,2025-12-17,16.1,2.1739130434782474,2.484472049689432,27.08333333333332,25.4981884057971,False,0.060827250608253,0.2718760867588023,3,18,3,16.666666666666664,30.89757657044704,36.77455357142857,2011-06-20; 2015-08-26; 2022-04-27,17.826086956521753,2.1739130434782474,历史3/18次成功; 当前距低点2.17%; 最新日涨幅0.06%; 状态bottom_area; 底部未确认
29,63.75365036284748,57.54075333598199,003038,鑫铂股份,bottom_area,2025-12-22,15.3,2025-10-24,21.59,2025-12-17,14.66,4.365620736698503,5.866302864938604,32.098193608151924,29.133858267716533,False,0.3278688524590123,1.697640312316523,2,6,2,33.33333333333333,31.94104990495289,38.3744855967078,2022-12-23; 2025-04-09,15.634379263301499,4.365620736698503,历史2/6次成功; 当前距低点4.37%; 最新日涨幅0.33%; 状态bottom_area; 底部未确认
30,63.6087961244487,57.731650782459845,002184,海得控制,bottom_area,2025-12-22,12.77,2025-10-27,17.27,2025-12-17,12.2,4.672131147540986,4.918032786885258,29.357266936884773,26.056745801968734,False,0.6304176516942483,1.960099988916844,8,22,8,36.36363636363637,30.158948087676528,50.27203482045704,2008-09-18; 2011-01-25; 2012-12-04; 2015-06-19; 2018-06-19; 2019-01-31; 2024-02-06; 2025-04-09,15.327868852459014,4.672131147540986,历史8/22次成功; 当前距低点4.67%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
31,63.49409818254818,56.60834571213211,002459,晶澳科技,bottom_area,2025-12-22,11.23,2025-11-14,15.3,2025-12-16,10.83,3.693444136657437,3.970452446906738,29.215686274509807,26.601307189542485,False,0.8078994614003632,0.9110712566592667,4,14,4,28.57142857142857,29.005981878630916,34.7408829174664,2012-01-06; 2012-12-04; 2015-07-16; 2024-02-05,16.306555863342563,3.693444136657437,历史4/14次成功; 当前距低点3.69%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
32,63.29377651042725,53.361712165223764,002317,众生药业,bottom_area,2025-12-22,19.03,2025-11-27,27.2,2025-12-22,18.91,0.6345848757271338,1.00475938656796,30.477941176470587,30.036764705882348,False,-0.7303077725613005,4.148526424489494,3,11,3,27.27272727272727,39.18094941383085,58.31999999999999,2012-12-14; 2022-04-27; 2023-05-15,19.365415124272868,0.6345848757271338,历史3/11次成功; 当前距低点0.63%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
33,62.08824879857553,56.11822487563558,002679,福建金森,bottom_area,2025-12-22,12.22,2025-12-09,16.32,2025-12-18,11.7,4.444444444444456,7.179487179487179,28.308823529411768,25.122549019607842,True,-1.6103059581320411,4.427713471961502,4,11,4,36.36363636363637,31.973186851739204,41.671045717288486,2015-02-10; 2015-06-30; 2018-06-21; 2021-06-16,15.555555555555545,4.444444444444456,历史4/11次成功; 当前距低点4.44%; 最新日涨幅-1.61%; 状态bottom_area; 底部已确认
34,61.16134315516738,54.784947804947805,601162,天风证券,bottom_area,2025-12-22,4.21,2025-10-21,5.6,2025-12-17,4.05,3.9506172839506206,5.925925925925932,27.678571428571423,24.821428571428566,False,0.0,1.6156149637926913,1,5,1,20.0,40.926640926640935,40.926640926640935,2020-02-04,16.049382716049383,3.9506172839506206,历史1/5次成功; 当前距低点3.95%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
