rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.86337028658112,81.85207933173417,300731,科创新源,bottom_area,2022-07-05,22.93,2022-07-05,22.64,1.2809187279151906,7.111307420494698,29.139280125195615,False,-3.2489,8.7543,2,2,2,100.0,46.41168834075698,53.7536092396535,8.719081272084809,1.2809187279151906,历史2/2次成功; 当前距低点1.28%; 最新日涨幅-3.25%; 状态bottom_area; 底部未确认
2,84.74789283018667,79.28841509583368,300559,佳发教育,bottom_area,2022-07-05,9.44,2022-07-05,9.3,1.5053763440860084,4.193548387096761,29.65204236006051,False,-2.0747,1.9108,2,2,2,100.0,25.164909464246165,29.09783989834816,8.494623655913992,1.5053763440860084,历史2/2次成功; 当前距低点1.51%; 最新日涨幅-2.07%; 状态bottom_area; 底部未确认
3,83.998725891221,78.70498314932854,600382,广东明珠,bottom_area,2022-07-05,4.49,2022-06-28,4.42,1.5837104072398256,8.144796380090504,27.77777777777778,True,-0.883,0.3762,2,2,2,100.0,13.794854181910498,17.365269461077848,8.416289592760174,1.5837104072398256,历史2/2次成功; 当前距低点1.58%; 最新日涨幅-0.88%; 状态bottom_area; 底部已确认
4,83.63733738459592,78.11679306988088,000761,本钢板材,bottom_area,2022-07-05,3.58,2022-07-04,3.53,1.4164305949008575,1.9830028328611982,27.066115702479344,False,1.1299,0.422,1,1,1,100.0,11.969111969111971,11.969111969111971,8.583569405099142,1.4164305949008575,历史1/1次成功; 当前距低点1.42%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
5,78.97235199407976,72.13842359003333,603069,海汽集团,confirmed_rebound,2022-07-05,31.9,2022-07-05,31.82,0.2514142049025716,11.565053425518542,30.49366535605068,False,-9.7851,13.9073,3,3,3,100.0,14.955096651673086,21.284943599803825,9.74858579509743,0.2514142049025716,历史3/3次成功; 当前距低点0.25%; 最新日涨幅-9.79%; 状态confirmed_rebound; 底部未确认
6,78.271094510543,72.07802200528445,002116,中国海诚,bottom_area,2022-07-05,8.95,2022-07-05,8.89,0.6749156355455423,3.0371203599550007,31.03180760279286,False,-2.2926,2.0959,2,2,2,100.0,16.058223948001523,18.51179673321235,9.325084364454458,0.6749156355455423,历史2/2次成功; 当前距低点0.67%; 最新日涨幅-2.29%; 状态bottom_area; 底部未确认
7,71.53375421461048,69.67420614519482,002386,天原股份,bottom_area,2022-07-05,8.88,2022-07-05,8.57,3.61726954492416,7.234539089848299,28.464106844741238,False,1.8349,6.3627,2,3,2,66.66666666666666,32.445774413737794,48.85290148448042,6.3827304550758415,3.61726954492416,历史2/3次成功; 当前距低点3.62%; 最新日涨幅1.83%; 状态bottom_area; 底部未确认
8,64.62312225183099,62.15693160813308,002339,积成电子,bottom_area,2022-07-05,5.57,2022-06-23,5.41,2.957486136783736,7.208872458410346,31.863979848866503,True,-0.713,1.7188,1,2,1,50.0,82.94930875576038,82.94930875576038,7.042513863216264,2.957486136783736,历史1/2次成功; 当前距低点2.96%; 最新日涨幅-0.71%; 状态bottom_area; 底部已确认
9,54.12687500000001,49.206250000000004,002355,兴民智通,bottom_area,2022-07-05,6.88,2022-07-05,6.88,0.0,3.197674418604648,27.27272727272728,False,-9.9476,13.4532,1,2,1,50.0,15.624999999999991,15.624999999999991,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
