code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
001332,锡装股份,2023-05-19,44.23,bottom_area,2023-05-19,43.7,1.2128146453089108,1.6704805491990775,30.213989140849563,False,2
000629,钒钛股份,2023-05-19,4.16,bottom_area,2023-04-25,4.08,1.960784313725492,9.803921568627459,31.08108108108108,False,1
688077,大地熊,2023-05-19,26.16,bottom_area,2023-05-19,26.08,0.3067484662576758,2.3006134969325207,32.25974025974027,False,1
688289,圣湘生物,2023-05-19,18.43,bottom_area,2023-04-26,17.98,2.5027808676306966,12.45828698553948,27.058823529411757,False,1
002041,登海种业,2023-05-19,15.8,bottom_area,2023-05-19,15.41,2.530824140168725,2.8552887735236827,27.311320754716977,False,1
300661,圣邦股份,2023-05-19,117.68,bottom_area,2023-05-19,117.5,0.15319148936170793,2.893617021276601,31.414896100863878,False,1
300653,正海生物,2023-05-19,35.29,bottom_area,2023-05-18,34.11,3.459396071533274,3.723248314277347,29.129441097028884,False,1
300528,幸福蓝海,2023-05-19,8.79,bottom_area,2023-05-19,8.67,1.38408304498269,4.844290657439446,28.583196046128506,False,1
600199,金种子酒,2023-05-19,22.63,bottom_area,2023-05-17,21.9,3.3333333333333353,4.337899543379009,30.43202033036849,False,1
688075,安旭生物,2023-05-19,67.35,bottom_area,2023-05-10,64.65,4.17633410672852,5.939675174013904,30.37906525953047,False,4
002425,凯撒文化,2023-05-19,5.39,bottom_area,2023-05-17,5.22,3.256704980842911,8.620689655172416,28.296703296703303,True,1
002245,蔚蓝锂芯,2023-05-19,11.13,bottom_area,2023-04-26,10.7,4.018691588785061,8.317757009345799,29.512516469038214,False,2
601858,中国科传,2023-05-19,37.81,bottom_area,2023-05-18,36.05,4.882108183079072,9.015256588072122,27.02429149797571,False,1
300364,中文在线,2023-05-19,18.82,bottom_area,2023-05-18,18.41,2.2270505160239007,10.320478001086359,27.803921568627448,True,2
300609,汇纳科技,2023-05-19,19.43,bottom_area,2023-05-17,18.82,3.241232731137085,5.685441020191288,27.615384615384613,False,1
002405,四维图新,2023-05-19,11.52,bottom_area,2023-05-16,11.14,3.411131059245951,4.039497307001789,27.75616083009079,False,1
601369,陕鼓动力,2023-05-19,9.29,bottom_area,2023-05-10,9.05,2.651933701657441,4.972375690607726,32.31114435302916,False,1
