rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.17502397971504,79.6572988861386,002855,捷荣技术,bottom_area,2023-02-28,10.25,2023-02-27,10.1,1.4851485148514887,2.0792079207920877,31.710615280594993,False,1.0848,1.483,1,1,1,100.0,21.093749999999993,21.093749999999993,8.514851485148512,1.4851485148514887,历史1/1次成功; 当前距低点1.49%; 最新日涨幅1.08%; 状态bottom_area; 底部未确认
2,74.73015218846645,73.46438076315535,603318,水发燃气,bottom_area,2023-02-28,8.88,2022-12-30,8.53,4.103165298944917,9.613130128956628,30.819140308191407,True,0.5663,1.1117,1,1,1,100.0,10.696761530912658,10.696761530912658,5.896834701055083,4.103165298944917,历史1/1次成功; 当前距低点4.10%; 最新日涨幅0.57%; 状态bottom_area; 底部已确认
3,59.76702862984279,58.84928258312841,000419,通程控股,bottom_area,2023-02-28,6.22,2023-02-16,5.97,4.1876046901172534,7.035175879396983,30.093676814988285,True,2.3026,2.3251,1,2,1,50.0,24.82269503546099,24.82269503546099,5.812395309882747,4.1876046901172534,历史1/2次成功; 当前距低点4.19%; 最新日涨幅2.30%; 状态bottom_area; 底部已确认
