rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.00408823269173,86.5782868204724,002728,特一药业,bottom_area,2025-12-22,11.17,2025-12-19,10.91,2.383134738771767,2.9330889092575645,27.508305647840537,False,0.6306,6.5087,4,4,4,100.0,19.310935617591518,39.3073593073593,7.616865261228234,2.383134738771767,历史4/4次成功; 当前距低点2.38%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
12,80.14934238874027,79.30566510043775,002679,福建金森,bottom_area,2025-12-22,12.22,2025-12-18,11.7,4.444444444444456,7.179487179487179,28.308823529411768,True,-1.6103,4.4277,4,4,4,100.0,18.758056095543544,33.50951374207188,5.555555555555544,4.444444444444456,历史4/4次成功; 当前距低点4.44%; 最新日涨幅-1.61%; 状态bottom_area; 底部已确认
13,78.76224126979315,72.47451532151075,002317,众生药业,bottom_area,2025-12-22,19.03,2025-12-22,18.91,0.6345848757271338,1.00475938656796,30.477941176470587,False,-0.7303,4.1485,4,5,4,80.0,27.695531388003374,58.31999999999999,9.365415124272866,0.6345848757271338,历史4/5次成功; 当前距低点0.63%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
14,78.46872252777946,76.53989003621675,002459,晶澳科技,bottom_area,2025-12-22,11.23,2025-12-16,10.83,3.693444136657437,3.970452446906738,29.215686274509807,False,0.8079,0.9111,5,6,5,83.33333333333334,17.51402867990521,26.683937823834192,6.306555863342564,3.693444136657437,历史5/6次成功; 当前距低点3.69%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
15,77.47509687422115,75.94182953212365,601162,天风证券,bottom_area,2025-12-22,4.21,2025-12-17,4.05,3.9506172839506206,5.925925925925932,27.678571428571423,False,0.0,1.6156,2,2,2,100.0,14.673316879199232,18.939393939393938,6.04938271604938,3.9506172839506206,历史2/2次成功; 当前距低点3.95%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
16,76.41937595840061,76.24285787199351,301357,北方长龙,confirmed_rebound,2025-12-22,141.24,2025-12-17,134.67,4.878592114056599,11.056657013440272,28.36702127659575,True,-0.8703,9.6716,4,4,4,100.0,17.82821447334705,26.72978878368535,5.121407885943401,4.878592114056599,历史4/4次成功; 当前距低点4.88%; 最新日涨幅-0.87%; 状态confirmed_rebound; 底部已确认
17,75.9600376485733,73.34072600551906,300768,迪普科技,bottom_area,2025-12-22,18.62,2025-12-17,18.05,3.1578947368421066,4.4321329639889235,29.43706020328381,False,0.0,1.1251,2,3,2,66.66666666666666,46.52720074651822,47.28781110402041,6.842105263157894,3.1578947368421066,历史2/3次成功; 当前距低点3.16%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
18,75.86422212235681,75.54714469026264,000665,湖北广电,bottom_area,2025-12-22,5.48,2025-12-17,5.23,4.780114722753346,5.927342256214141,27.46185852981969,False,0.1828,1.5069,6,7,6,85.71428571428571,20.33843610367265,43.606557377049185,5.219885277246655,4.780114722753346,历史6/7次成功; 当前距低点4.78%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
19,75.85096760448451,73.55198271702523,000998,隆平高科,bottom_area,2025-12-22,9.47,2025-12-17,9.16,3.384279475982538,4.039301310043659,29.484218629715166,False,0.7447,1.0027,1,1,1,100.0,11.549139367018313,11.549139367018313,6.615720524017463,3.384279475982538,历史1/1次成功; 当前距低点3.38%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
20,75.68798285725596,72.17202568846298,603038,华立股份,bottom_area,2025-12-22,15.97,2025-12-17,15.58,2.5032092426187456,5.0064184852374805,29.661399548532724,False,-0.1875,1.2749,3,4,3,75.0,19.969584739966248,28.753412192902637,7.496790757381255,2.5032092426187456,历史3/4次成功; 当前距低点2.50%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
21,75.45085683844552,73.25668314453593,301177,迪阿股份,bottom_area,2025-12-22,29.08,2025-12-17,28.11,3.450729277837065,6.438989683386703,31.88756966319361,False,0.3797,0.2813,1,1,1,100.0,10.776053215077603,10.776053215077603,6.5492707221629365,3.450729277837065,历史1/1次成功; 当前距低点3.45%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
22,75.048135220608,74.52845363252233,300681,英搏尔,bottom_area,2025-12-22,24.38,2025-12-17,23.3,4.635193133047203,5.36480686695279,28.593319031566043,False,1.4143,3.5355,5,6,5,83.33333333333334,18.24387442223989,27.487589035182385,5.364806866952798,4.635193133047203,历史5/6次成功; 当前距低点4.64%; 最新日涨幅1.41%; 状态bottom_area; 底部未确认
23,74.80932442668164,73.91080096398225,003038,鑫铂股份,bottom_area,2025-12-22,15.3,2025-12-17,14.66,4.365620736698503,5.866302864938604,32.098193608151924,False,0.3279,1.6895,1,1,1,100.0,25.507614213197975,25.507614213197975,5.634379263301498,4.365620736698503,历史1/1次成功; 当前距低点4.37%; 最新日涨幅0.33%; 状态bottom_area; 底部未确认
24,74.62880450936366,73.29548222099396,300890,翔丰华,bottom_area,2025-12-22,29.52,2025-12-17,28.37,4.05357772294677,4.970038773352132,28.122624778312638,False,0.2717,3.1568,1,1,1,100.0,18.37440553393861,18.37440553393861,5.946422277053231,4.05357772294677,历史1/1次成功; 当前距低点4.05%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
25,73.54473188018078,70.8528803245436,000593,德龙汇能,bottom_area,2025-12-22,10.16,2025-12-16,9.86,3.0425963488843886,8.519269776876266,31.14525139664805,False,-1.0711,3.274,1,1,1,100.0,15.322580645161285,15.322580645161285,6.957403651115612,3.0425963488843886,历史1/1次成功; 当前距低点3.04%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
26,73.53650858942659,72.08836185135081,301567,贝隆精密,bottom_area,2025-12-22,45.2,2025-12-17,43.48,3.955841766329361,6.20975160993561,31.527559055118115,False,-0.9858,10.9138,2,2,2,100.0,16.4929090246331,16.59192825112107,6.04415823367064,3.955841766329361,历史2/2次成功; 当前距低点3.96%; 最新日涨幅-0.99%; 状态bottom_area; 底部未确认
27,72.69366236322955,70.84339152186922,603072,天和磁材,bottom_area,2025-12-22,40.93,2025-12-17,39.49,3.6464927829830276,4.482147379083302,27.05947543405984,False,-0.0488,2.1966,1,1,1,100.0,22.674167027260935,22.674167027260935,6.353507217016974,3.6464927829830276,历史1/1次成功; 当前距低点3.65%; 最新日涨幅-0.05%; 状态bottom_area; 底部未确认
28,72.65635890818587,72.55455543051758,603178,圣龙股份,bottom_area,2025-12-22,18.53,2025-12-05,17.66,4.926387315968295,5.832389580973959,28.182187881252542,False,-0.2691,1.0645,6,7,6,85.71428571428571,28.51538369929118,47.51869476546566,5.073612684031705,4.926387315968295,历史6/7次成功; 当前距低点4.93%; 最新日涨幅-0.27%; 状态bottom_area; 底部未确认
29,69.7612511988062,69.43596357563618,688050,爱博医疗,bottom_area,2025-12-22,61.69,2025-12-10,58.89,4.7546272711835575,6.8602479198505675,29.750685911964688,False,-1.1537,1.119,2,2,2,100.0,12.024267494272554,12.90770757525636,5.2453727288164425,4.7546272711835575,历史2/2次成功; 当前距低点4.75%; 最新日涨幅-1.15%; 状态bottom_area; 底部未确认
30,68.58032282648466,63.372619168002956,603353,和顺石油,bottom_area,2025-12-22,25.92,2025-12-22,25.7,0.8560311284046787,5.058365758754866,32.36842105263158,False,-3.2836,3.5842,4,6,4,66.66666666666666,20.579050936015864,27.079174983366617,9.143968871595321,0.8560311284046787,历史4/6次成功; 当前距低点0.86%; 最新日涨幅-3.28%; 状态bottom_area; 底部未确认
31,65.89625042201182,63.7973136213107,688337,普源精电,bottom_area,2025-12-22,36.93,2025-12-04,35.75,3.3006993006993,6.545454545454556,28.499999999999996,False,-0.0541,0.7054,3,6,3,50.0,38.886602295188766,54.46153846153845,6.6993006993007,3.3006993006993,历史3/6次成功; 当前距低点3.30%; 最新日涨幅-0.05%; 状态bottom_area; 底部未确认
32,65.53924025743436,64.79302841334803,000692,惠天热电,bottom_area,2025-12-22,3.56,2025-12-17,3.41,4.398826979472139,5.571847507331377,28.511530398322844,False,-0.2801,2.5622,3,5,3,60.0,36.0341608954005,59.042553191489375,5.601173020527861,4.398826979472139,历史3/5次成功; 当前距低点4.40%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
33,64.35095973007539,61.864628155472545,600383,金地集团,bottom_area,2025-12-22,3.16,2025-12-15,3.07,2.931596091205222,4.234527687296428,32.675438596491226,False,-0.3155,1.589,2,4,2,50.0,23.971329265701364,32.594936708860764,7.068403908794779,2.931596091205222,历史2/4次成功; 当前距低点2.93%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
34,60.797435399895036,60.418929965498805,002184,海得控制,bottom_area,2025-12-22,12.77,2025-12-17,12.2,4.672131147540986,4.918032786885258,29.357266936884773,False,0.6304,1.9601,2,5,2,40.0,36.72789775210886,50.27203482045704,5.327868852459015,4.672131147540986,历史2/5次成功; 当前距低点4.67%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
35,59.326211405108054,55.98459915783478,002670,国盛证券,bottom_area,2025-12-22,16.67,2025-12-17,16.35,1.9571865443425092,3.1804281345565717,29.6774193548387,False,-0.06,0.8782,1,2,1,50.0,13.747228381374727,13.747228381374727,8.042813455657491,1.9571865443425092,历史1/2次成功; 当前距低点1.96%; 最新日涨幅-0.06%; 状态bottom_area; 底部未确认
36,58.36736581597171,57.59156814679929,002453,华软科技,bottom_area,2025-12-22,6.31,2025-12-17,6.05,4.297520661157021,6.115702479338845,28.31753554502369,False,1.4469,3.3942,1,2,1,50.0,28.60169491525425,28.60169491525425,5.702479338842979,4.297520661157021,历史1/2次成功; 当前距低点4.30%; 最新日涨幅1.45%; 状态bottom_area; 底部未确认
37,56.027523496807504,54.9914526497826,002402,和而泰,bottom_area,2025-12-22,39.33,2025-12-17,37.81,4.020100502512552,6.241734990743188,29.221265443654058,False,0.9756,4.6266,1,2,1,50.0,11.221945137157112,11.221945137157112,5.979899497487449,4.020100502512552,历史1/2次成功; 当前距低点4.02%; 最新日涨幅0.98%; 状态bottom_area; 底部未确认
38,55.731881333871364,54.55956578204404,002605,姚记科技,bottom_area,2025-12-22,23.27,2025-12-17,22.4,3.8839285714285765,4.776785714285716,27.71861890932559,False,-0.0859,0.9488,2,5,2,40.0,18.037220026350465,23.2121212121212,6.116071428571424,3.8839285714285765,历史2/5次成功; 当前距低点3.88%; 最新日涨幅-0.09%; 状态bottom_area; 底部未确认
39,54.825370140686054,54.564514649262755,001282,三联锻造,bottom_area,2025-12-22,20.29,2025-12-17,19.37,4.7496128033040685,5.214248838409902,27.992565055762075,False,0.6448,2.4195,1,3,1,33.33333333333333,37.31343283582089,37.31343283582089,5.2503871966959315,4.7496128033040685,历史1/3次成功; 当前距低点4.75%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
40,52.006273950953776,50.17967458693382,688348,昱能科技,bottom_area,2025-12-22,50.85,2025-12-17,49.31,3.1230987629284104,5.049685662137486,31.77919203099059,False,-0.255,0.8273,1,3,1,33.33333333333333,16.27422813482398,16.27422813482398,6.876901237071591,3.1230987629284104,历史1/3次成功; 当前距低点3.12%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
