rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.1033920108328,75.74428571428574,002687,乔治白,bottom_area,2024-06-20,4.22,2024-06-06,4.2,0.476190476190466,5.714285714285719,28.2051282051282,False,-1.171,1.2701,1,1,1,100.0,64.00000000000001,64.00000000000001,19.523809523809536,0.476190476190466,历史1/1次成功; 当前距低点0.48%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
12,79.53301133239708,72.16792824443736,002162,悦心健康,bottom_area,2024-06-20,2.92,2024-06-06,2.79,4.659498207885301,9.318996415770602,28.64450127877238,True,-3.3113,1.0129,1,1,1,100.0,43.23432343234324,43.23432343234324,15.340501792114699,4.659498207885301,历史1/1次成功; 当前距低点4.66%; 最新日涨幅-3.31%; 状态bottom_area; 底部已确认
13,78.02125330790018,67.20951400873747,688357,建龙微纳,bottom_area,2024-06-20,25.86,2024-06-06,25.4,1.8110236220472475,8.464566929133866,32.012847965738764,True,0.2326,0.4187,2,5,2,40.0,28.97122509142576,31.65083135391925,18.188976377952752,1.8110236220472475,历史2/5次成功; 当前距低点1.81%; 最新日涨幅0.23%; 状态bottom_area; 底部已确认
14,75.62138103756709,63.01781753130591,603030,全筑股份,bottom_area,2024-06-20,1.4,2024-06-20,1.4,0.0,5.71428571428572,28.20512820512821,False,-4.7619,0.8064,3,5,3,60.0,34.88073941562313,50.5813953488372,20.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-4.76%; 状态bottom_area; 底部未确认
15,75.17259940038377,65.10484055211808,688092,爱科科技,bottom_area,2024-06-20,22.31,2024-06-17,21.85,2.1052631578947243,4.622425629290609,32.35294117647058,False,0.3599,1.4471,1,2,1,50.0,42.12279866730127,42.12279866730127,17.894736842105278,2.1052631578947243,历史1/2次成功; 当前距低点2.11%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
16,75.07575671425772,67.54190014783279,300584,海辰药业,bottom_area,2024-06-20,15.42,2024-06-06,14.8,4.189189189189184,10.540540540540531,27.734375,True,-2.2194,2.4676,2,3,2,66.66666666666666,41.271961465147655,54.23197492163009,15.810810810810816,4.189189189189184,历史2/3次成功; 当前距低点4.19%; 最新日涨幅-2.22%; 状态bottom_area; 底部已确认
17,74.90481162651879,68.29556354182596,002012,凯恩股份,bottom_area,2024-06-20,3.41,2024-06-06,3.25,4.923076923076927,9.53846153846154,28.88402625820569,True,-3.125,1.2469,1,1,1,100.0,25.646123260437374,25.646123260437374,15.076923076923073,4.923076923076927,历史1/1次成功; 当前距低点4.92%; 最新日涨幅-3.12%; 状态bottom_area; 底部已确认
18,72.79746702791488,62.68466720197176,688105,诺唯赞,bottom_area,2024-06-20,20.48,2024-06-20,20.12,1.7892644135188838,3.876739562624242,30.977701543739272,False,0.54,0.8615,1,2,1,50.0,25.237580993520524,25.237580993520524,18.210735586481118,1.7892644135188838,历史1/2次成功; 当前距低点1.79%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
19,70.47058556183839,58.88734724348059,300722,新余国科,bottom_area,2024-06-20,20.01,2024-06-20,19.98,0.15015015015015584,8.058058058058055,32.22523744911804,False,-9.5389,6.6184,3,7,3,42.857142857142854,39.39925276556114,45.90377113133938,19.849849849849846,0.15015015015015584,历史3/7次成功; 当前距低点0.15%; 最新日涨幅-9.54%; 状态bottom_area; 底部未确认
20,70.44953594295752,62.58821433558887,300651,金陵体育,bottom_area,2024-06-20,12.42,2024-06-06,12.0,3.4999999999999996,10.250000000000004,28.99408284023668,True,-2.9688,2.1462,2,4,2,50.0,25.635560944026203,25.720461095100855,16.5,3.4999999999999996,历史2/4次成功; 当前距低点3.50%; 最新日涨幅-2.97%; 状态bottom_area; 底部已确认
21,70.41323919141117,58.67769932617597,002761,浙江建投,bottom_area,2024-06-20,8.04,2024-06-20,8.04,0.0,3.9800995024875663,30.08695652173914,False,-3.7126,2.5518,3,6,3,50.0,33.213437237505204,43.73730534867976,20.0,0.0,历史3/6次成功; 当前距低点0.00%; 最新日涨幅-3.71%; 状态bottom_area; 底部未确认
22,69.65857911814221,58.26074323853911,002410,广联达,bottom_area,2024-06-20,10.08,2024-06-20,10.06,0.19880715705764984,4.47316103379721,28.347578347578338,False,-4.0913,1.7444,2,5,2,40.0,42.81733094962667,45.94594594594595,19.80119284294235,0.19880715705764984,历史2/5次成功; 当前距低点0.20%; 最新日涨幅-4.09%; 状态bottom_area; 底部未确认
23,65.41031654842024,58.16814817986062,301379,天山电子,bottom_area,2024-06-20,18.65,2024-06-20,18.01,3.5535813436979287,6.551915602443086,32.6225215114104,False,1.3587,7.7153,1,2,1,50.0,22.58233141662311,22.58233141662311,16.446418656302072,3.5535813436979287,历史1/2次成功; 当前距低点3.55%; 最新日涨幅1.36%; 状态bottom_area; 底部未确认
24,65.3593490233427,57.791969992884304,002589,瑞康医药,bottom_area,2024-06-20,2.23,2024-06-06,2.16,3.240740740740733,12.037037037037027,29.18032786885245,True,-2.193,0.8763,2,6,2,33.33333333333333,32.78239542171958,37.073170731707336,16.759259259259267,3.240740740740733,历史2/6次成功; 当前距低点3.24%; 最新日涨幅-2.19%; 状态bottom_area; 底部已确认
25,65.185397981254,54.77145346578614,600185,珠免集团,bottom_area,2024-06-20,4.46,2024-06-20,4.44,0.4504504504504408,5.1801801801801695,28.95999999999999,False,-4.4968,0.9781,1,2,1,50.0,38.80903490759753,38.80903490759753,19.54954954954956,0.4504504504504408,历史1/2次成功; 当前距低点0.45%; 最新日涨幅-4.50%; 状态bottom_area; 底部未确认
26,64.0789648250213,53.97108527131784,000718,苏宁环球,bottom_area,2024-06-20,1.73,2024-06-20,1.72,0.5813953488372098,4.069767441860469,29.795918367346946,False,-3.352,1.097,1,2,1,50.0,36.111111111111114,36.111111111111114,19.41860465116279,0.5813953488372098,历史1/2次成功; 当前距低点0.58%; 最新日涨幅-3.35%; 状态bottom_area; 底部未确认
27,64.05106718885797,54.51374742979351,603155,新亚强,bottom_area,2024-06-20,10.54,2024-06-20,10.42,1.151631477927056,6.142034548944343,32.90405666452028,False,-4.2688,0.6732,1,3,1,33.33333333333333,25.624375624375624,25.624375624375624,18.848368522072946,1.151631477927056,历史1/3次成功; 当前距低点1.15%; 最新日涨幅-4.27%; 状态bottom_area; 底部未确认
28,63.86240616111901,56.832628524046456,603273,天元智能,bottom_area,2024-06-20,18.74,2024-06-06,18.09,3.5931453841901524,9.729132117191828,29.418650019508384,True,-2.9518,4.2734,1,4,1,25.0,201.34228187919464,201.34228187919464,16.40685461580985,3.5931453841901524,历史1/4次成功; 当前距低点3.59%; 最新日涨幅-2.95%; 状态bottom_area; 底部已确认
29,61.56342599549212,51.30285499624343,001322,箭牌家居,bottom_area,2024-06-20,7.63,2024-06-20,7.63,0.0,3.6697247706422047,32.35815602836879,False,-3.5398,1.9992,1,2,1,50.0,26.897069872276486,26.897069872276486,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-3.54%; 状态bottom_area; 底部未确认
30,61.52509153270701,51.65430866274179,601778,晶科科技,bottom_area,2024-06-20,2.47,2024-06-20,2.46,0.40650406504065983,5.691056910569111,28.901734104046245,False,-4.6332,1.4703,1,4,1,25.0,42.344827586206904,42.344827586206904,19.59349593495934,0.40650406504065983,历史1/4次成功; 当前距低点0.41%; 最新日涨幅-4.63%; 状态bottom_area; 底部未确认
31,61.360100749983815,51.452095813017586,002218,拓日新能,bottom_area,2024-06-20,2.96,2024-06-20,2.95,0.3389830508474504,4.406779661016945,28.743961352656992,False,-3.5831,1.9267,1,3,1,33.33333333333333,39.04109589041095,39.04109589041095,19.66101694915255,0.3389830508474504,历史1/3次成功; 当前距低点0.34%; 最新日涨幅-3.58%; 状态bottom_area; 底部未确认
32,60.61683185840707,50.51402654867256,300639,凯普生物,bottom_area,2024-06-20,4.72,2024-06-20,4.72,0.0,3.601694915254236,30.79178885630499,False,-1.8711,1.1861,1,4,1,25.0,33.27433628318583,33.27433628318583,20.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-1.87%; 状态bottom_area; 底部未确认
33,60.56414451494715,51.260962772029096,000705,浙江震元,bottom_area,2024-06-20,7.13,2024-06-06,7.07,0.8486562942008431,5.799151343705801,27.26337448559671,False,-2.861,2.4861,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,19.15134370579916,0.8486562942008431,历史1/3次成功; 当前距低点0.85%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
34,59.80524460827735,54.565838249041065,002278,神开股份,bottom_area,2024-06-20,4.02,2024-06-06,3.83,4.960835509138368,11.22715404699738,30.990990990990987,True,-1.9512,2.6781,1,2,1,50.0,33.74485596707818,33.74485596707818,15.039164490861634,4.960835509138368,历史1/2次成功; 当前距低点4.96%; 最新日涨幅-1.95%; 状态bottom_area; 底部已确认
35,59.76444444444442,52.73333333333332,300749,顶固集创,bottom_area,2024-06-20,5.28,2024-06-06,5.12,3.1250000000000027,9.765625,28.391608391608393,True,-2.9412,1.835,1,3,1,33.33333333333333,20.833333333333336,20.833333333333336,16.875,3.1250000000000027,历史1/3次成功; 当前距低点3.13%; 最新日涨幅-2.94%; 状态bottom_area; 底部已确认
36,59.73044978220218,49.902264534145736,000002,万科A,bottom_area,2024-06-20,7.21,2024-06-20,7.2,0.13888888888888593,3.611111111111108,27.419354838709676,False,-3.4806,1.874,1,3,1,33.33333333333333,28.255902513328245,28.255902513328245,19.861111111111114,0.13888888888888593,历史1/3次成功; 当前距低点0.14%; 最新日涨幅-3.48%; 状态bottom_area; 底部未确认
37,59.058631952089904,49.82863058245412,600322,津投城开,bottom_area,2024-06-20,1.49,2024-06-20,1.48,0.6756756756756763,5.405405405405411,28.502415458937193,False,-4.4872,2.1854,1,4,1,25.0,35.828877005347586,35.828877005347586,19.324324324324323,0.6756756756756763,历史1/4次成功; 当前距低点0.68%; 最新日涨幅-4.49%; 状态bottom_area; 底部未确认
38,56.84673731973979,47.670561060915176,603326,我乐家居,bottom_area,2024-06-20,5.86,2024-06-20,5.84,0.34246575342466545,5.821917808219176,28.167281672816735,False,-5.0243,2.1449,1,4,1,25.0,20.141843971631218,20.141843971631218,19.657534246575338,0.34246575342466545,历史1/4次成功; 当前距低点0.34%; 最新日涨幅-5.02%; 状态bottom_area; 底部未确认
39,47.79166917081333,43.51620229530009,002786,银宝山新,bottom_area,2024-06-20,8.0,2024-06-06,7.63,4.849279161205768,11.533420707732633,29.547553093259467,True,-3.8462,2.0355,1,6,1,16.666666666666664,22.074688796680498,22.074688796680498,15.150720838794232,4.849279161205768,历史1/6次成功; 当前距低点4.85%; 最新日涨幅-3.85%; 状态bottom_area; 底部已确认
