code,name,start_date,end_date,status,rows,reason
301588,美新科技,2021-01-01,2024-12-31,updated,197,
301589,诺瓦星云,2021-01-01,2024-12-31,updated,215,
301590,优优绿能,2021-01-01,2024-12-31,empty,0,
301591,肯特股份,2021-01-01,2024-12-31,updated,207,
301592,六九一二,2021-01-01,2024-12-31,updated,49,
301595,太力科技,2021-01-01,2024-12-31,empty,0,
301596,瑞迪智驱,2021-01-01,2024-12-31,updated,159,
301598,博科测试,2021-01-01,2024-12-31,updated,8,
301599,理奇智能,2021-01-01,2024-12-31,empty,0,
301600,慧翰股份,2021-01-01,2024-12-31,updated,73,
301601,惠通科技,2021-01-01,2024-12-31,empty,0,
301602,超研股份,2021-01-01,2024-12-31,empty,0,
301603,乔锋智能,2021-01-01,2024-12-31,updated,118,
301606,绿联科技,2021-01-01,2024-12-31,updated,106,
301607,富特科技,2021-01-01,2024-12-31,updated,78,
301608,博实结,2021-01-01,2024-12-31,updated,102,
301609,山大电力,2021-01-01,2024-12-31,empty,0,
301611,珂玛科技,2021-01-01,2024-12-31,updated,91,
301613,新铝时代,2021-01-01,2024-12-31,updated,48,
301616,浙江华业,2021-01-01,2024-12-31,empty,0,
301617,博苑新材,2021-01-01,2024-12-31,updated,15,
301618,长联科技,2021-01-01,2024-12-31,updated,62,
301622,英思特,2021-01-01,2024-12-31,updated,20,
301626,苏州天脉,2021-01-01,2024-12-31,updated,49,
301628,强达电路,2021-01-01,2024-12-31,updated,44,
301629,矽电股份,2021-01-01,2024-12-31,empty,0,
301630,同宇新材,2021-01-01,2024-12-31,empty,0,
301631,壹连科技,2021-01-01,2024-12-31,updated,28,
301632,广东建科,2021-01-01,2024-12-31,empty,0,
301633,港迪技术,2021-01-01,2024-12-31,updated,39,
301636,泽润新能,2021-01-01,2024-12-31,empty,0,
301638,南网数字,2021-01-01,2024-12-31,empty,0,
301656,联合动力,2021-01-01,2024-12-31,empty,0,
301658,首航新能,2021-01-01,2024-12-31,empty,0,
301662,宏工科技,2021-01-01,2024-12-31,empty,0,
301665,泰禾股份,2021-01-01,2024-12-31,empty,0,
301666,大普微,2021-01-01,2024-12-31,empty,0,
301667,纳百川,2021-01-01,2024-12-31,empty,0,
301668,昊创瑞通,2021-01-01,2024-12-31,empty,0,
301678,新恒汇,2021-01-01,2024-12-31,empty,0,
301680,固德电材,2021-01-01,2024-12-31,empty,0,
301682,宏明电子,2021-01-01,2024-12-31,empty,0,
301683,慧谷新材,2021-01-01,2024-12-31,empty,0,
301687,新广益,2021-01-01,2024-12-31,empty,0,
301696,三瑞智能,2021-01-01,2024-12-31,empty,0,
302132,中航成飞,2021-01-01,2024-12-31,updated,969,
600000,浦发银行,2021-01-01,2024-12-31,updated,969,
600004,白云机场,2021-01-01,2024-12-31,updated,969,
600006,东风股份,2021-01-01,2024-12-31,updated,969,
600007,中国国贸,2021-01-01,2024-12-31,updated,969,
600008,首创环保,2021-01-01,2024-12-31,updated,969,
600009,上海机场,2021-01-01,2024-12-31,updated,969,
600010,包钢股份,2021-01-01,2024-12-31,updated,969,
600011,华能国际,2021-01-01,2024-12-31,updated,969,
600012,皖通高速,2021-01-01,2024-12-31,updated,969,
600015,华夏银行,2021-01-01,2024-12-31,updated,969,
600016,民生银行,2021-01-01,2024-12-31,updated,969,
600017,日照港,2021-01-01,2024-12-31,updated,969,
600018,上港集团,2021-01-01,2024-12-31,updated,969,
600019,宝钢股份,2021-01-01,2024-12-31,updated,969,
600020,中原高速,2021-01-01,2024-12-31,updated,969,
600021,上海电力,2021-01-01,2024-12-31,updated,969,
600022,山东钢铁,2021-01-01,2024-12-31,updated,969,
600023,浙能电力,2021-01-01,2024-12-31,updated,969,
600025,华能水电,2021-01-01,2024-12-31,updated,969,
600026,中远海能,2021-01-01,2024-12-31,updated,969,
600027,华电国际,2021-01-01,2024-12-31,updated,969,
600028,中国石化,2021-01-01,2024-12-31,updated,969,
600029,南方航空,2021-01-01,2024-12-31,updated,969,
600030,中信证券,2021-01-01,2024-12-31,updated,969,
600031,三一重工,2021-01-01,2024-12-31,updated,969,
600032,浙江新能,2021-01-01,2024-12-31,updated,877,
600033,福建高速,2021-01-01,2024-12-31,updated,969,
600035,楚天高速,2021-01-01,2024-12-31,updated,969,
600036,招商银行,2021-01-01,2024-12-31,updated,969,
600037,歌华有线,2021-01-01,2024-12-31,updated,969,
600038,中直股份,2021-01-01,2024-12-31,updated,969,
600039,四川路桥,2021-01-01,2024-12-31,updated,969,
600048,保利发展,2021-01-01,2024-12-31,updated,969,
600050,中国联通,2021-01-01,2024-12-31,updated,969,
600051,宁波联合,2021-01-01,2024-12-31,updated,969,
600052,东望时代,2021-01-01,2024-12-31,updated,969,
600053,*ST九鼎,2021-01-01,2024-12-31,updated,969,
600054,黄山旅游,2021-01-01,2024-12-31,updated,969,
600055,万东医疗,2021-01-01,2024-12-31,updated,969,
600056,中国医药,2021-01-01,2024-12-31,updated,969,
600057,厦门象屿,2021-01-01,2024-12-31,updated,969,
600058,五矿发展,2021-01-01,2024-12-31,updated,969,
600059,古越龙山,2021-01-01,2024-12-31,updated,969,
600060,海信视像,2021-01-01,2024-12-31,updated,969,
600061,国投资本,2021-01-01,2024-12-31,updated,969,
600062,华润双鹤,2021-01-01,2024-12-31,updated,969,
600063,皖维高新,2021-01-01,2024-12-31,updated,969,
600064,南京高科,2021-01-01,2024-12-31,updated,969,
600066,宇通客车,2021-01-01,2024-12-31,updated,969,
600067,冠城新材,2021-01-01,2024-12-31,updated,969,
600071,凤凰光学,2021-01-01,2024-12-31,updated,969,
600072,中船科技,2021-01-01,2024-12-31,updated,969,
600073,光明肉业,2021-01-01,2024-12-31,updated,969,
600075,新疆天业,2021-01-01,2024-12-31,updated,969,
600076,康欣新材,2021-01-01,2024-12-31,updated,969,
600078,澄星股份,2021-01-01,2024-12-31,updated,969,
600079,ST人福,2021-01-01,2024-12-31,updated,969,
600080,ST金花,2021-01-01,2024-12-31,updated,969,
600081,东风科技,2021-01-01,2024-12-31,updated,969,
600082,ST海泰,2021-01-01,2024-12-31,updated,969,
600084,*ST尼雅,2021-01-01,2024-12-31,updated,969,
600085,同仁堂,2021-01-01,2024-12-31,updated,969,
600088,中视传媒,2021-01-01,2024-12-31,updated,969,
600089,特变电工,2021-01-01,2024-12-31,updated,969,
600094,大名城,2021-01-01,2024-12-31,updated,969,
600095,湘财股份,2021-01-01,2024-12-31,updated,969,
600096,云天化,2021-01-01,2024-12-31,updated,969,
600097,开创国际,2021-01-01,2024-12-31,updated,969,
600098,广州发展,2021-01-01,2024-12-31,updated,969,
600099,林海股份,2021-01-01,2024-12-31,updated,969,
600100,同方股份,2021-01-01,2024-12-31,updated,969,
600101,明星电力,2021-01-01,2024-12-31,updated,969,
600103,青山纸业,2021-01-01,2024-12-31,updated,969,
600104,上汽集团,2021-01-01,2024-12-31,updated,969,
600105,永鼎股份,2021-01-01,2024-12-31,updated,969,
600106,重庆路桥,2021-01-01,2024-12-31,updated,969,
600107,*ST尔雅,2021-01-01,2024-12-31,updated,969,
600108,亚盛集团,2021-01-01,2024-12-31,updated,969,
600109,国金证券,2021-01-01,2024-12-31,updated,969,
600110,诺德股份,2021-01-01,2024-12-31,updated,969,
600111,北方稀土,2021-01-01,2024-12-31,updated,969,
600113,浙江东日,2021-01-01,2024-12-31,updated,969,
600114,东睦股份,2021-01-01,2024-12-31,updated,969,
600115,中国东航,2021-01-01,2024-12-31,updated,969,
600116,三峡水利,2021-01-01,2024-12-31,updated,969,
600117,西宁特钢,2021-01-01,2024-12-31,updated,969,
600118,中国卫星,2021-01-01,2024-12-31,updated,969,
600119,*ST长投,2021-01-01,2024-12-31,updated,969,
600120,浙江东方,2021-01-01,2024-12-31,updated,969,
600121,郑州煤电,2021-01-01,2024-12-31,updated,969,
600123,兰花科创,2021-01-01,2024-12-31,updated,969,
600125,铁龙物流,2021-01-01,2024-12-31,updated,969,
600126,杭钢股份,2021-01-01,2024-12-31,updated,969,
600127,金健米业,2021-01-01,2024-12-31,updated,969,
600128,苏豪弘业,2021-01-01,2024-12-31,updated,969,
600129,太极集团,2021-01-01,2024-12-31,updated,969,
600130,波导股份,2021-01-01,2024-12-31,updated,969,
600131,国网信通,2021-01-01,2024-12-31,updated,969,
600132,重庆啤酒,2021-01-01,2024-12-31,updated,969,
600133,东湖高新,2021-01-01,2024-12-31,updated,969,
600135,乐凯胶片,2021-01-01,2024-12-31,updated,969,
600136,ST明诚,2021-01-01,2024-12-31,updated,969,
600137,浪莎股份,2021-01-01,2024-12-31,updated,969,
600138,中青旅,2021-01-01,2024-12-31,updated,969,
600141,兴发集团,2021-01-01,2024-12-31,updated,969,
600143,金发科技,2021-01-01,2024-12-31,updated,969,
600148,长春一东,2021-01-01,2024-12-31,updated,969,
600149,廊坊发展,2021-01-01,2024-12-31,updated,969,
600150,中国船舶,2021-01-01,2024-12-31,updated,969,
600151,航天机电,2021-01-01,2024-12-31,updated,969,
600152,维科技术,2021-01-01,2024-12-31,updated,969,
600153,建发股份,2021-01-01,2024-12-31,updated,969,
600155,华创云信,2021-01-01,2024-12-31,updated,969,
600156,华升股份,2021-01-01,2024-12-31,updated,969,
600157,永泰能源,2021-01-01,2024-12-31,updated,969,
600158,中体产业,2021-01-01,2024-12-31,updated,969,
600159,大龙地产,2021-01-01,2024-12-31,updated,969,
600160,巨化股份,2021-01-01,2024-12-31,updated,969,
600161,天坛生物,2021-01-01,2024-12-31,updated,969,
600162,香江控股,2021-01-01,2024-12-31,updated,969,
600163,中闽能源,2021-01-01,2024-12-31,updated,969,
600165,ST宁科,2021-01-01,2024-12-31,updated,969,
600166,福田汽车,2021-01-01,2024-12-31,updated,969,
600167,联美控股,2021-01-01,2024-12-31,updated,969,
600168,武汉控股,2021-01-01,2024-12-31,updated,969,
600169,ST太重,2021-01-01,2024-12-31,updated,969,
600170,上海建工,2021-01-01,2024-12-31,updated,969,
600171,上海贝岭,2021-01-01,2024-12-31,updated,969,
600172,黄河旋风,2021-01-01,2024-12-31,updated,969,
600173,卧龙新能,2021-01-01,2024-12-31,updated,969,
600176,中国巨石,2021-01-01,2024-12-31,updated,969,
600177,雅戈尔,2021-01-01,2024-12-31,updated,969,
600178,东安动力,2021-01-01,2024-12-31,updated,969,
600179,安通控股,2021-01-01,2024-12-31,updated,969,
600180,*ST瑞茂,2021-01-01,2024-12-31,updated,969,
600182,S佳通,2021-01-01,2024-12-31,updated,969,
600183,生益科技,2021-01-01,2024-12-31,updated,969,
600184,光电股份,2021-01-01,2024-12-31,updated,969,
600185,珠免集团,2021-01-01,2024-12-31,updated,969,
600186,莲花控股,2021-01-01,2024-12-31,updated,969,
600187,*ST国中,2021-01-01,2024-12-31,updated,969,
600188,兖矿能源,2021-01-01,2024-12-31,updated,969,
600189,泉阳泉,2021-01-01,2024-12-31,updated,969,
600191,华资实业,2021-01-01,2024-12-31,updated,969,
600192,长城电工,2021-01-01,2024-12-31,updated,969,
600193,*ST创兴,2021-01-01,2024-12-31,updated,969,
600195,中牧股份,2021-01-01,2024-12-31,updated,969,
600196,复星医药,2021-01-01,2024-12-31,updated,969,
600197,伊力特,2021-01-01,2024-12-31,updated,969,
600198,大唐电信,2021-01-01,2024-12-31,updated,969,
600199,金种子酒,2021-01-01,2024-12-31,updated,969,
600201,生物股份,2021-01-01,2024-12-31,updated,969,
600202,哈空调,2021-01-01,2024-12-31,updated,969,
600203,福日电子,2021-01-01,2024-12-31,updated,969,
600206,有研新材,2021-01-01,2024-12-31,updated,969,
600207,安彩高科,2021-01-01,2024-12-31,updated,969,
600208,衢州发展,2021-01-01,2024-12-31,updated,969,
600210,紫江企业,2021-01-01,2024-12-31,updated,969,
600211,西藏药业,2021-01-01,2024-12-31,updated,969,
600212,绿能慧充,2021-01-01,2024-12-31,updated,969,
600215,派斯林,2021-01-01,2024-12-31,updated,969,
600216,浙江医药,2021-01-01,2024-12-31,updated,969,
600217,中再资环,2021-01-01,2024-12-31,updated,969,
600218,全柴动力,2021-01-01,2024-12-31,updated,969,
600219,南山铝业,2021-01-01,2024-12-31,updated,969,
600221,海航控股,2021-01-01,2024-12-31,updated,969,
600222,太龙药业,2021-01-01,2024-12-31,updated,969,
600223,福瑞达,2021-01-01,2024-12-31,updated,969,
600226,亨通股份,2021-01-01,2024-12-31,updated,969,
600227,赤天化,2021-01-01,2024-12-31,updated,969,
600228,*ST返利,2021-01-01,2024-12-31,updated,969,
600229,城市传媒,2021-01-01,2024-12-31,updated,969,
600230,沧州大化,2021-01-01,2024-12-31,updated,969,
600231,凌钢股份,2021-01-01,2024-12-31,updated,969,
600232,金鹰股份,2021-01-01,2024-12-31,updated,969,
600233,圆通速递,2021-01-01,2024-12-31,updated,969,
600234,科新发展,2021-01-01,2024-12-31,updated,969,
600235,民丰特纸,2021-01-01,2024-12-31,updated,969,
600236,桂冠电力,2021-01-01,2024-12-31,updated,969,
600237,铜峰电子,2021-01-01,2024-12-31,updated,969,
600238,*ST椰岛,2021-01-01,2024-12-31,updated,969,
600239,ST云城,2021-01-01,2024-12-31,updated,969,
600241,时代万恒,2021-01-01,2024-12-31,updated,969,
600243,*ST海华,2021-01-01,2024-12-31,updated,969,
600246,万通发展,2021-01-01,2024-12-31,updated,969,
600248,陕建股份,2021-01-01,2024-12-31,updated,969,
600249,两面针,2021-01-01,2024-12-31,updated,969,
600250,南京商旅,2021-01-01,2024-12-31,updated,969,
600251,冠农股份,2021-01-01,2024-12-31,updated,969,
600252,中恒集团,2021-01-01,2024-12-31,updated,969,
600255,鑫科材料,2021-01-01,2024-12-31,updated,969,
600256,广汇能源,2021-01-01,2024-12-31,updated,969,
600257,大湖股份,2021-01-01,2024-12-31,updated,969,
600258,首旅酒店,2021-01-01,2024-12-31,updated,969,
600259,中稀有色,2021-01-01,2024-12-31,updated,969,
600261,阳光照明,2021-01-01,2024-12-31,updated,969,
600262,北方股份,2021-01-01,2024-12-31,updated,969,
600265,*ST景谷,2021-01-01,2024-12-31,updated,969,
600266,城建发展,2021-01-01,2024-12-31,updated,969,
600267,海正药业,2021-01-01,2024-12-31,updated,969,
600268,国电南自,2021-01-01,2024-12-31,updated,969,
600269,赣粤高速,2021-01-01,2024-12-31,updated,969,
600271,航天信息,2021-01-01,2024-12-31,updated,969,
600272,开开实业,2021-01-01,2024-12-31,updated,969,
600273,嘉化能源,2021-01-01,2024-12-31,updated,969,
600276,恒瑞医药,2021-01-01,2024-12-31,updated,969,
600278,东方创业,2021-01-01,2024-12-31,updated,969,
600279,重庆港,2021-01-01,2024-12-31,updated,969,
600280,中央商场,2021-01-01,2024-12-31,updated,969,
600281,华阳新材,2021-01-01,2024-12-31,updated,969,
600282,南钢股份,2021-01-01,2024-12-31,updated,969,
600283,钱江水利,2021-01-01,2024-12-31,updated,969,
600284,浦东建设,2021-01-01,2024-12-31,updated,969,
600285,羚锐制药,2021-01-01,2024-12-31,updated,969,
600287,苏豪时尚,2021-01-01,2024-12-31,updated,969,
600288,大恒科技,2021-01-01,2024-12-31,updated,969,
600289,ST信通,2021-01-01,2024-12-31,updated,969,
600292,电投水电,2021-01-01,2024-12-31,updated,969,
600293,三峡新材,2021-01-01,2024-12-31,updated,969,
600295,鄂尔多斯,2021-01-01,2024-12-31,updated,969,
600298,安琪酵母,2021-01-01,2024-12-31,updated,969,
600299,安迪苏,2021-01-01,2024-12-31,updated,969,
600300,维维股份,2021-01-01,2024-12-31,updated,969,
600301,华锡有色,2021-01-01,2024-12-31,updated,969,
600302,ST标准,2021-01-01,2024-12-31,updated,969,
600303,曙光股份,2021-01-01,2024-12-31,updated,969,
600305,恒顺醋业,2021-01-01,2024-12-31,updated,969,
600307,酒钢宏兴,2021-01-01,2024-12-31,updated,969,
600308,华泰股份,2021-01-01,2024-12-31,updated,969,
600309,万华化学,2021-01-01,2024-12-31,updated,969,
600310,广西能源,2021-01-01,2024-12-31,updated,969,
600312,平高电气,2021-01-01,2024-12-31,updated,969,
600313,农发种业,2021-01-01,2024-12-31,updated,969,
600315,上海家化,2021-01-01,2024-12-31,updated,969,
600316,洪都航空,2021-01-01,2024-12-31,updated,969,
600318,新力金融,2021-01-01,2024-12-31,updated,969,
600319,亚星化学,2021-01-01,2024-12-31,updated,969,
600320,振华重工,2021-01-01,2024-12-31,updated,969,
600322,津投城开,2021-01-01,2024-12-31,updated,969,
600323,瀚蓝环境,2021-01-01,2024-12-31,updated,969,
600325,华发股份,2021-01-01,2024-12-31,updated,969,
600326,西藏天路,2021-01-01,2024-12-31,updated,969,
600327,大东方,2021-01-01,2024-12-31,updated,969,
600328,中盐化工,2021-01-01,2024-12-31,updated,969,
600329,达仁堂,2021-01-01,2024-12-31,updated,969,
600330,天通股份,2021-01-01,2024-12-31,updated,969,
600331,宏达股份,2021-01-01,2024-12-31,updated,969,
600332,白云山,2021-01-01,2024-12-31,updated,969,
600333,长春燃气,2021-01-01,2024-12-31,updated,969,
600335,国机汽车,2021-01-01,2024-12-31,updated,969,
600336,澳柯玛,2021-01-01,2024-12-31,updated,969,
600337,ST美克,2021-01-01,2024-12-31,updated,969,
600338,西藏珠峰,2021-01-01,2024-12-31,updated,969,
600339,中油工程,2021-01-01,2024-12-31,updated,969,
600340,*ST华幸,2021-01-01,2024-12-31,updated,969,
600343,航天动力,2021-01-01,2024-12-31,updated,969,
600345,长江通信,2021-01-01,2024-12-31,updated,969,
600346,恒力石化,2021-01-01,2024-12-31,updated,969,
600348,华阳股份,2021-01-01,2024-12-31,updated,969,
600350,山东高速,2021-01-01,2024-12-31,updated,969,
600351,亚宝药业,2021-01-01,2024-12-31,updated,969,
600352,浙江龙盛,2021-01-01,2024-12-31,updated,969,
600353,旭光电子,2021-01-01,2024-12-31,updated,969,
600354,敦煌种业,2021-01-01,2024-12-31,updated,969,
600356,恒丰纸业,2021-01-01,2024-12-31,updated,969,
600358,国旅联合,2021-01-01,2024-12-31,updated,969,
600359,新农开发,2021-01-01,2024-12-31,updated,969,
600360,华微电子,2021-01-01,2024-12-31,updated,969,
600361,创新新材,2021-01-01,2024-12-31,updated,969,
600362,江西铜业,2021-01-01,2024-12-31,updated,969,
600363,联创光电,2021-01-01,2024-12-31,updated,969,
600365,ST通葡,2021-01-01,2024-12-31,updated,969,
600366,宁波韵升,2021-01-01,2024-12-31,updated,969,
600367,红星发展,2021-01-01,2024-12-31,updated,969,
600368,五洲交通,2021-01-01,2024-12-31,updated,969,
600369,西南证券,2021-01-01,2024-12-31,updated,969,
600370,*ST三房,2021-01-01,2024-12-31,updated,969,
600371,万向德农,2021-01-01,2024-12-31,updated,969,
600372,中航机载,2021-01-01,2024-12-31,updated,969,
600373,中文传媒,2021-01-01,2024-12-31,updated,969,
600375,汉马科技,2021-01-01,2024-12-31,updated,969,
600376,首开股份,2021-01-01,2024-12-31,updated,969,
600377,宁沪高速,2021-01-01,2024-12-31,updated,969,
600378,昊华科技,2021-01-01,2024-12-31,updated,969,
600379,宝光股份,2021-01-01,2024-12-31,updated,969,
600380,健康元,2021-01-01,2024-12-31,updated,969,
600381,*ST春天,2021-01-01,2024-12-31,updated,969,
600382,广东明珠,2021-01-01,2024-12-31,updated,969,
600383,金地集团,2021-01-01,2024-12-31,updated,969,
600386,北巴传媒,2021-01-01,2024-12-31,updated,969,
600388,龙净环保,2021-01-01,2024-12-31,updated,969,
