code,name,start_date,end_date,status,rows,reason
002459,晶澳科技,2021-01-01,2024-12-31,updated,969,
002460,赣锋锂业,2021-01-01,2024-12-31,updated,969,
002461,珠江啤酒,2021-01-01,2024-12-31,updated,969,
002462,嘉事堂,2021-01-01,2024-12-31,updated,969,
002463,沪电股份,2021-01-01,2024-12-31,updated,969,
002465,海格通信,2021-01-01,2024-12-31,updated,969,
002466,天齐锂业,2021-01-01,2024-12-31,updated,969,
002467,二六三,2021-01-01,2024-12-31,updated,969,
002468,申通快递,2021-01-01,2024-12-31,updated,969,
002469,三维化学,2021-01-01,2024-12-31,updated,969,
002470,金正大,2021-01-01,2024-12-31,updated,969,
002471,中超控股,2021-01-01,2024-12-31,updated,969,
002472,双环传动,2021-01-01,2024-12-31,updated,969,
002474,榕基软件,2021-01-01,2024-12-31,updated,969,
002475,立讯精密,2021-01-01,2024-12-31,updated,969,
002476,宝莫股份,2021-01-01,2024-12-31,updated,969,
002478,常宝股份,2021-01-01,2024-12-31,updated,969,
002479,富春环保,2021-01-01,2024-12-31,updated,969,
002480,新筑股份,2021-01-01,2024-12-31,updated,969,
002481,双塔食品,2021-01-01,2024-12-31,updated,969,
002482,广田集团,2021-01-01,2024-12-31,updated,969,
002483,润邦股份,2021-01-01,2024-12-31,updated,969,
002484,江海股份,2021-01-01,2024-12-31,updated,969,
002485,ST雪发,2021-01-01,2024-12-31,updated,969,
002486,嘉麟杰,2021-01-01,2024-12-31,updated,969,
002487,大金重工,2021-01-01,2024-12-31,updated,969,
002488,金固股份,2021-01-01,2024-12-31,updated,969,
002489,浙江永强,2021-01-01,2024-12-31,updated,969,
002490,山东墨龙,2021-01-01,2024-12-31,updated,969,
002491,通鼎互联,2021-01-01,2024-12-31,updated,969,
002492,恒基达鑫,2021-01-01,2024-12-31,updated,969,
002493,荣盛石化,2021-01-01,2024-12-31,updated,969,
002494,华斯股份,2021-01-01,2024-12-31,updated,969,
002495,佳隆股份,2021-01-01,2024-12-31,updated,969,
002496,*ST辉丰,2021-01-01,2024-12-31,updated,969,
002497,雅化集团,2021-01-01,2024-12-31,updated,969,
002498,汉缆股份,2021-01-01,2024-12-31,updated,969,
002500,山西证券,2021-01-01,2024-12-31,updated,969,
002501,*ST利源,2021-01-01,2024-12-31,updated,969,
002506,协鑫集成,2021-01-01,2024-12-31,updated,969,
002507,涪陵榨菜,2021-01-01,2024-12-31,updated,969,
002508,老板电器,2021-01-01,2024-12-31,updated,969,
002510,天汽模,2021-01-01,2024-12-31,updated,969,
002511,中顺洁柔,2021-01-01,2024-12-31,updated,969,
002512,ST达华,2021-01-01,2024-12-31,updated,969,
002513,蓝丰生化,2021-01-01,2024-12-31,updated,969,
002514,*ST宝馨,2021-01-01,2024-12-31,updated,969,
002515,金字火腿,2021-01-01,2024-12-31,updated,969,
002516,旷达科技,2021-01-01,2024-12-31,updated,969,
002517,恺英网络,2021-01-01,2024-12-31,updated,969,
002518,科士达,2021-01-01,2024-12-31,updated,969,
002519,银河电子,2021-01-01,2024-12-31,updated,969,
002520,日发精机,2021-01-01,2024-12-31,updated,969,
002521,齐峰新材,2021-01-01,2024-12-31,updated,969,
002522,浙江众成,2021-01-01,2024-12-31,updated,969,
002523,天桥起重,2021-01-01,2024-12-31,updated,969,
002524,光正眼科,2021-01-01,2024-12-31,updated,969,
002526,山东矿机,2021-01-01,2024-12-31,updated,969,
002527,新时达,2021-01-01,2024-12-31,updated,969,
002528,*ST英飞,2021-01-01,2024-12-31,updated,969,
002529,*ST海源,2021-01-01,2024-12-31,updated,969,
002530,金财互联,2021-01-01,2024-12-31,updated,969,
002531,天顺风能,2021-01-01,2024-12-31,updated,969,
002532,天山铝业,2021-01-01,2024-12-31,updated,969,
002533,金杯电工,2021-01-01,2024-12-31,updated,969,
002534,西子洁能,2021-01-01,2024-12-31,updated,969,
002535,林州重机,2021-01-01,2024-12-31,updated,969,
002536,飞龙股份,2021-01-01,2024-12-31,updated,969,
002537,海联金汇,2021-01-01,2024-12-31,updated,969,
002538,ST司特,2021-01-01,2024-12-31,updated,969,
002539,云图控股,2021-01-01,2024-12-31,updated,969,
002540,亚太科技,2021-01-01,2024-12-31,updated,969,
002541,鸿路钢构,2021-01-01,2024-12-31,updated,969,
002542,*ST中岩,2021-01-01,2024-12-31,updated,969,
002543,万和电气,2021-01-01,2024-12-31,updated,969,
002544,普天科技,2021-01-01,2024-12-31,updated,969,
002545,东方铁塔,2021-01-01,2024-12-31,updated,969,
002546,新联电子,2021-01-01,2024-12-31,updated,969,
002547,*ST春兴,2021-01-01,2024-12-31,updated,969,
002548,金新农,2021-01-01,2024-12-31,updated,969,
002549,凯美特气,2021-01-01,2024-12-31,updated,969,
002550,千红制药,2021-01-01,2024-12-31,updated,969,
002551,尚荣医疗,2021-01-01,2024-12-31,updated,969,
002552,宝鼎科技,2021-01-01,2024-12-31,updated,969,
002553,南方精工,2021-01-01,2024-12-31,updated,969,
002554,惠博普,2021-01-01,2024-12-31,updated,969,
002555,三七互娱,2021-01-01,2024-12-31,updated,969,
002556,辉隆股份,2021-01-01,2024-12-31,updated,969,
002557,洽洽食品,2021-01-01,2024-12-31,updated,969,
002558,巨人网络,2021-01-01,2024-12-31,updated,969,
002559,亚威股份,2021-01-01,2024-12-31,updated,969,
002560,通达股份,2021-01-01,2024-12-31,updated,969,
002561,徐家汇,2021-01-01,2024-12-31,updated,969,
002562,兄弟科技,2021-01-01,2024-12-31,updated,969,
002563,森马服饰,2021-01-01,2024-12-31,updated,969,
002564,天沃科技,2021-01-01,2024-12-31,updated,969,
002565,顺灏股份,2021-01-01,2024-12-31,updated,969,
002566,益盛药业,2021-01-01,2024-12-31,updated,969,
002567,唐人神,2021-01-01,2024-12-31,updated,969,
002568,百润股份,2021-01-01,2024-12-31,updated,969,
002569,*ST步森,2021-01-01,2024-12-31,updated,969,
002570,贝因美,2021-01-01,2024-12-31,updated,969,
002571,德力股份,2021-01-01,2024-12-31,updated,969,
002572,索菲亚,2021-01-01,2024-12-31,updated,969,
002573,清新环境,2021-01-01,2024-12-31,updated,969,
002574,明牌珠宝,2021-01-01,2024-12-31,updated,969,
002575,群兴玩具,2021-01-01,2024-12-31,updated,969,
002576,通达动力,2021-01-01,2024-12-31,updated,969,
002577,雷柏科技,2021-01-01,2024-12-31,updated,969,
002578,闽发铝业,2021-01-01,2024-12-31,updated,969,
002579,中京电子,2021-01-01,2024-12-31,updated,969,
002580,圣阳股份,2021-01-01,2024-12-31,updated,969,
002581,*ST未名,2021-01-01,2024-12-31,updated,969,
002582,好想你,2021-01-01,2024-12-31,updated,969,
002583,海能达,2021-01-01,2024-12-31,updated,969,
002584,西陇科学,2021-01-01,2024-12-31,updated,969,
002585,双星新材,2021-01-01,2024-12-31,updated,969,
002586,ST围海,2021-01-01,2024-12-31,updated,969,
002587,奥拓电子,2021-01-01,2024-12-31,updated,969,
002588,史丹利,2021-01-01,2024-12-31,updated,969,
002589,瑞康医药,2021-01-01,2024-12-31,updated,969,
002590,万安科技,2021-01-01,2024-12-31,updated,969,
002591,恒大高新,2021-01-01,2024-12-31,updated,969,
002592,ST八菱,2021-01-01,2024-12-31,updated,969,
002593,日上集团,2021-01-01,2024-12-31,updated,969,
002594,比亚迪,2021-01-01,2024-12-31,updated,969,
002595,豪迈科技,2021-01-01,2024-12-31,updated,969,
002596,海南瑞泽,2021-01-01,2024-12-31,updated,969,
002597,金禾实业,2021-01-01,2024-12-31,updated,969,
002598,ST章鼓,2021-01-01,2024-12-31,updated,969,
002599,盛通股份,2021-01-01,2024-12-31,updated,969,
002600,领益智造,2021-01-01,2024-12-31,updated,969,
002601,龙佰集团,2021-01-01,2024-12-31,updated,969,
002602,世纪华通,2021-01-01,2024-12-31,updated,969,
002603,以岭药业,2021-01-01,2024-12-31,updated,969,
002605,姚记科技,2021-01-01,2024-12-31,updated,969,
002606,大连电瓷,2021-01-01,2024-12-31,updated,969,
002607,中公教育,2021-01-01,2024-12-31,updated,969,
002608,江苏国信,2021-01-01,2024-12-31,updated,969,
002609,捷顺科技,2021-01-01,2024-12-31,updated,969,
002611,东方精工,2021-01-01,2024-12-31,updated,969,
002612,朗姿股份,2021-01-01,2024-12-31,updated,969,
002613,北玻股份,2021-01-01,2024-12-31,updated,969,
002614,奥佳华,2021-01-01,2024-12-31,updated,969,
002615,哈尔斯,2021-01-01,2024-12-31,updated,969,
002616,长青集团,2021-01-01,2024-12-31,updated,969,
002617,露笑科技,2021-01-01,2024-12-31,updated,969,
002620,*ST瑞和,2021-01-01,2024-12-31,updated,969,
002622,皓宸医疗,2021-01-01,2024-12-31,updated,969,
002623,亚玛顿,2021-01-01,2024-12-31,updated,969,
002624,完美世界,2021-01-01,2024-12-31,updated,969,
002625,光启技术,2021-01-01,2024-12-31,updated,969,
002626,金达威,2021-01-01,2024-12-31,updated,969,
002627,三峡旅游,2021-01-01,2024-12-31,updated,969,
002628,成都路桥,2021-01-01,2024-12-31,updated,969,
002629,仁智股份,2021-01-01,2024-12-31,updated,969,
002630,*ST华西,2021-01-01,2024-12-31,updated,969,
002631,德尔未来,2021-01-01,2024-12-31,updated,969,
002632,道明光学,2021-01-01,2024-12-31,updated,969,
002633,申科股份,2021-01-01,2024-12-31,updated,969,
002634,*ST棒杰,2021-01-01,2024-12-31,updated,969,
002635,安洁科技,2021-01-01,2024-12-31,updated,969,
002636,金安国纪,2021-01-01,2024-12-31,updated,969,
002637,赞宇科技,2021-01-01,2024-12-31,updated,969,
002638,勤上股份,2021-01-01,2024-12-31,updated,969,
002639,雪人集团,2021-01-01,2024-12-31,updated,969,
002640,跨境通,2021-01-01,2024-12-31,updated,969,
002641,公元股份,2021-01-01,2024-12-31,updated,969,
002642,荣联科技,2021-01-01,2024-12-31,updated,969,
002643,万润股份,2021-01-01,2024-12-31,updated,969,
002644,佛慈制药,2021-01-01,2024-12-31,updated,969,
002645,华宏科技,2021-01-01,2024-12-31,updated,969,
002646,天佑德酒,2021-01-01,2024-12-31,updated,969,
002647,仁东控股,2021-01-01,2024-12-31,updated,969,
002648,卫星化学,2021-01-01,2024-12-31,updated,969,
002649,博彦科技,2021-01-01,2024-12-31,updated,969,
002650,ST加加,2021-01-01,2024-12-31,updated,969,
002651,利君股份,2021-01-01,2024-12-31,updated,969,
002652,扬子新材,2021-01-01,2024-12-31,updated,969,
002653,海思科,2021-01-01,2024-12-31,updated,969,
002654,万润科技,2021-01-01,2024-12-31,updated,969,
002655,共达电声,2021-01-01,2024-12-31,updated,969,
002656,*ST摩登,2021-01-01,2024-12-31,updated,969,
002657,中科金财,2021-01-01,2024-12-31,updated,969,
002658,雪迪龙,2021-01-01,2024-12-31,updated,969,
002659,凯文教育,2021-01-01,2024-12-31,updated,969,
002660,茂硕电源,2021-01-01,2024-12-31,updated,969,
002661,克明食品,2021-01-01,2024-12-31,updated,969,
002662,峰璟股份,2021-01-01,2024-12-31,updated,969,
002663,普邦股份,2021-01-01,2024-12-31,updated,969,
002664,信质集团,2021-01-01,2024-12-31,updated,969,
002666,德联集团,2021-01-01,2024-12-31,updated,969,
002667,*ST威领,2021-01-01,2024-12-31,updated,969,
002668,TCL智家,2021-01-01,2024-12-31,updated,969,
002669,康达新材,2021-01-01,2024-12-31,updated,969,
002670,国盛证券,2021-01-01,2024-12-31,updated,969,
002671,龙泉股份,2021-01-01,2024-12-31,updated,969,
002672,东江环保,2021-01-01,2024-12-31,updated,969,
002673,西部证券,2021-01-01,2024-12-31,updated,969,
002674,兴业科技,2021-01-01,2024-12-31,updated,969,
002675,东诚药业,2021-01-01,2024-12-31,updated,969,
002676,顺威股份,2021-01-01,2024-12-31,updated,969,
002677,浙江美大,2021-01-01,2024-12-31,updated,969,
002678,珠江钢琴,2021-01-01,2024-12-31,updated,969,
002679,福建金森,2021-01-01,2024-12-31,updated,969,
002681,奋达科技,2021-01-01,2024-12-31,updated,969,
002682,龙洲股份,2021-01-01,2024-12-31,updated,969,
002683,广东宏大,2021-01-01,2024-12-31,updated,969,
002685,华东重机,2021-01-01,2024-12-31,updated,969,
002686,亿利达,2021-01-01,2024-12-31,updated,969,
002687,乔治白,2021-01-01,2024-12-31,updated,969,
002688,金河生物,2021-01-01,2024-12-31,updated,969,
002689,ST远智,2021-01-01,2024-12-31,updated,969,
002690,美亚光电,2021-01-01,2024-12-31,updated,969,
002691,*ST冀凯,2021-01-01,2024-12-31,updated,969,
002692,远程股份,2021-01-01,2024-12-31,updated,969,
002693,双成药业,2021-01-01,2024-12-31,updated,969,
002694,*ST顾地,2021-01-01,2024-12-31,updated,969,
002695,煌上煌,2021-01-01,2024-12-31,updated,969,
002696,百洋股份,2021-01-01,2024-12-31,updated,969,
002697,红旗连锁,2021-01-01,2024-12-31,updated,969,
002698,博实股份,2021-01-01,2024-12-31,updated,969,
002700,万憬能源,2021-01-01,2024-12-31,updated,969,
002701,奥瑞金,2021-01-01,2024-12-31,updated,969,
002702,海欣食品,2021-01-01,2024-12-31,updated,969,
002703,浙江世宝,2021-01-01,2024-12-31,updated,969,
002705,新宝股份,2021-01-01,2024-12-31,updated,969,
002706,良信股份,2021-01-01,2024-12-31,updated,969,
002707,众信旅游,2021-01-01,2024-12-31,updated,969,
002708,光洋股份,2021-01-01,2024-12-31,updated,969,
002709,天赐材料,2021-01-01,2024-12-31,updated,969,
002712,思美传媒,2021-01-01,2024-12-31,updated,969,
002713,*ST东易,2021-01-01,2024-12-31,updated,969,
002714,牧原股份,2021-01-01,2024-12-31,updated,969,
002715,登云股份,2021-01-01,2024-12-31,updated,969,
002716,湖南白银,2021-01-01,2024-12-31,updated,969,
002717,*ST岭南,2021-01-01,2024-12-31,updated,969,
002718,友邦吊顶,2021-01-01,2024-12-31,updated,969,
002719,ST麦趣,2021-01-01,2024-12-31,updated,969,
002721,金一文化,2021-01-01,2024-12-31,updated,969,
002722,物产金轮,2021-01-01,2024-12-31,updated,969,
002723,小崧股份,2021-01-01,2024-12-31,updated,969,
002724,海洋王,2021-01-01,2024-12-31,updated,969,
002725,跃岭股份,2021-01-01,2024-12-31,updated,969,
002726,ST龙大,2021-01-01,2024-12-31,updated,969,
002727,一心堂,2021-01-01,2024-12-31,updated,969,
002728,特一药业,2021-01-01,2024-12-31,updated,969,
002729,好利科技,2021-01-01,2024-12-31,updated,969,
002730,电光科技,2021-01-01,2024-12-31,updated,969,
002731,ST萃华,2021-01-01,2024-12-31,updated,969,
002732,燕塘乳业,2021-01-01,2024-12-31,updated,969,
002733,雄韬股份,2021-01-01,2024-12-31,updated,969,
002734,利民股份,2021-01-01,2024-12-31,updated,969,
002735,王子新材,2021-01-01,2024-12-31,updated,969,
002736,国信证券,2021-01-01,2024-12-31,updated,969,
002737,葵花药业,2021-01-01,2024-12-31,updated,969,
002738,中矿资源,2021-01-01,2024-12-31,updated,969,
002739,儒意电影,2021-01-01,2024-12-31,updated,969,
002741,光华科技,2021-01-01,2024-12-31,updated,969,
002742,三圣股份,2021-01-01,2024-12-31,updated,969,
002743,富煌钢构,2021-01-01,2024-12-31,updated,969,
002745,木林森,2021-01-01,2024-12-31,updated,969,
002746,仙坛股份,2021-01-01,2024-12-31,updated,969,
002747,埃斯顿,2021-01-01,2024-12-31,updated,969,
002748,世龙实业,2021-01-01,2024-12-31,updated,969,
002749,国光股份,2021-01-01,2024-12-31,updated,969,
002752,昇兴股份,2021-01-01,2024-12-31,updated,969,
002753,永东股份,2021-01-01,2024-12-31,updated,969,
002755,奥赛康,2021-01-01,2024-12-31,updated,969,
002756,永兴材料,2021-01-01,2024-12-31,updated,969,
002757,南兴股份,2021-01-01,2024-12-31,updated,969,
002758,浙农股份,2021-01-01,2024-12-31,updated,969,
002759,天际股份,2021-01-01,2024-12-31,updated,969,
002760,凤形股份,2021-01-01,2024-12-31,updated,969,
002761,浙江建投,2021-01-01,2024-12-31,updated,969,
002762,*ST金比,2021-01-01,2024-12-31,updated,969,
002763,汇洁股份,2021-01-01,2024-12-31,updated,969,
002765,蓝黛科技,2021-01-01,2024-12-31,updated,969,
002766,索菱股份,2021-01-01,2024-12-31,updated,969,
002767,先锋电子,2021-01-01,2024-12-31,updated,969,
002768,国恩股份,2021-01-01,2024-12-31,updated,969,
002769,普路通,2021-01-01,2024-12-31,updated,969,
002771,真视通,2021-01-01,2024-12-31,updated,969,
002772,众兴菌业,2021-01-01,2024-12-31,updated,969,
002773,康弘药业,2021-01-01,2024-12-31,updated,969,
002774,快意电梯,2021-01-01,2024-12-31,updated,969,
002775,文科股份,2021-01-01,2024-12-31,updated,969,
002777,久远银海,2021-01-01,2024-12-31,updated,969,
002778,中晟高科,2021-01-01,2024-12-31,updated,969,
002779,中坚科技,2021-01-01,2024-12-31,updated,969,
002780,三夫户外,2021-01-01,2024-12-31,updated,969,
002782,可立克,2021-01-01,2024-12-31,updated,969,
002783,凯龙股份,2021-01-01,2024-12-31,updated,969,
002785,万里石,2021-01-01,2024-12-31,updated,969,
002786,银宝山新,2021-01-01,2024-12-31,updated,969,
002787,华源控股,2021-01-01,2024-12-31,updated,969,
002788,鹭燕医药,2021-01-01,2024-12-31,updated,969,
002789,*ST建艺,2021-01-01,2024-12-31,updated,969,
002790,瑞尔特,2021-01-01,2024-12-31,updated,969,
002791,坚朗五金,2021-01-01,2024-12-31,updated,969,
002792,通宇通讯,2021-01-01,2024-12-31,updated,969,
002793,罗欣药业,2021-01-01,2024-12-31,updated,969,
002795,永和智控,2021-01-01,2024-12-31,updated,969,
002796,世嘉科技,2021-01-01,2024-12-31,updated,969,
002797,第一创业,2021-01-01,2024-12-31,updated,969,
002798,帝欧水华,2021-01-01,2024-12-31,updated,969,
002799,环球印务,2021-01-01,2024-12-31,updated,969,
002800,天顺股份,2021-01-01,2024-12-31,updated,969,
002801,微光股份,2021-01-01,2024-12-31,updated,969,
002802,洪汇新材,2021-01-01,2024-12-31,updated,969,
002803,吉宏股份,2021-01-01,2024-12-31,updated,969,
002805,丰元股份,2021-01-01,2024-12-31,updated,969,
002806,华锋股份,2021-01-01,2024-12-31,updated,969,
002807,江阴银行,2021-01-01,2024-12-31,updated,969,
002808,*ST恒久,2021-01-01,2024-12-31,updated,969,
002809,红墙股份,2021-01-01,2024-12-31,updated,969,
002810,山东赫达,2021-01-01,2024-12-31,updated,969,
002811,郑中设计,2021-01-01,2024-12-31,updated,969,
002812,恩捷股份,2021-01-01,2024-12-31,updated,969,
002813,路畅科技,2021-01-01,2024-12-31,updated,969,
002815,崇达技术,2021-01-01,2024-12-31,updated,969,
002816,*ST和科,2021-01-01,2024-12-31,updated,969,
002817,黄山胶囊,2021-01-01,2024-12-31,updated,969,
002818,富森美,2021-01-01,2024-12-31,updated,969,
002819,东方中科,2021-01-01,2024-12-31,updated,969,
002820,桂发祥,2021-01-01,2024-12-31,updated,969,
002821,凯莱英,2021-01-01,2024-12-31,updated,969,
002822,ST中装,2021-01-01,2024-12-31,updated,969,
002823,凯中精密,2021-01-01,2024-12-31,updated,969,
002824,和胜股份,2021-01-01,2024-12-31,updated,969,
002825,纳尔股份,2021-01-01,2024-12-31,updated,969,
002826,易明医药,2021-01-01,2024-12-31,updated,969,
002827,高争民爆,2021-01-01,2024-12-31,updated,969,
002828,贝肯能源,2021-01-01,2024-12-31,updated,969,
002829,星网宇达,2021-01-01,2024-12-31,updated,969,
002830,名雕股份,2021-01-01,2024-12-31,updated,969,
002831,裕同科技,2021-01-01,2024-12-31,updated,969,
002832,比音勒芬,2021-01-01,2024-12-31,updated,969,
002833,弘亚数控,2021-01-01,2024-12-31,updated,969,
002835,同为股份,2021-01-01,2024-12-31,updated,969,
002836,新宏泽,2021-01-01,2024-12-31,updated,969,
002837,英维克,2021-01-01,2024-12-31,updated,969,
002838,道恩股份,2021-01-01,2024-12-31,updated,969,
002839,张家港行,2021-01-01,2024-12-31,updated,969,
002840,华统股份,2021-01-01,2024-12-31,updated,969,
002841,视源股份,2021-01-01,2024-12-31,updated,969,
002842,翔鹭钨业,2021-01-01,2024-12-31,updated,969,
002843,泰嘉股份,2021-01-01,2024-12-31,updated,969,
002845,同兴达,2021-01-01,2024-12-31,updated,969,
002846,英联股份,2021-01-01,2024-12-31,updated,969,
002847,盐津铺子,2021-01-01,2024-12-31,updated,969,
002848,高斯贝尔,2021-01-01,2024-12-31,updated,969,
002849,威星智能,2021-01-01,2024-12-31,updated,969,
002850,科达利,2021-01-01,2024-12-31,updated,969,
002851,麦格米特,2021-01-01,2024-12-31,updated,969,
002852,道道全,2021-01-01,2024-12-31,updated,969,
002853,皮阿诺,2021-01-01,2024-12-31,updated,969,
002855,捷荣技术,2021-01-01,2024-12-31,updated,969,
002856,*ST美芝,2021-01-01,2024-12-31,updated,969,
002857,三晖电气,2021-01-01,2024-12-31,updated,969,
002858,力盛体育,2021-01-01,2024-12-31,updated,969,
002859,洁美科技,2021-01-01,2024-12-31,updated,969,
002860,星帅尔,2021-01-01,2024-12-31,updated,969,
002861,瀛通通讯,2021-01-01,2024-12-31,updated,969,
002862,实丰文化,2021-01-01,2024-12-31,updated,969,
002863,今飞凯达,2021-01-01,2024-12-31,updated,969,
002864,盘龙药业,2021-01-01,2024-12-31,updated,969,
002865,钧达股份,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002865, error=10001001, msg=用户未登录"
002866,传艺科技,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002866, error=10001001, msg=用户未登录"
002867,周大生,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002867, error=10001001, msg=用户未登录"
002868,绿康生化,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002868, error=10001001, msg=用户未登录"
002869,金溢科技,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002869, error=10001001, msg=用户未登录"
002870,香山股份,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002870, error=10001001, msg=用户未登录"
002871,伟隆股份,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002871, error=10001001, msg=用户未登录"
002872,ST天圣,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002872, error=10001001, msg=用户未登录"
002873,新天药业,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002873, error=10001001, msg=用户未登录"
002875,安奈儿,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002875, error=10001001, msg=用户未登录"
002876,三利谱,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002876, error=10001001, msg=用户未登录"
002877,智能自控,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002877, error=10001001, msg=用户未登录"
002878,元隆雅图,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002878, error=10001001, msg=用户未登录"
002879,长缆科技,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002879, error=10001001, msg=用户未登录"
002880,卫光生物,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002880, error=10001001, msg=用户未登录"
002881,美格智能,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002881, error=10001001, msg=用户未登录"
002882,金龙羽,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002882, error=10001001, msg=用户未登录"
002883,*ST中设,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002883, error=10001001, msg=用户未登录"
002884,凌霄泵业,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002884, error=10001001, msg=用户未登录"
002885,京泉华,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002885, error=10001001, msg=用户未登录"
002886,沃特股份,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sz.002886, error=10001001, msg=用户未登录"
