code,name,start_date,end_date,status,rows,reason
605177,东亚药业,2021-01-01,2024-12-31,updated,969,
605178,时空科技,2021-01-01,2024-12-31,updated,969,
605179,一鸣食品,2021-01-01,2024-12-31,updated,969,
605180,华生科技,2021-01-01,2024-12-31,updated,891,
605183,确成股份,2021-01-01,2024-12-31,updated,969,
605186,健麾信息,2021-01-01,2024-12-31,updated,969,
605188,国光连锁,2021-01-01,2024-12-31,updated,969,
605189,富春染织,2021-01-01,2024-12-31,updated,874,
605196,华通线缆,2021-01-01,2024-12-31,updated,887,
605198,安德利,2021-01-01,2024-12-31,updated,969,
605199,ST葫芦娃,2021-01-01,2024-12-31,updated,969,
605208,永茂泰,2021-01-01,2024-12-31,updated,929,
605218,伟时电子,2021-01-01,2024-12-31,updated,969,
605222,起帆电缆,2021-01-01,2024-12-31,updated,969,
605228,神通科技,2021-01-01,2024-12-31,updated,957,
605255,天普股份,2021-01-01,2024-12-31,updated,969,
605258,协和电子,2021-01-01,2024-12-31,updated,969,
605259,绿田机械,2021-01-01,2024-12-31,updated,863,
605266,健之佳,2021-01-01,2024-12-31,updated,969,
605268,王力安防,2021-01-01,2024-12-31,updated,937,
605277,新亚电子,2021-01-01,2024-12-31,updated,967,
605286,同力天启,2021-01-01,2024-12-31,updated,919,
605287,德才股份,2021-01-01,2024-12-31,updated,848,
605288,凯迪股份,2021-01-01,2024-12-31,updated,969,
605289,罗曼股份,2021-01-01,2024-12-31,updated,895,
605296,神农集团,2021-01-01,2024-12-31,updated,874,
605298,必得科技,2021-01-01,2024-12-31,updated,934,
605299,舒华体育,2021-01-01,2024-12-31,updated,969,
605300,佳禾食品,2021-01-01,2024-12-31,updated,891,
605303,园林股份,2021-01-01,2024-12-31,updated,934,
605305,中际联合,2021-01-01,2024-12-31,updated,890,
605318,法狮龙,2021-01-01,2024-12-31,updated,969,
605319,无锡振华,2021-01-01,2024-12-31,updated,868,
605333,沪光股份,2021-01-01,2024-12-31,updated,969,
605336,*ST帅电,2021-01-01,2024-12-31,updated,969,
605337,李子园,2021-01-01,2024-12-31,updated,944,
605338,巴比食品,2021-01-01,2024-12-31,updated,969,
605339,南侨食品,2021-01-01,2024-12-31,updated,882,
605358,立昂微,2021-01-01,2024-12-31,updated,969,
605365,立达信,2021-01-01,2024-12-31,updated,838,
605366,宏柏新材,2021-01-01,2024-12-31,updated,969,
605368,蓝天燃气,2021-01-01,2024-12-31,updated,950,
605369,拱东医疗,2021-01-01,2024-12-31,updated,969,
605376,博迁新材,2021-01-01,2024-12-31,updated,969,
605377,华旺科技,2021-01-01,2024-12-31,updated,969,
605378,野马电池,2021-01-01,2024-12-31,updated,905,
605388,均瑶健康,2021-01-01,2024-12-31,updated,969,
605389,长龄液压,2021-01-01,2024-12-31,updated,919,
605398,新炬网络,2021-01-01,2024-12-31,updated,956,
605399,晨光新材,2021-01-01,2024-12-31,updated,969,
605488,福莱新材,2021-01-01,2024-12-31,updated,885,
605499,东鹏饮料,2021-01-01,2024-12-31,updated,875,
605500,森林包装,2021-01-01,2024-12-31,updated,969,
605507,国邦医药,2021-01-01,2024-12-31,updated,829,
605555,德昌股份,2021-01-01,2024-12-31,updated,778,
605566,福莱蒽特,2021-01-01,2024-12-31,updated,776,
605567,春雪食品,2021-01-01,2024-12-31,updated,784,
605577,龙版传媒,2021-01-01,2024-12-31,updated,813,
605580,恒盛能源,2021-01-01,2024-12-31,updated,816,
605588,冠石科技,2021-01-01,2024-12-31,updated,821,
605589,圣泉集团,2021-01-01,2024-12-31,updated,823,
605598,上海港湾,2021-01-01,2024-12-31,updated,795,
605599,菜百股份,2021-01-01,2024-12-31,updated,801,
688001,华兴源创,2021-01-01,2024-12-31,updated,969,
688002,睿创微纳,2021-01-01,2024-12-31,updated,969,
688003,天准科技,2021-01-01,2024-12-31,updated,969,
688004,博汇科技,2021-01-01,2024-12-31,updated,969,
688005,容百科技,2021-01-01,2024-12-31,updated,969,
688006,杭可科技,2021-01-01,2024-12-31,updated,969,
688007,光峰科技,2021-01-01,2024-12-31,updated,969,
688008,澜起科技,2021-01-01,2024-12-31,updated,969,
688009,中国通号,2021-01-01,2024-12-31,updated,969,
688010,福光股份,2021-01-01,2024-12-31,updated,969,
688011,新光光电,2021-01-01,2024-12-31,updated,969,
688012,中微公司,2021-01-01,2024-12-31,updated,969,
688013,天臣医疗,2021-01-01,2024-12-31,updated,969,
688015,交控科技,2021-01-01,2024-12-31,updated,969,
688016,心脉医疗,2021-01-01,2024-12-31,updated,969,
688017,绿的谐波,2021-01-01,2024-12-31,updated,969,
688018,乐鑫科技,2021-01-01,2024-12-31,updated,969,
688019,安集科技,2021-01-01,2024-12-31,updated,969,
688020,方邦股份,2021-01-01,2024-12-31,updated,969,
688021,奥福科技,2021-01-01,2024-12-31,updated,969,
688022,ST瀚川,2021-01-01,2024-12-31,updated,969,
688023,安恒信息,2021-01-01,2024-12-31,updated,969,
688025,杰普特,2021-01-01,2024-12-31,updated,969,
688026,洁特生物,2021-01-01,2024-12-31,updated,969,
688027,国盾量子,2021-01-01,2024-12-31,updated,969,
688028,沃尔德,2021-01-01,2024-12-31,updated,969,
688029,南微医学,2021-01-01,2024-12-31,updated,969,
688030,山石网科,2021-01-01,2024-12-31,updated,969,
688031,星环科技,2021-01-01,2024-12-31,updated,538,
688032,禾迈股份,2021-01-01,2024-12-31,updated,736,
688033,*ST天宜,2021-01-01,2024-12-31,updated,969,
688035,德邦科技,2021-01-01,2024-12-31,updated,554,
688036,传音控股,2021-01-01,2024-12-31,updated,969,
688037,芯源微,2021-01-01,2024-12-31,updated,969,
688038,中科通达,2021-01-01,2024-12-31,updated,843,
688039,当虹科技,2021-01-01,2024-12-31,updated,969,
688041,海光信息,2021-01-01,2024-12-31,updated,579,
688045,必易微,2021-01-01,2024-12-31,updated,634,
688046,药康生物,2021-01-01,2024-12-31,updated,654,
688047,龙芯中科,2021-01-01,2024-12-31,updated,614,
688048,长光华芯,2021-01-01,2024-12-31,updated,668,
688049,炬芯科技,2021-01-01,2024-12-31,updated,751,
688050,爱博医疗,2021-01-01,2024-12-31,updated,969,
688051,佳华科技,2021-01-01,2024-12-31,updated,969,
688052,纳芯微,2021-01-01,2024-12-31,updated,655,
688053,ST思科瑞,2021-01-01,2024-12-31,updated,604,
688055,龙腾光电,2021-01-01,2024-12-31,updated,969,
688056,莱伯泰科,2021-01-01,2024-12-31,updated,969,
688057,金达莱,2021-01-01,2024-12-31,updated,969,
688058,宝兰德,2021-01-01,2024-12-31,updated,969,
688059,华锐精密,2021-01-01,2024-12-31,updated,944,
688060,云涌科技,2021-01-01,2024-12-31,updated,969,
688061,灿瑞科技,2021-01-01,2024-12-31,updated,538,
688062,迈威生物,2021-01-01,2024-12-31,updated,716,
688063,派能科技,2021-01-01,2024-12-31,updated,969,
688065,凯赛生物,2021-01-01,2024-12-31,updated,969,
688066,*ST航图,2021-01-01,2024-12-31,updated,969,
688067,爱威科技,2021-01-01,2024-12-31,updated,862,
688068,热景生物,2021-01-01,2024-12-31,updated,969,
688069,德林海,2021-01-01,2024-12-31,updated,969,
688070,纵横股份,2021-01-01,2024-12-31,updated,942,
688071,华依科技,2021-01-01,2024-12-31,updated,831,
688072,拓荆科技,2021-01-01,2024-12-31,updated,657,
688073,毕得医药,2021-01-01,2024-12-31,updated,543,
688075,安旭生物,2021-01-01,2024-12-31,updated,758,
688076,ST诺泰,2021-01-01,2024-12-31,updated,880,
688077,大地熊,2021-01-01,2024-12-31,updated,969,
688078,龙软科技,2021-01-01,2024-12-31,updated,969,
688079,美迪凯,2021-01-01,2024-12-31,updated,933,
688080,映翰通,2021-01-01,2024-12-31,updated,969,
688081,兴图新科,2021-01-01,2024-12-31,updated,969,
688082,盛美上海,2021-01-01,2024-12-31,updated,758,
688083,中望软件,2021-01-01,2024-12-31,updated,926,
688084,晶品特装,2021-01-01,2024-12-31,updated,501,
688085,三友医疗,2021-01-01,2024-12-31,updated,969,
688087,英科再生,2021-01-01,2024-12-31,updated,845,
688088,虹软科技,2021-01-01,2024-12-31,updated,969,
688089,嘉必优,2021-01-01,2024-12-31,updated,969,
688090,瑞松科技,2021-01-01,2024-12-31,updated,969,
688091,上海谊众,2021-01-01,2024-12-31,updated,801,
688092,爱科科技,2021-01-01,2024-12-31,updated,920,
688093,世华科技,2021-01-01,2024-12-31,updated,969,
688095,福昕软件,2021-01-01,2024-12-31,updated,969,
688096,京源环保,2021-01-01,2024-12-31,updated,969,
688097,博众精工,2021-01-01,2024-12-31,updated,886,
688098,申联生物,2021-01-01,2024-12-31,updated,969,
688099,晶晨股份,2021-01-01,2024-12-31,updated,969,
688100,威胜信息,2021-01-01,2024-12-31,updated,969,
688101,三达膜,2021-01-01,2024-12-31,updated,969,
688102,斯瑞新材,2021-01-01,2024-12-31,updated,680,
688103,国力电子,2021-01-01,2024-12-31,updated,800,
688105,诺唯赞,2021-01-01,2024-12-31,updated,761,
688106,金宏气体,2021-01-01,2024-12-31,updated,969,
688107,安路科技,2021-01-01,2024-12-31,updated,762,
688108,赛诺医疗,2021-01-01,2024-12-31,updated,969,
688109,品茗科技,2021-01-01,2024-12-31,updated,913,
688110,东芯股份,2021-01-01,2024-12-31,updated,742,
688111,金山办公,2021-01-01,2024-12-31,updated,969,
688112,鼎阳科技,2021-01-01,2024-12-31,updated,749,
688113,联测科技,2021-01-01,2024-12-31,updated,890,
688114,华大智造,2021-01-01,2024-12-31,updated,559,
688115,思林杰,2021-01-01,2024-12-31,updated,682,
688116,天奈科技,2021-01-01,2024-12-31,updated,969,
688117,圣诺生物,2021-01-01,2024-12-31,updated,870,
688118,普元信息,2021-01-01,2024-12-31,updated,969,
688119,中钢洛耐,2021-01-01,2024-12-31,updated,628,
688120,华海清科,2021-01-01,2024-12-31,updated,626,
688121,卓然股份,2021-01-01,2024-12-31,updated,804,
688122,西部超导,2021-01-01,2024-12-31,updated,969,
688123,聚辰股份,2021-01-01,2024-12-31,updated,969,
688125,安达智能,2021-01-01,2024-12-31,updated,660,
688126,沪硅产业,2021-01-01,2024-12-31,updated,969,
688127,蓝特光学,2021-01-01,2024-12-31,updated,969,
688128,中国电研,2021-01-01,2024-12-31,updated,969,
688129,东来技术,2021-01-01,2024-12-31,updated,969,
688130,晶华微,2021-01-01,2024-12-31,updated,589,
688131,皓元医药,2021-01-01,2024-12-31,updated,867,
688132,邦彦技术,2021-01-01,2024-12-31,updated,550,
688133,泰坦科技,2021-01-01,2024-12-31,updated,969,
688135,利扬芯片,2021-01-01,2024-12-31,updated,969,
688136,科兴制药,2021-01-01,2024-12-31,updated,969,
688137,近岸蛋白,2021-01-01,2024-12-31,updated,546,
688138,清溢光电,2021-01-01,2024-12-31,updated,969,
688139,海尔生物,2021-01-01,2024-12-31,updated,969,
688141,杰华特,2021-01-01,2024-12-31,updated,490,
688143,长盈通,2021-01-01,2024-12-31,updated,499,
688146,中船特气,2021-01-01,2024-12-31,updated,412,
688147,微导纳米,2021-01-01,2024-12-31,updated,490,
688148,芳源股份,2021-01-01,2024-12-31,updated,825,
688150,莱特光电,2021-01-01,2024-12-31,updated,678,
688151,华强科技,2021-01-01,2024-12-31,updated,746,
688152,麒麟信安,2021-01-01,2024-12-31,updated,530,
688153,唯捷创芯,2021-01-01,2024-12-31,updated,663,
688155,先惠技术,2021-01-01,2024-12-31,updated,969,
688156,路德科技,2021-01-01,2024-12-31,updated,969,
688157,松井股份,2021-01-01,2024-12-31,updated,969,
688158,优刻得,2021-01-01,2024-12-31,updated,969,
688159,有方科技,2021-01-01,2024-12-31,updated,969,
688160,步科股份,2021-01-01,2024-12-31,updated,969,
688161,威高骨科,2021-01-01,2024-12-31,updated,852,
688162,巨一科技,2021-01-01,2024-12-31,updated,764,
688163,赛伦生物,2021-01-01,2024-12-31,updated,683,
688165,埃夫特,2021-01-01,2024-12-31,updated,969,
688166,博瑞医药,2021-01-01,2024-12-31,updated,969,
688167,炬光科技,2021-01-01,2024-12-31,updated,732,
688168,安博通,2021-01-01,2024-12-31,updated,969,
688169,石头科技,2021-01-01,2024-12-31,updated,969,
688170,德龙激光,2021-01-01,2024-12-31,updated,650,
688171,纬德信息,2021-01-01,2024-12-31,updated,709,
688172,燕东微,2021-01-01,2024-12-31,updated,495,
688173,希荻微,2021-01-01,2024-12-31,updated,713,
688175,高凌信息,2021-01-01,2024-12-31,updated,681,
688176,亚虹医药,2021-01-01,2024-12-31,updated,723,
688177,百奥泰,2021-01-01,2024-12-31,updated,969,
688178,万德斯,2021-01-01,2024-12-31,updated,969,
688179,阿拉丁,2021-01-01,2024-12-31,updated,969,
688180,君实生物,2021-01-01,2024-12-31,updated,969,
688181,八亿时空,2021-01-01,2024-12-31,updated,969,
688182,灿勤科技,2021-01-01,2024-12-31,updated,760,
688183,生益电子,2021-01-01,2024-12-31,updated,936,
688184,ST帕瓦,2021-01-01,2024-12-31,updated,554,
688185,康希诺,2021-01-01,2024-12-31,updated,969,
688186,广大特材,2021-01-01,2024-12-31,updated,969,
688187,时代电气,2021-01-01,2024-12-31,updated,803,
688188,柏楚电子,2021-01-01,2024-12-31,updated,969,
688189,南新制药,2021-01-01,2024-12-31,updated,969,
688190,云路股份,2021-01-01,2024-12-31,updated,752,
688191,智洋创新,2021-01-01,2024-12-31,updated,907,
688192,迪哲医药,2021-01-01,2024-12-31,updated,742,
688193,仁度生物,2021-01-01,2024-12-31,updated,670,
688195,腾景科技,2021-01-01,2024-12-31,updated,915,
688196,卓越新能,2021-01-01,2024-12-31,updated,969,
688197,首药控股,2021-01-01,2024-12-31,updated,675,
688198,佰仁医疗,2021-01-01,2024-12-31,updated,969,
688199,久日新材,2021-01-01,2024-12-31,updated,969,
688200,华峰测控,2021-01-01,2024-12-31,updated,969,
688201,ST信安,2021-01-01,2024-12-31,updated,898,
688202,美迪西,2021-01-01,2024-12-31,updated,969,
688203,海正生材,2021-01-01,2024-12-31,updated,577,
688205,德科立,2021-01-01,2024-12-31,updated,582,
688206,概伦电子,2021-01-01,2024-12-31,updated,730,
688207,格灵深瞳,2021-01-01,2024-12-31,updated,679,
688208,道通科技,2021-01-01,2024-12-31,updated,969,
688209,英集芯,2021-01-01,2024-12-31,updated,658,
688210,统联精密,2021-01-01,2024-12-31,updated,731,
688211,中科微至,2021-01-01,2024-12-31,updated,775,
688212,澳华内镜,2021-01-01,2024-12-31,updated,761,
688213,思特威,2021-01-01,2024-12-31,updated,638,
688215,瑞晟智能,2021-01-01,2024-12-31,updated,969,
688216,气派科技,2021-01-01,2024-12-31,updated,857,
688217,睿昂基因,2021-01-01,2024-12-31,updated,883,
688218,江苏北人,2021-01-01,2024-12-31,updated,969,
688219,会通股份,2021-01-01,2024-12-31,updated,969,
688220,翱捷科技,2021-01-01,2024-12-31,updated,718,
688221,前沿生物,2021-01-01,2024-12-31,updated,969,
688222,成都先导,2021-01-01,2024-12-31,updated,969,
688223,晶科能源,2021-01-01,2024-12-31,updated,710,
688225,亚信安全,2021-01-01,2024-12-31,updated,705,
688226,威腾电气,2021-01-01,2024-12-31,updated,847,
688227,品高股份,2021-01-01,2024-12-31,updated,728,
688228,开普云,2021-01-01,2024-12-31,updated,969,
688229,博睿数据,2021-01-01,2024-12-31,updated,969,
688230,芯导科技,2021-01-01,2024-12-31,updated,749,
688231,隆达股份,2021-01-01,2024-12-31,updated,594,
688232,新点软件,2021-01-01,2024-12-31,updated,759,
688233,神工股份,2021-01-01,2024-12-31,updated,969,
688234,天岳先进,2021-01-01,2024-12-31,updated,720,
688235,百济神州,2021-01-01,2024-12-31,updated,739,
688236,春立医疗,2021-01-01,2024-12-31,updated,728,
688237,超卓航科,2021-01-01,2024-12-31,updated,609,
688238,和元生物,2021-01-01,2024-12-31,updated,676,
688239,航宇科技,2021-01-01,2024-12-31,updated,849,
688244,永信至诚,2021-01-01,2024-12-31,updated,537,
688246,嘉和美康,2021-01-01,2024-12-31,updated,740,
688247,宣泰医药,2021-01-01,2024-12-31,updated,570,
688248,南网科技,2021-01-01,2024-12-31,updated,734,
688249,晶合集成,2021-01-01,2024-12-31,updated,405,
688251,井松智能,2021-01-01,2024-12-31,updated,628,
688252,天德钰,2021-01-01,2024-12-31,updated,548,
688253,英诺特,2021-01-01,2024-12-31,updated,590,
688255,凯尔达,2021-01-01,2024-12-31,updated,776,
688256,寒武纪,2021-01-01,2024-12-31,updated,969,
688257,新锐股份,2021-01-01,2024-12-31,updated,774,
688258,卓易信息,2021-01-01,2024-12-31,updated,969,
688259,创耀科技,2021-01-01,2024-12-31,updated,720,
688260,昀冢科技,2021-01-01,2024-12-31,updated,909,
688261,东微半导,2021-01-01,2024-12-31,updated,704,
688262,国芯科技,2021-01-01,2024-12-31,updated,724,
688265,南模生物,2021-01-01,2024-12-31,updated,730,
688266,泽璟制药,2021-01-01,2024-12-31,updated,969,
688267,中触媒,2021-01-01,2024-12-31,updated,700,
688268,华特气体,2021-01-01,2024-12-31,updated,969,
688269,凯立新材,2021-01-01,2024-12-31,updated,866,
688270,ST臻镭,2021-01-01,2024-12-31,updated,709,
688271,联影医疗,2021-01-01,2024-12-31,updated,573,
688272,富吉瑞,2021-01-01,2024-12-31,updated,781,
688273,麦澜德,2021-01-01,2024-12-31,updated,580,
688275,万润新能,2021-01-01,2024-12-31,updated,546,
688276,百克生物,2021-01-01,2024-12-31,updated,855,
688277,天智航,2021-01-01,2024-12-31,updated,969,
688278,特宝生物,2021-01-01,2024-12-31,updated,969,
688279,峰岹科技,2021-01-01,2024-12-31,updated,657,
688280,精进电动,2021-01-01,2024-12-31,updated,774,
688281,华秦科技,2021-01-01,2024-12-31,updated,687,
688282,理工导航,2021-01-01,2024-12-31,updated,678,
688283,坤恒顺维,2021-01-01,2024-12-31,updated,701,
688285,高铁电气,2021-01-01,2024-12-31,updated,779,
688286,敏芯股份,2021-01-01,2024-12-31,updated,969,
688287,退市观典,2021-01-01,2024-12-31,updated,635,
688288,鸿泉技术,2021-01-01,2024-12-31,updated,969,
688289,圣湘生物,2021-01-01,2024-12-31,updated,969,
688290,景业智能,2021-01-01,2024-12-31,updated,650,
688291,金橙子,2021-01-01,2024-12-31,updated,532,
688292,浩瀚深度,2021-01-01,2024-12-31,updated,575,
688293,奥浦迈,2021-01-01,2024-12-31,updated,564,
688295,中复神鹰,2021-01-01,2024-12-31,updated,667,
688296,和达科技,2021-01-01,2024-12-31,updated,833,
688297,中无人机,2021-01-01,2024-12-31,updated,611,
688298,东方生物,2021-01-01,2024-12-31,updated,969,
688299,长阳科技,2021-01-01,2024-12-31,updated,969,
688300,联瑞新材,2021-01-01,2024-12-31,updated,969,
688301,奕瑞科技,2021-01-01,2024-12-31,updated,969,
688302,海创药业,2021-01-01,2024-12-31,updated,663,
688303,大全能源,2021-01-01,2024-12-31,updated,836,
688305,科德数控,2021-01-01,2024-12-31,updated,845,
688306,均普智能,2021-01-01,2024-12-31,updated,676,
688307,中润光学,2021-01-01,2024-12-31,updated,457,
688308,欧科亿,2021-01-01,2024-12-31,updated,969,
688309,恒誉环保,2021-01-01,2024-12-31,updated,969,
688310,迈得医疗,2021-01-01,2024-12-31,updated,969,
688311,盟升电子,2021-01-01,2024-12-31,updated,969,
688312,燕麦科技,2021-01-01,2024-12-31,updated,969,
688313,仕佳光子,2021-01-01,2024-12-31,updated,969,
688314,康拓医疗,2021-01-01,2024-12-31,updated,882,
688315,诺禾致源,2021-01-01,2024-12-31,updated,904,
688316,青云科技,2021-01-01,2024-12-31,updated,923,
688317,之江生物,2021-01-01,2024-12-31,updated,959,
688318,财富趋势,2021-01-01,2024-12-31,updated,969,
688319,欧林生物,2021-01-01,2024-12-31,updated,867,
688320,禾川科技,2021-01-01,2024-12-31,updated,651,
688321,微芯生物,2021-01-01,2024-12-31,updated,969,
688322,奥比中光,2021-01-01,2024-12-31,updated,605,
688323,瑞华泰,2021-01-01,2024-12-31,updated,893,
688325,赛微微电,2021-01-01,2024-12-31,updated,655,
688326,经纬恒润,2021-01-01,2024-12-31,updated,658,
688327,云从科技,2021-01-01,2024-12-31,updated,633,
688328,深科达,2021-01-01,2024-12-31,updated,928,
688329,艾隆科技,2021-01-01,2024-12-31,updated,914,
688330,宏力达,2021-01-01,2024-12-31,updated,969,
688331,荣昌生物,2021-01-01,2024-12-31,updated,669,
688332,中科蓝讯,2021-01-01,2024-12-31,updated,599,
688333,铂力特,2021-01-01,2024-12-31,updated,969,
688334,西高院,2021-01-01,2024-12-31,updated,374,
688335,复洁科技,2021-01-01,2024-12-31,updated,969,
688336,三生国健,2021-01-01,2024-12-31,updated,969,
688337,普源精电,2021-01-01,2024-12-31,updated,665,
688338,赛科希德,2021-01-01,2024-12-31,updated,969,
688339,亿华通,2021-01-01,2024-12-31,updated,969,
688343,云天励飞,2021-01-01,2024-12-31,updated,424,
688345,博力威,2021-01-01,2024-12-31,updated,864,
688347,华虹公司,2021-01-01,2024-12-31,updated,341,
688348,昱能科技,2021-01-01,2024-12-31,updated,626,
688349,三一重能,2021-01-01,2024-12-31,updated,616,
688350,富淼科技,2021-01-01,2024-12-31,updated,951,
688351,微电生理,2021-01-01,2024-12-31,updated,566,
688352,颀中科技,2021-01-01,2024-12-31,updated,413,
688353,华盛锂电,2021-01-01,2024-12-31,updated,601,
688355,明志科技,2021-01-01,2024-12-31,updated,886,
688356,键凯科技,2021-01-01,2024-12-31,updated,969,
688357,建龙微纳,2021-01-01,2024-12-31,updated,969,
688358,祥生医疗,2021-01-01,2024-12-31,updated,969,
688359,三孚新科,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688359, error=10001001, msg=用户未登录"
688360,德马科技,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688360, error=10001001, msg=用户未登录"
688361,中科飞测,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688361, error=10001001, msg=用户未登录"
688362,甬矽电子,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688362, error=10001001, msg=用户未登录"
688363,华熙生物,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688363, error=10001001, msg=用户未登录"
688365,光云科技,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688365, error=10001001, msg=用户未登录"
688366,昊海生科,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688366, error=10001001, msg=用户未登录"
688367,工大高科,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688367, error=10001001, msg=用户未登录"
688368,晶丰明源,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688368, error=10001001, msg=用户未登录"
688369,致远互联,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688369, error=10001001, msg=用户未登录"
688370,丛麟科技,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688370, error=10001001, msg=用户未登录"
688371,菲沃泰,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688371, error=10001001, msg=用户未登录"
688372,伟测科技,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688372, error=10001001, msg=用户未登录"
688373,盟科药业,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688373, error=10001001, msg=用户未登录"
688375,国博电子,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688375, error=10001001, msg=用户未登录"
688376,美埃科技,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688376, error=10001001, msg=用户未登录"
688377,迪威尔,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688377, error=10001001, msg=用户未登录"
688378,奥来德,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688378, error=10001001, msg=用户未登录"
688379,华光新材,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688379, error=10001001, msg=用户未登录"
688380,中微半导,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688380, error=10001001, msg=用户未登录"
688381,帝奥微,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688381, error=10001001, msg=用户未登录"
688382,益方生物,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688382, error=10001001, msg=用户未登录"
688383,新益昌,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688383, error=10001001, msg=用户未登录"
688385,复旦微电,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688385, error=10001001, msg=用户未登录"
688386,泛亚微透,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688386, error=10001001, msg=用户未登录"
688387,信科移动,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688387, error=10001001, msg=用户未登录"
688388,嘉元科技,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688388, error=10001001, msg=用户未登录"
688389,普门科技,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688389, error=10001001, msg=用户未登录"
688390,固德威,2021-01-01,2024-12-31,failed,0,"RuntimeError: query_history_k_data_plus failed: code=sh.688390, error=10001001, msg=用户未登录"
