rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.85830818304338,84.20021170636419,603368,柳药集团,confirmed_rebound,2024-08-15,16.9,2024-07-31,16.41,2.985984156002428,8.470444850700796,31.908713692946062,True,0.4159,1.2534,3,3,3,100.0,31.603524634675978,42.85714285714285,5.014015843997572,2.985984156002428,历史3/3次成功; 当前距低点2.99%; 最新日涨幅0.42%; 状态confirmed_rebound; 底部已确认
2,85.39464232901395,84.28610810132776,000983,山西焦煤,bottom_area,2024-08-15,8.09,2024-08-14,7.83,3.3205619412515937,4.725415070242646,27.834101382488473,False,2.5349,0.716,4,4,4,100.0,18.47843724398591,27.212389380530986,4.679438058748406,3.3205619412515937,历史4/4次成功; 当前距低点3.32%; 最新日涨幅2.53%; 状态bottom_area; 底部未确认
3,84.63290763346704,84.45577193203657,600343,航天动力,bottom_area,2024-08-15,8.01,2024-08-13,7.71,3.8910505836575857,5.05836575875486,31.16071428571428,False,1.1364,3.6305,4,4,4,100.0,26.383694961160476,55.72413793103447,4.108949416342415,3.8910505836575857,历史4/4次成功; 当前距低点3.89%; 最新日涨幅1.14%; 状态bottom_area; 底部未确认
4,82.8260674784702,80.48701623125972,002563,森马服饰,bottom_area,2024-08-15,4.9,2024-07-30,4.78,2.510460251046027,7.531380753138063,29.080118694362017,True,1.2397,0.5474,1,1,1,100.0,28.929384965831446,28.929384965831446,5.489539748953972,2.510460251046027,历史1/1次成功; 当前距低点2.51%; 最新日涨幅1.24%; 状态bottom_area; 底部已确认
5,82.14776678604953,78.49912225705332,000708,中信特钢,bottom_area,2024-08-15,11.79,2024-08-15,11.6,1.6379310344827542,2.500000000000008,28.834355828220865,False,1.1149,0.1969,1,1,1,100.0,16.739811912225715,16.739811912225715,6.3620689655172455,1.6379310344827542,历史1/1次成功; 当前距低点1.64%; 最新日涨幅1.11%; 状态bottom_area; 底部未确认
6,81.80083476494333,79.91269601273147,001239,永达股份,bottom_area,2024-08-15,14.39,2024-08-15,14.0,2.7857142857142896,3.285714285714292,32.005828071879556,False,-1.0997,15.7389,3,3,3,100.0,27.54905690408631,62.04678362573098,5.21428571428571,2.7857142857142896,历史3/3次成功; 当前距低点2.79%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
7,79.89234457885907,77.94967358606006,300424,航新科技,bottom_area,2024-08-15,12.84,2024-08-15,12.5,2.719999999999999,3.519999999999996,28.3256880733945,False,-0.3879,5.4804,2,2,2,100.0,32.85630960247343,52.29885057471265,5.280000000000001,2.719999999999999,历史2/2次成功; 当前距低点2.72%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
8,78.8355742242247,73.7038731323186,001203,大中矿业,bottom_area,2024-08-15,8.02,2024-08-15,7.98,0.5012531328320695,2.2556390977443574,31.38435081685297,False,-0.4963,0.5059,2,2,2,100.0,22.670592877288865,29.46341463414634,7.498746867167931,0.5012531328320695,历史2/2次成功; 当前距低点0.50%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
9,78.21584977126957,77.02171466025781,603317,天味食品,confirmed_rebound,2024-08-15,10.32,2024-07-30,10.0,3.200000000000003,8.800000000000008,31.74061433447099,True,0.5848,0.3564,2,2,2,100.0,12.299541184181786,14.347826086956525,4.799999999999997,3.200000000000003,历史2/2次成功; 当前距低点3.20%; 最新日涨幅0.58%; 状态confirmed_rebound; 底部已确认
10,77.72569310720873,76.6980152671756,002687,乔治白,bottom_area,2024-08-15,4.06,2024-07-25,3.93,3.307888040712454,5.852417302798981,32.82051282051282,False,-0.4902,1.0001,1,1,1,100.0,64.00000000000001,64.00000000000001,4.692111959287546,3.307888040712454,历史1/1次成功; 当前距低点3.31%; 最新日涨幅-0.49%; 状态bottom_area; 底部未确认
11,77.4760733702307,74.5524479600333,603010,万盛股份,bottom_area,2024-08-15,8.67,2024-07-18,8.5,1.9999999999999991,7.5294117647058885,27.78249787595582,True,-0.6873,0.3208,1,1,1,100.0,13.238967527060783,13.238967527060783,6.000000000000001,1.9999999999999991,历史1/1次成功; 当前距低点2.00%; 最新日涨幅-0.69%; 状态bottom_area; 底部已确认
12,77.06502059871853,75.63377782102859,002706,良信股份,bottom_area,2024-08-15,6.13,2024-07-30,5.95,3.0252100840336085,7.394957983193269,32.7683615819209,True,0.3273,1.1391,3,4,3,75.0,13.31320867002797,14.727153188691638,4.974789915966392,3.0252100840336085,历史3/4次成功; 当前距低点3.03%; 最新日涨幅0.33%; 状态bottom_area; 底部已确认
13,76.72839261796597,74.26567111380832,600444,国机通用,bottom_area,2024-08-15,11.99,2024-08-13,11.72,2.3037542662116004,7.593856655290092,27.475247524752472,True,-3.3844,9.1518,2,2,2,100.0,8.968983014896637,9.355131698455942,5.696245733788399,2.3037542662116004,历史2/2次成功; 当前距低点2.30%; 最新日涨幅-3.38%; 状态bottom_area; 底部已确认
