rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.39052138099859,79.96015209754609,600048,保利发展,bottom_area,2025-12-31,6.1,2025-12-31,6.08,0.3289473684210456,1.1513157894736887,28.888888888888893,False,0.1642,0.6902,2,2,2,100.0,31.721247836269217,31.987577639751546,14.671052631578954,0.3289473684210456,历史2/2次成功; 当前距低点0.33%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
13,73.20352523813472,69.52728774445951,688190,云路股份,bottom_area,2025-12-31,97.4,2025-12-10,93.0,4.731182795698931,11.354838709677422,28.351309707241917,True,-2.483,0.5624,1,1,1,100.0,19.70099203576919,19.70099203576919,10.268817204301067,4.731182795698931,历史1/1次成功; 当前距低点4.73%; 最新日涨幅-2.48%; 状态bottom_area; 底部已确认
14,72.5011849535309,65.49607284236154,002317,众生药业,bottom_area,2025-12-31,18.98,2025-12-23,18.6,2.0430107526881667,9.408602150537634,31.617647058823522,True,-1.709,3.8458,2,5,2,40.0,45.076007303712714,58.31999999999999,12.956989247311835,2.0430107526881667,历史2/5次成功; 当前距低点2.04%; 最新日涨幅-1.71%; 状态bottom_area; 底部已确认
15,71.25747558003314,65.7624185164156,688337,普源精电,bottom_area,2025-12-31,36.89,2025-12-04,35.75,3.1888111888111905,7.384615384615387,28.499999999999996,True,-1.5479,1.0292,3,6,3,50.0,38.886602295188766,54.46153846153845,11.811188811188808,3.1888111888111905,历史3/6次成功; 当前距低点3.19%; 最新日涨幅-1.55%; 状态bottom_area; 底部已确认
16,71.03110088328854,61.766174681120475,601566,九牧王,bottom_area,2025-12-31,13.11,2025-12-31,13.11,0.0,4.958047292143405,29.817987152034263,False,-4.8621,5.6472,2,3,2,66.66666666666666,30.373699002439853,38.914728682170555,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-4.86%; 状态bottom_area; 底部未确认
17,68.02228409755135,61.056394286086466,301408,华人健康,bottom_area,2025-12-31,18.56,2025-12-31,18.25,1.6986301369862944,4.493150684931509,27.0,False,0.1079,20.8108,1,2,1,50.0,15.372424722662442,15.372424722662442,13.301369863013704,1.6986301369862944,历史1/2次成功; 当前距低点1.70%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
18,67.62987846789001,60.754973564534765,600161,天坛生物,bottom_area,2025-12-31,16.34,2025-12-24,16.06,1.7434620174346276,4.794520547945203,27.264492753623188,False,-0.729,0.4066,1,2,1,50.0,36.77455357142857,36.77455357142857,13.256537982565373,1.7434620174346276,历史1/2次成功; 当前距低点1.74%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
19,63.4618933248585,56.9349729106005,002188,中天服务,bottom_area,2025-12-31,6.08,2025-12-31,5.98,1.6722408026755793,6.020066889632097,27.25060827250608,False,-2.5641,11.3123,1,2,1,50.0,15.363881401617258,15.363881401617258,13.32775919732442,1.6722408026755793,历史1/2次成功; 当前距低点1.67%; 最新日涨幅-2.56%; 状态bottom_area; 底部未确认
20,61.30737533491248,53.49511619958989,002728,特一药业,bottom_area,2025-12-31,10.85,2025-12-30,10.83,0.18467220683286772,2.585410895660197,28.039867109634553,False,-1.0939,4.7241,1,4,1,25.0,39.3073593073593,39.3073593073593,14.815327793167132,0.18467220683286772,历史1/4次成功; 当前距低点0.18%; 最新日涨幅-1.09%; 状态bottom_area; 底部未确认
21,60.39421552573738,56.141863906177136,002632,道明光学,bottom_area,2025-12-31,12.45,2025-12-19,12.02,3.5773710482529095,7.071547420965056,27.28372655777375,True,-0.0803,4.3546,1,2,1,50.0,25.259515570934255,25.259515570934255,11.422628951747091,3.5773710482529095,历史1/2次成功; 当前距低点3.58%; 最新日涨幅-0.08%; 状态bottom_area; 底部已确认
22,60.37021742336879,56.07779732582687,600104,上汽集团,bottom_area,2025-12-31,15.22,2025-11-21,14.7,3.537414965986404,8.299319727891161,28.74454677653902,True,-0.8469,0.2998,1,2,1,50.0,24.425287356321842,24.425287356321842,11.462585034013594,3.537414965986404,历史1/2次成功; 当前距低点3.54%; 最新日涨幅-0.85%; 状态bottom_area; 底部已确认
23,60.36383712930586,55.22013468013467,601162,天风证券,bottom_area,2025-12-31,4.16,2025-12-17,4.05,2.7160493827160574,6.419753086419748,27.678571428571423,False,-1.1876,1.4529,1,2,1,50.0,18.939393939393938,18.939393939393938,12.283950617283942,2.7160493827160574,历史1/2次成功; 当前距低点2.72%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
24,56.592370965780226,49.82357594438803,001330,博纳影业,bottom_area,2025-12-31,7.6,2025-12-31,7.55,0.6622516556291367,5.430463576158942,31.175934366453973,False,-3.4307,8.9485,1,4,1,25.0,35.637149028077765,35.637149028077765,14.337748344370862,0.6622516556291367,历史1/4次成功; 当前距低点0.66%; 最新日涨幅-3.43%; 状态bottom_area; 底部未确认
25,54.7738782342121,51.33674025974023,002605,姚记科技,bottom_area,2025-12-31,23.3,2025-12-17,22.4,4.017857142857153,6.517857142857148,27.71861890932559,False,0.0859,1.1733,1,5,1,20.0,23.2121212121212,23.2121212121212,10.982142857142845,4.017857142857153,历史1/5次成功; 当前距低点4.02%; 最新日涨幅0.09%; 状态bottom_area; 底部未确认
