rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.462941551878,82.96344773567209,600048,保利发展,bottom_area,2025-12-19,6.33,2025-12-17,6.19,2.2617124394184116,2.584814216478178,27.60233918128655,False,1.28,1.1238,2,2,2,100.0,31.721247836269217,31.987577639751546,12.738287560581588,2.2617124394184116,历史2/2次成功; 当前距低点2.26%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
2,87.96659504415156,83.69742426680176,600403,大有能源,bottom_area,2025-12-19,6.95,2025-12-17,6.63,4.826546003016595,7.993966817496233,27.934782608695645,True,0.4335,2.0681,4,4,4,100.0,24.58037179397625,37.18411552346569,10.173453996983403,4.826546003016595,历史4/4次成功; 当前距低点4.83%; 最新日涨幅0.43%; 状态bottom_area; 底部已确认
3,87.59469965732046,82.0648924059926,603327,福蓉科技,bottom_area,2025-12-19,10.93,2025-12-19,10.51,3.996194100856327,7.4215033301617455,29.651941097724226,False,2.5328,6.5398,6,7,6,85.71428571428571,45.770740930580004,129.39632545931758,11.003805899143673,3.996194100856327,历史6/7次成功; 当前距低点4.00%; 最新日涨幅2.53%; 状态bottom_area; 底部未确认
4,81.46047734571106,75.31149007779834,603938,三孚股份,bottom_area,2025-12-19,17.3,2025-12-17,16.75,3.283582089552243,4.656716417910454,29.798826487845766,False,1.0514,0.9708,1,1,1,100.0,19.774501300954046,19.774501300954046,11.716417910447758,3.283582089552243,历史1/1次成功; 当前距低点3.28%; 最新日涨幅1.05%; 状态bottom_area; 底部未确认
5,80.40208128871333,74.90791925040809,603072,天和磁材,bottom_area,2025-12-19,40.95,2025-12-17,39.49,3.697138516080022,3.950367181564941,27.05947543405984,False,1.6886,2.6284,1,1,1,100.0,22.674167027260935,22.674167027260935,11.302861483919976,3.697138516080022,历史1/1次成功; 当前距低点3.70%; 最新日涨幅1.69%; 状态bottom_area; 底部未确认
6,79.67908337237573,74.68842715770667,003038,鑫铂股份,bottom_area,2025-12-19,15.25,2025-12-17,14.66,4.024556616643928,4.229195088676666,32.098193608151924,False,1.4637,1.2497,1,1,1,100.0,25.507614213197975,25.507614213197975,10.97544338335607,4.024556616643928,历史1/1次成功; 当前距低点4.02%; 最新日涨幅1.46%; 状态bottom_area; 底部未确认
7,79.5148177355755,73.34072600551906,300768,迪普科技,bottom_area,2025-12-19,18.62,2025-12-17,18.05,3.1578947368421066,4.1551246537396125,29.43706020328381,False,0.9214,1.0825,2,3,2,66.66666666666666,46.52720074651822,47.28781110402041,11.842105263157892,3.1578947368421066,历史2/3次成功; 当前距低点3.16%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
8,79.46991287461191,75.09049474895093,605228,神通科技,bottom_area,2025-12-19,14.54,2025-12-16,13.92,4.454022988505741,6.034482758620689,28.247422680412367,False,1.6783,1.9381,4,5,4,80.0,26.26702775668829,47.56554307116105,10.545977011494259,4.454022988505741,历史4/5次成功; 当前距低点4.45%; 最新日涨幅1.68%; 状态bottom_area; 底部未确认
9,79.25148271949517,73.93841489635524,300890,翔丰华,bottom_area,2025-12-19,29.44,2025-12-17,28.37,3.7715897074374345,4.2650687345787714,28.122624778312638,False,1.3774,2.8428,1,1,1,100.0,18.37440553393861,18.37440553393861,11.228410292562566,3.7715897074374345,历史1/1次成功; 当前距低点3.77%; 最新日涨幅1.38%; 状态bottom_area; 底部未确认
10,78.96264676968917,70.09882090279436,002317,众生药业,bottom_area,2025-12-19,19.17,2025-12-19,18.96,1.1075949367088653,1.6877637130801704,30.294117647058815,False,0.2615,4.7911,2,5,2,40.0,45.076007303712714,58.31999999999999,13.892405063291136,1.1075949367088653,历史2/5次成功; 当前距低点1.11%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
11,78.48443178570287,71.28343709150687,002129,TCL中环,bottom_area,2025-12-19,8.34,2025-12-16,8.15,2.331288343558276,3.4355828220858817,29.253472222222214,False,0.8464,1.8246,2,3,2,66.66666666666666,25.33391316211329,31.12759643916912,12.668711656441722,2.331288343558276,历史2/3次成功; 当前距低点2.33%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
