rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.59839451359672,89.26529238093389,000811,冰轮环境,bottom_area,2025-06-09,9.39,2025-06-03,9.21,1.9543973941368045,6.297502714440806,28.54926299456943,False,0.0,2.2528,5,5,5,100.0,28.501712040676264,47.451868629671566,8.045602605863197,1.9543973941368045,历史5/5次成功; 当前距低点1.95%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
14,82.66957055214722,76.96822085889569,688682,霍莱沃,bottom_area,2025-06-09,28.35,2025-06-05,28.0,1.250000000000005,4.607142857142854,31.37254901960784,False,-1.0471,1.6519,1,1,1,100.0,26.22699386503069,26.22699386503069,8.749999999999995,1.250000000000005,历史1/1次成功; 当前距低点1.25%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
15,80.69878334695163,79.68566486939453,002490,山东墨龙,bottom_area,2025-06-09,4.09,2025-05-30,3.92,4.33673469387755,7.908163265306135,29.36936936936937,True,0.2451,3.0073,3,3,3,100.0,13.674300921695417,14.885496183206094,5.66326530612245,4.33673469387755,历史3/3次成功; 当前距低点4.34%; 最新日涨幅0.25%; 状态bottom_area; 底部已确认
16,79.84545611454095,77.08642750422776,600770,综艺股份,bottom_area,2025-06-09,5.56,2025-06-05,5.39,3.153988868274581,4.267161410018561,28.60927152317881,False,2.2059,4.1642,1,1,1,100.0,27.72861356932153,27.72861356932153,6.846011131725419,3.153988868274581,历史1/1次成功; 当前距低点3.15%; 最新日涨幅2.21%; 状态bottom_area; 底部未确认
17,79.51235754577591,78.5541325666227,301518,长华化学,bottom_area,2025-06-09,23.2,2025-06-06,22.23,4.363472784525411,5.398110661268553,27.495107632093934,False,1.799,13.3859,2,2,2,100.0,33.77876621150887,55.817490494296564,5.636527215474589,4.363472784525411,历史2/2次成功; 当前距低点4.36%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
18,79.36950125261589,73.47548918535583,000096,广聚能源,bottom_area,2025-06-09,13.8,2025-06-06,13.67,0.9509875640087841,1.3167520117044602,28.802083333333332,False,0.2179,2.0074,1,1,1,100.0,21.149144254278735,21.149144254278735,9.049012435991216,0.9509875640087841,历史1/1次成功; 当前距低点0.95%; 最新日涨幅0.22%; 状态bottom_area; 底部未确认
19,78.74644737204316,74.63640224823818,605377,华旺科技,bottom_area,2025-06-09,8.88,2025-06-05,8.69,2.1864211737629606,5.178365937859621,28.062913907284777,False,-0.3367,0.656,1,1,1,100.0,25.16904583020285,25.16904583020285,7.81357882623704,2.1864211737629606,历史1/1次成功; 当前距低点2.19%; 最新日涨幅-0.34%; 状态bottom_area; 底部未确认
20,78.06951528638227,75.10698085550621,002304,洋河股份,bottom_area,2025-06-09,66.93,2025-05-29,65.0,2.9692307692307796,3.538461538461534,31.57894736842105,False,-0.2831,0.2611,2,2,2,100.0,20.62810220081931,20.781426953567394,7.030769230769221,2.9692307692307796,历史2/2次成功; 当前距低点2.97%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
21,76.13648390363481,73.93786043820101,603192,汇得科技,bottom_area,2025-06-09,21.22,2025-06-05,20.51,3.4617259873232435,4.485616772306183,31.610536845615194,False,0.2362,4.4201,3,4,3,75.0,18.73976177041938,25.562817719680464,6.538274012676756,3.4617259873232435,历史3/4次成功; 当前距低点3.46%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
22,75.10157224435471,74.68854801569648,688543,国科军工,bottom_area,2025-06-09,45.57,2025-06-04,43.52,4.710477941176464,6.755514705882347,31.604589030331603,False,2.1062,4.4613,1,1,1,100.0,33.916331836445266,33.916331836445266,5.289522058823537,4.710477941176464,历史1/1次成功; 当前距低点4.71%; 最新日涨幅2.11%; 状态bottom_area; 底部未确认
23,75.02801475967637,74.01201811817437,688448,磁谷科技,bottom_area,2025-06-09,29.94,2025-06-03,28.71,4.284221525600837,4.771856495994418,27.113480578827115,False,2.4991,3.9503,1,1,1,100.0,25.053995680345576,25.053995680345576,5.715778474399164,4.284221525600837,历史1/1次成功; 当前距低点4.28%; 最新日涨幅2.50%; 状态bottom_area; 底部未确认
24,72.47546561287145,71.78573722532161,688318,财富趋势,bottom_area,2025-06-09,101.06,2025-06-06,96.71,4.497983662496131,6.503980974046124,30.906622847753095,False,3.9819,2.011,5,7,5,71.42857142857143,27.609815538164007,36.949152542372886,5.5020163375038695,4.497983662496131,历史5/7次成功; 当前距低点4.50%; 最新日涨幅3.98%; 状态bottom_area; 底部未确认
25,71.76035858073924,70.67499262260637,688135,利扬芯片,bottom_area,2025-06-09,19.6,2025-05-30,18.81,4.199893673577899,5.901116427432234,27.290297642056444,False,-0.3052,3.482,4,5,4,80.0,21.885753754645094,40.41850220264317,5.800106326422102,4.199893673577899,历史4/5次成功; 当前距低点4.20%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
26,64.01613177743548,60.03013107411428,301607,富特科技,bottom_area,2025-06-09,33.75,2025-06-06,33.21,1.626016260162599,3.7037037037036944,32.88197251414712,False,-1.258,8.2,1,2,1,50.0,31.437893264973205,31.437893264973205,8.373983739837401,1.626016260162599,历史1/2次成功; 当前距低点1.63%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
27,55.07527441406252,50.83871484375001,603195,公牛集团,bottom_area,2025-06-09,50.4,2025-06-09,50.0,0.7999999999999973,2.4000000000000057,32.53272163000944,False,-1.5433,0.275,1,2,1,50.0,11.73502604166668,11.73502604166668,9.200000000000003,0.7999999999999973,历史1/2次成功; 当前距低点0.80%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
