code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
603221,爱丽家居,2025-04-24,10.46,bottom_area,2025-04-24,10.29,1.6520894071914645,2.526724975704583,29.761092150170654,False,3
600371,万向德农,2025-04-24,9.43,bottom_area,2025-04-24,9.32,1.1802575107296076,3.433476394849788,27.187500000000004,False,1
301058,中粮科工,2025-04-24,10.85,bottom_area,2025-04-24,10.62,2.1657250470809837,2.7306967984934176,28.629032258064523,False,1
001234,泰慕士,2025-04-24,20.21,bottom_area,2025-04-24,20.12,0.44731610337972094,3.379721669980118,32.25589225589225,False,3
688206,概伦电子,2025-04-24,21.0,bottom_area,2025-04-24,20.69,1.4983083615273016,3.18994683421943,27.122226135963363,False,3
603169,兰石重装,2025-04-24,7.22,bottom_area,2025-04-22,7.08,1.9774011299434981,7.203389830508472,27.755102040816332,False,3
300757,罗博特科,2025-04-24,127.8,bottom_area,2025-04-24,127.8,0.0,8.6697965571205,29.945732609768132,False,6
603255,鼎际得,2025-04-24,23.78,bottom_area,2025-04-24,23.59,0.8054260279779621,4.9597286986011095,27.72671568627451,False,2
300153,科泰电源,2025-04-24,27.61,confirmed_rebound,2025-04-22,27.46,0.5462490895848455,10.415149308084484,28.823224468636592,True,1
000668,荣丰控股,2025-04-24,4.85,bottom_area,2025-04-24,4.68,3.6324786324786316,7.6923076923077,28.110599078341014,False,2
