rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.90107177123207,88.94216726466631,300437,清水源,bottom_area,2023-10-19,12.09,2023-10-19,11.9,1.5966386554621805,3.8655462184873866,29.082240762812877,False,0.5824,1.7366,6,6,6,100.0,22.379050532903687,30.330330330330323,8.40336134453782,1.5966386554621805,历史6/6次成功; 当前距低点1.60%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
2,89.06083124899568,82.6816739901037,000014,沙河股份,bottom_area,2023-10-19,11.03,2023-10-19,10.91,1.0999083409715786,2.6581118240146577,31.167192429022077,False,0.1817,1.9086,2,2,2,100.0,15.964865631822029,20.605355064027936,8.900091659028423,1.0999083409715786,历史2/2次成功; 当前距低点1.10%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
3,87.67205902541349,81.40976909502682,002146,荣盛发展,bottom_area,2023-10-19,1.82,2023-10-19,1.8,1.111111111111112,3.8888888888888924,28.57142857142857,False,-0.5464,2.0708,3,3,3,100.0,15.070443163226665,19.587628865979376,8.888888888888888,1.111111111111112,历史3/3次成功; 当前距低点1.11%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
4,87.52353560932568,81.53725605114064,688103,国力电子,bottom_area,2023-10-19,46.61,2023-10-18,46.02,1.282051282051274,4.5415036940460585,29.199999999999992,False,-0.9773,0.9566,2,2,2,100.0,34.51791921622336,57.609964966913196,8.717948717948726,1.282051282051274,历史2/2次成功; 当前距低点1.28%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
5,86.03924633662722,80.770445737213,002314,南山控股,bottom_area,2023-10-19,3.02,2023-10-19,2.97,1.6835016835016776,2.693602693602681,28.087167070217912,False,0.3322,1.0055,2,2,2,100.0,12.843169761273208,13.750000000000004,8.316498316498324,1.6835016835016776,历史2/2次成功; 当前距低点1.68%; 最新日涨幅0.33%; 状态bottom_area; 底部未确认
6,85.2277766801014,78.78542668550539,002333,罗普斯金,bottom_area,2023-10-19,5.76,2023-10-19,5.71,0.8756567425569146,2.977232924693519,30.450669914738132,False,0.0,1.8347,2,2,2,100.0,32.10711859427502,46.728971962616825,9.124343257443087,0.8756567425569146,历史2/2次成功; 当前距低点0.88%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
7,84.75387776900632,78.81217838309344,300735,光弘科技,bottom_area,2023-10-19,17.92,2023-10-19,17.71,1.185770750988147,8.413325804630144,30.303030303030297,False,-6.9574,11.4788,2,2,2,100.0,28.901804813690458,31.262729124236255,8.814229249011854,1.185770750988147,历史2/2次成功; 当前距低点1.19%; 最新日涨幅-6.96%; 状态bottom_area; 底部未确认
8,84.32835743141928,80.69867886249484,600322,津投城开,bottom_area,2023-10-19,2.29,2023-10-19,2.23,2.690582959641258,4.932735426008963,32.012195121951216,False,1.3274,3.7638,2,2,2,100.0,24.802193604714613,35.828877005347586,7.309417040358743,2.690582959641258,历史2/2次成功; 当前距低点2.69%; 最新日涨幅1.33%; 状态bottom_area; 底部未确认
9,83.41733696500565,76.43195726421845,603025,大豪科技,bottom_area,2023-10-19,12.2,2023-10-19,12.15,0.41152263374484715,3.292181069958851,28.98889538281706,False,0.082,0.7713,2,2,2,100.0,13.76467133955222,13.87573964497043,9.588477366255153,0.41152263374484715,历史2/2次成功; 当前距低点0.41%; 最新日涨幅0.08%; 状态bottom_area; 底部未确认
10,83.19185439943696,76.08864251873251,000928,中钢国际,bottom_area,2023-10-19,6.32,2023-10-19,6.3,0.31746031746032477,3.174603174603177,27.251732101616632,False,-2.0155,2.4151,3,3,3,100.0,16.57232280936585,18.798449612403097,9.682539682539677,0.31746031746032477,历史3/3次成功; 当前距低点0.32%; 最新日涨幅-2.02%; 状态bottom_area; 底部未确认
11,82.51528701391759,75.71644688644686,000663,永安林业,bottom_area,2023-10-19,8.23,2023-10-19,8.19,0.48840048840049965,2.8083028083028134,27.96833773087071,False,-0.6039,1.2165,1,1,1,100.0,50.39215686274511,50.39215686274511,9.511599511599501,0.48840048840049965,历史1/1次成功; 当前距低点0.49%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
12,81.13503152217058,73.91367369760701,301313,凡拓数创,bottom_area,2023-10-19,27.39,2023-10-19,27.36,0.1096491228070217,2.595029239766085,32.0248447204969,False,-0.7968,4.94,3,4,3,75.0,39.831579019392564,52.43243243243245,9.89035087719298,0.1096491228070217,历史3/4次成功; 当前距低点0.11%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
13,80.5893301710582,73.98179574217676,002177,御银股份,bottom_area,2023-10-19,3.93,2023-09-28,3.91,0.5115089514066501,7.1611253196931015,27.992633517495392,True,-1.2563,2.6661,2,2,2,100.0,15.096968555827523,19.574468085106382,9.48849104859335,0.5115089514066501,历史2/2次成功; 当前距低点0.51%; 最新日涨幅-1.26%; 状态bottom_area; 底部已确认
14,80.46493123607806,76.63029992041827,301378,通达海,bottom_area,2023-10-19,49.18,2023-10-19,48.01,2.4369922932722385,4.499062695271826,28.62027951234018,False,0.3878,3.0413,1,1,1,100.0,16.487324457413823,16.487324457413823,7.5630077067277615,2.4369922932722385,历史1/1次成功; 当前距低点2.44%; 最新日涨幅0.39%; 状态bottom_area; 底部未确认
15,80.16395372779616,73.1493396338734,603326,我乐家居,bottom_area,2023-10-19,10.23,2023-10-19,10.21,0.19588638589617602,1.762977473065619,28.601398601398596,False,-0.5831,2.2661,2,2,2,100.0,15.946024697401477,20.141843971631218,9.804113614103825,0.19588638589617602,历史2/2次成功; 当前距低点0.20%; 最新日涨幅-0.58%; 状态bottom_area; 底部未确认
