rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.38028213707598,82.36688106950865,600048,保利发展,bottom_area,2023-11-21,10.97,2023-10-30,10.7,2.5233644859813213,5.981308411214959,28.139691067830768,False,1.7625,0.8797,2,2,2,100.0,31.721247836269217,31.987577639751546,17.476635514018678,2.5233644859813213,历史2/2次成功; 当前距低点2.52%; 最新日涨幅1.76%; 状态bottom_area; 底部未确认
2,81.74961069340013,74.31782790309104,600325,华发股份,bottom_area,2023-11-21,8.14,2023-11-16,7.77,4.761904761904775,6.30630630630631,29.746835443037984,False,3.6943,1.9627,1,1,1,100.0,32.553606237816766,32.553606237816766,15.238095238095225,4.761904761904775,历史1/1次成功; 当前距低点4.76%; 最新日涨幅3.69%; 状态bottom_area; 底部未确认
3,57.67305291023787,51.94407528641571,603326,我乐家居,bottom_area,2023-11-21,10.3,2023-11-02,9.88,4.251012145748987,6.983805668016188,30.909090909090907,False,-0.9615,2.7118,1,2,1,50.0,20.141843971631218,20.141843971631218,15.748987854251014,4.251012145748987,历史1/2次成功; 当前距低点4.25%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
