rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.6506092801881,81.15443584715338,300624,万兴科技,bottom_area,2022-02-14,39.69,2022-02-14,39.08,1.560900716479016,3.1473899692937666,29.24135433641137,False,-0.2513,2.404,2,2,2,100.0,35.87790043400834,51.195680123425035,8.439099283520985,1.560900716479016,历史2/2次成功; 当前距低点1.56%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
2,86.61042811454037,81.1953368547814,605117,德业股份,bottom_area,2022-02-14,209.32,2022-02-14,206.0,1.6116504854368898,4.611650485436893,28.217994285316056,False,-2.8677,4.2938,2,2,2,100.0,36.71989226654578,59.18895599654874,8.38834951456311,1.6116504854368898,历史2/2次成功; 当前距低点1.61%; 最新日涨幅-2.87%; 状态bottom_area; 底部未确认
3,86.30093239982874,81.55756453663143,688311,盟升电子,bottom_area,2022-02-14,55.21,2022-02-14,54.11,2.0328959526889694,3.2341526520051747,29.443212935193635,False,0.7114,0.5039,2,2,2,100.0,21.357888756786508,23.893805309734503,7.9671040473110315,2.0328959526889694,历史2/2次成功; 当前距低点2.03%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
4,84.10552152037206,77.72314636283961,603368,柳药集团,bottom_area,2022-02-14,16.44,2022-01-28,16.3,0.8588957055214758,6.871165644171786,30.282292557741652,False,0.0,1.7736,1,1,1,100.0,42.85714285714285,42.85714285714285,9.141104294478525,0.8588957055214758,历史1/1次成功; 当前距低点0.86%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
5,81.53125703032063,79.84663156663157,300511,雪榕生物,bottom_area,2022-02-14,6.92,2022-01-27,6.66,3.9039039039039007,8.108108108108109,31.198347107438014,True,0.2899,1.9215,2,2,2,100.0,25.900712191034756,29.220779220779214,6.0960960960961,3.9039039039039007,历史2/2次成功; 当前距低点3.90%; 最新日涨幅0.29%; 状态bottom_area; 底部已确认
6,81.4863374497594,78.7157949356988,300648,星云股份,bottom_area,2022-02-14,44.72,2022-02-14,43.34,3.1841255191508893,4.660821412090438,31.184503016830732,False,0.7207,1.6713,2,2,2,100.0,20.191403867542057,26.78362573099414,6.815874480849112,3.1841255191508893,历史2/2次成功; 当前距低点3.18%; 最新日涨幅0.72%; 状态bottom_area; 底部未确认
7,81.4172177342022,76.23024660641767,000848,承德露露,bottom_area,2022-02-14,9.2,2022-01-28,9.06,1.5452538631346444,7.174392935982343,27.228915662650593,True,-2.2317,0.9804,1,1,1,100.0,16.685082872928174,16.685082872928174,8.454746136865356,1.5452538631346444,历史1/1次成功; 当前距低点1.55%; 最新日涨幅-2.23%; 状态bottom_area; 底部已确认
8,81.05740955989545,77.05151375582464,300562,乐心医疗,bottom_area,2022-02-14,11.81,2022-02-14,11.54,2.339688041594466,3.5528596187175054,31.957547169811328,False,1.1997,3.0635,1,1,1,100.0,17.559153175591536,17.559153175591536,7.660311958405535,2.339688041594466,历史1/1次成功; 当前距低点2.34%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
9,78.61512637827852,76.3096974522293,000518,四环生物,bottom_area,2022-02-14,3.31,2022-01-27,3.2,3.437499999999996,8.4375,27.272727272727277,True,0.6079,0.8604,1,1,1,100.0,17.834394904458602,17.834394904458602,6.562500000000004,3.437499999999996,历史1/1次成功; 当前距低点3.44%; 最新日涨幅0.61%; 状态bottom_area; 底部已确认
10,77.89057682092131,76.92896476140379,002342,巨力索具,bottom_area,2022-02-14,4.32,2022-01-28,4.14,4.347826086956537,7.971014492753625,28.620689655172416,True,0.6993,1.6445,2,2,2,100.0,15.655958277767192,19.889502762430933,5.652173913043463,4.347826086956537,历史2/2次成功; 当前距低点4.35%; 最新日涨幅0.70%; 状态bottom_area; 底部已确认
11,76.53428186901395,72.92267106603481,300639,凯普生物,bottom_area,2022-02-14,27.46,2022-01-28,26.8,2.4626865671641793,9.51492537313433,29.934640522875817,True,-2.6931,1.783,1,1,1,100.0,10.14836795252224,10.14836795252224,7.537313432835821,2.4626865671641793,历史1/1次成功; 当前距低点2.46%; 最新日涨幅-2.69%; 状态bottom_area; 底部已确认
12,73.93341411846018,68.3346249415878,300677,英科医疗,bottom_area,2022-02-14,51.14,2022-02-14,50.7,0.8678500986193249,2.0315581854043274,31.94630872483221,False,-0.0391,1.4899,1,1,1,100.0,14.964103045375621,14.964103045375621,9.132149901380677,0.8678500986193249,历史1/1次成功; 当前距低点0.87%; 最新日涨幅-0.04%; 状态bottom_area; 底部未确认
