rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.16969423969425,81.52060606060607,603327,福蓉科技,bottom_area,2025-06-20,8.88,2025-06-20,8.8,0.9090909090909097,2.1590909090909034,27.572016460905346,False,0.0,0.6721,5,6,5,83.33333333333334,51.44264398496634,129.39632545931758,14.09090909090909,0.9090909090909097,历史5/6次成功; 当前距低点0.91%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,84.38035461117973,74.6790566037736,603787,新日股份,bottom_area,2025-06-20,11.77,2025-06-20,11.66,0.9433962264150895,2.7444253859348224,28.02469135802469,False,-0.0849,3.8147,1,1,1,100.0,92.85714285714283,92.85714285714283,14.05660377358491,0.9433962264150895,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-0.08%; 状态bottom_area; 底部未确认
13,83.75559689704613,73.29705458470474,002909,集泰股份,bottom_area,2025-06-20,5.88,2025-06-20,5.86,0.34129692832763775,1.877133105802038,29.98805256869772,False,-0.5076,2.2064,1,1,1,100.0,35.18930957683742,35.18930957683742,14.65870307167236,0.34129692832763775,历史1/1次成功; 当前距低点0.34%; 最新日涨幅-0.51%; 状态bottom_area; 底部未确认
14,83.50209079765627,72.92392992768615,688306,均普智能,bottom_area,2025-06-20,8.7,2025-06-20,8.68,0.2304147465437739,4.262672811059919,27.666666666666668,False,-2.027,0.8192,1,1,1,100.0,31.824062095730905,31.824062095730905,14.769585253456224,0.2304147465437739,历史1/1次成功; 当前距低点0.23%; 最新日涨幅-2.03%; 状态bottom_area; 底部未确认
15,82.97766961439258,72.30811433447096,603577,汇金通,bottom_area,2025-06-20,8.8,2025-06-20,8.79,0.11376564277589948,2.0477815699658874,31.648522550544328,False,-1.2346,2.0937,1,1,1,100.0,27.083333333333325,27.083333333333325,14.886234357224101,0.11376564277589948,历史1/1次成功; 当前距低点0.11%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
16,82.95158904634161,74.56377765301747,300346,南大光电,bottom_area,2025-06-20,30.38,2025-06-13,29.85,1.775544388609707,3.1825795644891097,27.513355998057303,False,1.4357,2.7761,2,3,2,66.66666666666666,36.15780748591896,46.69811320754715,13.224455611390292,1.775544388609707,历史2/3次成功; 当前距低点1.78%; 最新日涨幅1.44%; 状态bottom_area; 底部未确认
17,82.35240741610711,75.29243252441844,300553,集智股份,bottom_area,2025-06-20,35.94,2025-06-20,35.0,2.6857142857142793,5.028571428571423,29.02048266071791,False,0.1114,2.9547,3,4,3,75.0,16.510005891650533,17.361392148927557,12.31428571428572,2.6857142857142793,历史3/4次成功; 当前距低点2.69%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
18,82.10457124408738,72.05563576594461,600232,金鹰股份,bottom_area,2025-06-20,6.12,2025-06-20,6.09,0.4926108374384277,4.43349753694582,30.558722919042186,False,-3.9246,9.4565,2,2,2,100.0,23.918217609162483,27.954545454545443,14.507389162561571,0.4926108374384277,历史2/2次成功; 当前距低点0.49%; 最新日涨幅-3.92%; 状态bottom_area; 底部未确认
19,81.9563790251904,71.60756144471947,688448,磁谷科技,bottom_area,2025-06-20,27.47,2025-06-20,27.4,0.25547445255474555,2.8832116788321267,30.43919776593044,False,-0.471,2.0938,1,1,1,100.0,25.053995680345576,25.053995680345576,14.744525547445253,0.25547445255474555,历史1/1次成功; 当前距低点0.26%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
20,81.72775646810483,72.21501385041552,300703,创源股份,bottom_area,2025-06-20,21.18,2025-06-20,21.0,0.8571428571428558,3.0476190476190506,28.934010152284266,False,-1.8081,7.7755,2,2,2,100.0,19.02849228333993,20.914127423822727,14.142857142857142,0.8571428571428558,历史2/2次成功; 当前距低点0.86%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
21,81.58462798828681,71.41050575626781,605377,华旺科技,bottom_area,2025-06-20,8.57,2025-06-20,8.54,0.3512880562061024,0.8196721311475443,29.30463576158941,False,-0.1166,0.5093,1,1,1,100.0,25.16904583020285,25.16904583020285,14.648711943793897,0.3512880562061024,历史1/1次成功; 当前距低点0.35%; 最新日涨幅-0.12%; 状态bottom_area; 底部未确认
22,81.32098492234591,71.02585168308305,003025,思进智能,bottom_area,2025-06-20,12.77,2025-06-20,12.74,0.23547880690737333,1.9623233908948194,27.531285551763357,False,-0.6226,1.0483,1,1,1,100.0,21.681415929203535,21.681415929203535,14.764521193092625,0.23547880690737333,历史1/1次成功; 当前距低点0.24%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
23,80.36314212105353,74.03256838199339,605198,安德利,bottom_area,2025-06-20,40.34,2025-06-20,39.13,3.0922565806286757,5.264502938921531,29.748653500897664,False,-4.8809,2.7159,1,1,1,100.0,43.241469816272954,43.241469816272954,11.907743419371323,3.0922565806286757,历史1/1次成功; 当前距低点3.09%; 最新日涨幅-4.88%; 状态bottom_area; 底部未确认
24,80.34792719522298,70.89928682977616,600770,综艺股份,bottom_area,2025-06-20,5.14,2025-06-20,5.1,0.7843137254901967,2.745098039215698,32.450331125827816,False,-0.1942,1.7913,1,1,1,100.0,27.72861356932153,27.72861356932153,14.215686274509803,0.7843137254901967,历史1/1次成功; 当前距低点0.78%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
25,80.0493485286504,70.62920795620511,300627,华测导航,bottom_area,2025-06-20,32.33,2025-06-20,32.08,0.7793017456359103,1.9014962593516194,31.43834152596709,False,-0.1236,1.1204,1,1,1,100.0,26.215139442231067,26.215139442231067,14.22069825436409,0.7793017456359103,历史1/1次成功; 当前距低点0.78%; 最新日涨幅-0.12%; 状态bottom_area; 底部未确认
26,79.8516841306669,70.69715618971479,002155,湖南黄金,bottom_area,2025-06-20,17.82,2025-06-20,17.65,0.9631728045325876,1.699716713881024,28.222854819032133,False,-1.1647,1.8782,1,1,1,100.0,28.834355828220854,28.834355828220854,14.03682719546741,0.9631728045325876,历史1/1次成功; 当前距低点0.96%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
27,79.07035575072013,69.85117176744677,603681,永冠新材,bottom_area,2025-06-20,14.32,2025-06-20,14.2,0.8450704225352182,2.7464788732394405,29.000000000000004,False,-0.5556,2.9119,1,1,1,100.0,22.83834586466165,22.83834586466165,14.154929577464781,0.8450704225352182,历史1/1次成功; 当前距低点0.85%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
28,79.06752935810049,69.46078203335978,301578,辰奕智能,bottom_area,2025-06-20,33.09,2025-06-20,32.91,0.5469462169553535,3.31206320267397,31.72199170124482,False,-0.8688,3.7258,1,1,1,100.0,17.085050580741846,17.085050580741846,14.453053783044645,0.5469462169553535,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
29,78.80526222757366,68.5864871582436,300817,双飞集团,bottom_area,2025-06-20,21.31,2025-06-20,21.3,0.046948356807502395,4.319248826291071,32.68015170670038,False,-3.0482,4.5563,1,1,1,100.0,16.470588235294116,16.470588235294116,14.953051643192497,0.046948356807502395,历史1/1次成功; 当前距低点0.05%; 最新日涨幅-3.05%; 状态bottom_area; 底部未确认
30,74.78992962087743,69.1134855156878,300436,广生堂,bottom_area,2025-06-20,33.58,2025-06-20,32.52,3.2595325953259384,4.920049200491987,29.671280276816603,False,0.8408,9.1698,3,5,3,60.0,22.823762543177093,35.88379705400981,11.740467404674062,3.2595325953259384,历史3/5次成功; 当前距低点3.26%; 最新日涨幅0.84%; 状态bottom_area; 底部未确认
31,74.27614299424631,64.89354922692736,002615,哈尔斯,bottom_area,2025-06-20,7.94,2025-06-20,7.92,0.25252525252525837,3.409090909090904,29.78723404255319,False,-2.6961,15.774,2,3,2,66.66666666666666,27.80989320439935,28.84012539184954,14.74747474747474,0.25252525252525837,历史2/3次成功; 当前距低点0.25%; 最新日涨幅-2.70%; 状态bottom_area; 底部未确认
32,72.81720909153728,64.12940759028574,603333,尚纬股份,bottom_area,2025-06-20,7.4,2025-06-20,7.35,0.680272108843547,5.7142857142857135,27.657480314960637,False,-2.7595,4.6405,3,5,3,60.0,26.7227311744571,47.19626168224298,14.319727891156454,0.680272108843547,历史3/5次成功; 当前距低点0.68%; 最新日涨幅-2.76%; 状态bottom_area; 底部未确认
33,71.96696522820041,63.8561759246514,002136,安纳达,bottom_area,2025-06-20,10.29,2025-06-19,10.18,1.0805500982318215,3.5363457760314283,31.906354515050168,False,0.3902,3.3882,1,3,1,33.33333333333333,42.29299363057326,42.29299363057326,13.919449901768177,1.0805500982318215,历史1/3次成功; 当前距低点1.08%; 最新日涨幅0.39%; 状态bottom_area; 底部未确认
34,69.61613214371835,60.53576708149422,600960,渤海汽车,bottom_area,2025-06-20,3.9,2025-06-20,3.9,0.0,8.2051282051282,29.856115107913666,False,-9.9307,7.9225,2,4,2,50.0,43.20304882523773,69.9604743083004,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态bottom_area; 底部未确认
35,69.03281050074261,61.116737795767065,605136,丽人丽妆,bottom_area,2025-06-20,10.5,2025-06-20,10.4,0.9615384615384581,3.0769230769230793,28.423950447350304,False,-2.0522,4.2861,2,4,2,50.0,35.640029505778216,52.667814113597245,14.038461538461542,0.9615384615384581,历史2/4次成功; 当前距低点0.96%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
36,68.64537717862211,60.33746144694789,000715,中兴商业,bottom_area,2025-06-20,5.24,2025-06-20,5.21,0.5758157389635364,1.5355086372360858,31.44736842105263,False,-0.3802,1.1816,2,4,2,50.0,26.722157697767457,29.105691056910565,14.424184261036462,0.5758157389635364,历史2/4次成功; 当前距低点0.58%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
37,68.45758397699659,60.06520634189584,688114,华大智造,bottom_area,2025-06-20,62.75,2025-06-20,62.45,0.48038430744595223,2.1617293835067963,27.80346820809248,False,-0.3968,1.2745,2,4,2,50.0,24.08861592942264,27.745919717688572,14.519615692554048,0.48038430744595223,历史2/4次成功; 当前距低点0.48%; 最新日涨幅-0.40%; 状态bottom_area; 底部未确认
38,68.18996870655744,59.29562496222387,300697,电工合金,bottom_area,2025-06-20,11.08,2025-06-20,11.08,0.0,2.256317689530686,29.962073324905187,False,-1.2478,1.4285,2,4,2,50.0,26.320564313031607,31.64400494437578,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-1.25%; 状态bottom_area; 底部未确认
39,68.09117150863648,60.363237447058246,000701,厦门信达,bottom_area,2025-06-20,5.87,2025-06-20,5.81,1.0327022375215231,7.573149741824448,30.41916167664671,False,-3.2949,11.6059,2,5,2,40.0,24.50429327208239,30.161579892280066,13.967297762478475,1.0327022375215231,历史2/5次成功; 当前距低点1.03%; 最新日涨幅-3.29%; 状态bottom_area; 底部未确认
40,67.26129253707056,58.48808046701788,000573,粤宏远A,bottom_area,2025-06-20,3.74,2025-06-20,3.74,0.0,2.13903743315507,27.799227799227793,False,-1.5789,2.6882,2,4,2,50.0,21.978927242031602,24.644549763033176,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-1.58%; 状态bottom_area; 底部未确认
41,66.7217055201479,59.2870787155442,601068,中铝国际,bottom_area,2025-06-20,4.37,2025-06-19,4.32,1.1574074074074032,2.77777777777778,27.150084317032032,False,0.6912,0.3504,1,3,1,33.33333333333333,18.6700767263427,18.6700767263427,13.842592592592595,1.1574074074074032,历史1/3次成功; 当前距低点1.16%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
42,66.70099291518524,58.390739459908914,001311,多利科技,bottom_area,2025-06-20,19.6,2025-06-19,19.53,0.3584229390681018,2.7137736815156046,32.72476748191526,False,-0.6085,1.3792,1,2,1,50.0,46.9244288224956,46.9244288224956,14.641577060931898,0.3584229390681018,历史1/2次成功; 当前距低点0.36%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
43,63.44288870445896,56.66571835147529,300661,圣邦股份,bottom_area,2025-06-20,68.6,2025-06-20,67.63,1.4342747301493404,2.6023953866627316,30.777891504605943,False,-0.6948,1.2541,1,4,1,25.0,31.832606108687024,31.832606108687024,13.56572526985066,1.4342747301493404,历史1/4次成功; 当前距低点1.43%; 最新日涨幅-0.69%; 状态bottom_area; 底部未确认
44,63.436717276335884,56.19979861244578,688135,利扬芯片,bottom_area,2025-06-20,18.23,2025-06-20,18.05,0.9972299168975053,2.9916897506925157,30.22806339389254,False,-0.0548,1.9919,2,5,2,40.0,31.309047435333802,40.41850220264317,14.002770083102495,0.9972299168975053,历史2/5次成功; 当前距低点1.00%; 最新日涨幅-0.05%; 状态bottom_area; 底部未确认
45,61.644197070466284,54.56883405509221,600250,南京商旅,bottom_area,2025-06-20,10.57,2025-06-20,10.47,0.9551098376313242,3.151862464183382,28.04123711340206,False,-1.3993,6.1495,2,6,2,33.33333333333333,36.46855457827038,53.93258426966293,14.044890162368675,0.9551098376313242,历史2/6次成功; 当前距低点0.96%; 最新日涨幅-1.40%; 状态bottom_area; 底部未确认
46,61.11955540537164,54.0925759170783,603011,合锻智能,bottom_area,2025-06-20,14.98,2025-06-20,14.84,0.9433962264150981,3.7735849056603805,28.170377541142305,False,-5.4293,15.8464,1,2,1,50.0,41.201716738197426,41.201716738197426,14.056603773584902,0.9433962264150981,历史1/2次成功; 当前距低点0.94%; 最新日涨幅-5.43%; 状态bottom_area; 底部未确认
47,60.53631358494687,52.95966477023715,002298,中电鑫龙,bottom_area,2025-06-20,6.2,2025-06-20,6.18,0.32362459546926314,2.588996763754048,27.887981330221713,False,-1.2739,7.4125,2,6,2,33.33333333333333,20.07631997082649,23.734729493891784,14.676375404530736,0.32362459546926314,历史2/6次成功; 当前距低点0.32%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
48,59.68582170985261,51.94758682830932,603139,康惠股份,bottom_area,2025-06-20,20.72,2025-06-20,20.71,0.04828585224528252,2.0280057943022607,31.42384105960264,False,-1.0506,3.4684,1,4,1,25.0,29.315476190476186,29.315476190476186,14.951714147754716,0.04828585224528252,历史1/4次成功; 当前距低点0.05%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
49,59.55916923609899,52.60742502359832,300949,奥雅股份,bottom_area,2025-06-20,38.53,2025-06-20,38.21,0.8374771002355412,3.716304632295215,27.63257575757575,False,-2.4804,6.9072,1,2,1,50.0,21.703617269544917,21.703617269544917,14.162522899764458,0.8374771002355412,历史1/2次成功; 当前距低点0.84%; 最新日涨幅-2.48%; 状态bottom_area; 底部未确认
50,58.691039901417476,51.79668714316688,002811,郑中设计,bottom_area,2025-06-20,10.18,2025-06-20,10.1,0.7920792079207928,2.673267326732669,31.52542372881356,False,-0.6829,2.1505,1,2,1,50.0,16.78832116788322,16.78832116788322,14.207920792079207,0.7920792079207928,历史1/2次成功; 当前距低点0.79%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
