rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.6257118108873,83.74239351308421,603368,柳药集团,bottom_area,2024-06-24,17.65,2024-06-24,17.4,1.4367816091954024,3.3333333333333446,27.800829875518684,False,-2.1076,1.9823,3,3,3,100.0,31.603524634675978,42.85714285714285,8.563218390804598,1.4367816091954024,历史3/3次成功; 当前距低点1.44%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
2,88.15402233692934,82.06587920519512,002466,天齐锂业,bottom_area,2024-06-24,30.1,2024-06-24,29.73,1.2445341405987251,2.9263370332997005,28.53365384615385,False,-1.2791,1.3604,3,3,3,100.0,20.23342497720541,34.31563565513881,8.755465859401275,1.2445341405987251,历史3/3次成功; 当前距低点1.24%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
3,87.87265215650369,80.49617353628011,001212,中旗新材,bottom_area,2024-06-24,20.09,2024-06-24,20.01,0.3998000999500165,6.946526736631668,29.912434325744304,False,-4.8769,2.2407,4,4,4,100.0,34.82643959229107,82.06521739130437,9.600199900049985,0.3998000999500165,历史4/4次成功; 当前距低点0.40%; 最新日涨幅-4.88%; 状态bottom_area; 底部未确认
4,87.27127776537493,79.91018215678794,002240,盛新锂能,bottom_area,2024-06-24,13.32,2024-06-24,13.27,0.3767897513187695,2.110022607385088,30.55991627420199,False,-1.9868,1.3978,4,4,4,100.0,21.178832203197413,33.42198581560282,9.62321024868123,0.3767897513187695,历史4/4次成功; 当前距低点0.38%; 最新日涨幅-1.99%; 状态bottom_area; 底部未确认
5,86.38882631386542,80.16337288749604,002219,新里程,bottom_area,2024-06-24,1.88,2024-06-24,1.86,1.0752688172042901,5.376344086021498,28.735632183908038,False,-3.0928,0.8427,2,2,2,100.0,34.81175156302061,45.685279187817265,8.92473118279571,1.0752688172042901,历史2/2次成功; 当前距低点1.08%; 最新日涨幅-3.09%; 状态bottom_area; 底部未确认
6,86.13518764366229,78.68549618021251,002761,浙江建投,bottom_area,2024-06-24,7.89,2024-06-24,7.87,0.2541296060991051,4.955527318932652,31.565217391304344,False,-3.5452,1.9901,6,6,6,100.0,23.305976785583134,43.73730534867976,9.745870393900894,0.2541296060991051,历史6/6次成功; 当前距低点0.25%; 最新日涨幅-3.55%; 状态bottom_area; 底部未确认
7,86.08344674621016,80.05572180993286,000717,中南股份,bottom_area,2024-06-24,1.7,2024-06-24,1.68,1.1904761904761916,4.1666666666666705,29.411764705882355,False,-3.9548,0.9128,2,2,2,100.0,35.64520174311065,56.020942408376975,8.809523809523808,1.1904761904761916,历史2/2次成功; 当前距低点1.19%; 最新日涨幅-3.95%; 状态bottom_area; 底部未确认
8,85.01963809233267,77.94249380289159,002838,道恩股份,bottom_area,2024-06-24,9.13,2024-06-24,9.09,0.4400440044004503,5.170517051705178,27.74244833068363,False,-4.7967,1.0371,5,5,5,100.0,21.59029103722908,38.59649122807017,9.55995599559955,0.4400440044004503,历史5/5次成功; 当前距低点0.44%; 最新日涨幅-4.80%; 状态bottom_area; 底部未确认
9,84.83757876605777,78.87601917709155,002145,钛能化学,bottom_area,2024-06-24,3.44,2024-06-24,3.4,1.176470588235295,6.176470588235293,28.57142857142857,False,-4.7091,1.2068,3,3,3,100.0,12.46436622724744,16.649537512846855,8.823529411764705,1.176470588235295,历史3/3次成功; 当前距低点1.18%; 最新日涨幅-4.71%; 状态bottom_area; 底部未确认
10,84.77115559859142,77.74869300462525,601388,怡球资源,bottom_area,2024-06-24,2.17,2024-06-24,2.16,0.46296296296295303,4.629629629629613,27.27272727272727,False,-4.8246,1.1369,4,4,4,100.0,20.829293334305355,35.632183908045974,9.537037037037049,0.46296296296295303,历史4/4次成功; 当前距低点0.46%; 最新日涨幅-4.82%; 状态bottom_area; 底部未确认
11,84.57732758926554,78.67658380396793,601908,京运通,bottom_area,2024-06-24,2.52,2024-06-24,2.49,1.2048192771084258,4.0160642570280976,28.857142857142854,False,-3.0769,0.939,2,2,2,100.0,28.406299762231964,40.33898305084744,8.795180722891574,1.2048192771084258,历史2/2次成功; 当前距低点1.20%; 最新日涨幅-3.08%; 状态bottom_area; 底部未确认
