rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.33529026973966,86.61738196712237,002339,积成电子,bottom_area,2022-06-17,5.61,2022-06-17,5.51,1.8148820326678865,4.174228675136124,30.604534005037788,False,1.0811,7.1341,2,2,2,100.0,45.88877957852225,82.94930875576038,6.185117967332114,1.8148820326678865,历史2/2次成功; 当前距低点1.81%; 最新日涨幅1.08%; 状态bottom_area; 底部未确认
2,81.45154352722318,79.75553722361262,688298,东方生物,bottom_area,2022-06-17,132.8,2022-06-17,129.05,2.9058504455637344,4.21542037969779,32.92619542619542,False,-0.2629,4.3328,4,4,4,100.0,11.510087309128625,15.470039788586028,5.094149554436266,2.9058504455637344,历史4/4次成功; 当前距低点2.91%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
3,80.30262151422903,77.51446366782007,603203,快克智能,bottom_area,2022-06-17,23.62,2022-06-17,23.12,2.162629757785467,2.5951557093425515,30.549714629017714,False,0.5106,0.3715,1,1,1,100.0,17.877739331026522,17.877739331026522,5.837370242214533,2.162629757785467,历史1/1次成功; 当前距低点2.16%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
4,79.6995672577119,77.8712849162011,002663,普邦股份,bottom_area,2022-06-17,1.84,2022-06-14,1.79,2.793296089385477,6.145251396648037,31.939163498098853,False,-1.0753,1.161,1,1,1,100.0,66.45569620253163,66.45569620253163,5.2067039106145225,2.793296089385477,历史1/1次成功; 当前距低点2.79%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
5,76.62640274753517,75.53806178723693,002802,洪汇新材,bottom_area,2022-06-17,14.27,2022-06-08,13.82,3.256150506512296,6.078147612156294,30.726817042606513,False,0.6347,0.8679,1,1,1,100.0,20.65637065637066,20.65637065637066,4.743849493487704,3.256150506512296,历史1/1次成功; 当前距低点3.26%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
6,75.68699223415281,75.41668154760227,605266,健之佳,bottom_area,2022-06-17,44.64,2022-06-14,43.0,3.8139534883720945,4.069767441860465,29.91035044824776,False,0.0,0.3583,2,2,2,100.0,10.174706995110995,12.038497948879776,4.1860465116279055,3.8139534883720945,历史2/2次成功; 当前距低点3.81%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
7,73.492794881524,72.8532735387095,600081,东风科技,bottom_area,2022-06-17,12.85,2022-06-17,12.41,3.5455278001611563,4.593070104754233,29.085714285714285,False,1.9033,5.0536,1,1,1,100.0,9.769230769230766,9.769230769230766,4.454472199838843,3.5455278001611563,历史1/1次成功; 当前距低点3.55%; 最新日涨幅1.90%; 状态bottom_area; 底部未确认
8,65.14379932160973,65.85461099585065,605289,罗曼股份,confirmed_rebound,2022-06-17,20.16,2022-06-14,19.28,4.56431535269709,10.0103734439834,28.140141632500924,True,-1.6585,3.2608,1,1,1,100.0,8.125000000000004,8.125000000000004,3.4356846473029106,4.56431535269709,历史1/1次成功; 当前距低点4.56%; 最新日涨幅-1.66%; 状态confirmed_rebound; 底部已确认
