rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.04367226529895,82.76905844298176,300538,同益股份,bottom_area,2023-12-11,18.88,2023-12-11,18.54,1.8338727076591146,2.1574973031283826,29.23664122137405,False,0.6397,2.9121,2,2,2,100.0,25.431657077658826,30.150753768844226,18.166127292340885,1.8338727076591146,历史2/2次成功; 当前距低点1.83%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
2,89.02733031291,78.02983656837404,002142,宁波银行,bottom_area,2023-12-11,20.86,2023-12-11,20.3,2.758620689655166,2.955665024630531,30.19257221458046,False,0.1921,0.5628,1,1,1,100.0,27.95425667090217,27.95425667090217,17.241379310344833,2.758620689655166,历史1/1次成功; 当前距低点2.76%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
3,85.96936455823871,76.20589777977965,601628,中国人寿,bottom_area,2023-12-11,28.77,2023-12-11,27.83,3.3776500179662285,3.449514911965508,27.41262389149714,False,0.9828,0.069,1,1,1,100.0,25.736235595390532,25.736235595390532,16.622349982033775,3.3776500179662285,历史1/1次成功; 当前距低点3.38%; 最新日涨幅0.98%; 状态bottom_area; 底部未确认
4,85.2780367562263,74.72244914470643,688303,大全能源,bottom_area,2023-12-11,29.59,2023-12-07,28.8,2.7430555555555522,3.819444444444437,32.10749646393211,False,-1.0368,1.3514,1,1,1,100.0,32.45492371705965,32.45492371705965,17.25694444444445,2.7430555555555522,历史1/1次成功; 当前距低点2.74%; 最新日涨幅-1.04%; 状态bottom_area; 底部未确认
5,85.12765292247491,74.71858156028368,002137,实益达,bottom_area,2023-12-11,7.25,2023-11-30,7.05,2.8368794326241162,5.6737588652482325,27.31958762886598,False,0.8345,5.4129,2,3,2,66.66666666666666,55.55040286140998,89.3034825870647,17.163120567375884,2.8368794326241162,历史2/3次成功; 当前距低点2.84%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
