rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.49043709357046,79.90334249193644,688316,青云科技,bottom_area,2021-09-17,58.18,2021-09-17,57.0,2.070175438596491,3.508771929824561,29.785661492978573,False,0.2758,2.8155,2,2,2,100.0,12.921196193206702,13.030303030303022,7.9298245614035086,2.070175438596491,历史2/2次成功; 当前距低点2.07%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
2,80.35585471503832,76.25796411768366,688135,利扬芯片,bottom_area,2021-09-17,38.13,2021-09-17,37.29,2.252614641995182,3.110753553231439,29.641509433962266,False,1.4635,3.1167,1,1,1,100.0,12.225405921680993,12.225405921680993,7.747385358004818,2.252614641995182,历史1/1次成功; 当前距低点2.25%; 最新日涨幅1.46%; 状态bottom_area; 底部未确认
3,76.19221111554687,70.3101092665059,603005,晶方科技,bottom_area,2021-09-17,44.98,2021-09-17,44.63,0.7842258570468167,3.719471207707812,29.716535433070863,False,-0.9251,1.723,1,1,1,100.0,24.55991516436903,24.55991516436903,9.215774142953185,0.7842258570468167,历史1/1次成功; 当前距低点0.78%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
4,74.5164519221689,73.41594832799375,688080,映翰通,bottom_area,2021-09-17,49.9,2021-09-17,47.88,4.218880534669999,4.594820384294059,31.502145922746784,False,1.1145,1.6835,1,1,1,100.0,21.048365306673873,21.048365306673873,5.7811194653300015,4.218880534669999,历史1/1次成功; 当前距低点4.22%; 最新日涨幅1.11%; 状态bottom_area; 底部未确认
5,71.94866067793834,69.03418254332703,688071,华依科技,bottom_area,2021-09-17,35.98,2021-09-17,34.99,2.8293798228065015,8.516719062589303,27.61688043028548,False,-3.7196,6.6273,1,1,1,100.0,13.146067415730336,13.146067415730336,7.1706201771934985,2.8293798228065015,历史1/1次成功; 当前距低点2.83%; 最新日涨幅-3.72%; 状态bottom_area; 底部未确认
6,70.55570731177843,70.48080741017358,300463,迈克生物,bottom_area,2021-09-17,28.23,2021-09-17,26.9,4.944237918215621,5.762081784386621,32.75,False,4.0929,1.7872,1,1,1,100.0,14.159515396264513,14.159515396264513,5.05576208178438,4.944237918215621,历史1/1次成功; 当前距低点4.94%; 最新日涨幅4.09%; 状态bottom_area; 底部未确认
