rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.67469592345782,72.45520721599222,002016,世荣兆业,bottom_area,2025-02-28,5.87,2025-02-28,5.86,0.17064846416381887,2.7303754266211477,31.2206572769953,False,-2.3295,2.3734,1,1,1,100.0,28.571428571428566,28.571428571428566,19.82935153583618,0.17064846416381887,历史1/1次成功; 当前距低点0.17%; 最新日涨幅-2.33%; 状态bottom_area; 底部未确认
2,70.6965287384782,59.362563085460394,688078,龙软科技,bottom_area,2025-02-28,33.95,2025-02-28,33.81,0.41407867494824185,8.695652173913036,30.830605564648117,False,-8.4906,5.1898,2,4,2,50.0,29.713239055604213,29.719161038037694,19.585921325051757,0.41407867494824185,历史2/4次成功; 当前距低点0.41%; 最新日涨幅-8.49%; 状态bottom_area; 底部未确认
3,69.77468269719174,60.79292511489594,300422,博世科,bottom_area,2025-02-28,4.21,2025-02-06,4.11,2.4330900243308915,6.5693430656934195,30.220713073005083,False,-1.8648,2.5474,1,2,1,50.0,45.4320987654321,45.4320987654321,17.56690997566911,2.4330900243308915,历史1/2次成功; 当前距低点2.43%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
4,57.0325996396224,47.78009274759529,002313,日海智能,bottom_area,2025-02-28,10.39,2025-02-28,10.36,0.2895752895753006,5.308880308880316,28.74828060522696,False,-5.5455,5.0521,1,4,1,25.0,20.08238928939237,20.08238928939237,19.7104247104247,0.2895752895753006,历史1/4次成功; 当前距低点0.29%; 最新日涨幅-5.55%; 状态bottom_area; 底部未确认
