rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.61991895312924,81.25854222821205,300490,华自科技,bottom_area,2022-01-12,19.74,2022-01-11,19.2,2.8124999999999956,4.843749999999999,31.404072883172564,False,2.2798,2.895,2,2,2,100.0,29.306678646301293,32.06349206349206,17.187500000000007,2.8124999999999956,历史2/2次成功; 当前距低点2.81%; 最新日涨幅2.28%; 状态bottom_area; 底部未确认
2,87.89680945872735,77.27733463536785,603213,镇洋发展,bottom_area,2022-01-12,20.39,2022-01-11,19.81,2.9278142352347394,6.713780918727926,31.334488734835364,False,1.4933,13.4033,1,1,1,100.0,25.982532751091718,25.982532751091718,17.072185764765262,2.9278142352347394,历史1/1次成功; 当前距低点2.93%; 最新日涨幅1.49%; 状态bottom_area; 底部未确认
3,82.07073579367089,69.63031890338871,688029,南微医学,bottom_area,2022-01-12,185.6,2022-01-12,183.8,0.9793253536452573,3.427638737758423,27.626397857930378,False,-0.2472,2.5633,1,1,1,100.0,23.296670482257504,23.296670482257504,19.020674646354742,0.9793253536452573,历史1/1次成功; 当前距低点0.98%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
4,62.15983396206465,56.52251568682636,300484,蓝海华腾,bottom_area,2022-01-12,15.14,2022-01-10,14.45,4.775086505190321,5.813148788927335,29.580896686159846,False,1.8843,2.1684,1,2,1,50.0,28.708133971291865,28.708133971291865,15.22491349480968,4.775086505190321,历史1/2次成功; 当前距低点4.78%; 最新日涨幅1.88%; 状态bottom_area; 底部未确认
