rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.10829573913172,76.447608825659,300624,万兴科技,bottom_area,2022-12-19,29.42,2022-12-19,29.31,0.37529853292392695,3.3094506994200015,30.031033659584633,False,-1.9333,1.5991,2,2,2,100.0,35.87790043400834,51.195680123425035,19.624701467076076,0.37529853292392695,历史2/2次成功; 当前距低点0.38%; 最新日涨幅-1.93%; 状态bottom_area; 底部未确认
2,88.34460344827579,75.1868965517241,002795,永和智控,bottom_area,2022-12-19,8.8,2022-12-19,8.7,1.1494252873563382,10.344827586206902,29.268292682926838,False,-7.2708,7.2247,1,1,1,100.0,25.632183908045985,25.632183908045985,18.850574712643663,1.1494252873563382,历史1/1次成功; 当前距低点1.15%; 最新日涨幅-7.27%; 状态bottom_area; 底部未确认
3,87.56925949369652,74.41812070282661,002047,宝鹰股份,bottom_area,2022-12-19,3.78,2022-12-19,3.74,1.069518716577529,6.684491978609625,30.86876155268022,False,-3.0769,1.9299,1,1,1,100.0,20.51948051948051,20.51948051948051,18.930481283422473,1.069518716577529,历史1/1次成功; 当前距低点1.07%; 最新日涨幅-3.08%; 状态bottom_area; 底部未确认
4,83.69731854213266,70.77898241410188,300667,必创科技,bottom_area,2022-12-19,15.1,2022-12-19,14.98,0.8010680907877117,3.8050734312416576,27.140077821011666,False,-2.9563,2.236,1,1,1,100.0,27.287191726332534,27.287191726332534,19.198931909212288,0.8010680907877117,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-2.96%; 状态bottom_area; 底部未确认
5,66.50113106674681,60.19124823125674,300360,炬华科技,bottom_area,2022-12-19,13.87,2022-12-16,13.27,4.521477015825167,6.782215523737757,27.007700770077008,False,3.3532,4.7044,1,2,1,50.0,45.323741007194236,45.323741007194236,15.478522984174834,4.521477015825167,历史1/2次成功; 当前距低点4.52%; 最新日涨幅3.35%; 状态bottom_area; 底部未确认
