rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.13729445937456,88.62948491306902,605136,丽人丽妆,bottom_area,2025-06-23,10.54,2025-06-23,10.35,1.8357487922705265,2.3188405797101472,28.768066070199588,False,0.381,4.9501,4,4,4,100.0,23.62899010454739,52.667814113597245,8.164251207729475,1.8357487922705265,历史4/4次成功; 当前距低点1.84%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
12,84.97741122368411,80.38720781995697,002811,郑中设计,bottom_area,2025-06-23,10.28,2025-06-23,10.07,2.0854021847070414,2.383316782522346,31.728813559322035,False,0.9823,2.0809,2,2,2,100.0,15.709273124134537,16.78832116788322,7.914597815292959,2.0854021847070414,历史2/2次成功; 当前距低点2.09%; 最新日涨幅0.98%; 状态bottom_area; 底部未确认
13,84.50223426639124,79.77159327013884,600770,综艺股份,bottom_area,2025-06-23,5.16,2025-06-23,5.06,1.976284584980248,2.569169960474324,32.980132450331126,False,0.3891,1.6999,1,1,1,100.0,27.72861356932153,27.72861356932153,8.023715415019753,1.976284584980248,历史1/1次成功; 当前距低点1.98%; 最新日涨幅0.39%; 状态bottom_area; 底部未确认
14,83.95102207285849,79.01056326804512,003025,思进智能,bottom_area,2025-06-23,12.89,2025-06-23,12.66,1.8167456556082182,1.9747235387045814,27.98634812286689,False,0.9397,1.4535,1,1,1,100.0,21.681415929203535,21.681415929203535,8.183254344391782,1.8167456556082182,历史1/1次成功; 当前距低点1.82%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
15,83.42958984882002,79.46535238333328,688306,均普智能,bottom_area,2025-06-23,8.8,2025-06-23,8.59,2.4447031431897654,2.910360884749709,28.416666666666668,False,1.1494,0.766,1,1,1,100.0,31.824062095730905,31.824062095730905,7.555296856810235,2.4447031431897654,历史1/1次成功; 当前距低点2.44%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
16,83.14217565703767,76.42228507302985,300553,集智股份,bottom_area,2025-06-23,34.8,2025-06-23,34.6,0.5780346820809125,4.913294797687849,29.83167714459542,False,-3.172,3.6914,4,4,4,100.0,15.10862445255024,17.361392148927557,9.421965317919089,0.5780346820809125,历史4/4次成功; 当前距低点0.58%; 最新日涨幅-3.17%; 状态bottom_area; 底部未确认
17,83.06561925943971,79.9076682117128,600232,金鹰股份,bottom_area,2025-06-23,6.25,2025-06-23,6.07,2.9654036243822026,3.459637561779241,30.786773090079812,False,2.1242,8.5634,2,2,2,100.0,23.918217609162483,27.954545454545443,7.034596375617798,2.9654036243822026,历史2/2次成功; 当前距低点2.97%; 最新日涨幅2.12%; 状态bottom_area; 底部未确认
18,82.89552493063272,79.12490973084886,000605,渤海股份,bottom_area,2025-06-23,6.82,2025-06-20,6.65,2.5563909774436078,2.857142857142849,29.25531914893617,False,1.6393,1.6788,3,4,3,75.0,35.52946859903381,56.66666666666668,7.443609022556393,2.5563909774436078,历史3/4次成功; 当前距低点2.56%; 最新日涨幅1.64%; 状态bottom_area; 底部未确认
19,82.87930727650367,78.92851596308591,002155,湖南黄金,bottom_area,2025-06-23,18.08,2025-06-20,17.65,2.4362606232294604,3.5127478753541137,28.222854819032133,False,1.459,2.4344,1,1,1,100.0,28.834355828220854,28.834355828220854,7.56373937677054,2.4362606232294604,历史1/1次成功; 当前距低点2.44%; 最新日涨幅1.46%; 状态bottom_area; 底部未确认
20,82.74939813534688,77.76324957458448,603139,康惠股份,bottom_area,2025-06-23,21.07,2025-06-20,20.71,1.7382906808305139,5.5528730082085875,31.42384105960264,False,1.6892,5.515,3,4,3,75.0,18.180388854183054,29.315476190476186,8.261709319169487,1.7382906808305139,历史3/4次成功; 当前距低点1.74%; 最新日涨幅1.69%; 状态bottom_area; 底部未确认
21,82.72619725113775,76.9232176723467,605377,华旺科技,bottom_area,2025-06-23,8.55,2025-06-23,8.45,1.1834319526627388,1.1834319526627388,30.04966887417219,False,-0.2334,0.4682,1,1,1,100.0,25.16904583020285,25.16904583020285,8.816568047337261,1.1834319526627388,历史1/1次成功; 当前距低点1.18%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
22,82.15280251545859,78.0693407815313,603681,永冠新材,bottom_area,2025-06-23,14.53,2025-06-20,14.2,2.323943661971832,3.380281690140848,29.000000000000004,False,1.4665,3.1677,1,1,1,100.0,22.83834586466165,22.83834586466165,7.676056338028168,2.323943661971832,历史1/1次成功; 当前距低点2.32%; 最新日涨幅1.47%; 状态bottom_area; 底部未确认
23,82.07382567466824,81.61025356065133,603333,尚纬股份,bottom_area,2025-06-23,7.57,2025-06-23,7.23,4.7026279391424595,5.1175656984785505,28.838582677165352,False,2.2973,3.3146,5,5,5,100.0,21.03357667686099,47.19626168224298,5.297372060857541,4.7026279391424595,历史5/5次成功; 当前距低点4.70%; 最新日涨幅2.30%; 状态bottom_area; 底部未确认
24,82.06864378054244,77.34011235902875,300661,圣邦股份,bottom_area,2025-06-23,68.63,2025-06-23,67.36,1.885391923990493,2.7315914489311215,31.054247697031734,False,0.0437,1.1409,3,4,3,75.0,17.708634116812284,31.832606108687024,8.114608076009509,1.885391923990493,历史3/4次成功; 当前距低点1.89%; 最新日涨幅0.04%; 状态bottom_area; 底部未确认
25,82.03998458033095,76.18051346691995,000999,华润三九,bottom_area,2025-06-23,30.93,2025-06-23,30.59,1.11147433801896,1.6672115070284457,29.645814167433297,False,-0.6105,0.6498,1,1,1,100.0,20.293951384963254,20.293951384963254,8.88852566198104,1.11147433801896,历史1/1次成功; 当前距低点1.11%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
26,81.91546929415371,77.50160768027699,300697,电工合金,bottom_area,2025-06-23,11.22,2025-06-23,10.99,2.092811646951778,2.4567788898999052,30.53097345132743,False,1.2635,1.4666,3,4,3,75.0,21.11945287810241,31.64400494437578,7.907188353048222,2.092811646951778,历史3/4次成功; 当前距低点2.09%; 最新日涨幅1.26%; 状态bottom_area; 底部未确认
27,81.74208082636393,77.96041872407663,600706,曲江文旅,bottom_area,2025-06-23,9.38,2025-06-23,9.15,2.513661202185797,2.841530054644806,27.66798418972332,False,0.6438,3.6757,1,1,1,100.0,24.578313253012034,24.578313253012034,7.486338797814204,2.513661202185797,历史1/1次成功; 当前距低点2.51%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
28,81.52314165531513,77.17864821286886,688114,华大智造,bottom_area,2025-06-23,63.42,2025-06-23,62.1,2.1256038647343,4.251207729468589,28.20809248554913,False,1.0677,1.515,3,4,3,75.0,19.785080776683152,27.745919717688572,7.8743961352657,2.1256038647343,历史3/4次成功; 当前距低点2.13%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
29,81.47628225781028,76.28838726558878,300627,华测导航,bottom_area,2025-06-23,32.16,2025-06-23,31.67,1.5472055573097407,2.4313230186296053,32.31459713614019,False,-0.5258,1.2858,1,1,1,100.0,26.215139442231067,26.215139442231067,8.452794442690259,1.5472055573097407,历史1/1次成功; 当前距低点1.55%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
30,81.27391488371427,81.06336070007771,000715,中兴商业,bottom_area,2025-06-23,5.39,2025-06-23,5.14,4.863813229571985,4.863813229571985,32.36842105263158,False,2.8626,1.8391,4,4,4,100.0,20.069112169364704,29.105691056910565,5.136186770428015,4.863813229571985,历史4/4次成功; 当前距低点4.86%; 最新日涨幅2.86%; 状态bottom_area; 底部未确认
31,81.25020888783833,77.96715931453961,688135,利扬芯片,bottom_area,2025-06-23,18.5,2025-06-23,17.99,2.8349082823791085,3.8910505836576035,30.459992269037507,False,1.4811,1.6571,4,5,4,80.0,21.885753754645094,40.41850220264317,7.165091717620892,2.8349082823791085,历史4/5次成功; 当前距低点2.83%; 最新日涨幅1.48%; 状态bottom_area; 底部未确认
32,81.22283390810145,78.33491979489844,300949,奥雅股份,bottom_area,2025-06-23,39.25,2025-06-23,38.07,3.0995534541633827,3.25715786708695,27.89772727272727,False,1.8687,4.9923,2,2,2,100.0,17.10699822790835,21.703617269544917,6.900446545836618,3.0995534541633827,历史2/2次成功; 当前距低点3.10%; 最新日涨幅1.87%; 状态bottom_area; 底部未确认
33,79.91741725291193,77.08163793103444,603577,汇金通,bottom_area,2025-06-23,8.97,2025-06-23,8.7,3.103448275862085,3.4482758620689737,32.34836702954899,False,1.9318,2.5899,1,1,1,100.0,27.083333333333325,27.083333333333325,6.8965517241379155,3.103448275862085,历史1/1次成功; 当前距低点3.10%; 最新日涨幅1.93%; 状态bottom_area; 底部未确认
34,79.670914118724,75.93189791341418,300703,创源股份,bottom_area,2025-06-23,21.1,2025-06-23,20.59,2.4769305488101097,3.3997085964060187,30.321489001692047,False,-0.3777,9.1801,2,2,2,100.0,19.02849228333993,20.914127423822727,7.523069451189891,2.4769305488101097,历史2/2次成功; 当前距低点2.48%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
35,79.16064561290702,76.21481457755002,600980,北矿科技,bottom_area,2025-06-23,22.25,2025-06-20,21.6,3.0092592592592524,3.6111111111110996,28.66578599735799,False,1.7375,11.5533,1,1,1,100.0,21.268417680973737,21.268417680973737,6.990740740740748,3.0092592592592524,历史1/1次成功; 当前距低点3.01%; 最新日涨幅1.74%; 状态bottom_area; 底部未确认
36,78.5168312292163,76.55862900805495,300640,德艺文创,bottom_area,2025-06-23,6.49,2025-06-23,6.26,3.6741214057508054,4.153354632587856,27.880184331797235,False,1.7241,8.5578,2,2,2,100.0,14.600138780466654,17.724867724867735,6.325878594249196,3.6741214057508054,历史2/2次成功; 当前距低点3.67%; 最新日涨幅1.72%; 状态bottom_area; 底部未确认
37,78.33952642895369,76.27891128984415,002298,中电鑫龙,bottom_area,2025-06-23,6.33,2025-06-23,6.11,3.6006546644844475,5.237315875613738,28.70478413068845,False,2.0968,8.9735,5,6,5,83.33333333333334,14.973497803953425,23.734729493891784,6.3993453355155525,3.6006546644844475,历史5/6次成功; 当前距低点3.60%; 最新日涨幅2.10%; 状态bottom_area; 底部未确认
38,78.20067058078573,76.65490230294128,002909,集泰股份,bottom_area,2025-06-23,6.05,2025-06-23,5.82,3.9518900343642533,4.46735395189003,30.465949820788516,False,2.8912,3.6954,1,1,1,100.0,35.18930957683742,35.18930957683742,6.0481099656357475,3.9518900343642533,历史1/1次成功; 当前距低点3.95%; 最新日涨幅2.89%; 状态bottom_area; 底部未确认
39,77.77367949427027,75.09413842642289,301578,辰奕智能,bottom_area,2025-06-23,33.63,2025-06-23,32.6,3.159509202453991,3.527607361963186,32.365145228215766,False,1.6319,3.5269,1,1,1,100.0,17.085050580741846,17.085050580741846,6.840490797546009,3.159509202453991,历史1/1次成功; 当前距低点3.16%; 最新日涨幅1.63%; 状态bottom_area; 底部未确认
40,77.26639193434133,74.46402150477974,300871,回盛生物,bottom_area,2025-06-23,20.54,2025-06-23,19.93,3.060712493728045,3.261414952333159,29.301170627882232,False,1.6832,3.3539,1,1,1,100.0,12.486268766019775,12.486268766019775,6.939287506271956,3.060712493728045,历史1/1次成功; 当前距低点3.06%; 最新日涨幅1.68%; 状态bottom_area; 底部未确认
41,76.39358366854374,73.2419201270612,600250,南京商旅,bottom_area,2025-06-23,10.69,2025-06-23,10.4,2.7884615384615303,5.09615384615384,28.52233676975945,False,1.1353,6.2651,4,6,4,66.66666666666666,24.800783699391594,53.93258426966293,7.211538461538471,2.7884615384615303,历史4/6次成功; 当前距低点2.79%; 最新日涨幅1.14%; 状态bottom_area; 底部未确认
42,75.9241839832767,72.66293418143286,002172,澳洋健康,bottom_area,2025-06-23,3.81,2025-06-23,3.71,2.695417789757415,2.695417789757415,27.11198428290766,False,1.6,6.1091,4,6,4,66.66666666666666,20.54741976028543,29.824561403508774,7.304582210242586,2.695417789757415,历史4/6次成功; 当前距低点2.70%; 最新日涨幅1.60%; 状态bottom_area; 底部未确认
43,75.78383960441411,74.44088434482305,000596,古井贡酒,bottom_area,2025-06-23,137.08,2025-06-16,131.73,4.0613375844530655,7.99362332042815,27.152574240999844,True,-2.8422,1.3088,2,2,2,100.0,21.240505577290524,29.07889301941346,5.938662415546935,4.0613375844530655,历史2/2次成功; 当前距低点4.06%; 最新日涨幅-2.84%; 状态bottom_area; 底部已确认
44,75.60988972110924,69.84610892425842,301550,斯菱智驱,bottom_area,2025-06-23,74.49,2025-06-23,73.87,0.8393123054013676,5.2795451468796415,27.917642466822794,False,-3.4478,7.4232,1,1,1,100.0,32.95559666975023,32.95559666975023,9.160687694598634,0.8393123054013676,历史1/1次成功; 当前距低点0.84%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
45,75.37640706512043,74.89128135593221,600192,长城电工,bottom_area,2025-06-23,7.41,2025-06-23,7.08,4.661016949152543,5.225988700564973,27.085478887744596,False,2.9167,2.6719,1,1,1,100.0,34.400000000000006,34.400000000000006,5.338983050847458,4.661016949152543,历史1/1次成功; 当前距低点4.66%; 最新日涨幅2.92%; 状态bottom_area; 底部未确认
46,75.23871268180893,74.14033731419131,688448,磁谷科技,bottom_area,2025-06-23,28.35,2025-06-23,27.2,4.227941176470596,4.227941176470596,30.946940847930946,False,3.2035,2.268,1,1,1,100.0,25.053995680345576,25.053995680345576,5.772058823529404,4.227941176470596,历史1/1次成功; 当前距低点4.23%; 最新日涨幅3.20%; 状态bottom_area; 底部未确认
47,74.85831922446359,73.69425445183437,002427,尤夫股份,bottom_area,2025-06-23,8.23,2025-06-23,7.9,4.177215189873419,5.06329113924051,27.389705882352942,False,2.7466,5.0012,1,1,1,100.0,22.033898305084747,22.033898305084747,5.822784810126582,4.177215189873419,历史1/1次成功; 当前距低点4.18%; 最新日涨幅2.75%; 状态bottom_area; 底部未确认
48,74.50217095730252,71.73764699975114,300346,南大光电,bottom_area,2025-06-23,30.75,2025-06-13,29.85,3.015075376884417,3.9530988274706855,27.513355998057303,False,1.2179,2.4237,2,3,2,66.66666666666666,36.15780748591896,46.69811320754715,6.9849246231155835,3.015075376884417,历史2/3次成功; 当前距低点3.02%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
49,73.6629571309489,72.24451246034643,603949,雪龙集团,bottom_area,2025-06-23,18.03,2025-06-23,17.34,3.979238754325267,4.209919261822378,32.31850117096019,False,1.922,1.7472,1,1,1,100.0,11.812778603268944,11.812778603268944,6.020761245674733,3.979238754325267,历史1/1次成功; 当前距低点3.98%; 最新日涨幅1.92%; 状态bottom_area; 底部未确认
50,72.6870111257208,70.06186434744197,002615,哈尔斯,bottom_area,2025-06-23,8.06,2025-06-23,7.82,3.0690537084399003,3.0690537084399003,30.673758865248217,False,1.5113,10.9561,2,3,2,66.66666666666666,27.80989320439935,28.84012539184954,6.9309462915601,3.0690537084399003,历史2/3次成功; 当前距低点3.07%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
51,72.05133406248532,68.69852615648391,300492,华图山鼎,bottom_area,2025-06-23,63.58,2025-06-23,62.03,2.498790907625338,3.0952764791230076,31.29153743907842,False,0.6013,0.3391,2,3,2,66.66666666666666,13.489799780661322,14.94511680270195,7.501209092374663,2.498790907625338,历史2/3次成功; 当前距低点2.50%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
52,71.57383019154757,69.1057670814942,600960,渤海汽车,bottom_area,2025-06-23,3.92,2025-06-23,3.8,3.157894736842108,4.210526315789478,31.654676258992804,False,0.5128,4.3834,2,4,2,50.0,43.20304882523773,69.9604743083004,6.842105263157892,3.157894736842108,历史2/4次成功; 当前距低点3.16%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
53,66.12651561342976,64.30373264093092,000573,粤宏远A,bottom_area,2025-06-23,3.81,2025-06-23,3.68,3.5326086956521707,3.8043478260869477,28.95752895752895,False,1.8717,3.4574,2,4,2,50.0,21.978927242031602,24.644549763033176,6.467391304347831,3.5326086956521707,历史2/4次成功; 当前距低点3.53%; 最新日涨幅1.87%; 状态bottom_area; 底部未确认
54,64.97617958763712,62.66613386856077,603011,合锻智能,bottom_area,2025-06-23,15.3,2025-06-20,14.84,3.09973045822103,3.7735849056603805,28.170377541142305,False,2.1362,10.7646,1,2,1,50.0,41.201716738197426,41.201716738197426,6.900269541778971,3.09973045822103,历史1/2次成功; 当前距低点3.10%; 最新日涨幅2.14%; 状态bottom_area; 底部未确认
55,56.940696860266414,56.14435743374666,688019,安集科技,bottom_area,2025-06-23,138.75,2025-06-17,133.08,4.2605951307484125,9.29516080553049,28.639605340768938,True,0.2891,2.2914,1,2,1,50.0,11.17480823576908,11.17480823576908,5.739404869251588,4.2605951307484125,历史1/2次成功; 当前距低点4.26%; 最新日涨幅0.29%; 状态bottom_area; 底部已确认
