rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.76342498963469,85.44721937442614,002761,浙江建投,bottom_area,2024-06-26,8.05,2024-06-26,7.8,3.205128205128217,3.205128205128217,32.173913043478265,False,1.6414,1.2912,6,6,6,100.0,23.305976785583134,43.73730534867976,4.794871794871783,3.205128205128217,历史6/6次成功; 当前距低点3.21%; 最新日涨幅1.64%; 状态bottom_area; 底部未确认
2,86.27092771901643,84.51549696136004,603368,柳药集团,bottom_area,2024-06-26,17.91,2024-06-24,17.4,2.93103448275863,3.3333333333333446,27.800829875518684,False,1.1864,2.0612,3,3,3,100.0,31.603524634675978,42.85714285714285,5.06896551724137,2.93103448275863,历史3/3次成功; 当前距低点2.93%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
3,84.30694393403171,83.91968820083339,603180,金牌家居,bottom_area,2024-06-26,19.59,2024-06-24,18.88,3.7605932203389876,4.661016949152557,28.403488813045136,False,1.7662,0.3468,4,4,4,100.0,21.902369587130575,31.366822429906527,4.239406779661013,3.7605932203389876,历史4/4次成功; 当前距低点3.76%; 最新日涨幅1.77%; 状态bottom_area; 底部未确认
4,83.94966111458062,81.48125828991556,000404,长虹华意,bottom_area,2024-06-26,5.44,2024-06-26,5.31,2.448210922787209,3.0131826741996264,28.724832214765105,False,1.4925,2.2295,2,2,2,100.0,26.03859781650749,40.139211136890964,5.551789077212792,2.448210922787209,历史2/2次成功; 当前距低点2.45%; 最新日涨幅1.49%; 状态bottom_area; 底部未确认
5,83.15389425866145,83.30685110002545,000722,湖南发展,bottom_area,2024-06-26,9.15,2024-06-26,8.79,4.095563139931755,4.095563139931755,29.454253611556997,False,2.0067,1.8821,4,4,4,100.0,22.71362934983783,36.6412213740458,3.904436860068245,4.095563139931755,历史4/4次成功; 当前距低点4.10%; 最新日涨幅2.01%; 状态bottom_area; 底部未确认
6,82.49592550308473,81.19073170731703,002687,乔治白,bottom_area,2024-06-26,4.23,2024-06-24,4.1,3.170731707317093,3.4146341463414775,29.914529914529915,False,1.1962,0.9942,1,1,1,100.0,64.00000000000001,64.00000000000001,4.829268292682907,3.170731707317093,历史1/1次成功; 当前距低点3.17%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
7,82.4545265761203,82.75006251366915,601388,怡球资源,bottom_area,2024-06-26,2.24,2024-06-26,2.15,4.1860465116279215,4.1860465116279215,27.609427609427616,False,2.2831,0.8183,4,4,4,100.0,20.829293334305355,35.632183908045974,3.8139534883720785,4.1860465116279215,历史4/4次成功; 当前距低点4.19%; 最新日涨幅2.28%; 状态bottom_area; 底部未确认
8,82.2683645545038,80.73516737863665,601012,隆基绿能,bottom_area,2024-06-26,14.66,2024-06-26,14.23,3.02178496134926,3.3028812368236036,28.348439073514598,False,1.5235,1.5079,3,3,3,100.0,12.391597260822351,14.403553299492398,4.978215038650741,3.02178496134926,历史3/3次成功; 当前距低点3.02%; 最新日涨幅1.52%; 状态bottom_area; 底部未确认
9,82.15021876367271,76.06501737377103,000889,中嘉博创,bottom_area,2024-06-26,1.48,2024-06-26,1.48,0.0,6.081081081081086,28.84615384615385,False,-5.1282,4.1439,6,6,6,100.0,18.3603084611345,34.408602150537625,8.0,0.0,历史6/6次成功; 当前距低点0.00%; 最新日涨幅-5.13%; 状态bottom_area; 底部未确认
10,81.51237397229144,82.02913669627134,002459,晶澳科技,bottom_area,2024-06-26,11.81,2024-06-26,11.32,4.32862190812721,4.9469964664310995,30.46683046683047,False,2.4284,1.6706,4,4,4,100.0,18.701046488179387,26.683937823834192,3.67137809187279,4.32862190812721,历史4/4次成功; 当前距低点4.33%; 最新日涨幅2.43%; 状态bottom_area; 底部未确认
11,81.30799485745952,77.83374663072779,002035,华帝股份,bottom_area,2024-06-26,6.47,2024-06-26,6.36,1.729559748427664,2.8301886792452784,27.89115646258503,False,0.0,2.4129,1,1,1,100.0,14.285714285714274,14.285714285714274,6.270440251572336,1.729559748427664,历史1/1次成功; 当前距低点1.73%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
