rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.09308300667922,79.72515563972071,002279,久其软件,bottom_area,2022-11-24,6.06,2022-11-23,5.95,1.8487394957983097,5.042016806722685,27.261613691931537,False,0.1653,5.7597,1,1,1,100.0,25.915492957746476,25.915492957746476,6.15126050420169,1.8487394957983097,历史1/1次成功; 当前距低点1.85%; 最新日涨幅0.17%; 状态bottom_area; 底部未确认
2,81.92645553277175,78.56255718515905,002322,理工能科,bottom_area,2022-11-24,9.51,2022-11-23,9.34,1.8201284796573867,3.426124197002144,28.429118773946367,False,-0.3145,1.4683,2,2,2,100.0,25.120699563321974,28.6908077994429,6.179871520342614,1.8201284796573867,历史2/2次成功; 当前距低点1.82%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
3,79.1034603389683,74.89236939688082,002467,二六三,bottom_area,2022-11-24,5.25,2022-11-24,5.19,1.156069364161842,3.2755298651252396,29.19508867667121,False,-1.1299,11.0365,1,1,1,100.0,13.91509433962264,13.91509433962264,6.8439306358381575,1.156069364161842,历史1/1次成功; 当前距低点1.16%; 最新日涨幅-1.13%; 状态bottom_area; 底部未确认
4,74.1566925224327,68.66360418743768,000863,三湘印象,confirmed_rebound,2022-11-24,4.54,2022-11-24,4.54,0.0,11.453744493392062,28.616352201257868,False,-6.3918,19.289,2,2,2,100.0,22.116151545363905,25.588235294117638,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-6.39%; 状态confirmed_rebound; 底部未确认
5,70.19052626252008,69.27936136154744,000721,西安饮食,bottom_area,2022-11-24,8.09,2022-11-24,7.83,3.3205619412515937,7.151979565772676,31.97219808861859,False,-3.5757,31.219,1,1,1,100.0,20.485175202156327,20.485175202156327,4.679438058748406,3.3205619412515937,历史1/1次成功; 当前距低点3.32%; 最新日涨幅-3.58%; 状态bottom_area; 底部未确认
6,69.15110561192189,70.16223800645463,002567,唐人神,confirmed_rebound,2022-11-24,7.05,2022-10-31,6.73,4.7548291233283715,11.292719167904899,27.867095391211144,True,0.7143,2.65,1,1,1,100.0,11.146496815286627,11.146496815286627,3.2451708766716285,4.7548291233283715,历史1/1次成功; 当前距低点4.75%; 最新日涨幅0.71%; 状态confirmed_rebound; 底部已确认
7,59.88151037227125,58.468840402807444,000428,华天酒店,bottom_area,2022-11-24,4.47,2022-11-23,4.35,2.7586206896551753,4.597701149425292,30.842607313195554,False,1.8223,4.4608,1,2,1,50.0,14.454277286135685,14.454277286135685,5.241379310344825,2.7586206896551753,历史1/2次成功; 当前距低点2.76%; 最新日涨幅1.82%; 状态bottom_area; 底部未确认
