rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.80590535610857,73.01777692208961,300490,华自科技,bottom_area,2022-01-07,19.7,2022-01-07,19.6,0.5102040816326422,4.999999999999984,29.974991068238648,False,-3.6675,3.4849,2,2,2,100.0,29.306678646301293,32.06349206349206,19.48979591836736,0.5102040816326422,历史2/2次成功; 当前距低点0.51%; 最新日涨幅-3.67%; 状态bottom_area; 底部未确认
2,86.797880920756,73.07419132958923,601126,四方股份,bottom_area,2022-01-07,18.04,2022-01-07,17.94,0.5574136008918498,5.128205128205118,27.719580983078156,False,-3.9915,2.6588,1,1,1,100.0,46.85534591194968,46.85534591194968,19.44258639910815,0.5574136008918498,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-3.99%; 状态bottom_area; 底部未确认
3,84.12927367853835,70.32188663493484,300491,通合科技,bottom_area,2022-01-07,18.06,2022-01-07,18.03,0.16638935108151737,5.32445923460897,29.980582524271842,False,-4.6463,3.5199,1,1,1,100.0,27.26480836236933,27.26480836236933,19.833610648918484,0.16638935108151737,历史1/1次成功; 当前距低点0.17%; 最新日涨幅-4.65%; 状态bottom_area; 底部未确认
4,84.03687593931677,70.8472602653159,300409,道氏技术,bottom_area,2022-01-07,22.27,2022-01-07,22.13,0.6326253953908747,6.281066425666519,28.979460847240055,False,-3.9672,3.5538,1,1,1,100.0,35.80454928390903,35.80454928390903,19.36737460460913,0.6326253953908747,历史1/1次成功; 当前距低点0.63%; 最新日涨幅-3.97%; 状态bottom_area; 底部未确认
5,83.1063883609187,69.68799381014966,603213,镇洋发展,bottom_area,2022-01-07,20.67,2022-01-07,20.6,0.3398058252427198,8.640776699029114,28.596187175043326,False,-8.0516,24.5745,1,1,1,100.0,25.982532751091718,25.982532751091718,19.66019417475728,0.3398058252427198,历史1/1次成功; 当前距低点0.34%; 最新日涨幅-8.05%; 状态bottom_area; 底部未确认
6,63.6366243917619,53.29676209898817,300484,蓝海华腾,bottom_area,2022-01-07,14.68,2022-01-07,14.64,0.27322404371584114,4.849726775956277,28.654970760233915,False,-3.4845,2.7362,1,2,1,50.0,28.708133971291865,28.708133971291865,19.726775956284158,0.27322404371584114,历史1/2次成功; 当前距低点0.27%; 最新日涨幅-3.48%; 状态bottom_area; 底部未确认
