rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
12,85.13257461935491,79.5457027282093,688156,路德科技,bottom_area,2024-07-03,12.78,2024-07-03,12.72,0.4716981132075371,2.279874213836471,28.739495798319332,False,-1.0836,0.7896,5,5,5,100.0,20.38265820603483,44.22535211267606,7.5283018867924625,0.4716981132075371,历史5/5次成功; 当前距低点0.47%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
13,84.68292675882437,82.39002232084407,002838,道恩股份,bottom_area,2024-07-03,9.17,2024-06-26,8.94,2.572706935123047,5.369127516778528,28.934817170111295,False,-0.3261,0.4224,5,5,5,100.0,21.59029103722908,38.59649122807017,5.427293064876953,2.572706935123047,历史5/5次成功; 当前距低点2.57%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
14,84.43154146228878,79.8879454072548,300450,先导智能,bottom_area,2024-07-03,16.19,2024-07-03,16.01,1.1242973141786365,2.5608994378513437,30.270034843205572,False,0.3098,1.034,1,1,1,100.0,17.91044776119403,17.91044776119403,6.875702685821364,1.1242973141786365,历史1/1次成功; 当前距低点1.12%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
15,84.33560518526922,79.64235388266145,002068,黑猫股份,bottom_area,2024-07-03,6.91,2024-07-03,6.84,1.0233918128655013,2.192982456140356,30.204081632653068,False,0.0,1.2456,3,4,3,75.0,19.51982374190758,32.77777777777777,6.976608187134499,1.0233918128655013,历史3/4次成功; 当前距低点1.02%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
16,84.26152598490758,83.81052762994823,601388,怡球资源,bottom_area,2024-07-03,2.23,2024-06-26,2.15,3.720930232558143,5.116279069767436,27.609427609427616,False,0.0,0.6209,4,4,4,100.0,20.829293334305355,35.632183908045974,4.279069767441857,3.720930232558143,历史4/4次成功; 当前距低点3.72%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
17,83.64722233500652,80.33575527030514,603060,国检集团,bottom_area,2024-07-03,5.9,2024-06-26,5.79,1.8998272884283303,5.354058721934363,27.71535580524344,False,-1.1725,0.2014,3,3,3,100.0,18.964309074848,36.2098138747885,6.10017271157167,1.8998272884283303,历史3/3次成功; 当前距低点1.90%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
18,83.56856218326375,80.72160659579899,688102,斯瑞新材,bottom_area,2024-07-03,8.37,2024-07-03,8.19,2.1978021978021944,4.761904761904769,29.940119760479046,False,-0.7117,1.0601,3,3,3,100.0,24.691374230042936,37.1943371943372,5.8021978021978065,2.1978021978021944,历史3/3次成功; 当前距低点2.20%; 最新日涨幅-0.71%; 状态bottom_area; 底部未确认
19,83.42747979399597,79.65824134816152,301332,德尔玛,bottom_area,2024-07-03,8.91,2024-06-24,8.77,1.5963511972634046,4.332953249714946,30.507131537242472,False,-0.224,0.7998,1,1,1,100.0,44.935064935064936,44.935064935064936,6.403648802736596,1.5963511972634046,历史1/1次成功; 当前距低点1.60%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
20,83.24840370923008,81.20011258105922,688286,敏芯股份,bottom_area,2024-07-03,43.29,2024-07-03,42.15,2.7046263345195745,5.029655990510094,28.071672354948813,False,-0.0462,2.3033,5,5,5,100.0,16.81000335356905,25.016501650165008,5.295373665480425,2.7046263345195745,历史5/5次成功; 当前距低点2.70%; 最新日涨幅-0.05%; 状态bottom_area; 底部未确认
21,83.16153912159572,80.17989235279869,300393,中来股份,bottom_area,2024-07-03,5.83,2024-06-26,5.71,2.101576182136604,5.078809106830123,29.766297662976637,False,0.3442,1.037,4,5,4,80.0,24.792935742312604,36.516853932584276,5.898423817863396,2.101576182136604,历史4/5次成功; 当前距低点2.10%; 最新日涨幅0.34%; 状态bottom_area; 底部未确认
22,83.09557159299072,79.39391928437887,300601,康泰生物,bottom_area,2024-07-03,15.58,2024-07-01,15.33,1.6307893020221786,4.305283757338553,29.257037378864798,False,-0.6378,0.7374,3,3,3,100.0,10.602789747255038,11.580726965342352,6.369210697977821,1.6307893020221786,历史3/3次成功; 当前距低点1.63%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
