rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,79.09114645103325,71.90104222821205,300490,华自科技,bottom_area,2021-09-16,26.19,2021-09-16,26.19,0.0,0.0,29.785522788203743,False,-20.0061,2.3756,2,2,2,100.0,29.306678646301293,32.06349206349206,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态bottom_area; 底部未确认
2,78.10875829971559,71.05472180228126,688316,青云科技,bottom_area,2021-09-16,58.02,2021-09-16,58.0,0.034482758620695046,6.0344827586206895,28.55383099285539,False,-4.1784,5.3161,2,2,2,100.0,12.921196193206702,13.030303030303022,9.965517241379306,0.034482758620695046,历史2/2次成功; 当前距低点0.03%; 最新日涨幅-4.18%; 状态bottom_area; 底部未确认
3,77.69718011228358,70.93565394866604,688080,映翰通,bottom_area,2021-09-16,49.35,2021-09-16,49.24,0.22339561332250088,3.432168968318436,29.556509298998574,False,-2.4704,1.0546,1,1,1,100.0,21.048365306673873,21.048365306673873,9.7766043866775,0.22339561332250088,历史1/1次成功; 当前距低点0.22%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
4,77.13025690881172,70.14791289208621,603005,晶方科技,bottom_area,2021-09-16,45.4,2021-09-16,45.39,0.02203128442387753,4.053756333994263,28.51968503937008,False,-3.1776,1.9751,1,1,1,100.0,24.55991516436903,24.55991516436903,9.977968715576123,0.02203128442387753,历史1/1次成功; 当前距低点0.02%; 最新日涨幅-3.18%; 状态bottom_area; 底部未确认
5,74.83908941062569,68.81055413670222,300463,迈克生物,bottom_area,2021-09-16,27.12,2021-09-16,26.96,0.5934718100890213,2.744807121661715,32.599999999999994,False,-0.8772,1.2071,1,1,1,100.0,14.159515396264513,14.159515396264513,9.40652818991098,0.5934718100890213,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
6,72.50313735965949,66.62268386375538,688135,利扬芯片,bottom_area,2021-09-16,37.58,2021-09-16,37.37,0.5619480867005643,5.646240299705645,29.490566037735853,False,-3.9366,5.2926,1,1,1,100.0,12.225405921680993,12.225405921680993,9.438051913299436,0.5619480867005643,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-3.94%; 状态bottom_area; 底部未确认
