rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.7819989310078,80.37549152542373,688621,阳光诺和,bottom_area,2025-10-22,60.25,2025-10-14,59.0,2.11864406779661,8.322033898305078,31.355439208842352,True,-1.0023,1.5725,1,1,1,100.0,46.0,46.0,17.88135593220339,2.11864406779661,历史1/1次成功; 当前距低点2.12%; 最新日涨幅-1.00%; 状态bottom_area; 底部已确认
2,92.03790576912291,78.61633393075455,300056,中创环保,bottom_area,2025-10-22,10.52,2025-10-15,10.38,1.3487475915221463,8.188824662813097,29.001367989056074,True,-1.6822,2.2763,1,1,1,100.0,27.10472279260781,27.10472279260781,18.651252408477855,1.3487475915221463,历史1/1次成功; 当前距低点1.35%; 最新日涨幅-1.68%; 状态bottom_area; 底部已确认
3,84.60021492017418,75.22984411233155,688039,当虹科技,bottom_area,2025-10-22,50.74,2025-10-17,49.0,3.551020408163269,6.448979591836728,30.956742285472732,False,-1.3224,1.9466,1,1,1,100.0,45.086938940558035,45.086938940558035,16.448979591836732,3.551020408163269,历史1/1次成功; 当前距低点3.55%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
4,60.50266781411365,55.24156626506027,600706,曲江文旅,bottom_area,2025-10-22,10.29,2025-10-13,9.8,4.999999999999984,5.10204081632653,31.420573827851634,False,0.7835,3.2599,1,2,1,50.0,24.578313253012034,24.578313253012034,15.000000000000016,4.999999999999984,历史1/2次成功; 当前距低点5.00%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
