rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.82685522166304,75.09442811984752,000532,华金资本,bottom_area,2021-09-22,13.07,2021-09-22,12.81,2.02966432474629,3.590944574551125,28.595317725752512,False,-1.9505,1.7263,1,1,1,100.0,25.710014947683103,25.710014947683103,17.97033567525371,2.02966432474629,历史1/1次成功; 当前距低点2.03%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
2,83.72894248574762,70.61230152394343,603005,晶方科技,bottom_area,2021-09-22,44.79,2021-09-22,44.5,0.6516853932584251,2.0000000000000013,29.92125984251969,False,-0.4224,1.377,1,1,1,100.0,24.55991516436903,24.55991516436903,19.348314606741575,0.6516853932584251,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
3,80.37030628001406,67.8783292803747,688080,映翰通,bottom_area,2021-09-22,48.23,2021-09-17,47.88,0.7309941520467717,4.594820384294059,31.502145922746784,False,-3.3467,0.9675,1,1,1,100.0,21.048365306673873,21.048365306673873,19.26900584795323,0.7309941520467717,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-3.35%; 状态bottom_area; 底部未确认
