rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.94750045599275,79.04318223272068,001226,拓山重工,bottom_area,2025-08-14,34.94,2025-08-14,34.94,0.0,2.7475672581568427,32.83352556708959,False,-2.6741,3.6786,4,4,4,100.0,24.15689372430483,41.451766953199616,10.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-2.67%; 状态bottom_area; 底部未确认
2,86.43806962655923,78.88616259741632,002795,永和智控,bottom_area,2025-08-14,4.92,2025-08-14,4.91,0.2036659877800364,5.702647657841146,28.84057971014493,False,-6.1069,13.6883,6,6,6,100.0,23.766242201907538,32.328767123287676,9.796334012219964,0.2036659877800364,历史6/6次成功; 当前距低点0.20%; 最新日涨幅-6.11%; 状态bottom_area; 底部未确认
3,82.13915259411071,77.0649966653328,603928,兴业股份,bottom_area,2025-08-14,15.37,2025-08-01,15.12,1.6534391534391537,5.75396825396826,32.16689098250337,False,-1.8519,3.4007,1,1,1,100.0,31.69267707082834,31.69267707082834,8.346560846560847,1.6534391534391537,历史1/1次成功; 当前距低点1.65%; 最新日涨幅-1.85%; 状态bottom_area; 底部未确认
4,82.12861647559752,75.94379947305691,002658,雪迪龙,bottom_area,2025-08-14,7.92,2025-08-01,7.85,0.8917197452229335,3.3121019108280225,31.50087260034905,False,-2.1014,4.1923,3,3,3,100.0,22.83290587185592,34.81481481481481,9.108280254777066,0.8917197452229335,历史3/3次成功; 当前距低点0.89%; 最新日涨幅-2.10%; 状态bottom_area; 底部未确认
5,82.0032815298079,74.66214882703046,003002,壶化股份,bottom_area,2025-08-14,25.07,2025-08-14,25.05,0.07984031936127574,2.3952095808383147,27.62207454492921,False,-2.2612,3.135,1,1,1,100.0,39.32357395254923,39.32357395254923,9.920159680638726,0.07984031936127574,历史1/1次成功; 当前距低点0.08%; 最新日涨幅-2.26%; 状态bottom_area; 底部未确认
6,80.30747254787417,73.13864243911141,300069,金利华电,bottom_area,2025-08-14,21.18,2025-08-14,21.16,0.09451795841209629,3.8752362948960317,31.231719207019825,False,-2.844,12.979,1,1,1,100.0,31.312598840274124,31.312598840274124,9.905482041587904,0.09451795841209629,历史1/1次成功; 当前距低点0.09%; 最新日涨幅-2.84%; 状态bottom_area; 底部未确认
7,80.04890258965308,73.0385953079433,605033,美邦股份,bottom_area,2025-08-14,20.9,2025-08-08,20.86,0.19175455417065745,3.4515819750719023,32.926045016077175,False,-1.8318,2.3745,1,1,1,100.0,31.96664350243223,31.96664350243223,9.808245445829343,0.19175455417065745,历史1/1次成功; 当前距低点0.19%; 最新日涨幅-1.83%; 状态bottom_area; 底部未确认
8,79.19555876309087,72.81123089300078,603022,新通联,bottom_area,2025-08-14,10.23,2025-07-24,10.17,0.5899705014749312,3.539823008849552,32.33532934131736,False,-2.0115,4.1357,2,2,2,100.0,18.958944281524914,26.099706744868023,9.410029498525068,0.5899705014749312,历史2/2次成功; 当前距低点0.59%; 最新日涨幅-2.01%; 状态bottom_area; 底部未确认
9,78.65482755983928,72.23893297962492,603839,安正时尚,bottom_area,2025-08-14,7.51,2025-08-08,7.47,0.5354752342704155,5.488621151271756,28.03468208092486,False,-2.2135,2.2629,1,1,1,100.0,31.88073394495412,31.88073394495412,9.464524765729584,0.5354752342704155,历史1/1次成功; 当前距低点0.54%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
10,78.24851876062658,74.65347180178463,000999,华润三九,bottom_area,2025-08-14,31.19,2025-07-15,30.42,2.531229454306376,7.133464825772523,30.036798528058867,True,-1.141,0.8441,1,1,1,100.0,20.293951384963254,20.293951384963254,7.468770545693625,2.531229454306376,历史1/1次成功; 当前距低点2.53%; 最新日涨幅-1.14%; 状态bottom_area; 底部已确认
11,77.87869219195814,75.48018479688947,002041,登海种业,bottom_area,2025-08-14,9.85,2025-06-23,9.53,3.3578174186778624,7.345225603357829,29.719764011799416,True,-1.4014,1.3284,2,2,2,100.0,18.2043468358871,21.395106715252467,6.642182581322138,3.3578174186778624,历史2/2次成功; 当前距低点3.36%; 最新日涨幅-1.40%; 状态bottom_area; 底部已确认
