rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.41019098773171,80.77335212260992,002537,海联金汇,bottom_area,2025-05-09,7.08,2025-05-09,6.9,2.6086956521739086,5.072463768115937,29.158110882956876,False,-2.2099,11.6295,3,3,3,100.0,30.006334460034605,39.33649289099527,17.391304347826093,2.6086956521739086,历史3/3次成功; 当前距低点2.61%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
2,87.87954678404692,73.34968692596874,003003,天元股份,bottom_area,2025-05-09,11.52,2025-05-09,11.51,0.0868809730668965,3.301476976542144,32.72939801285798,False,-3.4367,17.7255,2,2,2,100.0,25.90201905678097,31.377551020408173,19.913119026933103,0.0868809730668965,历史2/2次成功; 当前距低点0.09%; 最新日涨幅-3.44%; 状态bottom_area; 底部未确认
3,86.66994162327924,75.82132119019393,002304,洋河股份,bottom_area,2025-05-09,68.8,2025-04-29,67.02,2.6559236048940633,4.177857356013127,29.452631578947376,False,-0.5349,0.2939,2,2,2,100.0,20.62810220081931,20.781426953567394,17.344076395105937,2.6559236048940633,历史2/2次成功; 当前距低点2.66%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
4,82.68595304353855,74.35168432716068,600371,万向德农,bottom_area,2025-05-09,9.51,2025-04-29,9.13,4.162102957283669,8.214676889375685,28.671874999999996,True,-1.8576,5.9716,1,1,1,100.0,38.66279069767441,38.66279069767441,15.837897042716332,4.162102957283669,历史1/1次成功; 当前距低点4.16%; 最新日涨幅-1.86%; 状态bottom_area; 底部已确认
5,68.2595644248708,57.03385356454722,002693,双成药业,bottom_area,2025-05-09,6.93,2025-05-09,6.92,0.14450867052022812,2.6011560693641576,31.82266009852217,False,-4.8077,15.682,3,9,3,33.33333333333333,59.74209192291882,102.85714285714285,19.855491329479776,0.14450867052022812,历史3/9次成功; 当前距低点0.14%; 最新日涨幅-4.81%; 状态bottom_area; 底部未确认
6,59.071629975898155,49.69437036289906,000524,岭南控股,bottom_area,2025-05-09,11.68,2025-05-09,11.62,0.5163511187607616,3.0981067125645545,30.668257756563257,False,-2.5042,2.277,1,3,1,33.33333333333333,21.550094517958406,21.550094517958406,19.48364888123924,0.5163511187607616,历史1/3次成功; 当前距低点0.52%; 最新日涨幅-2.50%; 状态bottom_area; 底部未确认
