rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,77.81137865691177,66.29804632479514,603668,天马科技,bottom_area,2023-02-09,17.54,2023-01-16,23.99,2023-02-03,17.33,1.2117714945181817,3.0582804385458813,27.76156731971655,26.886202584410167,False,0.6888633754305262,3.1414003711347718,2,5,2,40.0,25.918738345680616,26.3785394932936,2017-04-19; 2020-02-04,18.78822850548182,1.2117714945181817,历史2/5次成功; 当前距低点1.21%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
2,76.49842418531432,66.41078011073773,002785,万里石,bottom_area,2023-02-09,24.24,2023-02-03,32.51,2023-02-08,23.71,2.235343736819897,7.760438633487979,27.068594278683477,25.43832666871732,False,-1.3431013431013494,7.004263676063981,2,4,2,50.0,39.87830016498444,54.214876033057855,2016-03-01; 2022-04-28,17.764656263180104,2.235343736819897,历史2/4次成功; 当前距低点2.24%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
3,75.45941070243258,64.22746287224545,000419,通程控股,bottom_area,2023-02-09,6.13,2023-01-03,8.54,2023-01-19,6.06,1.15511551155116,4.620462046204625,29.039812646370024,28.220140515222475,False,0.8223684210526327,1.617821920350924,6,18,6,33.33333333333333,28.536520995961105,44.6862996158771,1996-12-18; 1999-12-29; 2007-06-05; 2008-10-13; 2011-01-21; 2022-04-27,18.84488448844884,1.15511551155116,历史6/18次成功; 当前距低点1.16%; 最新日涨幅0.82%; 状态bottom_area; 底部未确认
4,72.31106895135686,63.3850146702601,000715,中兴商业,bottom_area,2023-02-09,6.32,2022-12-30,8.92,2023-01-19,6.15,2.7642276422764214,7.317073170731696,31.05381165919282,29.147982062780265,True,0.31746031746031633,1.5889491250003815,5,14,5,35.714285714285715,29.37955135372684,49.785407725321896,1997-05-23; 1997-07-08; 2015-07-16; 2020-02-04; 2021-02-04,17.23577235772358,2.7642276422764214,历史5/14次成功; 当前距低点2.76%; 最新日涨幅0.32%; 状态bottom_area; 底部已确认
5,72.05033056405885,63.49759348271372,600594,益佰制药,bottom_area,2023-02-09,5.39,2022-12-12,7.27,2023-01-30,5.23,3.0592734225621268,4.780114722753346,28.06052269601099,25.859697386519947,False,0.5597014925373012,1.4556889535035713,5,12,5,41.66666666666667,29.898226986498372,37.32057416267944,2005-06-16; 2008-01-23; 2008-03-19; 2015-07-06; 2018-02-09,16.940726577437875,3.0592734225621268,历史5/12次成功; 当前距低点3.06%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
6,71.65240147392711,61.66067212266341,600056,中国医药,bottom_area,2023-02-09,15.07,2022-12-27,20.8,2023-02-09,14.81,1.755570560432139,1.755570560432139,28.79807692307692,27.548076923076927,False,0.6008010680907949,1.8929196095106824,5,15,5,33.33333333333333,22.096987457609423,24.57478005865101,2007-06-26; 2007-10-26; 2008-03-18; 2015-08-26; 2018-07-05,18.24442943956786,1.755570560432139,历史5/15次成功; 当前距低点1.76%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
7,68.73272428230538,62.25969273594878,300562,乐心医疗,bottom_area,2023-02-09,10.08,2022-12-29,13.35,2023-01-31,9.64,4.56431535269709,5.082987551867222,27.790262172284635,24.494382022471907,False,0.5988023952095967,2.5117745544877352,3,6,3,50.0,23.63619215106529,27.370129870129855,2017-05-09; 2022-02-18; 2022-04-27,15.43568464730291,4.56431535269709,历史3/6次成功; 当前距低点4.56%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
8,66.82852902502283,58.878666836172535,300268,佳沃食品,bottom_area,2023-02-09,18.96,2023-01-16,27.29,2023-02-01,18.4,3.043478260869578,5.869565217391315,32.57603517772078,30.52400146573836,False,0.10559662090812161,2.167716844604828,3,10,3,30.0,30.149447693307348,38.596491228070185,2012-12-04; 2018-04-23; 2022-02-08,16.956521739130423,3.043478260869578,历史3/10次成功; 当前距低点3.04%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
9,66.30231137528813,58.8995782318045,002864,盘龙药业,bottom_area,2023-02-09,35.82,2022-12-26,51.3,2023-01-19,34.61,3.496099393238951,6.47211788500434,32.53411306042885,30.175438596491222,False,0.11179429849077493,3.0491876171124668,2,6,2,33.33333333333333,28.58791137126862,31.633072809543407,2017-12-21; 2018-08-02,16.50390060676105,3.496099393238951,历史2/6次成功; 当前距低点3.50%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
10,66.20795406009381,56.49824768579985,000721,西安饮食,bottom_area,2023-02-09,13.29,2023-01-18,18.95,2023-02-09,13.12,1.2957317073170727,2.515243902439025,30.765171503957784,29.86807387862797,False,-0.5983545250560995,6.95188505647576,7,27,7,25.925925925925924,27.227784034057223,39.05429071803854,2005-07-18; 2008-04-03; 2009-08-19; 2015-08-04; 2015-08-27; 2015-09-16; 2022-04-28,18.70426829268293,1.2957317073170727,历史7/27次成功; 当前距低点1.30%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
