rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.6793849709123,80.60291115040864,600011,华能国际,bottom_area,2024-09-02,6.94,2024-08-27,6.86,1.1661807580174937,3.6443148688046643,30.707070707070706,False,0.0,0.5798,1,1,1,100.0,22.267759562841515,22.267759562841515,18.833819241982507,1.1661807580174937,历史1/1次成功; 当前距低点1.17%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,74.12397055898151,66.2909090909091,000957,中通客车,bottom_area,2024-09-02,9.14,2024-08-29,8.8,3.8636363636363615,7.159090909090897,31.25,True,-1.6146,3.4096,2,4,2,50.0,190.25905745148648,354.54545454545456,16.13636363636364,3.8636363636363615,历史2/4次成功; 当前距低点3.86%; 最新日涨幅-1.61%; 状态bottom_area; 底部已确认
13,72.70831210013269,63.75665697651382,600183,生益科技,bottom_area,2024-09-02,17.35,2024-08-29,16.88,2.784360189573474,7.2274881516587826,29.519832985386223,True,-1.5882,0.9216,2,4,2,50.0,23.14515165989969,25.158227848101262,17.215639810426527,2.784360189573474,历史2/4次成功; 当前距低点2.78%; 最新日涨幅-1.59%; 状态bottom_area; 底部已确认
14,71.23458544527074,62.74304545841728,688262,国芯科技,bottom_area,2024-09-02,14.63,2024-08-29,14.2,3.0281690140845177,10.352112676056343,27.142124166239096,True,-5.0616,1.7684,2,4,2,50.0,30.89930543295688,34.73541383989144,16.971830985915485,3.0281690140845177,历史2/4次成功; 当前距低点3.03%; 最新日涨幅-5.06%; 状态bottom_area; 底部已确认
15,69.59986253845324,60.036522647673415,603282,亚光股份,bottom_area,2024-09-02,12.43,2024-08-26,12.2,1.885245901639348,6.311475409836078,27.164179104477615,False,-2.3566,2.0042,1,2,1,50.0,34.64991023339317,34.64991023339317,18.114754098360653,1.885245901639348,历史1/2次成功; 当前距低点1.89%; 最新日涨幅-2.36%; 状态bottom_area; 底部未确认
16,66.69654830182307,60.87745440833676,603063,禾望电气,bottom_area,2024-09-02,12.01,2024-08-27,11.44,4.982517482517485,11.800699300699298,27.180140038192242,True,-3.92,1.5609,2,3,2,66.66666666666666,25.38133119252664,28.846153846153843,15.017482517482517,4.982517482517485,历史2/3次成功; 当前距低点4.98%; 最新日涨幅-3.92%; 状态bottom_area; 底部已确认
17,65.56960075865344,57.411171171171205,000597,东北制药,bottom_area,2024-09-02,4.18,2024-08-26,4.07,2.7027027027026884,5.65110565110564,32.053422370617696,False,-1.4151,2.128,1,3,1,33.33333333333333,61.02150537634409,61.02150537634409,17.297297297297312,2.7027027027026884,历史1/3次成功; 当前距低点2.70%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
18,64.61100892444328,54.11913872232677,603132,金徽股份,bottom_area,2024-09-02,10.76,2024-09-02,10.73,0.27958993476234256,3.2618825722273965,28.418945963975982,False,-3.2374,2.1471,1,2,1,50.0,33.20754716981132,33.20754716981132,19.720410065237658,0.27958993476234256,历史1/2次成功; 当前距低点0.28%; 最新日涨幅-3.24%; 状态bottom_area; 底部未确认
19,64.53283521044092,56.11550887864429,000037,深南电A,bottom_area,2024-09-02,7.04,2024-08-28,6.88,2.325581395348839,5.087209302325589,28.92561983471074,False,-1.676,1.4759,2,8,2,25.0,39.8001852690304,45.16765285996055,17.674418604651162,2.325581395348839,历史2/8次成功; 当前距低点2.33%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
20,64.47861770417173,57.649176856770204,603069,海汽集团,bottom_area,2024-09-02,15.38,2024-08-29,14.81,3.8487508440243094,6.144496961512493,27.966926070038905,False,-1.2203,0.8393,2,6,2,33.33333333333333,48.661265848453205,76.0375880971026,16.15124915597569,3.8487508440243094,历史2/6次成功; 当前距低点3.85%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
21,64.15417331877356,58.15572153754274,000983,山西焦煤,bottom_area,2024-09-02,7.95,2024-08-26,7.6,4.605263157894744,6.578947368421052,29.95391705069125,False,-0.3759,0.5934,2,4,2,50.0,24.546889986789015,27.212389380530986,15.394736842105255,4.605263157894744,历史2/4次成功; 当前距低点4.61%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
22,62.72728936078627,53.00615969581749,002110,三钢闽光,bottom_area,2024-09-02,2.65,2024-08-29,2.63,0.7604562737642593,3.802281368821296,30.0531914893617,False,-1.8519,0.3181,1,2,1,50.0,22.90322580645161,22.90322580645161,19.23954372623574,0.7604562737642593,历史1/2次成功; 当前距低点0.76%; 最新日涨幅-1.85%; 状态bottom_area; 底部未确认
23,62.54583406653492,55.36738785097277,002682,龙洲股份,bottom_area,2024-09-02,3.44,2024-08-28,3.33,3.3033033033032995,6.606606606606599,30.76923076923076,False,-1.1494,2.1736,1,2,1,50.0,26.929674099485425,26.929674099485425,16.6966966966967,3.3033033033032995,历史1/2次成功; 当前距低点3.30%; 最新日涨幅-1.15%; 状态bottom_area; 底部未确认
24,61.89589388758258,56.11010439078811,000155,川能动力,bottom_area,2024-09-02,9.31,2024-08-23,8.9,4.606741573033709,7.752808988764039,29.08366533864542,True,-2.0,0.6481,1,2,1,50.0,37.70685579196216,37.70685579196216,15.393258426966291,4.606741573033709,历史1/2次成功; 当前距低点4.61%; 最新日涨幅-2.00%; 状态bottom_area; 底部已确认
25,60.98570004224804,53.72549765626613,688287,退市观典,bottom_area,2024-09-02,4.07,2024-08-30,3.95,3.0379746835443067,9.87341772151898,31.77892918825561,True,-4.6838,3.5001,1,4,1,25.0,36.70473083197391,36.70473083197391,16.962025316455694,3.0379746835443067,历史1/4次成功; 当前距低点3.04%; 最新日涨幅-4.68%; 状态bottom_area; 底部已确认
26,57.757197698509216,51.89256809205906,002545,东方铁塔,bottom_area,2024-09-02,6.07,2024-07-25,5.83,4.116638078902233,7.375643224699823,29.247572815533985,True,-1.461,0.8095,1,3,1,33.33333333333333,28.468653648509758,28.468653648509758,15.88336192109777,4.116638078902233,历史1/3次成功; 当前距低点4.12%; 最新日涨幅-1.46%; 状态bottom_area; 底部已确认
27,56.76852292193468,51.32584479662583,300653,正海生物,bottom_area,2024-09-02,19.2,2024-08-28,18.38,4.461371055495105,7.83460282916214,27.466456195737965,True,-1.0819,1.3723,1,3,1,33.33333333333333,29.647513278609367,29.647513278609367,15.538628944504895,4.461371055495105,历史1/3次成功; 当前距低点4.46%; 最新日涨幅-1.08%; 状态bottom_area; 底部已确认
28,55.893588040962555,49.259322212288914,688202,美迪西,bottom_area,2024-09-02,24.25,2024-08-28,23.53,3.059923501912447,10.412239694007647,29.59305804907241,True,-4.8273,1.7466,1,5,1,20.0,23.795418261555337,23.795418261555337,16.940076498087553,3.059923501912447,历史1/5次成功; 当前距低点3.06%; 最新日涨幅-4.83%; 状态bottom_area; 底部已确认
29,55.63224965515892,49.8743929124238,002732,燕塘乳业,bottom_area,2024-09-02,13.53,2024-08-23,13.01,3.9969254419677136,5.918524212144502,29.599567099567103,False,-0.8065,0.3803,1,3,1,33.33333333333333,25.344352617079892,25.344352617079892,16.00307455803229,3.9969254419677136,历史1/3次成功; 当前距低点4.00%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
