rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,97.5530413965909,90.42838106987358,002761,浙江建投,bottom_area,2024-06-25,7.92,2024-06-25,7.84,1.020408163265307,2.5510204081632564,31.826086956521742,False,0.3802,1.4201,6,6,6,100.0,23.305976785583134,43.73730534867976,8.979591836734693,1.020408163265307,历史6/6次成功; 当前距低点1.02%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
2,96.32149786147937,89.60605524262493,002240,盛新锂能,bottom_area,2024-06-25,13.41,2024-06-25,13.25,1.2075471698113218,2.6415094339622613,30.664573521716378,False,0.6757,1.2415,4,4,4,100.0,21.178832203197413,33.42198581560282,8.79245283018868,1.2075471698113218,历史4/4次成功; 当前距低点1.21%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
3,95.47639594620284,89.12758189351415,601388,怡球资源,bottom_area,2024-06-25,2.19,2024-06-24,2.16,1.3888888888888797,4.629629629629613,27.27272727272727,False,0.9217,0.701,4,4,4,100.0,20.829293334305355,35.632183908045974,8.611111111111121,1.3888888888888797,历史4/4次成功; 当前距低点1.39%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
4,92.94099652663137,86.24337288749604,002219,新里程,bottom_area,2024-06-25,1.88,2024-06-24,1.86,1.0752688172042901,5.376344086021498,28.735632183908038,False,0.0,0.6083,2,2,2,100.0,34.81175156302061,45.685279187817265,8.92473118279571,1.0752688172042901,历史2/2次成功; 当前距低点1.08%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
5,92.88782178026237,87.2672210992911,603368,柳药集团,bottom_area,2024-06-25,17.7,2024-06-24,17.4,1.7241379310344869,3.3333333333333446,27.800829875518684,False,0.2833,1.5584,3,3,3,100.0,31.603524634675978,42.85714285714285,8.275862068965514,1.7241379310344869,历史3/3次成功; 当前距低点1.72%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
6,92.57103500744641,86.8926033767742,001212,中旗新材,bottom_area,2024-06-25,20.0,2024-06-25,19.67,1.6776817488561173,3.8129130655821046,31.103327495621713,False,-0.448,1.9008,4,4,4,100.0,34.82643959229107,82.06521739130437,8.322318251143884,1.6776817488561173,历史4/4次成功; 当前距低点1.68%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
7,91.83578812941734,85.13812732307602,301332,德尔玛,bottom_area,2024-06-25,8.86,2024-06-24,8.77,1.0262257696693258,4.332953249714946,30.507131537242472,False,0.6818,1.019,1,1,1,100.0,44.935064935064936,44.935064935064936,8.973774230330674,1.0262257696693258,历史1/1次成功; 当前距低点1.03%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
8,91.11332758926554,84.75658380396793,601908,京运通,bottom_area,2024-06-25,2.52,2024-06-24,2.49,1.2048192771084258,4.0160642570280976,28.857142857142854,False,0.0,0.6367,2,2,2,100.0,28.406299762231964,40.33898305084744,8.795180722891574,1.2048192771084258,历史2/2次成功; 当前距低点1.20%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
9,90.90406676417516,84.25392424825904,000722,湖南发展,bottom_area,2024-06-25,8.97,2024-06-25,8.88,1.0135135135135118,3.9414414414414374,28.73194221508828,False,-3.9615,2.4217,4,4,4,100.0,22.71362934983783,36.6412213740458,8.98648648648649,1.0135135135135118,历史4/4次成功; 当前距低点1.01%; 最新日涨幅-3.96%; 状态bottom_area; 底部未确认
10,88.99342163613025,83.97121951219513,002687,乔治白,bottom_area,2024-06-25,4.18,2024-06-24,4.1,1.9512195121951237,2.926829268292686,29.914529914529915,False,1.2107,1.25,1,1,1,100.0,64.00000000000001,64.00000000000001,8.048780487804876,1.9512195121951237,历史1/1次成功; 当前距低点1.95%; 最新日涨幅1.21%; 状态bottom_area; 底部未确认
11,88.51067036856973,82.38223575735206,002602,世纪华通,bottom_area,2024-06-25,3.28,2024-06-25,3.24,1.2345679012345552,4.629629629629626,32.35908141962421,False,-1.7964,1.0771,3,3,3,100.0,21.812099850359413,36.8279569892473,8.765432098765444,1.2345679012345552,历史3/3次成功; 当前距低点1.23%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
12,88.44684198383386,82.31024098124098,603217,元利科技,bottom_area,2024-06-25,14.03,2024-06-24,13.86,1.2265512265512262,4.617604617604622,32.5875486381323,False,0.7179,0.4963,2,2,2,100.0,15.520310633213857,19.81481481481482,8.773448773448775,1.2265512265512262,历史2/2次成功; 当前距低点1.23%; 最新日涨幅0.72%; 状态bottom_area; 底部未确认
13,88.31248120328273,80.96803550483529,002317,众生药业,bottom_area,2024-06-25,11.3,2024-06-25,11.25,0.44444444444445075,2.75555555555556,27.745664739884397,False,-1.9948,1.604,4,4,4,100.0,27.695531388003374,58.31999999999999,9.55555555555555,0.44444444444445075,历史4/4次成功; 当前距低点0.44%; 最新日涨幅-1.99%; 状态bottom_area; 底部未确认
14,87.83370217307939,82.0925148429731,002612,朗姿股份,bottom_area,2024-06-25,13.97,2024-06-24,13.77,1.4524328249818523,3.848946986201897,27.754459601259178,False,1.2319,1.1885,2,2,2,100.0,17.118611203934037,20.77294685990338,8.547567175018148,1.4524328249818523,历史2/2次成功; 当前距低点1.45%; 最新日涨幅1.23%; 状态bottom_area; 底部未确认
15,87.59799462686952,81.82177808744109,002129,TCL中环,bottom_area,2024-06-25,8.57,2024-06-25,8.45,1.4201183431952782,4.970414201183432,29.110738255033564,False,-2.6136,1.7094,3,3,3,100.0,21.073375859818903,31.12759643916912,8.579881656804723,1.4201183431952782,历史3/3次成功; 当前距低点1.42%; 最新日涨幅-2.61%; 状态bottom_area; 底部未确认
16,87.50935039952456,83.05144210980697,000401,金隅冀东,bottom_area,2024-06-25,4.08,2024-06-24,3.99,2.2556390977443574,4.010025062656645,27.848101265822784,False,1.4925,0.6094,3,3,3,100.0,15.453221788516682,20.053120849933585,7.744360902255643,2.2556390977443574,历史3/3次成功; 当前距低点2.26%; 最新日涨幅1.49%; 状态bottom_area; 底部未确认
17,87.04885256518826,82.12525278555376,300409,道氏技术,bottom_area,2024-06-25,8.39,2024-06-25,8.23,1.944106925880925,3.280680437424053,30.60708263069139,False,0.479,1.2726,4,5,4,80.0,33.321594497646515,50.03460207612457,8.055893074119075,1.944106925880925,历史4/5次成功; 当前距低点1.94%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
18,86.81479345178414,82.97108503941509,002392,北京利尔,bottom_area,2024-06-25,3.13,2024-06-24,3.05,2.6229508196721336,4.262295081967225,27.55344418052257,False,1.9544,1.1412,3,3,3,100.0,19.523725313266397,28.838951310861425,7.377049180327868,2.6229508196721336,历史3/3次成功; 当前距低点2.62%; 最新日涨幅1.95%; 状态bottom_area; 底部未确认
19,86.15211182083614,79.32410336540514,002838,道恩股份,bottom_area,2024-06-25,9.05,2024-06-25,8.99,0.6674082313681924,3.0033370411568363,28.537360890302065,False,-0.8762,0.7694,5,5,5,100.0,21.59029103722908,38.59649122807017,9.332591768631808,0.6674082313681924,历史5/5次成功; 当前距低点0.67%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
20,86.1348458580322,79.84887091375765,000688,国城矿业,bottom_area,2024-06-25,9.87,2024-06-25,9.77,1.0235414534288603,4.401228249744111,30.4626334519573,False,-2.2772,0.736,2,2,2,100.0,22.271749610620777,30.935251798561143,8.976458546571141,1.0235414534288603,历史2/2次成功; 当前距低点1.02%; 最新日涨幅-2.28%; 状态bottom_area; 底部未确认
21,86.12272096304663,80.80163751681721,600231,凌钢股份,bottom_area,2024-06-25,1.23,2024-06-25,1.21,1.6528925619834725,3.305785123966945,31.25,False,0.0,0.37,1,1,1,100.0,29.302325581395344,29.302325581395344,8.347107438016527,1.6528925619834725,历史1/1次成功; 当前距低点1.65%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
22,86.03549747224191,81.89269076305222,000718,苏宁环球,bottom_area,2024-06-25,1.7,2024-06-24,1.66,2.40963855421687,4.81927710843374,32.24489795918368,False,1.7964,1.11,2,2,2,100.0,27.77777777777778,36.111111111111114,7.590361445783131,2.40963855421687,历史2/2次成功; 当前距低点2.41%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
23,85.97959018166088,80.5884375,002315,焦点科技,bottom_area,2024-06-25,26.01,2024-06-25,25.6,1.6015625000000004,5.156250000000001,27.60180995475113,False,-2.4381,2.7847,1,1,1,100.0,57.129586623316285,57.129586623316285,8.3984375,1.6015625000000004,历史1/1次成功; 当前距低点1.60%; 最新日涨幅-2.44%; 状态bottom_area; 底部未确认
24,85.91258205902544,83.33188862244792,603326,我乐家居,bottom_area,2024-06-25,5.78,2024-06-24,5.59,3.3989266547406154,4.651162790697671,31.24231242312424,False,2.4823,1.3267,4,4,4,100.0,14.30882470568014,20.141843971631218,6.601073345259385,3.3989266547406154,历史4/4次成功; 当前距低点3.40%; 最新日涨幅2.48%; 状态bottom_area; 底部未确认
25,85.86759640302267,79.58034188673355,688017,绿的谐波,bottom_area,2024-06-25,82.02,2024-06-24,81.2,1.00985221674876,8.0911330049261,28.033324470442256,False,0.2689,2.1802,3,4,3,75.0,19.02045667161674,22.08643815201191,8.99014778325124,1.00985221674876,历史3/4次成功; 当前距低点1.01%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
26,85.68085775979975,80.39758771026786,002172,澳洋健康,bottom_area,2024-06-25,2.45,2024-06-24,2.41,1.6597510373443998,4.56431535269709,27.627627627627625,False,1.2397,0.8532,4,5,4,80.0,20.54741976028543,29.824561403508774,8.3402489626556,1.6597510373443998,历史4/5次成功; 当前距低点1.66%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
27,85.20557851299941,78.71539548679048,603305,旭升集团,bottom_area,2024-06-25,10.77,2024-06-25,10.68,0.8426966292134819,2.8089887640449507,27.098976109215023,False,-0.37,1.0496,4,4,4,100.0,20.466364523640955,32.41061130334487,9.157303370786519,0.8426966292134819,历史4/4次成功; 当前距低点0.84%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
28,85.15490202637581,80.70736999798336,002483,润邦股份,bottom_area,2024-06-25,4.21,2024-06-24,4.12,2.1844660194174725,3.6407766990291135,29.452054794520542,False,1.6908,1.2421,1,1,1,100.0,35.31157270029672,35.31157270029672,7.815533980582528,2.1844660194174725,历史1/1次成功; 当前距低点2.18%; 最新日涨幅1.69%; 状态bottom_area; 底部未确认
29,84.63157900699221,80.90064449064447,001218,丽臣实业,bottom_area,2024-06-25,14.81,2024-06-24,14.43,2.633402633402639,5.959805959805956,27.121212121212125,False,1.3689,1.1254,2,2,2,100.0,25.18711018711019,29.999999999999993,7.366597366597362,2.633402633402639,历史2/2次成功; 当前距低点2.63%; 最新日涨幅1.37%; 状态bottom_area; 底部未确认
30,84.27792763400863,79.24604675133202,600367,红星发展,bottom_area,2024-06-25,9.78,2024-06-24,9.61,1.7689906347554625,5.098855359001043,27.471698113207548,False,0.3077,1.6476,4,5,4,80.0,15.695405368679975,24.161490683229793,8.231009365244537,1.7689906347554625,历史4/5次成功; 当前距低点1.77%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
31,84.17515981143163,81.17885859297836,000797,中国武夷,bottom_area,2024-06-25,2.33,2024-06-24,2.26,3.0973451327433756,4.867256637168156,28.25396825396826,False,2.193,1.6877,3,3,3,100.0,15.703255352866844,21.169916434540383,6.902654867256625,3.0973451327433756,历史3/3次成功; 当前距低点3.10%; 最新日涨幅2.19%; 状态bottom_area; 底部未确认
32,84.01042695814878,78.21229810671572,000034,神州数码,bottom_area,2024-06-25,21.92,2024-06-25,21.65,1.247113163972301,4.8036951501154865,30.985017532674537,False,-2.8369,3.921,2,2,2,100.0,16.213527529960025,16.910866910866908,8.7528868360277,1.247113163972301,历史2/2次成功; 当前距低点1.25%; 最新日涨幅-2.84%; 状态bottom_area; 底部未确认
33,83.73813639171581,77.62448822910022,603233,大参林,bottom_area,2024-06-25,14.83,2024-06-25,14.68,1.0217983651226181,2.792915531335151,27.862407862407867,False,-0.7363,0.8428,4,5,4,80.0,20.29133602999884,27.64192139737992,8.978201634877383,1.0217983651226181,历史4/5次成功; 当前距低点1.02%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
34,83.49233721041321,78.79338618003993,603180,金牌家居,bottom_area,2024-06-25,19.25,2024-06-24,18.88,1.95974576271187,4.661016949152557,28.403488813045136,False,1.6904,0.4537,3,4,3,75.0,26.433368381844026,31.366822429906527,8.04025423728813,1.95974576271187,历史3/4次成功; 当前距低点1.96%; 最新日涨幅1.69%; 状态bottom_area; 底部未确认
35,83.44555493247888,79.44639517534173,603336,宏辉果蔬,bottom_area,2024-06-25,2.96,2024-06-24,2.89,2.4221453287197177,5.536332179930785,30.361445783132535,False,1.3699,1.0166,2,2,2,100.0,14.778959810874708,15.780141843971643,7.577854671280283,2.4221453287197177,历史2/2次成功; 当前距低点2.42%; 最新日涨幅1.37%; 状态bottom_area; 底部未确认
36,83.39617127691439,79.68045015774145,000524,岭南控股,bottom_area,2024-06-25,7.87,2024-06-24,7.67,2.60756192959583,3.3898305084745735,28.116213683223997,False,2.474,0.9819,2,2,2,100.0,18.31016858720398,21.550094517958406,7.39243807040417,2.60756192959583,历史2/2次成功; 当前距低点2.61%; 最新日涨幅2.47%; 状态bottom_area; 底部未确认
37,83.37766696034292,76.81538154636469,002459,晶澳科技,bottom_area,2024-06-25,11.53,2024-06-25,11.45,0.6986899563318784,5.240174672489096,29.66830466830468,False,-3.9967,1.6837,4,4,4,100.0,18.701046488179387,26.683937823834192,9.301310043668122,0.6986899563318784,历史4/4次成功; 当前距低点0.70%; 最新日涨幅-4.00%; 状态bottom_area; 底部未确认
38,83.34784256023127,78.87437078439966,300755,华致酒行,bottom_area,2024-06-25,14.07,2024-06-24,13.78,2.104499274310602,4.354136429608138,27.05134992059291,False,1.005,0.4126,1,1,1,100.0,24.47650069799908,24.47650069799908,7.8955007256893985,2.104499274310602,历史1/1次成功; 当前距低点2.10%; 最新日涨幅1.00%; 状态bottom_area; 底部未确认
39,83.25720926255805,80.298831268457,600162,香江控股,bottom_area,2024-06-25,1.33,2024-06-24,1.29,3.1007751937984525,4.651162790697678,32.81249999999999,False,3.1008,0.5685,2,2,2,100.0,27.68063822751323,28.90624999999999,6.899224806201548,3.1007751937984525,历史2/2次成功; 当前距低点3.10%; 最新日涨幅3.10%; 状态bottom_area; 底部未确认
40,82.59151114776537,76.01693442817329,002466,天齐锂业,bottom_area,2024-06-25,29.53,2024-06-25,29.34,0.6475800954328605,3.101567825494206,29.471153846153847,False,-1.8937,1.1603,3,3,3,100.0,20.23342497720541,34.31563565513881,9.35241990456714,0.6475800954328605,历史3/3次成功; 当前距低点0.65%; 最新日涨幅-1.89%; 状态bottom_area; 底部未确认
41,82.54997944265395,75.90286466707572,000717,中南股份,bottom_area,2024-06-25,1.69,2024-06-24,1.68,0.5952380952380958,4.1666666666666705,29.411764705882355,False,-0.5882,0.8668,2,2,2,100.0,35.64520174311065,56.020942408376975,9.404761904761905,0.5952380952380958,历史2/2次成功; 当前距低点0.60%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
