rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.8204932974778,78.63337947292071,002855,捷荣技术,bottom_area,2023-02-20,10.54,2023-02-17,10.34,1.9342359767891615,3.094777562862672,30.087897227856658,False,0.5725,3.2449,1,1,1,100.0,21.093749999999993,21.093749999999993,6.065764023210838,1.9342359767891615,历史1/1次成功; 当前距低点1.93%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
2,80.98543004501725,81.34120816893073,000679,大连友谊,confirmed_rebound,2023-02-20,5.67,2023-01-18,5.44,4.22794117647058,9.007352941176459,28.515111695137975,True,0.5319,1.5952,4,4,4,100.0,14.78986049077237,24.94061757719715,3.77205882352942,4.22794117647058,历史4/4次成功; 当前距低点4.23%; 最新日涨幅0.53%; 状态confirmed_rebound; 底部已确认
3,79.83866263733962,76.56739610826948,002767,先锋电子,bottom_area,2023-02-20,13.95,2023-02-17,13.7,1.8248175182481754,2.1897810218978155,27.85676671932596,False,1.3808,2.6925,1,1,1,100.0,8.645054031587705,8.645054031587705,6.175182481751825,1.8248175182481754,历史1/1次成功; 当前距低点1.82%; 最新日涨幅1.38%; 状态bottom_area; 底部未确认
4,78.37997838408647,78.22837920500614,688355,明志科技,confirmed_rebound,2023-02-20,29.31,2023-02-17,28.21,3.8993264799716334,8.117688762850051,27.443415637860085,False,0.0,4.5305,3,3,3,100.0,19.886255802911084,35.08474576271185,4.100673520028367,3.8993264799716334,历史3/3次成功; 当前距低点3.90%; 最新日涨幅0.00%; 状态confirmed_rebound; 底部未确认
5,75.60750356998099,75.88077194483054,000419,通程控股,bottom_area,2023-02-20,6.22,2023-02-16,5.97,4.1876046901172534,4.690117252931328,30.093676814988285,False,0.6472,2.4657,2,2,2,100.0,17.250057195149854,24.82269503546099,3.812395309882747,4.1876046901172534,历史2/2次成功; 当前距低点4.19%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
6,73.96768540747152,73.05876533480232,002403,爱仕达,bottom_area,2023-02-20,10.16,2023-02-16,9.83,3.3570701932858604,5.0864699898270604,29.78571428571429,False,1.6,2.2926,1,1,1,100.0,8.563899868247699,8.563899868247699,4.64292980671414,3.3570701932858604,历史1/1次成功; 当前距低点3.36%; 最新日涨幅1.60%; 状态bottom_area; 底部未确认
