rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.35412796447402,85.77996284589507,601388,怡球资源,bottom_area,2024-07-09,2.16,2024-07-09,2.1,2.8571428571428594,3.3333333333333255,29.292929292929294,False,0.9346,0.9538,4,4,4,100.0,20.829293334305355,35.632183908045974,7.1428571428571415,2.8571428571428594,历史4/4次成功; 当前距低点2.86%; 最新日涨幅0.93%; 状态bottom_area; 底部未确认
29,81.8622566462515,79.75732115996782,603218,日月股份,bottom_area,2024-07-09,9.7,2024-07-05,9.36,3.6324786324786316,5.982905982905988,27.216174183514774,False,0.5181,0.8019,1,1,1,100.0,47.95361527967258,47.95361527967258,6.36752136752137,3.6324786324786316,历史1/1次成功; 当前距低点3.63%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
30,81.65758991479906,80.28663352588323,002125,湘潭电化,bottom_area,2024-07-09,9.37,2024-07-09,9.0,4.111111111111102,4.444444444444448,28.684627575277332,False,2.0697,1.5198,3,3,3,100.0,23.333155157078114,32.067510548523195,5.888888888888899,4.111111111111102,历史3/3次成功; 当前距低点4.11%; 最新日涨幅2.07%; 状态bottom_area; 底部未确认
31,81.61071898846231,79.17203871292105,603063,禾望电气,bottom_area,2024-07-09,13.96,2024-07-09,13.5,3.4074074074074137,4.074074074074079,28.4957627118644,False,1.5273,1.6553,2,2,2,100.0,25.38133119252664,28.846153846153843,6.592592592592586,3.4074074074074137,历史2/2次成功; 当前距低点3.41%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
32,81.36627980818571,80.14220577190021,600973,宝胜股份,bottom_area,2024-07-09,3.47,2024-07-09,3.33,4.204204204204208,4.504504504504501,28.077753779697623,False,2.6627,0.736,2,2,2,100.0,40.36446966390223,46.551724137931025,5.795795795795793,4.204204204204208,历史2/2次成功; 当前距低点4.20%; 最新日涨幅2.66%; 状态bottom_area; 底部未确认
33,81.28778714587462,79.03186803927159,000404,长虹华意,bottom_area,2024-07-09,5.29,2024-07-09,5.11,3.5225048923679,4.109589041095889,31.409395973154357,False,2.5194,1.7375,2,2,2,100.0,26.03859781650749,40.139211136890964,6.4774951076321,3.5225048923679,历史2/2次成功; 当前距低点3.52%; 最新日涨幅2.52%; 状态bottom_area; 底部未确认
34,81.09284539533239,75.12688674226979,002299,圣农发展,bottom_area,2024-07-09,12.24,2024-07-09,12.12,0.9900990099009984,4.537953795379544,30.344827586206897,False,-2.7027,1.1885,3,3,3,100.0,19.64684131636587,26.73830594184577,9.009900990099002,0.9900990099009984,历史3/3次成功; 当前距低点0.99%; 最新日涨幅-2.70%; 状态bottom_area; 底部未确认
35,81.02362091633185,79.79599029638742,002167,东方锆业,bottom_area,2024-07-09,5.46,2024-07-09,5.24,4.198473282442743,4.389312977099228,29.75871313672922,False,2.0561,2.1444,3,3,3,100.0,21.766179464284228,41.1650485436893,5.801526717557258,4.198473282442743,历史3/3次成功; 当前距低点4.20%; 最新日涨幅2.06%; 状态bottom_area; 底部未确认
36,80.9583527152202,78.97291727161854,002803,吉宏股份,bottom_area,2024-07-09,10.66,2024-07-09,10.28,3.696498054474716,4.474708171206234,30.305084745762716,False,0.7561,2.1029,2,2,2,100.0,27.854477611940297,41.25000000000001,6.3035019455252845,3.696498054474716,历史2/2次成功; 当前距低点3.70%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
37,80.7529300870887,75.1749801455378,002557,洽洽食品,bottom_area,2024-07-09,26.86,2024-07-09,26.53,1.2438748586505777,2.5631360723708996,31.001300390117038,False,-0.9587,0.7996,1,1,1,100.0,16.510832383124292,16.510832383124292,8.756125141349424,1.2438748586505777,历史1/1次成功; 当前距低点1.24%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
38,80.58008808532361,79.06724902456479,002254,泰和新材,bottom_area,2024-07-09,8.31,2024-07-09,7.99,4.005006257822282,4.755944931163943,31.416309012875537,False,1.8382,1.109,2,2,2,100.0,32.14335103440648,38.58695652173914,5.994993742177719,4.005006257822282,历史2/2次成功; 当前距低点4.01%; 最新日涨幅1.84%; 状态bottom_area; 底部未确认
39,80.55004467034402,76.93636683419257,600295,鄂尔多斯,bottom_area,2024-07-09,9.9,2024-07-09,9.65,2.5906735751295336,3.00518134715025,28.35931700074239,False,1.4344,0.3176,1,1,1,100.0,20.016680567139286,20.016680567139286,7.409326424870468,2.5906735751295336,历史1/1次成功; 当前距低点2.59%; 最新日涨幅1.43%; 状态bottom_area; 底部未确认
40,80.20257970047028,77.73869811864633,002612,朗姿股份,bottom_area,2024-07-09,13.22,2024-07-09,12.79,3.362001563721669,3.596559812353408,32.896117523609654,False,0.6855,1.4939,2,2,2,100.0,17.118611203934037,20.77294685990338,6.63799843627833,3.362001563721669,历史2/2次成功; 当前距低点3.36%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
41,80.19153639023607,77.79555171756579,603282,亚光股份,bottom_area,2024-07-09,15.78,2024-07-09,15.26,3.407601572739185,3.8007863695937094,27.848699763593377,False,1.7408,0.5952,1,1,1,100.0,34.64991023339317,34.64991023339317,6.5923984272608145,3.407601572739185,历史1/1次成功; 当前距低点3.41%; 最新日涨幅1.74%; 状态bottom_area; 底部未确认
42,80.11515177275415,78.06091711191429,600129,太极集团,bottom_area,2024-07-09,27.93,2024-07-09,26.95,3.6363636363636385,4.192949907235618,30.2355682112348,False,0.7939,1.6988,2,2,2,100.0,22.21411937001825,29.540598290598297,6.363636363636363,3.6363636363636385,历史2/2次成功; 当前距低点3.64%; 最新日涨幅0.79%; 状态bottom_area; 底部未确认
43,80.10388002192346,77.9599805566165,605580,恒盛能源,bottom_area,2024-07-09,8.4,2024-07-09,8.11,3.575832305795326,4.192355117139333,28.859649122807024,False,0.2387,1.894,2,2,2,100.0,20.929452762526086,27.66233766233766,6.424167694204675,3.575832305795326,历史2/2次成功; 当前距低点3.58%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
44,80.01251793562093,77.3534916598148,000597,东北制药,bottom_area,2024-07-09,3.84,2024-07-09,3.72,3.225806451612894,3.763440860215045,29.00763358778626,False,0.0,0.7938,2,2,2,100.0,13.378120266087073,16.59751037344398,6.774193548387106,3.225806451612894,历史2/2次成功; 当前距低点3.23%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
45,79.75914643781233,76.27105020062417,600976,健民集团,bottom_area,2024-07-09,46.05,2024-07-09,44.86,2.652697280427993,4.079358002674985,32.8443113772455,False,0.7659,1.5517,1,1,1,100.0,17.200000000000006,17.200000000000006,7.347302719572007,2.652697280427993,历史1/1次成功; 当前距低点2.65%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
46,79.75180676584829,74.73552190548043,002572,索菲亚,bottom_area,2024-07-09,14.69,2024-07-09,14.46,1.5905947441217057,3.6652835408022084,32.869080779944284,False,-1.5416,1.9139,1,1,1,100.0,18.398268398268392,18.398268398268392,8.409405255878296,1.5905947441217057,历史1/1次成功; 当前距低点1.59%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
47,79.7061998755554,75.41993969918114,002399,海普瑞,bottom_area,2024-07-09,8.27,2024-07-09,8.1,2.098765432098765,3.580246913580259,27.549194991055458,False,-0.7203,0.2477,1,1,1,100.0,28.307123034227555,28.307123034227555,7.901234567901236,2.098765432098765,历史1/1次成功; 当前距低点2.10%; 最新日涨幅-0.72%; 状态bottom_area; 底部未确认
48,79.63811754574571,76.93292879729867,002698,博实股份,bottom_area,2024-07-09,11.66,2024-07-09,11.3,3.185840707964597,3.6283185840707977,28.84130982367758,False,1.5679,0.9981,2,2,2,100.0,10.627126943322317,11.142857142857146,6.814159292035404,3.185840707964597,历史2/2次成功; 当前距低点3.19%; 最新日涨幅1.57%; 状态bottom_area; 底部未确认
49,79.52879217021054,77.93220938166127,001218,丽臣实业,bottom_area,2024-07-09,14.79,2024-07-09,14.23,3.9353478566408904,4.146170063246661,28.131313131313128,False,1.51,1.0333,2,2,2,100.0,25.18711018711019,29.999999999999993,6.06465214335911,3.9353478566408904,历史2/2次成功; 当前距低点3.94%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
50,79.20019152455058,76.91087127587082,000657,中钨高新,bottom_area,2024-07-09,8.97,2024-07-09,8.67,3.460207612456755,3.8062283737024227,28.465346534653463,False,1.4706,1.3075,2,2,2,100.0,13.87174533479693,15.120000000000006,6.539792387543245,3.460207612456755,历史2/2次成功; 当前距低点3.46%; 最新日涨幅1.47%; 状态bottom_area; 底部未确认
51,79.13152201792938,78.1763130482085,002389,航天彩虹,bottom_area,2024-07-09,12.44,2024-07-09,11.92,4.362416107382547,4.8657718120805376,28.106151990349815,False,0.8104,1.886,2,2,2,100.0,31.73452566150914,49.39236111111112,5.637583892617454,4.362416107382547,历史2/2次成功; 当前距低点4.36%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
52,79.1176138441694,73.81368224376676,002335,科华数据,bottom_area,2024-07-09,19.4,2024-07-09,19.14,1.358411703239279,2.5600835945663447,30.349344978165938,False,-0.2571,1.6793,1,1,1,100.0,10.596026490066222,10.596026490066222,8.641588296760721,1.358411703239279,历史1/1次成功; 当前距低点1.36%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
53,79.01795099083364,73.94387153062844,603010,万盛股份,bottom_area,2024-07-09,8.7,2024-07-09,8.57,1.5169194865810853,2.6837806301050224,27.18776550552251,False,-0.1148,0.3255,1,1,1,100.0,13.238967527060783,13.238967527060783,8.483080513418916,1.5169194865810853,历史1/1次成功; 当前距低点1.52%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
54,78.9914803535946,78.10938301097072,688151,华强科技,bottom_area,2024-07-09,11.6,2024-07-09,11.11,4.410441044104413,4.590459045904589,27.051871306631654,False,2.4735,1.0866,2,2,2,100.0,31.9633795243483,32.022471910112344,5.589558955895588,4.410441044104413,历史2/2次成功; 当前距低点4.41%; 最新日涨幅2.47%; 状态bottom_area; 底部未确认
55,78.74698480243161,77.63787234042553,600094,大名城,bottom_area,2024-07-09,3.43,2024-07-09,3.29,4.255319148936175,6.079027355623105,30.000000000000004,False,-0.8671,1.6196,2,2,2,100.0,51.71595225176342,87.28070175438596,5.744680851063826,4.255319148936175,历史2/2次成功; 当前距低点4.26%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
56,78.70723761653667,75.79293831361942,603057,紫燕食品,bottom_area,2024-07-09,14.33,2024-07-09,13.91,3.0194104960460098,3.882099209202007,31.81372549019607,False,0.9866,1.4928,1,1,1,100.0,19.124700239808163,19.124700239808163,6.980589503953991,3.0194104960460098,历史1/1次成功; 当前距低点3.02%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
57,78.63993662793371,75.17677768807904,603325,博隆技术,bottom_area,2024-07-09,61.91,2024-07-09,60.32,2.6359416445623283,3.53116710875332,30.41070604522382,False,-0.0161,1.4448,1,1,1,100.0,33.584541062801925,33.584541062801925,7.364058355437672,2.6359416445623283,历史1/1次成功; 当前距低点2.64%; 最新日涨幅-0.02%; 状态bottom_area; 底部未确认
58,78.60607975591746,75.08727835538662,000568,泸州老窖,bottom_area,2024-07-09,135.95,2024-07-09,132.51,2.5960304882650354,3.3129575126405664,32.88933907318308,False,1.2211,0.7076,1,1,1,100.0,10.141010046402663,10.141010046402663,7.403969511734965,2.5960304882650354,历史1/1次成功; 当前距低点2.60%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
59,78.54821958535135,75.84403128332741,002191,劲嘉股份,bottom_area,2024-07-09,3.59,2024-07-09,3.48,3.160919540229881,4.02298850574713,27.348643006263053,False,0.5602,0.9098,1,1,1,100.0,21.134020618556693,21.134020618556693,6.83908045977012,3.160919540229881,历史1/1次成功; 当前距低点3.16%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
60,78.5473635150664,75.43981555715644,603187,海容冷链,bottom_area,2024-07-09,11.07,2024-07-09,10.76,2.8810408921933135,3.5315985130111596,30.175210902011685,False,1.5596,0.9749,1,1,1,100.0,15.530047265361235,15.530047265361235,7.1189591078066865,2.8810408921933135,历史1/1次成功; 当前距低点2.88%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
61,78.38752886340066,76.21209845384847,000928,中钢国际,bottom_area,2024-07-09,5.29,2024-07-09,5.11,3.5225048923679,4.696673189823861,28.33099579242636,False,1.1472,1.5113,4,5,4,80.0,20.878546281974685,33.7972166998012,6.4774951076321,3.5225048923679,历史4/5次成功; 当前距低点3.52%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
62,78.20813743681836,76.41380516967618,002176,江特电机,bottom_area,2024-07-09,7.41,2024-07-09,7.14,3.7815126050420234,5.602240896358548,32.83160865475072,False,-1.7241,3.0153,3,3,3,100.0,20.944375855763404,39.01808785529715,6.218487394957977,3.7815126050420234,历史3/3次成功; 当前距低点3.78%; 最新日涨幅-1.72%; 状态bottom_area; 底部未确认
63,78.06959665903771,75.57837192735649,600389,江山股份,bottom_area,2024-07-09,13.47,2024-07-09,13.04,3.29754601226995,4.21779141104295,28.74316939890711,False,0.1487,0.9744,1,1,1,100.0,21.380520620064356,21.380520620064356,6.702453987730051,3.29754601226995,历史1/1次成功; 当前距低点3.30%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
64,78.02442081261077,76.84369898934875,002860,星帅尔,bottom_area,2024-07-09,7.94,2024-07-09,7.62,4.199475065616801,4.330708661417323,28.984156570363467,False,3.5202,1.4117,2,2,2,100.0,22.572592144919646,30.917874396135282,5.8005249343831995,4.199475065616801,历史2/2次成功; 当前距低点4.20%; 最新日涨幅3.52%; 状态bottom_area; 底部未确认
65,77.9719340840137,75.75567755966186,002367,康力电梯,bottom_area,2024-07-09,5.64,2024-07-09,5.45,3.4862385321100824,3.6697247706422047,29.036458333333325,False,0.8945,0.9271,1,1,1,100.0,24.646781789638936,24.646781789638936,6.5137614678899185,3.4862385321100824,历史1/1次成功; 当前距低点3.49%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
66,77.9704926539597,74.13357903627158,002603,以岭药业,bottom_area,2024-07-09,14.8,2024-07-09,14.46,2.3513139695712297,3.388658367911469,27.988047808764932,False,-0.6711,0.814,3,4,3,75.0,28.653628424161244,39.661898569570866,7.648686030428771,2.3513139695712297,历史3/4次成功; 当前距低点2.35%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
67,77.83219509731174,76.7625529658208,002101,广东鸿图,bottom_area,2024-07-09,9.76,2024-07-09,9.36,4.273504273504278,5.021367521367528,28.495034377387324,False,1.2448,0.9307,1,1,1,100.0,39.710444674250255,39.710444674250255,5.726495726495723,4.273504273504278,历史1/1次成功; 当前距低点4.27%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
68,77.63549386061527,74.13057544021994,002172,澳洋健康,bottom_area,2024-07-09,2.39,2024-07-09,2.33,2.5751072961373414,5.150214592274683,30.03003003003003,False,-1.6461,1.5863,4,5,4,80.0,20.54741976028543,29.824561403508774,7.4248927038626595,2.5751072961373414,历史4/5次成功; 当前距低点2.58%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
69,77.485340836197,74.72067583046963,002320,海峡股份,bottom_area,2024-07-09,5.0,2024-07-09,4.85,3.0927835051546464,4.12371134020619,27.28635682158921,False,0.2004,0.7958,1,1,1,100.0,14.259259259259249,14.259259259259249,6.907216494845354,3.0927835051546464,历史1/1次成功; 当前距低点3.09%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
70,77.33481959575356,76.13179361179361,603012,创力集团,bottom_area,2024-07-09,4.24,2024-07-09,4.07,4.176904176904174,4.422604422604415,27.19141323792486,False,2.1687,1.2698,1,1,1,100.0,35.13513513513512,35.13513513513512,5.823095823095826,4.176904176904174,历史1/1次成功; 当前距低点4.18%; 最新日涨幅2.17%; 状态bottom_area; 底部未确认
71,77.26298322843807,76.20712065263142,600161,天坛生物,bottom_area,2024-07-09,23.89,2024-07-05,22.91,4.277608031427326,5.325185508511562,29.42082563154652,False,0.6743,0.3865,1,1,1,100.0,36.77455357142857,36.77455357142857,5.7223919685726745,4.277608031427326,历史1/1次成功; 当前距低点4.28%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
72,77.23815856744973,75.51733682056265,001308,康冠科技,bottom_area,2024-07-09,22.03,2024-07-09,21.22,3.8171536286522256,4.1470311027332825,29.101236217841635,False,3.0402,2.5829,1,1,1,100.0,27.421758569299566,27.421758569299566,6.182846371347775,3.8171536286522256,历史1/1次成功; 当前距低点3.82%; 最新日涨幅3.04%; 状态bottom_area; 底部未确认
73,77.22580393523498,74.20190197391554,002706,良信股份,bottom_area,2024-07-09,6.38,2024-07-08,6.2,2.903225806451608,5.483870967741932,29.943502824858754,False,1.5924,1.6955,3,4,3,75.0,13.31320867002797,14.727153188691638,7.096774193548392,2.903225806451608,历史3/4次成功; 当前距低点2.90%; 最新日涨幅1.59%; 状态bottom_area; 底部未确认
