rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.6088520766173,81.89533808765832,605133,嵘泰股份,bottom_area,2024-02-05,16.67,2024-02-05,16.43,1.4607425441266098,9.86001217285454,27.171985815602834,False,-8.3562,5.7175,2,2,2,100.0,48.8485542379945,60.01483679525222,8.53925745587339,1.4607425441266098,历史2/2次成功; 当前距低点1.46%; 最新日涨幅-8.36%; 状态bottom_area; 底部未确认
27,81.54705230414645,76.47189078366874,300667,必创科技,confirmed_rebound,2024-02-05,9.99,2024-02-05,9.83,1.6276703967446606,17.395727365208536,31.21063680895731,False,-13.9535,4.3377,2,2,2,100.0,31.951501549712724,36.615811373092924,8.372329603255341,1.6276703967446606,历史2/2次成功; 当前距低点1.63%; 最新日涨幅-13.95%; 状态confirmed_rebound; 底部未确认
28,81.42945787545789,74.02677988677989,002375,亚厦股份,bottom_area,2024-02-05,3.2,2024-02-05,3.2,0.0,9.999999999999995,28.089887640449433,False,-9.8592,1.9475,3,3,3,100.0,24.06870906870906,36.9047619047619,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.86%; 状态bottom_area; 底部未确认
29,81.42911113184827,74.02646466531661,600338,西藏珠峰,bottom_area,2024-02-05,7.74,2024-02-05,7.74,0.0,8.785529715762271,27.595884003741812,False,-10.0,3.8148,3,3,3,100.0,24.06701432965921,31.213191990577155,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
30,81.40671265531893,74.9644548192865,002006,精工科技,confirmed_rebound,2024-02-05,8.96,2024-02-05,8.9,0.674157303370792,11.011235955056184,30.086410054988217,False,-9.4034,2.27,3,3,3,100.0,35.330825112752166,61.48648648648647,9.325842696629207,0.674157303370792,历史3/3次成功; 当前距低点0.67%; 最新日涨幅-9.40%; 状态confirmed_rebound; 底部未确认
31,81.40113655972516,74.00103323611377,002654,万润科技,confirmed_rebound,2024-02-05,7.85,2024-02-05,7.85,0.0,10.573248407643314,27.112349117920147,False,-9.9771,3.958,4,4,4,100.0,17.47867331243963,35.84905660377357,10.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态confirmed_rebound; 底部未确认
32,81.32488721160539,73.93171564691399,002084,海鸥住工,bottom_area,2024-02-05,2.62,2024-02-05,2.62,0.0,9.923664122137396,32.12435233160622,False,-9.9656,1.7561,3,3,3,100.0,23.557611004913852,43.81720430107525,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
33,81.19008975559736,76.66378041227992,603198,迎驾贡酒,bottom_area,2024-02-05,49.22,2024-02-05,48.26,1.9892250310816428,6.299212598425195,28.51429417864021,False,-1.9912,0.7624,1,1,1,100.0,33.65168539325842,33.65168539325842,8.010774968918358,1.9892250310816428,历史1/1次成功; 当前距低点1.99%; 最新日涨幅-1.99%; 状态bottom_area; 底部未确认
34,81.1810210543408,76.26095917225952,600215,派斯林,bottom_area,2024-02-05,6.51,2024-02-05,6.4,1.7187499999999911,9.374999999999995,30.810810810810807,False,-8.4388,2.1253,2,2,2,100.0,21.718866517524237,23.993288590604024,8.281250000000009,1.7187499999999911,历史2/2次成功; 当前距低点1.72%; 最新日涨幅-8.44%; 状态bottom_area; 底部未确认
35,80.95836031839256,73.59850938035687,002167,东方锆业,bottom_area,2024-02-05,4.14,2024-02-05,4.14,0.0,9.66183574879228,28.98799313893654,False,-10.0,2.5869,3,3,3,100.0,21.766179464284228,41.1650485436893,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
36,80.8894870536952,75.44400816384268,603171,税友股份,confirmed_rebound,2024-02-05,21.89,2024-02-05,21.6,1.3425925925925886,11.0648148148148,28.07192807192807,False,-8.7917,4.3171,2,2,2,100.0,22.930748790074055,25.396825396825395,8.657407407407412,1.3425925925925886,历史2/2次成功; 当前距低点1.34%; 最新日涨幅-8.79%; 状态confirmed_rebound; 底部未确认
37,80.84415718483595,77.50580475127211,300534,陇神戎发,confirmed_rebound,2024-02-05,6.64,2024-02-05,6.46,2.786377708978324,14.70588235294118,28.93289328932893,False,-10.3914,3.91,4,4,4,100.0,18.38035445022949,26.86762778505898,7.213622291021676,2.786377708978324,历史4/4次成功; 当前距低点2.79%; 最新日涨幅-10.39%; 状态confirmed_rebound; 底部未确认
38,80.55479652377547,73.23163320343224,002777,久远银海,confirmed_rebound,2024-02-05,15.3,2024-02-05,15.3,0.0,11.111111111111107,27.488151658767773,False,-10.0,3.5895,4,4,4,100.0,13.34211399694745,18.88352860096485,10.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
39,80.54317441810852,73.22106765282592,000159,国际实业,bottom_area,2024-02-05,4.32,2024-02-05,4.32,0.0,9.953703703703697,28.712871287128706,False,-10.0,2.7851,3,3,3,100.0,19.73692286465547,28.035982008995493,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
40,80.5381819868243,73.21652907893117,002370,亚太药业,confirmed_rebound,2024-02-05,2.89,2024-02-05,2.89,0.0,10.726643598615919,27.204030226700255,False,-9.9688,3.3544,5,5,5,100.0,13.260909026511698,15.633423180592995,10.0,0.0,历史5/5次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
41,80.49151796257578,77.13252107696597,600110,诺德股份,bottom_area,2024-02-05,3.72,2024-02-05,3.62,2.7624309392265216,9.944751381215466,27.016129032258064,False,-7.0,1.6978,3,3,3,100.0,22.531524830120617,34.251968503937015,7.237569060773478,2.7624309392265216,历史3/3次成功; 当前距低点2.76%; 最新日涨幅-7.00%; 状态bottom_area; 底部未确认
42,80.26061638294757,72.96419671177051,000510,新金路,bottom_area,2024-02-05,3.66,2024-02-05,3.66,0.0,9.836065573770476,27.95275590551181,False,-10.0737,2.306,3,3,3,100.0,18.355896299841426,23.043478260869577,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态bottom_area; 底部未确认
43,80.23936673231479,73.02811306054515,001296,长江材料,confirmed_rebound,2024-02-05,16.75,2024-02-05,16.74,0.0597371565113594,10.095579450418168,29.899497487437188,False,-9.9462,7.9538,3,3,3,100.0,17.388783749414248,20.884413309982484,9.940262843488641,0.0597371565113594,历史3/3次成功; 当前距低点0.06%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
44,80.22725214907513,73.1580475539722,000829,天音控股,confirmed_rebound,2024-02-05,6.23,2024-02-05,6.22,0.16077170418007516,12.700964630225082,29.717514124293785,False,-9.8408,3.9461,3,3,3,100.0,19.32584429840194,34.80519480519481,9.839228295819925,0.16077170418007516,历史3/3次成功; 当前距低点0.16%; 最新日涨幅-9.84%; 状态confirmed_rebound; 底部未确认
45,80.17967810278677,72.89061645707888,002802,洪汇新材,bottom_area,2024-02-05,7.88,2024-02-05,7.88,0.0,9.51776649746194,30.017761989342805,False,-9.9429,1.7411,3,3,3,100.0,17.96030353268211,20.65637065637066,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
46,80.15164673311186,72.86513339373805,002363,隆基机械,confirmed_rebound,2024-02-05,5.19,2024-02-05,5.19,0.0,10.789980732177256,27.51396648044692,False,-10.052,2.9091,3,3,3,100.0,28.038351579236803,54.96828752642705,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态confirmed_rebound; 底部未确认
47,80.10360250456606,77.1612662806352,605286,同力天启,confirmed_rebound,2024-02-05,17.99,2024-02-05,17.46,3.0355097365406505,10.080183276059552,30.271565495207664,False,-7.268,9.3004,4,4,4,100.0,19.581873548106827,30.46080191502094,6.96449026345935,3.0355097365406505,历史4/4次成功; 当前距低点3.04%; 最新日涨幅-7.27%; 状态confirmed_rebound; 底部未确认
48,80.06918475766966,72.79016796151787,603028,赛福天,confirmed_rebound,2024-02-05,6.53,2024-02-05,6.53,0.0,11.179173047473192,31.190727081138036,False,-10.0551,1.9376,3,3,3,100.0,27.635311621063757,43.67816091954023,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态confirmed_rebound; 底部未确认
49,79.92444326847314,76.7995880104996,688225,亚信安全,confirmed_rebound,2024-02-05,11.33,2024-02-05,11.01,2.906448683015443,15.349682107175292,31.401869158878508,False,-11.8288,0.8181,4,4,4,100.0,16.05532799878933,21.557788944723633,7.093551316984557,2.906448683015443,历史4/4次成功; 当前距低点2.91%; 最新日涨幅-11.83%; 状态confirmed_rebound; 底部未确认
50,79.915,72.65,000151,中成股份,bottom_area,2024-02-05,9.67,2024-02-05,9.67,0.0,7.032057911065147,31.46704464918497,False,-9.9628,9.5604,1,1,1,100.0,191.97080291970806,191.97080291970806,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
51,79.90914424728108,72.64467658843733,605258,协和电子,bottom_area,2024-02-05,16.75,2024-02-05,16.75,0.0,8.89552238805969,31.098313451254622,False,-9.9946,1.4172,1,1,1,100.0,49.971379507727534,49.971379507727534,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
52,79.88057629929253,72.61870572662957,000619,海螺新材,confirmed_rebound,2024-02-05,4.46,2024-02-05,4.46,0.0,11.659192825112118,31.278890600924502,False,-9.899,4.2322,3,3,3,100.0,26.71347164854606,32.01692524682651,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态confirmed_rebound; 底部未确认
53,79.80307528395757,72.54825025814324,600135,乐凯胶片,confirmed_rebound,2024-02-05,5.24,2024-02-05,5.24,0.0,10.305343511450381,29.093369418132603,False,-9.9656,1.9822,2,2,2,100.0,43.00134547388843,56.981132075471706,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
54,79.76906488625384,73.43223947447,000628,高新发展,bottom_area,2024-02-05,33.71,2024-02-05,33.49,0.6569125111973689,9.495371752762019,30.403158769742305,False,-7.4155,13.5339,1,1,1,100.0,99.77973568281939,99.77973568281939,9.343087488802631,0.6569125111973689,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-7.42%; 状态bottom_area; 底部未确认
55,79.72883483191698,72.48075893810635,605188,国光连锁,bottom_area,2024-02-05,6.03,2024-02-05,6.03,0.0,9.784411276948587,28.214285714285715,False,-10.0,1.2084,3,3,3,100.0,15.756768484442727,19.218749999999993,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
56,79.7163988415425,72.46945349231136,605208,永茂泰,confirmed_rebound,2024-02-05,5.9,2024-02-05,5.9,0.0,11.016949152542363,31.949250288350626,False,-10.061,3.1923,3,3,3,100.0,25.911040281243864,46.887631366208595,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态confirmed_rebound; 底部未确认
57,79.69882295081968,72.45347540983606,002636,金安国纪,confirmed_rebound,2024-02-05,5.4,2024-02-05,5.4,0.0,11.296296296296285,29.961089494163417,False,-10.0,1.3756,2,2,2,100.0,42.49180327868853,69.0,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
58,79.63943439898429,72.69666900767331,000430,张家界,confirmed_rebound,2024-02-05,4.67,2024-02-05,4.66,0.214592274678107,10.515021459227473,30.75780089153046,False,-9.8456,4.0754,2,2,2,100.0,34.17171717171716,53.99999999999999,9.785407725321893,0.214592274678107,历史2/2次成功; 当前距低点0.21%; 最新日涨幅-9.85%; 状态confirmed_rebound; 底部未确认
59,79.6252321587122,73.04226903991142,000153,丰原药业,confirmed_rebound,2024-02-05,6.38,2024-02-05,6.35,0.47244094488189375,10.866141732283472,27.262313860252014,False,-9.6317,3.8375,3,3,3,100.0,22.52384082925873,39.18305597579423,9.527559055118108,0.47244094488189375,历史3/3次成功; 当前距低点0.47%; 最新日涨幅-9.63%; 状态confirmed_rebound; 底部未确认
60,79.53733403009312,72.30666730008465,603333,尚纬股份,confirmed_rebound,2024-02-05,3.86,2024-02-05,3.86,0.0,10.62176165803108,32.39929947460596,False,-10.0233,4.6567,3,3,3,100.0,25.03584569937982,47.19626168224298,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态confirmed_rebound; 底部未确认
61,79.48541002801201,75.36009450959862,000767,晋控电力,confirmed_rebound,2024-02-05,2.32,2024-02-05,2.27,2.2026431718061596,11.453744493392062,27.243589743589748,False,-7.2,1.1792,3,3,3,100.0,16.35548893180996,22.22222222222223,7.797356828193841,2.2026431718061596,历史3/3次成功; 当前距低点2.20%; 最新日涨幅-7.20%; 状态confirmed_rebound; 底部未确认
62,79.40483533957577,72.18621394506887,603326,我乐家居,bottom_area,2024-02-05,6.49,2024-02-05,6.49,0.0,8.936825885978429,28.207964601769902,False,-9.9861,2.0573,3,3,3,100.0,14.17319325305847,20.141843971631218,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
63,79.39158474295192,72.1741679481381,002676,顺威股份,confirmed_rebound,2024-02-05,3.19,2024-02-05,3.19,0.0,10.344827586206899,27.002288329519452,False,-9.887,2.3283,3,3,3,100.0,24.323483592140306,39.33333333333333,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.89%; 状态confirmed_rebound; 底部未确认
64,79.28778796393863,74.70982426433672,603200,上海洗霸,confirmed_rebound,2024-02-05,14.1,2024-02-05,13.84,1.8786127167630042,10.549132947976885,31.349206349206348,False,-8.3225,3.4164,2,2,2,100.0,25.55409278793739,32.93196869355809,8.121387283236997,1.8786127167630042,历史2/2次成功; 当前距低点1.88%; 最新日涨幅-8.32%; 状态confirmed_rebound; 底部未确认
65,79.27997959175205,73.23901836181072,300545,联得装备,confirmed_rebound,2024-02-05,20.38,2024-02-05,20.21,0.8411677387431873,13.458683819891137,28.001425008906306,False,-11.6219,5.3576,3,3,3,100.0,28.101509710458018,41.33891213389123,9.158832261256814,0.8411677387431873,历史3/3次成功; 当前距低点0.84%; 最新日涨幅-11.62%; 状态confirmed_rebound; 底部未确认
66,79.22739739813451,72.02490672557683,002164,宁波东力,confirmed_rebound,2024-02-05,3.77,2024-02-05,3.77,0.0,10.610079575596815,29.135338345864664,False,-10.0239,3.2986,3,3,3,100.0,23.5210039009507,45.468509984639034,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态confirmed_rebound; 底部未确认
67,79.1889635451382,71.98996685921654,002125,湘潭电化,confirmed_rebound,2024-02-05,6.7,2024-02-05,6.7,0.0,10.746268656716413,29.84293193717278,False,-9.9462,2.139,3,3,3,100.0,23.333155157078114,32.067510548523195,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
68,79.17282589725545,71.97529627023222,603109,神驰机电,confirmed_rebound,2024-02-05,11.26,2024-02-05,11.26,0.0,10.923623445825935,28.643852978453737,False,-9.992,2.5044,3,3,3,100.0,23.25428102275393,33.71428571428571,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态confirmed_rebound; 底部未确认
69,79.11283946703234,71.92076315184758,001332,锡装股份,confirmed_rebound,2024-02-05,21.95,2024-02-05,21.95,0.0,12.072892938496594,28.91839378238342,False,-10.0041,5.7404,3,3,3,100.0,22.961092214234256,31.086142322097377,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
70,79.09254461947168,71.9023132904288,002642,荣联科技,confirmed_rebound,2024-02-05,4.73,2024-02-05,4.73,0.0,10.14799154334037,31.84438040345821,False,-10.076,3.9758,3,3,3,100.0,22.861899410907505,35.253456221198164,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态confirmed_rebound; 底部未确认
71,79.08661254138174,71.89692049216521,002658,雪迪龙,confirmed_rebound,2024-02-05,5.18,2024-02-05,5.18,0.0,12.934362934362934,28.55172413793104,False,-9.913,2.8819,3,3,3,100.0,22.83290587185592,34.81481481481481,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.91%; 状态confirmed_rebound; 底部未确认
72,78.94546775094298,72.27308930504736,000561,烽火电子,confirmed_rebound,2024-02-05,5.47,2024-02-05,5.45,0.3669724770642124,11.0091743119266,28.851174934725847,False,-9.736,2.2138,3,3,3,100.0,17.09562662770844,22.65060240963854,9.63302752293579,0.3669724770642124,历史3/3次成功; 当前距低点0.37%; 最新日涨幅-9.74%; 状态confirmed_rebound; 底部未确认
73,78.92684613120959,71.75167830109962,600148,长春一东,bottom_area,2024-02-05,11.45,2024-02-05,11.45,0.0,9.08296943231442,28.837787445618403,False,-9.9843,2.1956,2,2,2,100.0,28.503646780105495,40.489130434782616,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
