rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.2249388512377,78.17605623648163,600935,华塑股份,bottom_area,2023-06-30,3.75,2023-06-27,3.65,2.739726027397263,3.013698630136983,28.571428571428577,False,1.626,0.2927,1,1,1,100.0,28.50877192982458,28.50877192982458,17.26027397260274,2.739726027397263,历史1/1次成功; 当前距低点2.74%; 最新日涨幅1.63%; 状态bottom_area; 底部未确认
2,85.44748723520152,72.02621391533859,300661,圣邦股份,bottom_area,2023-06-30,82.13,2023-06-30,81.62,0.6248468512619345,2.26660132320509,27.020743919885547,False,-0.6652,0.6343,1,1,1,100.0,31.832606108687024,31.832606108687024,19.375153148738068,0.6248468512619345,历史1/1次成功; 当前距低点0.62%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
3,85.12902196321815,72.21190071677921,688302,海创药业,bottom_area,2023-06-30,53.12,2023-06-26,52.61,0.9693974529557081,5.873408097319908,29.70336718332443,False,-1.2089,0.8434,1,1,1,100.0,37.054445750097926,37.054445750097926,19.030602547044293,0.9693974529557081,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
4,84.99501247696341,74.16350351651349,600995,南网储能,bottom_area,2023-06-30,11.01,2023-06-07,10.74,2.5139664804469235,6.983240223463687,32.7909887359199,False,-0.1813,0.9576,1,1,1,100.0,26.64165103189493,26.64165103189493,17.48603351955308,2.5139664804469235,历史1/1次成功; 当前距低点2.51%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
5,84.19016435578469,74.50726147654692,688236,春立医疗,bottom_area,2023-06-30,24.5,2023-06-28,23.72,3.2883642495784198,7.082630691399662,32.228571428571435,True,-2.7392,2.779,1,1,1,100.0,28.788881535407025,28.788881535407025,16.711635750421582,3.2883642495784198,历史1/1次成功; 当前距低点3.29%; 最新日涨幅-2.74%; 状态bottom_area; 底部已确认
6,83.58678004144997,74.58046810990655,002041,登海种业,bottom_area,2023-06-30,15.27,2023-06-29,14.72,3.736413043478253,4.211956521739125,30.56603773584905,False,2.621,0.6887,1,1,1,100.0,21.395106715252467,21.395106715252467,16.26358695652175,3.736413043478253,历史1/1次成功; 当前距低点3.74%; 最新日涨幅2.62%; 状态bottom_area; 底部未确认
7,82.35951975919235,74.13023117483941,601086,国芳集团,bottom_area,2023-06-30,4.45,2023-06-26,4.27,4.215456674473082,5.152224824355987,28.83333333333334,False,0.4515,1.2766,1,1,1,100.0,24.846625766871185,24.846625766871185,15.784543325526917,4.215456674473082,历史1/1次成功; 当前距低点4.22%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
8,73.15004185362943,63.08811330156655,002545,东方铁塔,bottom_area,2023-06-30,7.06,2023-06-26,6.93,1.8759018759018746,2.16450216450217,27.58620689655173,False,1.1461,0.4658,1,2,1,50.0,28.468653648509758,28.468653648509758,18.124098124098126,1.8759018759018746,历史1/2次成功; 当前距低点1.88%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
9,67.6925853796426,58.62885640975455,688228,开普云,bottom_area,2023-06-30,51.36,2023-06-30,50.3,2.107355864811138,3.339960238568588,29.846582984658305,False,-1.4393,3.7468,1,2,1,50.0,29.80445043830074,29.80445043830074,17.892644135188863,2.107355864811138,历史1/2次成功; 当前距低点2.11%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
10,67.56049602135725,60.15488661074866,000792,盐湖股份,bottom_area,2023-06-30,19.17,2023-05-30,18.5,3.6216216216216313,7.5675675675675595,29.49695121951219,True,2.2946,0.6306,1,2,1,50.0,24.904214559386965,24.904214559386965,16.37837837837837,3.6216216216216313,历史1/2次成功; 当前距低点3.62%; 最新日涨幅2.29%; 状态bottom_area; 底部已确认
11,65.58643154789195,58.52111472100133,002299,圣农发展,bottom_area,2023-06-30,19.15,2023-06-26,18.46,3.7378114842903454,4.821235102925247,27.00672202451561,False,0.7365,0.5412,1,2,1,50.0,26.73830594184577,26.73830594184577,16.262188515709656,3.7378114842903454,历史1/2次成功; 当前距低点3.74%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
12,60.71333167678571,54.410086664308444,002554,惠博普,bottom_area,2023-06-30,3.66,2023-06-26,3.52,3.9772727272727306,4.261363636363634,27.27272727272727,False,0.8264,0.7865,1,4,1,25.0,28.404669260700388,28.404669260700388,16.022727272727273,3.9772727272727306,历史1/4次成功; 当前距低点3.98%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
13,59.11800104850059,51.78691578297341,603335,迪生力,bottom_area,2023-06-30,6.4,2023-06-27,6.23,2.728731942215087,5.296950240770451,27.134502923976612,False,-0.6211,3.9733,1,3,1,33.33333333333333,20.081135902636923,20.081135902636923,17.271268057784912,2.728731942215087,历史1/3次成功; 当前距低点2.73%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
14,58.60425815082623,53.09734516429101,601666,平煤股份,bottom_area,2023-06-30,7.54,2023-06-26,7.21,4.576976421636616,5.409153952843269,29.10521140609636,False,2.4457,1.2978,1,3,1,33.33333333333333,27.30923694779115,27.30923694779115,15.423023578363384,4.576976421636616,历史1/3次成功; 当前距低点4.58%; 最新日涨幅2.45%; 状态bottom_area; 底部未确认
