rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.39356733817363,79.23318181818182,300720,海川智能,bottom_area,2024-12-25,17.78,2024-12-25,17.6,1.022727272727271,6.647727272727262,27.06174886033982,False,-5.1227,2.3938,3,4,3,75.0,57.75229601757511,75.69193742478939,13.977272727272727,1.022727272727271,历史3/4次成功; 当前距低点1.02%; 最新日涨幅-5.12%; 状态bottom_area; 底部未确认
12,80.72898405827704,75.33397297297299,600106,重庆路桥,bottom_area,2024-12-25,5.76,2024-12-25,5.55,3.7837837837837833,4.684684684684681,30.88418430884184,False,-0.346,2.1971,1,1,1,100.0,48.50000000000001,48.50000000000001,11.216216216216216,3.7837837837837833,历史1/1次成功; 当前距低点3.78%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
13,80.2648103903744,72.53917825537296,002421,达实智能,bottom_area,2024-12-25,3.46,2024-12-25,3.39,2.064896755162237,5.604719764011798,28.78151260504201,False,-3.8889,4.1743,1,1,1,100.0,22.619047619047613,22.619047619047613,12.935103244837762,2.064896755162237,历史1/1次成功; 当前距低点2.06%; 最新日涨幅-3.89%; 状态bottom_area; 底部未确认
14,80.12777779611872,72.73199616373859,603058,永吉股份,bottom_area,2024-12-25,8.9,2024-12-25,8.7,2.298850574712656,4.827586206896551,28.21782178217822,False,-1.9824,1.7492,1,1,1,100.0,16.308470290771165,16.308470290771165,12.701149425287344,2.298850574712656,历史1/1次成功; 当前距低点2.30%; 最新日涨幅-1.98%; 状态bottom_area; 底部未确认
15,79.87885338484219,72.0342620084177,002383,合众思壮,bottom_area,2024-12-25,8.37,2024-12-25,8.21,1.9488428745432198,6.577344701583423,31.06633081444164,False,-4.0138,4.8173,1,1,1,100.0,18.48184818481848,18.48184818481848,13.05115712545678,1.9488428745432198,历史1/1次成功; 当前距低点1.95%; 最新日涨幅-4.01%; 状态bottom_area; 底部未确认
16,79.27512914951826,69.46280238924841,002321,华英农业,bottom_area,2024-12-25,2.46,2024-12-25,2.45,0.40816326530611374,7.346938775510193,30.790960451977394,False,-6.8182,3.3146,1,1,1,100.0,25.609756097560986,25.609756097560986,14.591836734693885,0.40816326530611374,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-6.82%; 状态bottom_area; 底部未确认
17,79.25084352092908,74.94763029807321,000882,华联股份,bottom_area,2024-12-25,2.09,2024-12-25,2.0,4.499999999999993,8.499999999999996,31.506849315068493,False,-0.4762,6.3246,3,3,3,100.0,21.868980097167658,29.268292682926838,10.500000000000007,4.499999999999993,历史3/3次成功; 当前距低点4.50%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
18,78.77583545777713,72.28467191941377,300635,中达安,bottom_area,2024-12-25,10.0,2024-12-25,9.72,2.880658436213985,5.658436213991759,29.870129870129862,False,-2.8183,4.2513,3,4,3,75.0,25.202006204202455,32.72214386459803,12.119341563786016,2.880658436213985,历史3/4次成功; 当前距低点2.88%; 最新日涨幅-2.82%; 状态bottom_area; 底部未确认
19,78.3091863119612,70.99729308135252,000668,荣丰控股,bottom_area,2024-12-25,6.86,2024-12-25,6.71,2.235469448584208,7.153502235469455,32.085020242914986,False,-4.0559,3.7855,1,1,1,100.0,16.420233463035032,16.420233463035032,12.764530551415792,2.235469448584208,历史1/1次成功; 当前距低点2.24%; 最新日涨幅-4.06%; 状态bottom_area; 底部未确认
20,78.1091871164622,69.71994168896587,300386,飞天诚信,bottom_area,2024-12-25,17.39,2024-12-25,17.15,1.399416909621003,9.912536443148705,30.39772727272728,False,-10.4531,21.1938,6,9,6,66.66666666666666,21.526589119543463,31.195335276967924,13.600583090378995,1.399416909621003,历史6/9次成功; 当前距低点1.40%; 最新日涨幅-10.45%; 状态bottom_area; 底部未确认
21,77.14289088874432,68.90075924864011,002355,兴民智通,bottom_area,2024-12-25,6.37,2024-12-25,6.28,1.433121019108278,7.643312101910821,27.733026467203675,False,-5.4896,5.438,4,6,4,66.66666666666666,17.535529599679155,21.138211382113823,13.566878980891723,1.433121019108278,历史4/6次成功; 当前距低点1.43%; 最新日涨幅-5.49%; 状态bottom_area; 底部未确认
22,77.06172587618634,72.19175210528161,300355,蒙草生态,bottom_area,2024-12-25,5.47,2024-12-25,5.26,3.9923954372623567,7.604562737642592,29.58500669344043,False,-3.5273,6.609,2,2,2,100.0,27.711901624945106,33.201581027668,11.007604562737642,3.9923954372623567,历史2/2次成功; 当前距低点3.99%; 最新日涨幅-3.53%; 状态bottom_area; 底部未确认
23,76.41052348336595,66.44393346379648,002743,富煌钢构,bottom_area,2024-12-25,6.16,2024-12-25,6.16,0.0,4.383116883116876,29.51945080091533,False,-9.9415,3.6646,1,1,1,100.0,16.634050880626212,16.634050880626212,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
24,76.36414251089394,68.84184362982691,002836,新宏泽,bottom_area,2024-12-25,7.39,2024-12-25,7.25,1.9310344827586163,5.793103448275861,27.500000000000004,False,-3.3987,3.2467,2,3,2,66.66666666666666,39.98890098844028,59.30851063829788,13.068965517241383,1.9310344827586163,历史2/3次成功; 当前距低点1.93%; 最新日涨幅-3.40%; 状态bottom_area; 底部未确认
25,75.88307619342632,69.62106939325122,000510,新金路,bottom_area,2024-12-25,3.58,2024-12-25,3.48,2.8735632183908075,8.045977011494248,29.6969696969697,False,-4.7872,3.8365,3,4,3,75.0,21.0096426407648,23.043478260869577,12.126436781609192,2.8735632183908075,历史3/4次成功; 当前距低点2.87%; 最新日涨幅-4.79%; 状态bottom_area; 底部未确认
26,75.77616358885695,70.39151361569085,000620,盈新发展,bottom_area,2024-12-25,2.34,2024-12-24,2.26,3.539823008849561,8.407079646017717,27.795527156549525,True,1.2987,2.2918,4,7,4,57.14285714285714,30.12762713600226,58.4192439862543,11.460176991150439,3.539823008849561,历史4/7次成功; 当前距低点3.54%; 最新日涨幅1.30%; 状态bottom_area; 底部已确认
27,75.72895311331625,67.95108139941614,601011,宝泰隆,bottom_area,2024-12-25,2.42,2024-12-25,2.38,1.6806722689075646,7.14285714285714,27.439024390243897,False,-4.7244,3.702,2,3,2,66.66666666666666,32.130900569132905,34.951456310679596,13.319327731092434,1.6806722689075646,历史2/3次成功; 当前距低点1.68%; 最新日涨幅-4.72%; 状态bottom_area; 底部未确认
28,75.35668673262211,70.7520851412904,002481,双塔食品,bottom_area,2024-12-25,5.57,2024-12-25,5.35,4.112149532710293,5.4205607476635524,28.18791946308725,False,-1.0657,3.2668,3,4,3,75.0,32.057989655214385,54.6583850931677,10.887850467289706,4.112149532710293,历史3/4次成功; 当前距低点4.11%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
29,74.83367067095521,68.0216476919498,000692,惠天热电,bottom_area,2024-12-25,3.45,2024-12-25,3.37,2.373887240356085,8.011869436201781,30.515463917525764,False,-3.3613,3.6459,2,3,2,66.66666666666666,41.00776308223117,59.042553191489375,12.626112759643915,2.373887240356085,历史2/3次成功; 当前距低点2.37%; 最新日涨幅-3.36%; 状态bottom_area; 底部未确认
30,74.58279199140797,68.86925162805592,002659,凯文教育,bottom_area,2024-12-25,4.49,2024-12-25,4.35,3.218390804597714,6.666666666666668,29.611650485436897,False,-3.4409,4.333,1,1,1,100.0,17.027863777089777,17.027863777089777,11.781609195402284,3.218390804597714,历史1/1次成功; 当前距低点3.22%; 最新日涨幅-3.44%; 状态bottom_area; 底部未确认
31,73.6888223053132,66.95025598904756,300651,金陵体育,bottom_area,2024-12-25,13.07,2024-12-25,12.77,2.349256068911517,5.090054815974944,32.398094229751194,False,-2.6806,7.596,3,5,3,60.0,22.508386162181807,25.720461095100855,12.650743931088481,2.349256068911517,历史3/5次成功; 当前距低点2.35%; 最新日涨幅-2.68%; 状态bottom_area; 底部未确认
32,72.78109688586711,65.41609458903856,603256,宏和科技,bottom_area,2024-12-25,8.62,2024-12-25,8.47,1.770956316410845,6.8476977567886665,30.45977011494252,False,-4.4346,1.0108,2,3,2,66.66666666666666,19.608646902089383,22.318339100346023,13.229043683589154,1.770956316410845,历史2/3次成功; 当前距低点1.77%; 最新日涨幅-4.43%; 状态bottom_area; 底部未确认
33,72.22201081032317,63.79380031574323,600416,湘电股份,bottom_area,2024-12-25,10.82,2024-12-25,10.73,0.8387698042870442,3.168685927306616,27.500000000000004,False,-1.8149,0.8433,2,3,2,66.66666666666666,29.083488187371074,34.41084462982274,14.161230195712953,0.8387698042870442,历史2/3次成功; 当前距低点0.84%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
34,72.01539783751302,65.50035212895946,600257,大湖股份,bottom_area,2024-12-25,4.68,2024-12-25,4.57,2.4070021881837946,5.470459518599562,27.575277337559424,False,-3.5052,4.5913,3,5,3,60.0,25.636113537733912,38.5204081632653,12.592997811816204,2.4070021881837946,历史3/5次成功; 当前距低点2.41%; 最新日涨幅-3.51%; 状态bottom_area; 底部未确认
35,71.78250986083779,65.87928205841263,002146,荣盛发展,bottom_area,2024-12-25,1.78,2024-12-25,1.73,2.890173410404627,5.202312138728328,27.61506276150628,False,-1.6575,4.1432,3,5,3,60.0,23.38106147384497,33.33333333333333,12.109826589595372,2.890173410404627,历史3/5次成功; 当前距低点2.89%; 最新日涨幅-1.66%; 状态bottom_area; 底部未确认
36,71.721400062072,64.73967085248977,600408,安泰集团,bottom_area,2024-12-25,2.04,2024-12-25,2.0,2.0000000000000018,6.499999999999995,30.069930069930066,False,-3.7736,3.4446,2,3,2,66.66666666666666,18.779592396898376,21.457489878542503,12.999999999999998,2.0000000000000018,历史2/3次成功; 当前距低点2.00%; 最新日涨幅-3.77%; 状态bottom_area; 底部未确认
37,71.23413814104615,65.32585766268934,002162,悦心健康,bottom_area,2024-12-25,3.61,2024-12-24,3.51,2.8490028490028516,7.122507122507122,30.21868787276343,True,0.838,7.0544,1,2,1,50.0,43.23432343234324,43.23432343234324,12.150997150997148,2.8490028490028516,历史1/2次成功; 当前距低点2.85%; 最新日涨幅0.84%; 状态bottom_area; 底部已确认
38,70.88519093817867,64.7970336313471,000955,欣龙控股,bottom_area,2024-12-25,4.22,2024-12-25,4.11,2.6763990267639763,7.785888077858866,29.743589743589734,False,-4.5249,3.8782,2,3,2,66.66666666666666,27.37933734248553,28.498727735368945,12.323600973236024,2.6763990267639763,历史2/3次成功; 当前距低点2.68%; 最新日涨幅-4.52%; 状态bottom_area; 底部未确认
39,69.7409161234194,62.592454853273125,002693,双成药业,bottom_area,2024-12-25,18.02,2024-12-25,17.72,1.693002257336347,7.2234762979684035,29.849564528899453,False,-4.4032,4.7536,3,8,3,37.5,59.74209192291882,102.85714285714285,13.30699774266365,1.693002257336347,历史3/8次成功; 当前距低点1.69%; 最新日涨幅-4.40%; 状态bottom_area; 底部未确认
40,69.4812799454243,63.668537995337985,002652,扬子新材,bottom_area,2024-12-25,2.93,2024-12-25,2.85,2.8070175438596516,6.666666666666665,28.571428571428577,False,-3.6184,4.0694,2,3,2,66.66666666666666,22.913286713286713,23.426573426573423,12.192982456140347,2.8070175438596516,历史2/3次成功; 当前距低点2.81%; 最新日涨幅-3.62%; 状态bottom_area; 底部未确认
41,69.10618523271818,64.42765920213512,300533,冰川网络,bottom_area,2024-12-25,20.56,2024-12-25,19.82,3.7336024217961574,5.297679112008076,29.264810849393285,False,-0.9157,3.7831,2,3,2,66.66666666666666,28.13766697399834,40.564081294068856,11.266397578203842,3.7336024217961574,历史2/3次成功; 当前距低点3.73%; 最新日涨幅-0.92%; 状态bottom_area; 底部未确认
42,68.59886739904589,61.521404958677685,002337,赛象科技,bottom_area,2024-12-25,4.92,2024-12-25,4.84,1.6528925619834725,5.1652892561983474,27.327327327327332,False,-3.5294,3.044,1,2,1,50.0,60.465116279069754,60.465116279069754,13.347107438016526,1.6528925619834725,历史1/2次成功; 当前距低点1.65%; 最新日涨幅-3.53%; 状态bottom_area; 底部未确认
43,68.27634988151657,61.510225118483405,000981,山子高科,bottom_area,2024-12-25,2.15,2024-12-25,2.11,1.8957345971564,9.478672985782,30.81967213114754,False,-6.9264,8.4134,2,4,2,50.0,19.583333333333325,22.499999999999993,13.104265402843598,1.8957345971564,历史2/4次成功; 当前距低点1.90%; 最新日涨幅-6.93%; 状态bottom_area; 底部未确认
44,68.22960803423088,60.02020269620181,300380,安硕信息,bottom_area,2024-12-25,48.78,2024-12-25,48.48,0.6188118811881277,7.611386138613872,27.229060342239574,False,-5.9209,7.5547,2,3,2,66.66666666666666,16.314124293785305,17.599999999999994,14.381188118811872,0.6188118811881277,历史2/3次成功; 当前距低点0.62%; 最新日涨幅-5.92%; 状态bottom_area; 底部未确认
45,66.7201413747596,59.47743023166907,600156,华升股份,bottom_area,2024-12-25,4.57,2024-12-25,4.51,1.3303769401330487,7.095343680709541,29.31034482758621,False,-5.9671,4.5647,1,2,1,50.0,35.05747126436782,35.05747126436782,13.66962305986695,1.3303769401330487,历史1/2次成功; 当前距低点1.33%; 最新日涨幅-5.97%; 状态bottom_area; 底部未确认
46,64.65293098676264,58.37810883640856,300511,雪榕生物,bottom_area,2024-12-25,3.54,2024-12-25,3.47,2.0172910662824157,7.204610951008646,27.100840336134446,False,-3.8043,4.1062,2,5,2,40.0,25.900712191034756,29.220779220779214,12.982708933717586,2.0172910662824157,历史2/5次成功; 当前距低点2.02%; 最新日涨幅-3.80%; 状态bottom_area; 底部未确认
47,62.9575343691955,56.31715357458076,002167,东方锆业,bottom_area,2024-12-25,7.37,2024-12-25,7.26,1.5151515151515196,6.060606060606066,30.259365994236315,False,-3.9113,3.9492,1,4,1,25.0,41.1650485436893,41.1650485436893,13.48484848484848,1.5151515151515196,历史1/4次成功; 当前距低点1.52%; 最新日涨幅-3.91%; 状态bottom_area; 底部未确认
48,62.91750497062534,57.285767428875964,001202,炬申股份,bottom_area,2024-12-25,13.31,2024-12-25,12.99,2.4634334103156297,4.464973056197075,27.022471910112362,False,-1.916,2.2784,2,5,2,40.0,15.281696797825822,15.531135531135526,12.53656658968437,2.4634334103156297,历史2/5次成功; 当前距低点2.46%; 最新日涨幅-1.92%; 状态bottom_area; 底部未确认
49,61.8370426848371,55.38937343358397,000592,平潭发展,bottom_area,2024-12-25,2.56,2024-12-25,2.52,1.5873015873015885,6.349206349206354,31.891891891891895,False,-4.4776,5.2167,1,2,1,50.0,16.228070175438603,16.228070175438603,13.41269841269841,1.5873015873015885,历史1/2次成功; 当前距低点1.59%; 最新日涨幅-4.48%; 状态bottom_area; 底部未确认
50,61.43125457401162,57.11470119521911,002021,中捷资源,bottom_area,2024-12-25,2.6,2024-12-25,2.51,3.58565737051794,8.764940239043833,29.691876750700285,False,-4.7619,5.8669,1,2,1,50.0,50.76923076923077,50.76923076923077,11.414342629482059,3.58565737051794,历史1/2次成功; 当前距低点3.59%; 最新日涨幅-4.76%; 状态bottom_area; 底部未确认
51,60.862929940204886,54.32187810425657,600382,广东明珠,bottom_area,2024-12-25,4.36,2024-12-25,4.3,1.395348837209314,3.720930232558143,31.200000000000006,False,-2.2422,1.2374,1,3,1,33.33333333333333,17.365269461077848,17.365269461077848,13.604651162790685,1.395348837209314,历史1/3次成功; 当前距低点1.40%; 最新日涨幅-2.24%; 状态bottom_area; 底部未确认
52,60.76054564605063,55.7667616700919,603123,翠微股份,bottom_area,2024-12-25,8.18,2024-12-25,7.95,2.8930817610062833,6.289308176100618,29.770318021201415,False,-3.0806,2.7928,2,5,2,40.0,22.596710135409833,29.08496732026144,12.106918238993716,2.8930817610062833,历史2/5次成功; 当前距低点2.89%; 最新日涨幅-3.08%; 状态bottom_area; 底部未确认
53,59.69453646404904,53.86366408933028,002370,亚太药业,bottom_area,2024-12-25,3.09,2024-12-25,3.03,1.980198019801982,8.25082508250825,28.70588235294118,False,-3.1348,4.777,2,6,2,33.33333333333333,15.619259360997129,15.633423180592995,13.019801980198018,1.980198019801982,历史2/6次成功; 当前距低点1.98%; 最新日涨幅-3.13%; 状态bottom_area; 底部未确认
54,59.07172103426672,52.296095706512325,002298,中电鑫龙,bottom_area,2024-12-25,5.26,2024-12-25,5.21,0.9596928982725494,6.717850287907863,28.23691460055096,False,-4.8825,5.3758,2,5,2,40.0,20.07631997082649,23.734729493891784,14.04030710172745,0.9596928982725494,历史2/5次成功; 当前距低点0.96%; 最新日涨幅-4.88%; 状态bottom_area; 底部未确认
55,58.949495392581525,52.83242544396347,605303,园林股份,bottom_area,2024-12-25,7.54,2024-12-25,7.42,1.617250673854449,6.199460916442049,27.11198428290766,False,-3.3333,1.709,1,4,1,25.0,23.681489141675293,23.681489141675293,13.382749326145552,1.617250673854449,历史1/4次成功; 当前距低点1.62%; 最新日涨幅-3.33%; 状态bottom_area; 底部未确认
56,58.60647225219057,53.03098360655735,300749,顶固集创,bottom_area,2024-12-25,6.23,2024-12-25,6.1,2.1311475409836196,6.065573770491806,31.690929451287797,False,-2.9595,4.1593,1,4,1,25.0,20.833333333333336,20.833333333333336,12.86885245901638,2.1311475409836196,历史1/4次成功; 当前距低点2.13%; 最新日涨幅-2.96%; 状态bottom_area; 底部未确认
57,58.550228868799145,51.41705559058717,300340,科恒股份,bottom_area,2024-12-25,9.54,2024-12-25,9.49,0.5268703898840773,6.95468914646997,29.703703703703706,False,-5.4509,5.188,1,4,1,25.0,42.54473161033797,42.54473161033797,14.473129610115922,0.5268703898840773,历史1/4次成功; 当前距低点0.53%; 最新日涨幅-5.45%; 状态bottom_area; 底部未确认
58,57.980395265980235,51.47102349048676,000681,视觉中国,bottom_area,2024-12-25,22.84,2024-12-25,22.59,1.1066843736166445,7.52545374059318,29.006913890634824,False,-9.004,32.2056,1,5,1,20.0,20.93690248565965,20.93690248565965,13.893315626383353,1.1066843736166445,历史1/5次成功; 当前距低点1.11%; 最新日涨幅-9.00%; 状态bottom_area; 底部未确认
59,56.46004112988208,52.17783200995015,002343,慈文传媒,bottom_area,2024-12-25,6.33,2024-12-25,6.13,3.2626427406199054,6.525285481239811,27.7122641509434,False,-3.0628,4.5238,1,4,1,25.0,40.33149171270718,40.33149171270718,11.737357259380094,3.2626427406199054,历史1/4次成功; 当前距低点3.26%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
60,56.43222715604525,51.08942464876267,002374,中锐股份,bottom_area,2024-12-25,2.84,2024-12-25,2.78,2.158273381294966,8.992805755395684,31.86274509803922,False,-5.0167,2.8569,1,4,1,25.0,20.94240837696336,20.94240837696336,12.841726618705032,2.158273381294966,历史1/4次成功; 当前距低点2.16%; 最新日涨幅-5.02%; 状态bottom_area; 底部未确认
61,55.83584844848389,52.213534493029925,002495,佳隆股份,bottom_area,2024-12-25,2.4,2024-12-25,2.31,3.89610389610389,6.926406926406932,30.630630630630627,False,-2.834,5.252,1,4,1,25.0,38.07339449541283,38.07339449541283,11.10389610389611,3.89610389610389,历史1/4次成功; 当前距低点3.90%; 最新日涨幅-2.83%; 状态bottom_area; 底部未确认
62,55.574766566381136,51.55038691847077,002725,跃岭股份,bottom_area,2024-12-25,10.76,2024-12-25,10.4,3.4615384615384563,7.211538461538461,29.107021131561005,False,-3.5842,5.6254,1,2,1,50.0,18.562874251497018,18.562874251497018,11.538461538461544,3.4615384615384563,历史1/2次成功; 当前距低点3.46%; 最新日涨幅-3.58%; 状态bottom_area; 底部未确认
63,55.492030595348034,51.21853373995546,000890,法尔胜,bottom_area,2024-12-25,3.23,2024-12-25,3.13,3.1948881789137404,7.667731629392978,30.13392857142858,False,-3.5821,3.4873,1,3,1,33.33333333333333,32.954545454545446,32.954545454545446,11.805111821086259,3.1948881789137404,历史1/3次成功; 当前距低点3.19%; 最新日涨幅-3.58%; 状态bottom_area; 底部未确认
64,55.32397240286407,50.14074808296265,002238,天威视讯,bottom_area,2024-12-25,8.3,2024-12-25,8.12,2.216748768472925,6.527093596059127,27.10951526032317,False,-3.2634,1.8234,1,3,1,33.33333333333333,15.169902912621358,15.169902912621358,12.783251231527073,2.216748768472925,历史1/3次成功; 当前距低点2.22%; 最新日涨幅-3.26%; 状态bottom_area; 底部未确认
65,55.25293794534935,50.227418072900406,600250,南京商旅,bottom_area,2024-12-25,9.04,2024-12-25,8.83,2.3782559456398533,6.002265005662507,31.069476971116316,False,-4.034,4.5603,1,4,1,25.0,19.004524886877824,19.004524886877824,12.621744054360146,2.3782559456398533,历史1/4次成功; 当前距低点2.38%; 最新日涨幅-4.03%; 状态bottom_area; 底部未确认
66,54.65067475671032,49.99734708656208,002858,力盛体育,bottom_area,2024-12-25,11.33,2024-12-25,11.03,2.719854941069816,6.6183136899365405,29.430582213691626,False,-3.4101,6.8747,1,3,1,33.33333333333333,20.566037735849065,20.566037735849065,12.280145058930184,2.719854941069816,历史1/3次成功; 当前距低点2.72%; 最新日涨幅-3.41%; 状态bottom_area; 底部未确认
67,54.031904174673706,47.355925633033344,688196,卓越新能,bottom_area,2024-12-25,33.35,2024-12-25,33.21,0.42155977115326876,6.233062330623307,30.61011282908483,False,-4.6871,0.9023,1,4,1,25.0,19.41979522184301,19.41979522184301,14.57844022884673,0.42155977115326876,历史1/4次成功; 当前距低点0.42%; 最新日涨幅-4.69%; 状态bottom_area; 底部未确认
68,50.423096106297976,47.02752328981311,002861,瀛通通讯,bottom_area,2024-12-25,12.16,2024-12-25,11.72,3.754266211604091,8.703071672354945,27.475247524752472,False,-4.7022,10.577,1,4,1,25.0,18.668012108980825,18.668012108980825,11.24573378839591,3.754266211604091,历史1/4次成功; 当前距低点3.75%; 最新日涨幅-4.70%; 状态bottom_area; 底部未确认
