rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.15678254625581,75.14645950676889,688448,磁谷科技,bottom_area,2025-09-09,43.54,2025-09-09,43.2,0.7870370370370284,8.611111111111109,32.35202004384591,False,-6.4662,6.9822,2,2,2,100.0,44.14464489899632,63.23529411764706,14.212962962962973,0.7870370370370284,历史2/2次成功; 当前距低点0.79%; 最新日涨幅-6.47%; 状态bottom_area; 底部未确认
2,84.96370643862247,77.14243117135229,002212,天融信,bottom_area,2025-09-09,9.73,2025-09-04,9.51,2.313354363827557,8.201892744479489,30.17621145374449,True,-4.1379,7.5561,2,2,2,100.0,24.553113553113555,30.95238095238096,12.686645636172441,2.313354363827557,历史2/2次成功; 当前距低点2.31%; 最新日涨幅-4.14%; 状态bottom_area; 底部已确认
3,84.63451460675766,78.96117343017146,603221,爱丽家居,bottom_area,2025-09-09,12.38,2025-09-02,11.93,3.772003352891878,5.616093880972338,32.2159090909091,False,-1.3546,1.9964,4,4,4,100.0,17.856672444972688,20.699708454810505,11.227996647108121,3.772003352891878,历史4/4次成功; 当前距低点3.77%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
4,83.56277066335942,73.81205258282861,002041,登海种业,bottom_area,2025-09-09,9.61,2025-06-23,9.53,0.8394543546694656,7.345225603357829,29.719764011799416,True,-0.7231,0.8499,2,2,2,100.0,18.2043468358871,21.395106715252467,14.160545645330533,0.8394543546694656,历史2/2次成功; 当前距低点0.84%; 最新日涨幅-0.72%; 状态bottom_area; 底部已确认
5,82.69042911928061,71.9047209732875,688347,华虹公司,bottom_area,2025-09-09,67.3,2025-09-09,67.3,0.0,4.739970282317977,28.34327086882454,False,-3.9258,5.0482,1,1,1,100.0,45.99312351229833,45.99312351229833,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.93%; 状态bottom_area; 底部未确认
6,81.80477505643101,75.8904106509518,300153,科泰电源,bottom_area,2025-09-09,35.8,2025-09-04,34.6,3.468208092485537,10.43352601156069,28.408855783157456,True,-2.4789,6.3369,2,2,2,100.0,21.763038181821596,26.1835396941005,11.531791907514464,3.468208092485537,历史2/2次成功; 当前距低点3.47%; 最新日涨幅-2.48%; 状态bottom_area; 底部已确认
7,81.23540513261031,75.73253731343283,301009,可靠股份,bottom_area,2025-09-09,13.9,2025-09-05,13.4,3.731343283582089,5.522388059701494,27.762803234501348,False,-1.2784,3.5135,1,1,1,100.0,53.96648044692738,53.96648044692738,11.26865671641791,3.731343283582089,历史1/1次成功; 当前距低点3.73%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
8,80.91070781885718,74.059238189556,300665,飞鹿股份,bottom_area,2025-09-09,9.35,2025-09-03,9.1,2.7472527472527473,5.4945054945054945,29.18287937743191,False,-2.5026,5.9568,4,5,4,80.0,22.274056200496023,23.50486787204451,12.252747252747252,2.7472527472527473,历史4/5次成功; 当前距低点2.75%; 最新日涨幅-2.50%; 状态bottom_area; 底部未确认
9,80.50213199202238,70.21199141463241,300192,科德教育,bottom_area,2025-09-09,18.74,2025-09-09,18.71,0.16034206306786522,5.184393372528054,32.649388048956084,False,-4.0451,9.4272,1,1,1,100.0,26.599845797995382,26.599845797995382,14.839657936932134,0.16034206306786522,历史1/1次成功; 当前距低点0.16%; 最新日涨幅-4.05%; 状态bottom_area; 底部未确认
10,80.35669586633921,72.32266253903876,000561,烽火电子,bottom_area,2025-09-09,11.05,2025-09-04,10.85,1.8433179723502402,6.267281105990781,32.60869565217392,False,-3.0702,3.2015,3,4,3,75.0,22.905524279555433,31.050955414012744,13.15668202764976,1.8433179723502402,历史3/4次成功; 当前距低点1.84%; 最新日涨幅-3.07%; 状态bottom_area; 底部未确认
11,80.09594418672036,72.8554468634751,603280,南方路机,bottom_area,2025-09-09,42.05,2025-09-04,41.06,2.411105698977094,5.138821237213832,30.875420875420872,False,-0.8255,11.0161,1,1,1,100.0,18.348214285714302,18.348214285714302,12.588894301022904,2.411105698977094,历史1/1次成功; 当前距低点2.41%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
12,78.86836464181465,69.57852634841703,300645,正元智慧,bottom_area,2025-09-09,18.26,2025-09-05,18.12,0.772626931567332,4.74613686534216,27.3164861612515,False,-3.3862,4.9642,1,1,1,100.0,30.699547055863096,30.699547055863096,14.227373068432666,0.772626931567332,历史1/1次成功; 当前距低点0.77%; 最新日涨幅-3.39%; 状态bottom_area; 底部未确认
13,78.8392752297402,68.55589150412192,302132,中航成飞,bottom_area,2025-09-09,79.5,2025-09-09,79.5,0.0,3.3459119496855303,27.595628415300546,False,-2.1538,2.815,3,4,3,75.0,21.94027690388128,28.81165919282512,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
14,76.47987150351197,72.47543715151129,688084,晶品特装,bottom_area,2025-09-09,75.11,2025-09-04,71.8,4.610027855153207,8.077994428969355,28.343313373253498,True,-1.3139,2.9638,2,2,2,100.0,17.39946592075591,19.66039279869067,10.389972144846793,4.610027855153207,历史2/2次成功; 当前距低点4.61%; 最新日涨幅-1.31%; 状态bottom_area; 底部已确认
15,76.3655559808292,67.51576563815297,688552,航天南湖,bottom_area,2025-09-09,32.95,2025-09-04,32.66,0.8879363135333934,9.920391916717705,28.860814637333913,False,-3.655,4.79,1,1,1,100.0,21.02290555381236,21.02290555381236,14.112063686466605,0.8879363135333934,历史1/1次成功; 当前距低点0.89%; 最新日涨幅-3.65%; 状态bottom_area; 底部未确认
16,75.30478864718818,70.63894102422171,300510,金冠股份,bottom_area,2025-09-09,4.61,2025-09-03,4.43,4.063205417607238,6.997742663656896,30.01579778830964,False,-0.8602,7.4772,3,4,3,75.0,30.849727829925854,40.000000000000014,10.93679458239276,4.063205417607238,历史3/4次成功; 当前距低点4.06%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
