rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.27429347826092,76.03695652173916,301009,可靠股份,bottom_area,2025-11-07,13.44,2025-09-23,12.88,4.347826086956511,9.627329192546572,30.566037735849054,True,-1.1038,1.5836,1,1,1,100.0,53.96648044692738,53.96648044692738,15.652173913043491,4.347826086956511,历史1/1次成功; 当前距低点4.35%; 最新日涨幅-1.10%; 状态bottom_area; 底部已确认
2,73.2391751597148,62.17948420631748,002678,珠江钢琴,bottom_area,2025-11-07,4.97,2025-11-03,4.92,1.0162601626016223,4.065040650406507,29.613733905579405,False,-0.4008,1.0674,1,2,1,50.0,35.5191256830601,35.5191256830601,18.983739837398378,1.0162601626016223,历史1/2次成功; 当前距低点1.02%; 最新日涨幅-0.40%; 状态bottom_area; 底部未确认
3,70.92279510267767,60.250285029349484,603192,汇得科技,bottom_area,2025-11-07,25.98,2025-11-07,25.71,1.0501750291715268,2.6059898872034153,32.994526974198585,False,-0.6881,4.4575,1,2,1,50.0,25.562817719680464,25.562817719680464,18.949824970828473,1.0501750291715268,历史1/2次成功; 当前距低点1.05%; 最新日涨幅-0.69%; 状态bottom_area; 底部未确认
