rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.09617991437155,85.44307647922665,002103,广博股份,bottom_area,2023-11-29,7.26,2023-11-29,7.13,1.8232819074333786,2.6647966339410996,28.269617706237423,False,0.8333,14.049,2,2,2,100.0,39.6782754202944,51.366120218579226,6.176718092566621,1.8232819074333786,历史2/2次成功; 当前距低点1.82%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
2,82.22216123505216,79.29827233109059,002080,中材科技,confirmed_rebound,2023-11-29,16.88,2023-10-26,16.53,2.117362371445843,9.074410163339381,27.244718309859145,True,-1.8034,0.4047,3,3,3,100.0,17.074508268747955,28.579356270810223,5.882637628554158,2.117362371445843,历史3/3次成功; 当前距低点2.12%; 最新日涨幅-1.80%; 状态confirmed_rebound; 底部已确认
3,81.41839145752522,76.6129043038486,000928,中钢国际,bottom_area,2023-11-29,6.02,2023-10-23,5.97,0.8375209380234475,7.705192629815745,31.06235565819862,True,-1.7945,1.453,3,3,3,100.0,16.57232280936585,18.798449612403097,7.162479061976552,0.8375209380234475,历史3/3次成功; 当前距低点0.84%; 最新日涨幅-1.79%; 状态bottom_area; 底部已确认
4,79.43880216197232,73.96736139987166,600048,保利发展,bottom_area,2023-11-29,10.35,2023-11-29,10.32,0.29069767441859845,4.457364341085262,30.691739422431162,False,-3.8997,0.749,2,2,2,100.0,31.721247836269217,31.987577639751546,7.709302325581402,0.29069767441859845,历史2/2次成功; 当前距低点0.29%; 最新日涨幅-3.90%; 状态bottom_area; 底部未确认
5,79.38525936868956,74.99386597938144,301448,开创电气,bottom_area,2023-11-29,38.8,2023-11-27,38.4,1.041666666666663,3.854166666666677,29.138217383281045,False,-2.4635,16.9794,1,1,1,100.0,13.058419243986243,13.058419243986243,6.9583333333333375,1.041666666666663,历史1/1次成功; 当前距低点1.04%; 最新日涨幅-2.46%; 状态bottom_area; 底部未确认
6,79.38501524405704,75.03610204645155,601022,宁波远洋,bottom_area,2023-11-29,10.38,2023-11-28,10.27,1.0710808179162727,2.629016553067182,29.22122674017919,False,-0.3839,6.4788,1,1,1,100.0,13.646055437100205,13.646055437100205,6.928919182083727,1.0710808179162727,历史1/1次成功; 当前距低点1.07%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
7,77.9759173307032,75.50826828602439,603326,我乐家居,confirmed_rebound,2023-11-29,10.11,2023-11-02,9.88,2.327935222672051,9.00809716599189,30.909090909090907,True,-2.3188,1.9385,2,2,2,100.0,15.946024697401477,20.141843971631218,5.672064777327949,2.327935222672051,历史2/2次成功; 当前距低点2.33%; 最新日涨幅-2.32%; 状态confirmed_rebound; 底部已确认
8,77.3000451377826,76.80611513690219,605086,龙高股份,bottom_area,2023-11-29,27.99,2023-11-28,27.0,3.666666666666661,4.33333333333334,32.21190057745418,False,0.6835,9.7795,2,2,2,100.0,15.839328693022429,17.79249448123621,4.333333333333339,3.666666666666661,历史2/2次成功; 当前距低点3.67%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
9,77.26865501127196,72.30899089248928,688303,大全能源,bottom_area,2023-11-29,30.99,2023-11-29,30.82,0.5515898767034334,2.9850746268656656,27.34559170202735,False,-2.1162,1.3002,1,1,1,100.0,32.45492371705965,32.45492371705965,7.448410123296567,0.5515898767034334,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-2.12%; 状态bottom_area; 底部未确认
10,77.04224723725571,73.62236943140958,600159,大龙地产,bottom_area,2023-11-29,3.72,2023-11-29,3.66,1.6393442622950833,3.825136612021849,30.812854442344044,False,-0.8,12.3056,1,1,1,100.0,13.01115241635688,13.01115241635688,6.360655737704916,1.6393442622950833,历史1/1次成功; 当前距低点1.64%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
11,74.8275061915919,76.20365200935372,600009,上海机场,confirmed_rebound,2023-11-29,36.06,2023-10-23,34.36,4.947613504074513,10.593713620488943,29.777232781524628,True,-1.5561,0.3159,4,4,4,100.0,18.4634989174387,27.704918032786885,3.0523864959254867,4.947613504074513,历史4/4次成功; 当前距低点4.95%; 最新日涨幅-1.56%; 状态confirmed_rebound; 底部已确认
12,73.70133301380062,73.43362561913844,600328,中盐化工,confirmed_rebound,2023-11-29,7.9,2023-10-26,7.61,3.8107752956636007,8.147174770039422,28.207547169811313,True,-1.7413,0.8023,2,2,2,100.0,22.968781146513187,37.26315789473683,4.189224704336399,3.8107752956636007,历史2/2次成功; 当前距低点3.81%; 最新日涨幅-1.74%; 状态confirmed_rebound; 底部已确认
13,72.26725977439231,73.52921445852479,300511,雪榕生物,confirmed_rebound,2023-11-29,5.78,2023-10-30,5.51,4.900181488203276,8.34845735027223,27.212681638044923,True,-1.8676,1.6876,3,3,3,100.0,20.170044363592744,29.220779220779214,3.0998185117967245,4.900181488203276,历史3/3次成功; 当前距低点4.90%; 最新日涨幅-1.87%; 状态confirmed_rebound; 底部已确认
14,70.45037246680948,69.87212043561817,300683,海特生物,bottom_area,2023-11-29,37.7,2023-11-27,36.4,3.571428571428583,5.2197802197802154,29.51200619674671,False,-0.6064,1.5628,1,1,1,100.0,16.532137518684582,16.532137518684582,4.428571428571417,3.571428571428583,历史1/1次成功; 当前距低点3.57%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
15,68.16632588013883,68.6634920032529,000966,长源电力,confirmed_rebound,2023-11-29,4.53,2023-10-24,4.34,4.377880184331807,9.907834101382482,27.424749163879607,True,-1.5217,0.5591,1,1,1,100.0,20.94117647058823,20.94117647058823,3.6221198156681935,4.377880184331807,历史1/1次成功; 当前距低点4.38%; 最新日涨幅-1.52%; 状态confirmed_rebound; 底部已确认
16,66.36238588383272,65.4801983550802,603266,天龙股份,confirmed_rebound,2023-11-29,30.64,2023-11-29,29.66,3.304113283884021,8.799730276466631,27.089478859390365,False,-7.0106,14.7394,1,1,1,100.0,10.072992700729934,10.072992700729934,4.69588671611598,3.304113283884021,历史1/1次成功; 当前距低点3.30%; 最新日涨幅-7.01%; 状态confirmed_rebound; 底部未确认
17,63.867509499181416,63.08630573326217,603178,圣龙股份,confirmed_rebound,2023-11-29,39.99,2023-11-27,38.69,3.3600413543551415,11.915223571982423,30.28828828828829,True,-1.0883,10.585,2,3,2,66.66666666666666,17.36845889529691,21.994535519125673,4.6399586456448585,3.3600413543551415,历史2/3次成功; 当前距低点3.36%; 最新日涨幅-1.09%; 状态confirmed_rebound; 底部已确认
18,57.933999200612845,54.64005824838777,300337,银邦股份,bottom_area,2023-11-29,8.44,2023-11-28,8.36,0.956937799043063,3.5885167464114924,30.27522935779817,False,-0.3542,2.7832,1,2,1,50.0,34.09610983981694,34.09610983981694,7.043062200956937,0.956937799043063,历史1/2次成功; 当前距低点0.96%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
19,52.88055314261459,49.830296052631574,605577,龙版传媒,bottom_area,2023-11-29,15.5,2023-11-29,15.36,0.911458333333337,5.273437500000015,30.181818181818183,False,-4.7912,14.9083,1,2,1,50.0,17.894736842105257,17.894736842105257,7.088541666666663,0.911458333333337,历史1/2次成功; 当前距低点0.91%; 最新日涨幅-4.79%; 状态bottom_area; 底部未确认
