rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.91048626253591,79.24113880955441,001212,中旗新材,bottom_area,2021-10-08,32.21,2021-09-30,31.58,1.994933502216601,2.75490816972769,29.11335578002245,False,1.4808,3.0202,1,1,1,100.0,25.105307497893843,25.105307497893843,8.0050664977834,1.994933502216601,历史1/1次成功; 当前距低点1.99%; 最新日涨幅1.48%; 状态bottom_area; 底部未确认
12,77.0691313849775,72.86255385820606,000825,太钢不锈,bottom_area,2021-10-08,9.44,2021-10-08,9.25,2.0540540540540486,8.648648648648656,30.970149253731343,False,-2.7806,2.204,1,1,1,100.0,14.009661835748794,14.009661835748794,7.945945945945952,2.0540540540540486,历史1/1次成功; 当前距低点2.05%; 最新日涨幅-2.78%; 状态bottom_area; 底部未确认
13,75.88025095472717,74.14954800894319,000920,沃顿科技,bottom_area,2021-10-08,9.04,2021-09-29,8.71,3.7887485648679475,9.07003444316876,28.371710526315784,True,1.0056,2.7467,1,1,1,100.0,10.526315789473678,10.526315789473678,6.211251435132053,3.7887485648679475,历史1/1次成功; 当前距低点3.79%; 最新日涨幅1.01%; 状态bottom_area; 底部已确认
14,74.71364858433225,73.5490697491843,688329,艾隆科技,bottom_area,2021-10-08,35.43,2021-09-29,34.01,4.175242575713031,7.233166715671864,30.4214402618658,False,0.0,3.847,1,1,1,100.0,21.229154955967783,21.229154955967783,5.824757424286969,4.175242575713031,历史1/1次成功; 当前距低点4.18%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
15,74.4172349262979,74.19492802584593,002805,丰元股份,confirmed_rebound,2021-10-08,24.03,2021-09-27,22.92,4.842931937172772,11.692844677137868,27.924528301886788,True,1.3924,3.9811,1,1,1,100.0,33.907595927956166,33.907595927956166,5.1570680628272285,4.842931937172772,历史1/1次成功; 当前距低点4.84%; 最新日涨幅1.39%; 状态confirmed_rebound; 底部已确认
16,74.40692740475033,72.55419395240654,300631,久吾高科,bottom_area,2021-10-08,37.79,2021-09-29,36.45,3.6762688614540364,9.602194787379972,31.459195186160205,True,-2.8535,4.8268,1,1,1,100.0,23.04347826086956,23.04347826086956,6.3237311385459645,3.6762688614540364,历史1/1次成功; 当前距低点3.68%; 最新日涨幅-2.85%; 状态bottom_area; 底部已确认
17,74.348831830449,68.29576385877519,688127,蓝特光学,bottom_area,2021-10-08,18.47,2021-10-08,18.37,0.5443658138268801,2.014153511159485,29.481765834932823,False,-0.2161,0.8658,1,1,1,100.0,10.789881259679916,10.789881259679916,9.45563418617312,0.5443658138268801,历史1/1次成功; 当前距低点0.54%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
18,73.7499845598881,72.79423294034757,601606,长城军工,bottom_area,2021-10-08,11.12,2021-09-30,10.66,4.3151969981238185,5.347091932457788,29.169435215946848,False,2.963,1.0098,1,1,1,100.0,18.886462882096076,18.886462882096076,5.6848030018761815,4.3151969981238185,历史1/1次成功; 当前距低点4.32%; 最新日涨幅2.96%; 状态bottom_area; 底部未确认
19,73.28030240507935,72.6832206556177,688135,利扬芯片,bottom_area,2021-10-08,37.98,2021-09-29,36.32,4.570484581497788,7.158590308370048,31.471698113207548,True,2.1792,2.7849,1,1,1,100.0,12.225405921680993,12.225405921680993,5.429515418502212,4.570484581497788,历史1/1次成功; 当前距低点4.57%; 最新日涨幅2.18%; 状态bottom_area; 底部已确认
20,72.6394421985574,72.38601195974867,300566,激智科技,bottom_area,2021-10-08,22.85,2021-09-29,21.8,4.816513761467893,7.064220183486235,32.69527631985181,True,0.4837,1.1935,1,1,1,100.0,13.643351268255191,13.643351268255191,5.183486238532107,4.816513761467893,历史1/1次成功; 当前距低点4.82%; 最新日涨幅0.48%; 状态bottom_area; 底部已确认
21,71.78079779131184,70.49035648270399,000902,新洋丰,bottom_area,2021-10-08,17.48,2021-10-08,16.8,4.047619047619046,7.08333333333332,32.0388349514563,False,-1.2429,1.9128,1,1,1,100.0,25.693160813308673,25.693160813308673,5.952380952380955,4.047619047619046,历史1/1次成功; 当前距低点4.05%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
22,71.48144513546941,70.88505643946431,000792,盐湖股份,bottom_area,2021-10-08,29.12,2021-09-29,27.85,4.560143626570913,8.797127468581685,28.917815211842772,True,-2.7063,1.1289,1,1,1,100.0,24.904214559386965,24.904214559386965,5.439856373429087,4.560143626570913,历史1/1次成功; 当前距低点4.56%; 最新日涨幅-2.71%; 状态bottom_area; 底部已确认
