rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.09334753942484,79.67793163891328,603368,柳药集团,bottom_area,2022-02-21,16.83,2022-01-28,16.3,3.251533742331273,6.871165644171786,30.282292557741652,False,1.2635,1.5078,1,1,1,100.0,42.85714285714285,42.85714285714285,16.748466257668728,3.251533742331273,历史1/1次成功; 当前距低点3.25%; 最新日涨幅1.26%; 状态bottom_area; 底部未确认
2,88.1994333210953,76.46737227798359,688208,道通科技,bottom_area,2022-02-21,51.96,2022-02-21,50.86,2.162799842705469,6.075501376327179,28.84722999440403,False,-2.1469,1.2686,1,1,1,100.0,34.72341892124764,34.72341892124764,17.837200157294532,2.162799842705469,历史1/1次成功; 当前距低点2.16%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
3,87.84409502292661,79.15019838553619,300624,万兴科技,bottom_area,2022-02-21,40.75,2022-02-14,39.08,4.273285568065511,5.680655066530192,29.24135433641137,False,1.4186,2.9944,2,2,2,100.0,35.87790043400834,51.195680123425035,15.726714431934491,4.273285568065511,历史2/2次成功; 当前距低点4.27%; 最新日涨幅1.42%; 状态bottom_area; 底部未确认
4,63.38420878659164,57.51368384667279,300573,兴齐眼药,bottom_area,2022-02-21,97.5,2022-02-14,93.16,4.658651781880639,7.234864748819246,32.24727272727273,True,0.744,2.0139,1,3,1,33.33333333333333,42.86062675283501,42.86062675283501,15.34134821811936,4.658651781880639,历史1/3次成功; 当前距低点4.66%; 最新日涨幅0.74%; 状态bottom_area; 底部已确认
5,62.878690057466486,57.22665030100925,688311,盟升电子,bottom_area,2022-02-21,56.72,2022-02-14,54.11,4.8235076695620025,7.5586767695435295,29.443212935193635,True,1.5214,0.7373,1,2,1,50.0,23.893805309734503,23.893805309734503,15.176492330437998,4.8235076695620025,历史1/2次成功; 当前距低点4.82%; 最新日涨幅1.52%; 状态bottom_area; 底部已确认
