rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.31530870729682,87.22088471429576,300720,海川智能,bottom_area,2025-04-03,20.23,2025-04-03,20.02,1.0489510489510532,4.645354645354645,32.13559322033899,False,-3.3906,2.4462,5,5,5,100.0,39.09942530055998,75.69193742478939,6.951048951048946,1.0489510489510532,历史5/5次成功; 当前距低点1.05%; 最新日涨幅-3.39%; 状态bottom_area; 底部未确认
2,88.1008193422353,84.4097530622343,688023,安恒信息,bottom_area,2025-04-03,51.61,2025-03-31,50.71,1.7747978702425529,6.487872214553341,29.451864218141345,False,-2.1982,1.7272,4,4,4,100.0,22.668237668749086,39.261744966442954,6.225202129757447,1.7747978702425529,历史4/4次成功; 当前距低点1.77%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
3,88.02890094522549,84.11050013569128,000665,湖北广电,confirmed_rebound,2025-04-03,4.98,2025-03-31,4.9,1.632653061224491,8.367346938775494,27.83505154639175,True,-0.994,4.0794,6,6,6,100.0,20.33843610367265,43.606557377049185,6.367346938775508,1.632653061224491,历史6/6次成功; 当前距低点1.63%; 最新日涨幅-0.99%; 状态confirmed_rebound; 底部已确认
4,87.44939149285734,83.69116401098819,300697,电工合金,bottom_area,2025-04-03,15.41,2025-04-03,15.15,1.7161716171617147,4.1584158415841515,28.571428571428577,False,-2.0343,6.4321,4,4,4,100.0,18.086211280198423,31.64400494437578,6.283828382838285,1.7161716171617147,历史4/4次成功; 当前距低点1.72%; 最新日涨幅-2.03%; 状态bottom_area; 底部未确认
5,86.12826303910823,80.8498835062742,002730,电光科技,bottom_area,2025-04-03,15.55,2025-03-31,15.44,0.7124352331606296,5.375647668393783,31.071428571428566,False,-2.6299,2.3994,3,3,3,100.0,47.012020633765786,113.1578947368421,7.28756476683937,0.7124352331606296,历史3/3次成功; 当前距低点0.71%; 最新日涨幅-2.63%; 状态bottom_area; 底部未确认
6,84.83926709433636,82.64300103931885,603211,晋拓股份,bottom_area,2025-04-03,17.52,2025-03-31,17.07,2.6362038664323335,7.439953134153483,27.36170212765957,True,-0.961,10.4795,5,5,5,100.0,14.53519276765894,17.962003454231418,5.363796133567666,2.6362038664323335,历史5/5次成功; 当前距低点2.64%; 最新日涨幅-0.96%; 状态bottom_area; 底部已确认
7,84.1210353776478,80.51818765868302,601798,蓝科高新,bottom_area,2025-04-03,6.49,2025-03-31,6.38,1.724137931034488,5.799373040752353,29.96706915477497,False,0.0,3.1554,5,6,5,83.33333333333334,14.762843054345781,21.74721189591078,6.2758620689655125,1.724137931034488,历史5/6次成功; 当前距低点1.72%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
8,84.01711535685823,78.1932922326119,601020,华钰矿业,bottom_area,2025-04-03,18.84,2025-04-03,18.79,0.26609898882384625,4.257583821181483,27.814060699193245,False,-3.4836,6.8072,4,4,4,100.0,20.80644046844224,26.324110671936758,7.733901011176155,0.26609898882384625,历史4/4次成功; 当前距低点0.27%; 最新日涨幅-3.48%; 状态bottom_area; 底部未确认
9,83.54962238078879,78.38212935992854,002406,远东传动,bottom_area,2025-04-03,7.39,2025-04-03,7.34,0.6811989100817415,3.9509536784741153,32.53676470588236,False,-3.0184,9.005,5,5,5,100.0,26.910015456531745,67.88321167883211,7.318801089918258,0.6811989100817415,历史5/5次成功; 当前距低点0.68%; 最新日涨幅-3.02%; 状态bottom_area; 底部未确认
10,83.44471820566126,81.79602238254574,300377,赢时胜,bottom_area,2025-04-03,24.33,2025-04-01,23.63,2.962336013542105,7.363520947947533,28.393939393939398,False,0.3299,5.5731,3,3,3,100.0,17.366389749579177,20.843471208434714,5.037663986457895,2.962336013542105,历史3/3次成功; 当前距低点2.96%; 最新日涨幅0.33%; 状态bottom_area; 底部未确认
11,83.08937440687826,78.5526441561488,002599,盛通股份,bottom_area,2025-04-03,9.35,2025-03-31,9.25,1.0810810810810774,6.162162162162165,31.53219837157661,False,-2.9076,4.0259,2,2,2,100.0,16.008113016202447,22.107969151670947,6.918918918918923,1.0810810810810774,历史2/2次成功; 当前距低点1.08%; 最新日涨幅-2.91%; 状态bottom_area; 底部未确认
