rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,79.31951180521044,77.17413056930693,002855,捷荣技术,bottom_area,2023-03-01,10.36,2023-02-27,10.1,2.5742574257425725,2.5742574257425725,31.710615280594993,False,1.0732,2.1817,1,1,1,100.0,21.093749999999993,21.093749999999993,5.425742574257428,2.5742574257425725,历史1/1次成功; 当前距低点2.57%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
2,77.51993808639145,75.37952354218075,688320,禾川科技,bottom_area,2023-03-01,44.74,2023-03-01,43.63,2.5441210176484055,3.1400412560164965,27.5008308408109,False,-0.5557,4.5323,1,1,1,100.0,33.54902936784469,33.54902936784469,5.455878982351595,2.5441210176484055,历史1/1次成功; 当前距低点2.54%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
3,75.1117372133832,73.75459442941063,002403,爱仕达,bottom_area,2023-03-01,10.13,2023-02-16,9.83,3.051881993896243,5.0864699898270604,29.78571428571429,False,0.796,1.7463,1,1,1,100.0,8.563899868247699,8.563899868247699,4.9481180061037575,3.051881993896243,历史1/1次成功; 当前距低点3.05%; 最新日涨幅0.80%; 状态bottom_area; 底部未确认
4,75.04129950267419,73.71773114797196,002767,先锋电子,bottom_area,2023-03-01,14.08,2023-02-27,13.66,3.074670571010248,3.1478770131771574,28.067403896787773,False,1.5873,3.1364,1,1,1,100.0,8.645054031587705,8.645054031587705,4.925329428989752,3.074670571010248,历史1/1次成功; 当前距低点3.07%; 最新日涨幅1.59%; 状态bottom_area; 底部未确认
5,70.57009848024639,71.02979694134997,603318,水发燃气,confirmed_rebound,2023-03-01,8.9,2022-12-30,8.53,4.33763188745605,9.613130128956628,30.819140308191407,True,0.2252,1.6517,1,1,1,100.0,10.696761530912658,10.696761530912658,3.6623681125439504,4.33763188745605,历史1/1次成功; 当前距低点4.34%; 最新日涨幅0.23%; 状态confirmed_rebound; 底部已确认
