rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,71.69461676637852,62.06729985194283,601689,拓普集团,bottom_area,2021-12-14,50.48,2021-12-14,49.45,2.082912032355903,3.4984833164812876,27.343520423156036,False,-1.1746,1.4188,1,2,1,50.0,47.99107142857144,47.99107142857144,17.917087967644097,2.082912032355903,历史1/2次成功; 当前距低点2.08%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
2,65.40117434091017,56.70881796448404,605286,同力天启,bottom_area,2021-12-14,31.55,2021-12-13,30.88,2.16968911917099,7.124352331606215,31.056039294485377,False,-3.102,9.0878,1,2,1,50.0,30.46080191502094,30.46080191502094,17.83031088082901,2.16968911917099,历史1/2次成功; 当前距低点2.17%; 最新日涨幅-3.10%; 状态bottom_area; 底部未确认
3,56.69398079888341,51.34629602604623,600121,郑州煤电,bottom_area,2021-12-14,4.82,2021-11-29,4.61,4.555314533622559,6.29067245119306,27.287066246056774,False,-1.0267,1.2912,1,2,1,50.0,20.6581352833638,20.6581352833638,15.444685466377441,4.555314533622559,历史1/2次成功; 当前距低点4.56%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
