rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.10845154852538,82.89510955302366,603368,柳药集团,bottom_area,2022-02-07,16.6,2022-01-28,16.3,1.8404907975460165,3.5582822085889463,30.282292557741652,False,1.0347,1.6471,1,1,1,100.0,42.85714285714285,42.85714285714285,13.159509202453984,1.8404907975460165,历史1/1次成功; 当前距低点1.84%; 最新日涨幅1.03%; 状态bottom_area; 底部未确认
12,79.79843851862132,74.91325049348293,600391,航发科技,bottom_area,2022-02-07,21.3,2022-01-28,20.46,4.10557184750733,6.060606060606053,30.691056910569102,False,2.6012,2.5652,1,1,1,100.0,27.709431751611014,27.709431751611014,10.894428152492669,4.10557184750733,历史1/1次成功; 当前距低点4.11%; 最新日涨幅2.60%; 状态bottom_area; 底部未确认
13,78.59651734810232,74.19714285714288,002584,西陇科学,bottom_area,2022-02-07,8.77,2022-02-07,8.4,4.404761904761895,9.047619047619044,32.746196957566056,False,-2.6637,10.5944,1,1,1,100.0,68.08510638297875,68.08510638297875,10.595238095238106,4.404761904761895,历史1/1次成功; 当前距低点4.40%; 最新日涨幅-2.66%; 状态bottom_area; 底部未确认
14,78.32117189314748,69.1311219512195,300567,精测电子,bottom_area,2022-02-07,52.92,2022-02-07,52.5,0.8000000000000033,4.590476190476184,32.69230769230769,False,-0.9731,1.7586,1,1,1,100.0,18.414634146341452,18.414634146341452,14.199999999999996,0.8000000000000033,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-0.97%; 状态bottom_area; 底部未确认
15,77.20179443745917,72.69633233464829,605086,龙高股份,bottom_area,2022-02-07,21.25,2022-01-28,20.38,4.268891069676158,5.495583905789996,27.31811697574893,False,1.8696,3.4951,1,1,1,100.0,17.79249448123621,17.79249448123621,10.73110893032384,4.268891069676158,历史1/1次成功; 当前距低点4.27%; 最新日涨幅1.87%; 状态bottom_area; 底部未确认
16,77.09113618461554,68.24847320637734,688356,键凯科技,bottom_area,2022-02-07,205.17,2022-02-07,203.22,0.9595512252730973,6.229701801003837,29.652450844641372,False,-2.5135,1.8019,1,1,1,100.0,15.625,15.625,14.040448774726903,0.9595512252730973,历史1/1次成功; 当前距低点0.96%; 最新日涨幅-2.51%; 状态bottom_area; 底部未确认
17,75.7980866936865,71.5019154878271,601137,博威合金,bottom_area,2022-02-07,18.89,2022-01-28,18.1,4.364640883977895,10.386740331491707,27.25080385852089,True,-2.1244,1.6436,1,1,1,100.0,25.82417582417582,25.82417582417582,10.635359116022105,4.364640883977895,历史1/1次成功; 当前距低点4.36%; 最新日涨幅-2.12%; 状态bottom_area; 底部已确认
18,75.34264749372969,71.44699887598354,300533,冰川网络,bottom_area,2022-02-07,17.79,2022-01-27,17.0,4.647058823529407,6.8235294117647065,30.612244897959183,False,1.5411,2.0772,1,1,1,100.0,15.711252653927819,15.711252653927819,10.352941176470592,4.647058823529407,历史1/1次成功; 当前距低点4.65%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
19,73.4115432959767,68.73806361030687,002186,全聚德,bottom_area,2022-02-07,9.7,2022-01-27,9.33,3.9657020364415776,9.324758842443721,28.61514919663351,True,-3.7698,2.169,1,1,1,100.0,16.28959276018099,16.28959276018099,11.034297963558421,3.9657020364415776,历史1/1次成功; 当前距低点3.97%; 最新日涨幅-3.77%; 状态bottom_area; 底部已确认
20,72.62743632993015,66.77008792695835,603196,璞源材料,bottom_area,2022-02-07,7.25,2022-01-27,7.04,2.982954545454545,7.812499999999997,28.960645812310798,True,-1.7615,1.6837,2,3,2,66.66666666666666,22.33633131144113,22.85714285714286,12.017045454545455,2.982954545454545,历史2/3次成功; 当前距低点2.98%; 最新日涨幅-1.76%; 状态bottom_area; 底部已确认
21,72.37095179068619,68.28219745222933,000518,四环生物,bottom_area,2022-02-07,3.34,2022-01-27,3.2,4.37499999999999,5.624999999999991,27.272727272727277,False,-0.2985,1.1871,1,1,1,100.0,17.834394904458602,17.834394904458602,10.625000000000009,4.37499999999999,历史1/1次成功; 当前距低点4.37%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
22,70.92835589580031,67.645975618748,603351,威尔药业,bottom_area,2022-02-07,29.45,2022-01-27,28.06,4.953670705630794,13.684960798289382,27.305699481865293,True,-5.8203,2.0479,1,1,1,100.0,22.528735632183903,22.528735632183903,10.046329294369205,4.953670705630794,历史1/1次成功; 当前距低点4.95%; 最新日涨幅-5.82%; 状态bottom_area; 底部已确认
23,70.0368221690159,62.27843419683443,300612,宣亚国际,bottom_area,2022-02-07,19.45,2022-02-07,19.22,1.1966701352757567,5.619146722164422,28.497023809523814,False,0.6729,4.9081,1,2,1,50.0,15.789473684210526,15.789473684210526,13.803329864724242,1.1966701352757567,历史1/2次成功; 当前距低点1.20%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
24,67.44790676749106,61.209648546869474,300573,兴齐眼药,bottom_area,2022-02-07,101.5,2022-02-07,99.23,2.2876146326715667,3.4263831502569704,27.83272727272727,False,1.3783,3.2558,1,3,1,33.33333333333333,42.86062675283501,42.86062675283501,12.712385367328432,2.2876146326715667,历史1/3次成功; 当前距低点2.29%; 最新日涨幅1.38%; 状态bottom_area; 底部未确认
25,63.78800675613181,57.23244620169482,688039,当虹科技,bottom_area,2022-02-07,66.7,2022-02-07,65.6,1.6768292682926962,8.12500000000002,27.10301144571619,False,-1.7673,2.0979,1,2,1,50.0,17.019445878506282,17.019445878506282,13.323170731707304,1.6768292682926962,历史1/2次成功; 当前距低点1.68%; 最新日涨幅-1.77%; 状态bottom_area; 底部未确认
26,61.81166734754552,57.50857794859474,002342,巨力索具,bottom_area,2022-02-07,4.29,2022-01-28,4.14,3.6231884057971104,5.797101449275368,28.620689655172416,False,0.2336,1.9963,1,2,1,50.0,19.889502762430933,19.889502762430933,11.37681159420289,3.6231884057971104,历史1/2次成功; 当前距低点3.62%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
27,59.77046787808518,56.674329415097006,300540,蜀道装备,bottom_area,2022-02-07,25.7,2022-01-27,24.56,4.641693811074921,7.491856677524429,27.508854781582066,True,0.8239,1.9157,1,2,1,50.0,18.695652173913043,18.695652173913043,10.358306188925079,4.641693811074921,历史1/2次成功; 当前距低点4.64%; 最新日涨幅0.82%; 状态bottom_area; 底部已确认
