rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.46155327728344,83.68399677973282,002219,新里程,bottom_area,2024-07-01,1.86,2024-07-01,1.82,2.1978021978021998,3.8461538461538374,30.26819923371647,False,0.0,0.5988,2,2,2,100.0,34.81175156302061,45.685279187817265,17.8021978021978,2.1978021978021998,历史2/2次成功; 当前距低点2.20%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
22,74.41810204080983,67.07566318960232,000723,美锦能源,bottom_area,2024-07-01,4.86,2024-06-24,4.66,4.291845493562235,6.223175965665237,27.187500000000004,False,2.1008,0.5379,2,3,2,66.66666666666666,26.74410886159975,30.434782608695667,15.708154506437765,4.291845493562235,历史2/3次成功; 当前距低点4.29%; 最新日涨幅2.10%; 状态bottom_area; 底部未确认
23,73.45266123557366,61.21055102964472,000506,招金黄金,bottom_area,2024-07-01,0.96,2024-07-01,0.96,0.0,7.291666666666674,27.272727272727277,False,-4.9505,9.0381,2,4,2,50.0,46.8309195142189,67.59259259259258,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-4.95%; 状态bottom_area; 底部未确认
24,73.39462758051197,64.58428571428571,000717,中南股份,bottom_area,2024-07-01,1.73,2024-06-24,1.68,2.976190476190479,5.357142857142862,29.411764705882355,False,2.3669,0.4981,1,2,1,50.0,56.020942408376975,56.020942408376975,17.023809523809522,2.976190476190479,历史1/2次成功; 当前距低点2.98%; 最新日涨幅2.37%; 状态bottom_area; 底部未确认
25,71.99642073112368,63.16341229324078,601908,京运通,bottom_area,2024-07-01,2.56,2024-06-24,2.49,2.811244979919672,6.827309236947787,28.857142857142854,False,1.1858,0.6661,1,2,1,50.0,40.33898305084744,40.33898305084744,17.18875502008033,2.811244979919672,历史1/2次成功; 当前距低点2.81%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
26,71.3583098420112,61.03917023300045,002068,黑猫股份,bottom_area,2024-07-01,7.11,2024-07-01,7.01,1.4265335235378107,2.995720399429386,28.469387755102048,False,0.1408,1.528,1,4,1,25.0,32.77777777777777,32.77777777777777,18.57346647646219,1.4265335235378107,历史1/4次成功; 当前距低点1.43%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
27,69.85468019147491,60.46297011300772,603060,国检集团,bottom_area,2024-07-01,5.91,2024-06-26,5.79,2.072538860103629,5.354058721934363,27.71535580524344,False,1.1986,0.1976,1,3,1,33.33333333333333,36.2098138747885,36.2098138747885,17.927461139896373,2.072538860103629,历史1/3次成功; 当前距低点2.07%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
28,69.8439517851904,62.495748502994,600186,莲花控股,bottom_area,2024-07-01,3.47,2024-06-24,3.34,3.892215568862286,6.287425149700598,27.074235807860266,False,1.1662,1.3905,1,2,1,50.0,53.49544072948328,53.49544072948328,16.107784431137713,3.892215568862286,历史1/2次成功; 当前距低点3.89%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
29,69.65316632243712,60.588713170887075,002612,朗姿股份,bottom_area,2024-07-01,13.97,2024-07-01,13.65,2.344322344322346,2.344322344322346,28.38405036726127,False,1.0854,1.2368,1,2,1,50.0,20.77294685990338,20.77294685990338,17.655677655677653,2.344322344322346,历史1/2次成功; 当前距低点2.34%; 最新日涨幅1.09%; 状态bottom_area; 底部未确认
30,69.60865685028129,59.660017489384785,002459,晶澳科技,bottom_area,2024-07-01,11.25,2024-07-01,11.08,1.5342960288808658,2.5270758122743624,31.941031941031945,False,0.4464,1.1575,1,4,1,25.0,26.683937823834192,26.683937823834192,18.465703971119137,1.5342960288808658,历史1/4次成功; 当前距低点1.53%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
31,69.07808263290912,59.89553668501259,300769,德方纳米,bottom_area,2024-07-01,27.8,2024-06-26,27.21,2.168320470415288,10.694597574421168,27.323717948717942,True,-1.4184,2.7244,2,6,2,33.33333333333333,30.946096904441454,41.300000000000004,17.83167952958471,2.168320470415288,历史2/6次成功; 当前距低点2.17%; 最新日涨幅-1.42%; 状态bottom_area; 底部已确认
32,68.94483302974791,60.53146768880037,002810,山东赫达,bottom_area,2024-07-01,11.9,2024-07-01,11.57,2.852203975799482,3.0250648228176287,31.335311572700302,False,1.0187,0.9269,1,3,1,33.33333333333333,46.13526570048308,46.13526570048308,17.147796024200517,2.852203975799482,历史1/3次成功; 当前距低点2.85%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
33,68.87748160072294,60.39020898641587,600223,福瑞达,bottom_area,2024-07-01,7.03,2024-07-01,6.84,2.7777777777777835,3.654970760233918,27.15654952076678,False,-0.5658,0.9229,1,2,1,50.0,47.49216300940439,47.49216300940439,17.222222222222218,2.7777777777777835,历史1/2次成功; 当前距低点2.78%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
34,67.97080142006538,60.96917951452625,002838,道恩股份,bottom_area,2024-07-01,9.3,2024-06-26,8.94,4.026845637583906,5.369127516778528,28.934817170111295,False,2.649,0.6841,2,5,2,40.0,31.77627724848148,38.59649122807017,15.973154362416095,4.026845637583906,历史2/5次成功; 当前距低点4.03%; 最新日涨幅2.65%; 状态bottom_area; 底部未确认
35,67.85336929468932,60.06159483022741,300653,正海生物,bottom_area,2024-07-01,20.35,2024-07-01,19.7,3.2994923857868135,3.807106598984772,29.54220314735337,False,0.0,0.6279,1,2,1,50.0,29.647513278609367,29.647513278609367,16.70050761421319,3.2994923857868135,历史1/2次成功; 当前距低点3.30%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
36,67.76477756418673,60.46107919716874,002172,澳洋健康,bottom_area,2024-07-01,2.5,2024-06-24,2.41,3.73443983402489,5.39419087136929,27.627627627627625,False,1.626,0.8767,2,5,2,40.0,25.46022590723384,29.824561403508774,16.265560165975113,3.73443983402489,历史2/5次成功; 当前距低点3.73%; 最新日涨幅1.63%; 状态bottom_area; 底部未确认
37,66.38525986831456,56.84418247188048,688156,路德科技,bottom_area,2024-07-01,13.0,2024-07-01,12.81,1.483216237314594,3.2786885245901636,28.235294117647065,False,-1.7385,1.3207,1,5,1,20.0,44.22535211267606,44.22535211267606,18.516783762685407,1.483216237314594,历史1/5次成功; 当前距低点1.48%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
38,66.09510176144343,60.31157050494933,688206,概伦电子,bottom_area,2024-07-01,14.37,2024-07-01,13.69,4.967129291453614,8.61943024105186,27.18085106382979,False,-3.2323,4.658,2,3,2,66.66666666666666,31.34386356342422,39.570720968629594,15.032870708546387,4.967129291453614,历史2/3次成功; 当前距低点4.97%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
39,65.57998363761405,57.42589543696178,688185,康希诺,bottom_area,2024-07-01,41.34,2024-07-01,40.25,2.7080745341614993,4.993788819875771,27.136133236784943,False,0.6084,1.1322,2,8,2,25.0,29.060781585215047,36.75601999091322,17.2919254658385,2.7080745341614993,历史2/8次成功; 当前距低点2.71%; 最新日涨幅0.61%; 状态bottom_area; 底部未确认
40,64.86317286506586,57.259197335132406,688161,威高骨科,bottom_area,2024-07-01,19.97,2024-07-01,19.36,3.150826446280989,4.028925619834717,29.446064139941697,False,0.7568,0.2311,1,4,1,25.0,33.591836734693864,33.591836734693864,16.849173553719012,3.150826446280989,历史1/4次成功; 当前距低点3.15%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
41,64.41235947575498,55.257721957433844,600933,爱柯迪,bottom_area,2024-07-01,14.74,2024-07-01,14.51,1.5851137146795344,3.376981392143351,27.666999002991023,False,-0.3381,0.7227,1,3,1,33.33333333333333,24.722838137472287,24.722838137472287,18.414886285320467,1.5851137146795344,历史1/3次成功; 当前距低点1.59%; 最新日涨幅-0.34%; 状态bottom_area; 底部未确认
42,64.23297491233619,57.4072555826705,002568,百润股份,bottom_area,2024-07-01,17.09,2024-06-28,16.46,3.8274605103280614,5.589307411907644,31.416666666666664,False,1.5449,1.4537,1,2,1,50.0,21.848739495798313,21.848739495798313,16.172539489671937,3.8274605103280614,历史1/2次成功; 当前距低点3.83%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
43,64.10729580167731,56.022968676244545,603197,保隆科技,bottom_area,2024-07-01,31.6,2024-07-01,30.8,2.5974025974025996,3.1493506493506453,28.087788932990886,False,0.3175,1.177,1,4,1,25.0,20.16154085119603,20.16154085119603,17.402597402597404,2.5974025974025996,历史1/4次成功; 当前距低点2.60%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
44,63.61782445957308,57.83438587233917,603233,大参林,bottom_area,2024-07-01,14.74,2024-07-01,14.07,4.761904761904762,5.259417199715709,30.859950859950864,False,3.0769,1.1464,2,5,2,40.0,23.93295015850551,27.64192139737992,15.238095238095239,4.761904761904762,历史2/5次成功; 当前距低点4.76%; 最新日涨幅3.08%; 状态bottom_area; 底部未确认
45,63.32791020398361,54.382542412982914,688017,绿的谐波,bottom_area,2024-07-01,80.54,2024-07-01,79.24,1.6405855628470614,4.732458354366482,29.770451121155723,False,-1.9001,1.4587,1,4,1,25.0,22.08643815201191,22.08643815201191,18.35941443715294,1.6405855628470614,历史1/4次成功; 当前距低点1.64%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
46,63.28473717915268,56.69339443513679,002218,拓日新能,bottom_area,2024-07-01,2.89,2024-06-25,2.78,3.956834532374112,6.474820143884898,32.850241545893724,False,1.4035,1.057,1,3,1,33.33333333333333,39.04109589041095,39.04109589041095,16.04316546762589,3.956834532374112,历史1/3次成功; 当前距低点3.96%; 最新日涨幅1.40%; 状态bottom_area; 底部未确认
47,63.16016286621523,56.33886527666399,601388,怡球资源,bottom_area,2024-07-01,2.23,2024-06-26,2.15,3.720930232558143,4.1860465116279215,27.609427609427616,False,1.8265,0.8923,1,4,1,25.0,35.632183908045974,35.632183908045974,16.279069767441857,3.720930232558143,历史1/4次成功; 当前距低点3.72%; 最新日涨幅1.83%; 状态bottom_area; 底部未确认
48,61.34552023824299,55.20329042715484,000705,浙江震元,bottom_area,2024-07-01,7.19,2024-06-24,6.9,4.202898550724639,4.347826086956519,29.01234567901235,False,1.6973,1.6664,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,15.797101449275363,4.202898550724639,历史1/3次成功; 当前距低点4.20%; 最新日涨幅1.70%; 状态bottom_area; 底部未确认
49,61.04660139721468,53.58003059391776,603305,旭升集团,bottom_area,2024-07-01,10.52,2024-07-01,10.23,2.834799608993149,3.910068426197462,30.170648464163826,False,-0.3788,1.1564,1,4,1,25.0,32.41061130334487,32.41061130334487,17.165200391006852,2.834799608993149,历史1/4次成功; 当前距低点2.83%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
50,60.96419820875687,54.799279288770244,002129,TCL中环,bottom_area,2024-07-01,8.8,2024-06-25,8.45,4.142011834319543,5.68047337278107,29.110738255033564,False,1.7341,1.057,1,3,1,33.33333333333333,31.12759643916912,31.12759643916912,15.857988165680458,4.142011834319543,历史1/3次成功; 当前距低点4.14%; 最新日涨幅1.73%; 状态bottom_area; 底部未确认
51,60.2391285757915,53.65047388781431,603326,我乐家居,bottom_area,2024-07-01,5.7,2024-06-27,5.5,3.63636363636364,3.818181818181818,32.34932349323494,False,2.518,1.23,1,4,1,25.0,20.141843971631218,20.141843971631218,16.36363636363636,3.63636363636364,历史1/4次成功; 当前距低点3.64%; 最新日涨幅2.52%; 状态bottom_area; 底部未确认
52,59.58573653115369,53.62843784832892,300558,贝达药业,bottom_area,2024-07-01,33.65,2024-07-01,32.29,4.2118302880148635,4.738309074016727,27.795169946332738,False,3.3794,1.2332,1,3,1,33.33333333333333,25.688589094997194,25.688589094997194,15.788169711985137,4.2118302880148635,历史1/3次成功; 当前距低点4.21%; 最新日涨幅3.38%; 状态bottom_area; 底部未确认
53,58.55258770876781,51.26074651675886,688262,国芯科技,bottom_area,2024-07-01,16.0,2024-07-01,15.58,2.69576379974326,10.077021822849797,28.955768353853166,False,-12.1362,5.5108,1,3,1,33.33333333333333,27.063197026022312,27.063197026022312,17.30423620025674,2.69576379974326,历史1/3次成功; 当前距低点2.70%; 最新日涨幅-12.14%; 状态bottom_area; 底部未确认
54,57.348603792435625,51.89749952570671,000401,金隅冀东,bottom_area,2024-07-01,4.17,2024-06-24,3.99,4.511278195488715,5.513784461152875,27.848101265822784,False,2.7094,0.5533,1,3,1,33.33333333333333,20.053120849933585,20.053120849933585,15.488721804511286,4.511278195488715,历史1/3次成功; 当前距低点4.51%; 最新日涨幅2.71%; 状态bottom_area; 底部未确认
