rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.84842009132423,81.07333333333335,600172,黄河旋风,bottom_area,2024-12-17,4.38,2024-12-17,4.32,1.3888888888888797,6.944444444444439,32.39436619718309,False,-2.6667,8.989,1,1,1,100.0,51.074589127686465,51.074589127686465,8.611111111111121,1.3888888888888797,历史1/1次成功; 当前距低点1.39%; 最新日涨幅-2.67%; 状态bottom_area; 底部未确认
2,82.51863285283552,75.98010581827481,002681,奋达科技,bottom_area,2024-12-17,7.53,2024-12-17,7.48,0.6684491978609601,6.283422459893044,28.693994280266917,False,-3.4615,16.2128,3,3,3,100.0,30.506290265579576,46.084337349397586,9.331550802139041,0.6684491978609601,历史3/3次成功; 当前距低点0.67%; 最新日涨幅-3.46%; 状态bottom_area; 底部未确认
3,77.37520519498764,70.49650468054634,603278,大业股份,bottom_area,2024-12-17,8.66,2024-12-17,8.65,0.11560693641618251,9.826589595375717,32.05027494108405,False,-9.8855,9.0888,1,1,1,100.0,27.581120943952804,27.581120943952804,9.884393063583818,0.11560693641618251,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-9.89%; 状态bottom_area; 底部未确认
4,76.45894350733023,70.53484399956608,603078,江化微,bottom_area,2024-12-17,17.05,2024-12-17,16.92,0.7683215130023582,4.905437352245853,27.413127413127402,False,-3.18,3.5954,2,2,2,100.0,19.12159703877122,24.563540397888758,9.231678486997643,0.7683215130023582,历史2/2次成功; 当前距低点0.77%; 最新日涨幅-3.18%; 状态bottom_area; 底部未确认
5,74.4182785827306,68.45345472686289,688031,星环科技,confirmed_rebound,2024-12-17,50.61,2024-12-17,50.3,0.6163021868787322,10.516898608349914,27.10144927536232,False,-8.3152,5.2093,2,2,2,100.0,16.282923187883856,18.664259927797826,9.383697813121268,0.6163021868787322,历史2/2次成功; 当前距低点0.62%; 最新日涨幅-8.32%; 状态confirmed_rebound; 底部未确认
6,73.17157444255307,67.78207302631441,688255,凯尔达,confirmed_rebound,2024-12-17,28.7,2024-12-17,28.42,0.9852216748768388,10.309641097818437,28.736208625877634,False,-7.1197,7.0601,2,2,2,100.0,17.19558303781507,17.774851876234372,9.014778325123162,0.9852216748768388,历史2/2次成功; 当前距低点0.99%; 最新日涨幅-7.12%; 状态confirmed_rebound; 底部未确认
7,71.20591764182808,65.87993435160166,002787,华源控股,bottom_area,2024-12-17,8.77,2024-12-17,8.69,0.9205983889528202,5.983889528193342,31.304347826086964,False,-4.4662,5.2527,1,1,1,100.0,12.628487518355366,12.628487518355366,9.07940161104718,0.9205983889528202,历史1/1次成功; 当前距低点0.92%; 最新日涨幅-4.47%; 状态bottom_area; 底部未确认
8,66.6128242014261,61.06341304818697,300497,富祥股份,bottom_area,2024-12-17,9.21,2024-12-17,9.17,0.4362050163576982,4.580152671755725,29.189189189189186,False,-3.7618,2.3491,2,3,2,66.66666666666666,19.68437536997772,24.094025465230157,9.563794983642303,0.4362050163576982,历史2/3次成功; 当前距低点0.44%; 最新日涨幅-3.76%; 状态bottom_area; 底部未确认
9,64.38336698303135,58.53033362093759,002031,巨轮智能,bottom_area,2024-12-17,6.08,2024-12-17,6.08,0.0,8.223684210526317,28.470588235294116,False,-9.9259,22.3099,2,3,2,66.66666666666666,12.976704055220017,15.789473684210522,10.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态bottom_area; 底部未确认
