rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,74.66641537385031,63.82492180668703,600172,黄河旋风,bottom_area,2024-12-17,4.38,2024-12-10,6.39,2024-12-17,4.32,1.3888888888888797,6.944444444444439,32.39436619718309,31.455399061032864,False,-2.6666666666666727,8.988966137151436,4,10,4,40.0,37.26660469544988,51.074589127686465,2010-07-02; 2015-06-30; 2015-07-03; 2021-10-11,18.61111111111112,1.3888888888888797,历史4/10次成功; 当前距低点1.39%; 最新日涨幅-2.67%; 状态bottom_area; 底部未确认
2,70.93797159046444,59.24038900418728,603278,大业股份,bottom_area,2024-12-17,8.66,2024-12-06,12.73,2024-12-17,8.65,0.11560693641618251,9.826589595375717,32.05027494108405,31.97172034564022,False,-9.885535900104047,9.088732810830352,2,4,2,50.0,25.397703329119253,27.581120943952804,2019-11-18; 2022-04-27,19.88439306358382,0.11560693641618251,历史2/4次成功; 当前距低点0.12%; 最新日涨幅-9.89%; 状态bottom_area; 底部未确认
3,68.82848454547918,57.766763814955745,300220,金运激光,bottom_area,2024-12-17,15.51,2024-12-10,21.19,2024-12-17,15.45,0.38834951456311,6.6019417475728135,27.088249174138753,26.805096743747054,False,-5.942995755003022,7.895547288813981,6,13,6,46.15384615384615,29.151616710535706,37.70491803278689,2015-07-03; 2015-08-04; 2015-09-02; 2018-10-19; 2021-07-28; 2024-12-06,19.61165048543689,0.38834951456311,历史6/13次成功; 当前距低点0.39%; 最新日涨幅-5.94%; 状态bottom_area; 底部未确认
4,67.94012777151114,57.58233051435568,300165,天瑞仪器,bottom_area,2024-12-17,3.28,2024-12-06,4.49,2024-12-17,3.25,0.9230769230769171,6.46153846153846,27.61692650334076,26.9487750556793,False,-5.475504322766578,5.6670711616387175,7,16,7,43.75,39.92309623102718,50.6024096385542,2012-01-06; 2012-12-04; 2016-05-18; 2021-02-08; 2021-12-09; 2022-04-27; 2022-10-11,19.076923076923084,0.9230769230769171,历史7/16次成功; 当前距低点0.92%; 最新日涨幅-5.48%; 状态bottom_area; 底部未确认
5,64.61921220377768,54.51295853623637,002681,奋达科技,bottom_area,2024-12-17,7.53,2024-12-11,10.49,2024-12-17,7.48,0.6684491978609601,6.283422459893044,28.693994280266917,28.217349857006674,False,-3.4615384615384603,15.29509189962059,4,11,4,36.36363636363637,36.30364114416076,46.084337349397586,2018-02-07; 2020-05-07; 2022-04-27; 2024-02-06,19.33155080213904,0.6684491978609601,历史4/11次成功; 当前距低点0.67%; 最新日涨幅-3.46%; 状态bottom_area; 底部未确认
6,61.57539064980994,53.3174017033357,300898,熊猫乳品,bottom_area,2024-12-17,28.77,2024-12-13,40.1,2024-12-17,28.18,2.0936834634492545,13.200851667849534,29.72568578553616,28.254364089775564,False,-6.983511154219202,15.121664109430743,1,4,1,25.0,32.12903225806452,32.12903225806452,2024-02-06,17.906316536550747,2.0936834634492545,历史1/4次成功; 当前距低点2.09%; 最新日涨幅-6.98%; 状态bottom_area; 底部未确认
7,61.53772543778769,51.753247681244154,603955,大千生态,bottom_area,2024-12-17,20.11,2024-12-05,28.5,2024-12-17,20.01,0.4997501249375205,9.195402298850572,29.78947368421052,29.43859649122807,False,-9.25090252707581,10.142057176539936,1,2,1,50.0,23.186440677966115,23.186440677966115,2018-02-07,19.50024987506248,0.4997501249375205,历史1/2次成功; 当前距低点0.50%; 最新日涨幅-9.25%; 状态bottom_area; 底部未确认
8,60.828066483016244,51.408671237009365,603078,江化微,bottom_area,2024-12-17,17.05,2024-11-29,23.31,2024-12-17,16.92,0.7683215130023582,4.905437352245853,27.413127413127402,26.85542685542685,False,-3.18001135718341,3.5954249839070167,2,6,2,33.33333333333333,27.403822329684964,30.24410426148117,2019-05-06; 2021-02-08,19.231678486997644,0.7683215130023582,历史2/6次成功; 当前距低点0.77%; 最新日涨幅-3.18%; 状态bottom_area; 底部未确认
9,60.285440696353845,50.977992533731765,688502,茂莱光学,bottom_area,2024-12-17,210.88,2024-12-02,300.0,2024-12-17,209.21,0.7982410018641497,6.825677548874337,30.263333333333332,29.70666666666667,False,-5.2224719101123585,2.82327404521857,1,2,1,50.0,22.67732267732269,22.67732267732269,2024-10-14,19.20175899813585,0.7982410018641497,历史1/2次成功; 当前距低点0.80%; 最新日涨幅-5.22%; 状态bottom_area; 底部未确认
10,57.14091288373373,47.95799417907648,603776,永安行,bottom_area,2024-12-17,15.49,2024-12-10,23.01,2024-12-17,15.43,0.3888528839922262,10.239792611795217,32.942199043893964,32.68144285093438,False,-8.125741399762742,6.250556402206256,1,5,1,20.0,33.0891330891331,33.0891330891331,2020-02-04,19.611147116007775,0.3888528839922262,历史1/5次成功; 当前距低点0.39%; 最新日涨幅-8.13%; 状态bottom_area; 底部未确认
