rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.80222017855321,82.87936404868202,301499,维科精密,bottom_area,2023-12-19,30.24,2023-12-19,29.8,1.4765100671140863,1.8120805369127488,28.537170263788976,False,0.1325,4.6729,2,2,2,100.0,21.64412366506522,21.950454687989964,18.523489932885916,1.4765100671140863,历史2/2次成功; 当前距低点1.48%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
2,94.6482404051912,80.84041855574812,601628,中国人寿,bottom_area,2023-12-19,27.88,2023-12-18,27.51,1.3449654671028624,1.7084696474009409,28.2472613458529,False,0.2878,0.0415,1,1,1,100.0,25.736235595390532,25.736235595390532,18.655034532897137,1.3449654671028624,历史1/1次成功; 当前距低点1.34%; 最新日涨幅0.29%; 状态bottom_area; 底部未确认
3,92.95035515303684,78.89685318029652,002137,实益达,bottom_area,2023-12-19,7.04,2023-12-19,6.97,1.0043041606886698,1.5781922525107652,28.144329896907216,False,0.1422,3.0558,2,3,2,66.66666666666666,55.55040286140998,89.3034825870647,18.99569583931133,1.0043041606886698,历史2/3次成功; 当前距低点1.00%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
4,84.23778868249408,71.11492421423242,002142,宁波银行,bottom_area,2023-12-19,19.91,2023-12-19,19.77,0.7081436519979796,2.0738492665655044,32.01513067400275,False,-1.142,0.4677,1,1,1,100.0,27.95425667090217,27.95425667090217,19.29185634800202,0.7081436519979796,历史1/1次成功; 当前距低点0.71%; 最新日涨幅-1.14%; 状态bottom_area; 底部未确认
5,77.753974460923,65.99926066958739,300351,永贵电器,bottom_area,2023-12-19,19.09,2023-12-19,18.9,1.005291005291012,2.010582010582024,30.258302583025838,False,0.21,5.8145,1,2,1,50.0,33.447979363714516,33.447979363714516,18.99470899470899,1.005291005291012,历史1/2次成功; 当前距低点1.01%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
6,74.4289393532354,63.534889549761395,600328,中盐化工,bottom_area,2023-12-19,7.71,2023-10-26,7.61,1.3140604467805472,8.147174770039422,28.207547169811313,True,-0.2587,0.3718,1,2,1,50.0,37.26315789473683,37.26315789473683,18.685939553219455,1.3140604467805472,历史1/2次成功; 当前距低点1.31%; 最新日涨幅-0.26%; 状态bottom_area; 底部已确认
7,68.81688658356003,58.749095524753706,300347,泰格医药,bottom_area,2023-12-19,53.02,2023-12-19,52.33,1.3185553219950408,2.0256067265430966,28.501161360841643,False,-0.1319,1.1758,1,2,1,50.0,20.78172934893761,20.78172934893761,18.68144467800496,1.3185553219950408,历史1/2次成功; 当前距低点1.32%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
8,59.21995348837207,52.32447945205478,002309,中利集团,bottom_area,2023-12-19,2.58,2023-12-19,2.5,3.200000000000003,5.199999999999996,31.129476584022036,False,-1.9011,2.5738,1,4,1,25.0,30.136986301369873,30.136986301369873,16.799999999999997,3.200000000000003,历史1/4次成功; 当前距低点3.20%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
9,57.20948421211335,48.28294636231144,000301,东方盛虹,bottom_area,2023-12-19,8.73,2023-12-18,8.67,0.6920415224913552,1.7301038062283776,29.683698296836987,False,-0.2286,0.2158,1,5,1,20.0,28.337639965546952,28.337639965546952,19.307958477508645,0.6920415224913552,历史1/5次成功; 当前距低点0.69%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
