rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.40289434773462,77.58173620075449,301091,深城交,bottom_area,2025-04-02,36.73,2025-03-10,51.48,2025-03-31,36.15,1.6044260027662471,5.2558782849239245,29.778554778554778,28.651903651903655,False,-0.7833603457590654,0.7753944773175542,1,1,1,100.0,33.87004025301898,33.87004025301898,2024-10-11,18.395573997233754,1.6044260027662471,历史1/1次成功; 当前距低点1.60%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
2,87.0154652021697,77.9269957794746,300047,天源迪科,bottom_area,2025-04-02,12.93,2025-03-14,17.88,2025-03-31,12.44,3.9389067524115773,6.993569131832805,30.42505592841163,27.68456375838926,False,0.23255813953488857,3.0747254380780134,4,5,4,80.0,35.20270524179029,56.159728122344944,2016-03-01; 2018-08-06; 2020-02-04; 2024-10-10,16.061093247588424,3.9389067524115773,历史4/5次成功; 当前距低点3.94%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
3,85.69448441329752,73.51805633312387,300846,首都在线,bottom_area,2025-04-02,21.76,2025-03-24,31.33,2025-03-31,21.42,1.5873015873015865,7.983193277310911,31.631024577082663,30.54580274497286,True,-1.0459299681673362,10.589186562147617,4,6,4,66.66666666666666,24.84106067475709,37.797863599013965,2020-09-11; 2022-01-27; 2022-03-09; 2022-10-11,18.412698412698415,1.5873015873015865,历史4/6次成功; 当前距低点1.59%; 最新日涨幅-1.05%; 状态bottom_area; 底部已确认
4,83.233876942844,73.4604439633696,603163,圣晖集成,bottom_area,2025-04-02,25.3,2025-02-27,33.63,2025-03-31,24.53,3.139013452914796,4.15817366490012,27.05917335712162,24.769550996134406,False,-0.15785319652722452,0.874,1,1,1,100.0,30.52362707535122,30.52362707535122,2024-02-06,16.860986547085204,3.139013452914796,历史1/1次成功; 当前距低点3.14%; 最新日涨幅-0.16%; 状态bottom_area; 底部未确认
5,79.96327914144814,67.09678042352813,002086,东方海洋,bottom_area,2025-04-02,2.67,2025-03-21,3.77,2025-04-02,2.66,0.3759398496240521,3.0075187969924837,29.44297082228116,29.177718832891248,False,-2.197802197802201,5.307309669498455,6,9,6,66.66666666666666,24.5013796451844,27.741935483870968,2007-06-05; 2012-12-04; 2013-06-25; 2015-06-30; 2015-09-02; 2018-02-12,19.62406015037595,0.3759398496240521,历史6/9次成功; 当前距低点0.38%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
6,77.54650290330558,68.68404542864208,002682,龙洲股份,bottom_area,2025-04-02,4.34,2025-03-27,5.98,2025-04-01,4.2,3.3333333333333255,16.66666666666667,29.76588628762542,27.424749163879607,True,-7.264957264957261,10.874896052105505,6,9,6,66.66666666666666,30.469778290190312,42.121212121212146,2015-07-16; 2015-09-02; 2017-07-18; 2019-08-06; 2023-11-03; 2024-09-18,16.666666666666675,3.3333333333333255,历史6/9次成功; 当前距低点3.33%; 最新日涨幅-7.26%; 状态bottom_area; 底部已确认
7,77.39593862516423,68.66885886712349,603618,杭电股份,bottom_area,2025-04-02,6.94,2025-03-13,9.26,2025-03-31,6.71,3.4277198211624507,5.365126676602091,27.5377969762419,25.053995680345565,False,0.28901734104047616,2.1214661711569596,4,7,4,57.14285714285714,28.685422746249756,43.99092970521541,2015-08-26; 2018-07-05; 2019-08-15; 2022-04-27,16.572280178837552,3.4277198211624507,历史4/7次成功; 当前距低点3.43%; 最新日涨幅0.29%; 状态bottom_area; 底部未确认
8,77.14021863693833,67.90357698558707,300183,东软载波,bottom_area,2025-04-02,18.57,2025-03-06,25.28,2025-03-31,18.03,2.995008319467549,4.326123128119787,28.67879746835443,26.542721518987346,False,2.0890599230346307,3.536111881420989,2,4,2,50.0,34.74298899985529,35.88835659237659,2012-01-19; 2022-04-27,17.004991680532452,2.995008319467549,历史2/4次成功; 当前距低点3.00%; 最新日涨幅2.09%; 状态bottom_area; 底部未确认
9,75.89710780655919,65.98192205160703,002093,国脉科技,bottom_area,2025-04-02,11.06,2025-03-20,15.88,2025-03-28,10.81,2.3126734505087883,8.140610545790924,31.926952141057935,30.35264483627204,True,-3.321678321678312,7.32149875930521,7,14,7,50.0,39.54202967079065,73.3013589128697,2008-04-03; 2008-04-22; 2008-09-18; 2011-06-23; 2012-12-04; 2015-06-30; 2024-02-06,17.68732654949121,2.3126734505087883,历史7/14次成功; 当前距低点2.31%; 最新日涨幅-3.32%; 状态bottom_area; 底部已确认
10,75.77260593601261,67.32913384961827,300720,海川智能,bottom_area,2025-04-02,20.94,2025-03-18,29.5,2025-03-28,20.23,3.5096391497775623,5.981216015818096,31.423728813559322,29.01694915254237,False,0.287356321839094,2.1676786256294727,4,9,4,44.44444444444444,52.62273265147921,75.69193742478939,2020-11-27; 2021-07-28; 2024-02-07; 2024-04-16,16.490360850222437,3.5096391497775623,历史4/9次成功; 当前距低点3.51%; 最新日涨幅0.29%; 状态bottom_area; 底部未确认
