rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.0700119914949,79.6047344077212,002246,北化股份,bottom_area,2025-01-22,9.28,2025-01-06,9.2,0.8695652173913052,6.521739130434799,27.38752959747435,False,-0.9605,0.9862,4,4,4,100.0,25.577113458996685,31.992687385740403,14.130434782608695,0.8695652173913052,历史4/4次成功; 当前距低点0.87%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
2,89.01755721467605,79.71261293840394,300682,朗新科技,bottom_area,2025-01-22,10.34,2025-01-13,10.18,1.5717092337917498,7.26915520628684,29.256428075052128,True,-0.5769,1.0339,2,2,2,100.0,19.0651074809093,21.503593145384194,13.428290766208251,1.5717092337917498,历史2/2次成功; 当前距低点1.57%; 最新日涨幅-0.58%; 状态bottom_area; 底部已确认
3,83.82226263646116,75.55408026755852,600117,西宁特钢,bottom_area,2025-01-22,2.12,2025-01-13,2.08,1.9230769230769247,8.653846153846139,27.526132404181187,True,-1.8519,0.2594,1,1,1,100.0,17.681159420289838,17.681159420289838,13.076923076923075,1.9230769230769247,历史1/1次成功; 当前距低点1.92%; 最新日涨幅-1.85%; 状态bottom_area; 底部已确认
4,83.5475,72.65,603777,来伊份,bottom_area,2025-01-22,16.82,2025-01-22,16.82,0.0,7.015457788347204,31.626016260162604,False,-10.0054,15.961,1,1,1,100.0,98.38709677419355,98.38709677419355,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
5,73.22023942775569,64.3599751608676,600325,华发股份,bottom_area,2025-01-22,5.23,2025-01-13,5.2,0.5769230769230818,5.769230769230766,29.539295392953925,False,-2.6071,1.4833,2,3,2,66.66666666666666,28.917704890244938,32.553606237816766,14.42307692307692,0.5769230769230818,历史2/3次成功; 当前距低点0.58%; 最新日涨幅-2.61%; 状态bottom_area; 底部未确认
6,72.82985148957519,69.27411491484003,002641,公元股份,bottom_area,2025-01-22,4.14,2025-01-13,3.95,4.8101265822784685,8.101265822784795,28.44202898550724,True,-0.4808,0.4756,3,4,3,75.0,23.4742124862093,38.33780160857909,10.189873417721532,4.8101265822784685,历史3/4次成功; 当前距低点4.81%; 最新日涨幅-0.48%; 状态bottom_area; 底部已确认
7,70.99753784370107,66.57636988989321,300358,楚天科技,bottom_area,2025-01-22,6.43,2025-01-13,6.18,4.045307443365696,9.223300970873792,28.637413394919175,True,-0.9245,0.848,2,3,2,66.66666666666666,34.317226850001745,38.205499276411004,10.954692556634303,4.045307443365696,历史2/3次成功; 当前距低点4.05%; 最新日涨幅-0.92%; 状态bottom_area; 底部已确认
8,67.00398456709509,58.51070734150896,600202,哈空调,bottom_area,2025-01-22,4.44,2025-01-22,4.43,0.22573363431152765,3.160270880361187,29.006410256410263,False,-2.8446,5.583,2,5,2,40.0,34.27623670827554,41.50485436893204,14.77426636568847,0.22573363431152765,历史2/5次成功; 当前距低点0.23%; 最新日涨幅-2.84%; 状态bottom_area; 底部未确认
9,66.15464482945102,58.578386986937936,300347,泰格医药,bottom_area,2025-01-22,48.9,2025-01-22,48.43,0.9704728474086287,1.8790006194507614,29.913169319826334,False,-1.4113,1.3318,2,4,2,50.0,22.102500424890394,23.423271500843175,14.02952715259137,0.9704728474086287,历史2/4次成功; 当前距低点0.97%; 最新日涨幅-1.41%; 状态bottom_area; 底部未确认
10,66.12452196317207,62.99784746959512,002761,浙江建投,bottom_area,2025-01-22,8.14,2025-01-13,7.76,4.8969072164948555,9.020618556701045,30.71428571428571,True,-1.2136,1.0793,4,7,4,57.14285714285714,29.485077928128906,43.73730534867976,10.103092783505144,4.8969072164948555,历史4/7次成功; 当前距低点4.90%; 最新日涨幅-1.21%; 状态bottom_area; 底部已确认
11,64.58076785215867,58.57275377054738,002571,德力股份,bottom_area,2025-01-22,4.08,2025-01-22,3.99,2.2556390977443574,4.511278195488715,28.749999999999993,False,0.2457,6.8729,1,3,1,33.33333333333333,28.291814946619215,28.291814946619215,12.744360902255641,2.2556390977443574,历史1/3次成功; 当前距低点2.26%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
