rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.98411415950359,80.00846580406655,002110,三钢闽光,bottom_area,2022-07-27,5.49,2022-07-26,5.41,1.478743068391868,1.6635859519408478,27.187079407806188,False,0.3656,0.2597,1,1,1,100.0,22.90322580645161,22.90322580645161,6.521256931608132,1.478743068391868,历史1/1次成功; 当前距低点1.48%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
2,79.15819040969996,79.09792532373902,002796,世嘉科技,bottom_area,2022-07-27,10.5,2022-07-26,10.1,3.960396039603964,4.158415841584158,32.66666666666667,False,2.1401,11.6732,2,2,2,100.0,31.7614424410541,36.33841886269071,4.039603960396036,3.960396039603964,历史2/2次成功; 当前距低点3.96%; 最新日涨幅2.14%; 状态bottom_area; 底部未确认
3,77.04949399214638,71.3421240668022,603229,奥翔药业,bottom_area,2022-07-27,38.88,2022-07-27,38.88,0.0,2.0833333333333206,31.380162372043763,False,-10.0,1.4824,2,2,2,100.0,26.30174229463547,41.48479427549196,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
4,69.89163693760607,71.06831936264327,300359,全通教育,bottom_area,2022-07-27,5.17,2022-07-15,4.93,4.868154158215015,5.882352941176472,27.500000000000004,False,0.1938,1.0477,1,1,1,100.0,16.38554216867469,16.38554216867469,3.131845841784985,4.868154158215015,历史1/1次成功; 当前距低点4.87%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
5,67.15111980876497,67.36669322709166,000505,京粮控股,bottom_area,2022-07-27,8.75,2022-07-15,8.4,4.1666666666666625,6.547619047619034,29.173693086003365,False,-0.5682,1.1494,1,1,1,100.0,10.358565737051803,10.358565737051803,3.833333333333338,4.1666666666666625,历史1/1次成功; 当前距低点4.17%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
6,66.10554766126937,66.80261846261844,000761,本钢板材,bottom_area,2022-07-27,3.45,2022-07-15,3.3,4.5454545454545565,6.060606060606066,31.818181818181817,False,-0.289,0.1023,1,1,1,100.0,11.969111969111971,11.969111969111971,3.4545454545454435,4.5454545454545565,历史1/1次成功; 当前距低点4.55%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
7,55.85787651454696,55.22671406805488,002589,瑞康医药,confirmed_rebound,2022-07-27,4.55,2022-07-21,4.4,3.409090909090897,11.590909090909085,29.82456140350876,True,-1.3015,6.9571,1,2,1,50.0,28.49162011173183,28.49162011173183,4.590909090909103,3.409090909090897,历史1/2次成功; 当前距低点3.41%; 最新日涨幅-1.30%; 状态confirmed_rebound; 底部已确认
8,54.432007407617604,52.70900940717511,000899,赣能股份,bottom_area,2022-07-27,12.31,2022-07-27,12.03,2.327514546965928,7.980049875311729,29.235294117647065,False,-7.9282,17.1596,1,2,1,50.0,10.891089108910888,10.891089108910888,5.6724854530340725,2.327514546965928,历史1/2次成功; 当前距低点2.33%; 最新日涨幅-7.93%; 状态bottom_area; 底部未确认
