rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.7042470959952,77.75014696643012,688320,禾川科技,confirmed_rebound,2023-03-03,44.25,2023-03-01,43.63,1.4210405684162213,8.18244327297731,27.5008308408109,True,-2.533,4.8555,1,1,1,100.0,33.54902936784469,33.54902936784469,6.57895943158378,1.4210405684162213,历史1/1次成功; 当前距低点1.42%; 最新日涨幅-2.53%; 状态confirmed_rebound; 底部已确认
2,77.93015346690598,72.46687622431902,002812,恩捷股份,bottom_area,2023-03-03,117.31,2023-03-03,117.05,0.22212729602734313,2.776591200341734,29.026194518554448,False,-2.0866,1.3625,2,2,2,100.0,12.59852935086754,16.39800995024876,7.777872703972657,0.22212729602734313,历史2/2次成功; 当前距低点0.22%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
3,76.15322012031189,73.6713582920792,002855,捷荣技术,bottom_area,2023-03-03,10.33,2023-02-27,10.1,2.2772277227722815,3.861386138613867,31.710615280594993,False,-1.2428,2.0749,1,1,1,100.0,21.093749999999993,21.093749999999993,5.722772277227719,2.2772277227722815,历史1/1次成功; 当前距低点2.28%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
4,72.96275817269627,70.8730166530964,002767,先锋电子,bottom_area,2023-03-03,14.0,2023-02-27,13.66,2.4890190336749622,3.8067349926793526,28.067403896787773,False,-0.4975,2.4169,1,1,1,100.0,8.645054031587705,8.645054031587705,5.510980966325038,2.4890190336749622,历史1/1次成功; 当前距低点2.49%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
5,70.57009848024639,71.02979694134997,603318,水发燃气,confirmed_rebound,2023-03-03,8.9,2022-12-30,8.53,4.33763188745605,9.613130128956628,30.819140308191407,True,0.4515,1.0778,1,1,1,100.0,10.696761530912658,10.696761530912658,3.6623681125439504,4.33763188745605,历史1/1次成功; 当前距低点4.34%; 最新日涨幅0.45%; 状态confirmed_rebound; 底部已确认
